#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,95701574,1191.0,1425982.0,49.0,68876007.0,3053.0,25399585.0,10165.0,,,,,,North America,,,,,,
,Asia,126677291,386691.0,1373179.0,415.0,112650634.0,87783.0,12653478.0,29277.0,,,,,,Asia,,,,,,
,South America,55245288,113.0,1268067.0,,50003710.0,1369.0,3973511.0,12371.0,,,,,,South America,,,,,,
,Europe,165076183,2742.0,1739025.0,6.0,145909849.0,311251.0,17427309.0,11918.0,,,,,,Europe,,,,,,
,Africa,11630827,,251743.0,,10783849.0,,595235.0,1554.0,,,,,,Africa,,,,,,
,Oceania,4254617,42168.0,8262.0,5.0,3712041.0,23835.0,534314.0,162.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,458586501,432905.0,6066273.0,475.0,391936796.0,427291.0,60583432.0,65447.0,58832.0,778.2,,,,All,,,,,,
1.0,USA,81174677,,993811.0,,56071103.0,,24109763.0,4250.0,242828.0,2973.0,964386655.0,2884885.0,334289437.0,North America,4.0,336.0,0.0,,,72122.0
2.0,India,42993494,,515907.0,,42441449.0,,36138.0,8944.0,30644.0,368.0,779052383.0,555285.0,1402976534.0,Asia,33.0,2719.0,2.0,,,26.0
3.0,Brazil,29368776,,655139.0,,27742324.0,,971313.0,8318.0,136524.0,3045.0,63776166.0,296471.0,215117939.0,South America,7.0,328.0,3.0,,,4515.0
4.0,France,23514144,,140109.0,,22261297.0,97353.0,1112738.0,1855.0,358895.0,2138.0,246629975.0,3764303.0,65518106.0,Europe,3.0,468.0,0.0,,,16984.0
5.0,UK,19530485,,162738.0,,18229317.0,,1138430.0,253.0,285159.0,2376.0,489876300.0,7152536.0,68489880.0,Europe,4.0,421.0,0.0,,,16622.0
6.0,Russia,17335186,,360811.0,,15480407.0,,1493968.0,2300.0,118701.0,2471.0,273400000.0,1872084.0,146040432.0,Europe,8.0,405.0,1.0,,,10230.0
7.0,Germany,17240479,,126109.0,,13501400.0,151500.0,3612970.0,2494.0,204665.0,1497.0,104701826.0,1242934.0,84237616.0,Europe,5.0,668.0,1.0,,,42890.0
8.0,Turkey,14551665,,96487.0,,14144080.0,,311098.0,975.0,169451.0,1124.0,148515802.0,1729430.0,85875602.0,Asia,6.0,890.0,1.0,,,3623.0
9.0,Italy,13373207,,156868.0,,12216835.0,,999504.0,516.0,221736.0,2601.0,192560616.0,3192780.0,60311266.0,Europe,5.0,384.0,0.0,,,16572.0
10.0,Spain,11223974,,101135.0,,10294394.0,,828445.0,689.0,239903.0,2162.0,471036328.0,10068010.0,46785446.0,Europe,4.0,463.0,0.0,,,17707.0
11.0,Argentina,8971432,,127187.0,,8776700.0,,67545.0,737.0,195465.0,2771.0,34789684.0,757978.0,45897988.0,South America,5.0,361.0,1.0,,,1472.0
12.0,Netherlands,7168183,,21707.0,,5582257.0,,1564219.0,156.0,416777.0,1262.0,21107399.0,1227240.0,17199076.0,Europe,2.0,792.0,1.0,,,90948.0
13.0,Iran,7123093,,138949.0,,6779949.0,,204195.0,2832.0,83007.0,1619.0,48179304.0,561445.0,85812985.0,Asia,12.0,618.0,2.0,,,2380.0
14.0,S. Korea,6866222,309769.0,10595.0,200.0,,,,1158.0,133730.0,206.0,15804065.0,307808.0,51343906.0,Asia,7.0,4846.0,3.0,6033.0,4.0,114641.0
15.0,Vietnam,6112648,,41385.0,,3163571.0,,2907692.0,4107.0,61855.0,419.0,81481599.0,824533.0,98821512.0,Asia,16.0,2388.0,1.0,,,29424.0
16.0,Colombia,6076819,,139297.0,,5908393.0,,29129.0,342.0,117311.0,2689.0,33516825.0,647029.0,51801132.0,South America,9.0,372.0,2.0,,,562.0
17.0,Indonesia,5890495,,152166.0,,5395433.0,,342896.0,2771.0,21157.0,547.0,88910570.0,319339.0,278420656.0,Asia,47.0,1830.0,3.0,,,1232.0
18.0,Poland,5818687,,113443.0,,5178232.0,,527012.0,487.0,154030.0,3003.0,34555599.0,914740.0,37776415.0,Europe,6.0,333.0,1.0,,,13951.0
19.0,Japan,5772396,52002.0,26154.0,125.0,5167777.0,59971.0,578465.0,1175.0,45878.0,208.0,41031108.0,326108.0,125820786.0,Asia,22.0,4811.0,3.0,413.0,1.0,4598.0
20.0,Mexico,5606827,1191.0,321103.0,49.0,4897155.0,3053.0,388569.0,4798.0,42726.0,2447.0,15351490.0,116985.0,131226279.0,North America,23.0,409.0,9.0,9.0,0.4,2961.0
21.0,Ukraine,4894331,,106985.0,,,,,177.0,113062.0,2471.0,19521252.0,450954.0,43288827.0,Europe,9.0,405.0,2.0,,,16848.0
22.0,Malaysia,3823571,,33807.0,,3468888.0,,320876.0,384.0,115627.0,1022.0,52253912.0,1580194.0,33068039.0,Asia,9.0,978.0,1.0,,,9704.0
23.0,Israel,3719444,,10379.0,,3667446.0,,41619.0,353.0,398825.0,1113.0,41373364.0,4436346.0,9326000.0,Asia,3.0,899.0,0.0,,,4463.0
24.0,South Africa,3694504,,99725.0,,3576438.0,,18341.0,546.0,60991.0,1646.0,23410199.0,386469.0,60574631.0,Africa,16.0,607.0,3.0,,,303.0
25.0,Czechia,3685973,2742.0,39155.0,6.0,3580897.0,8038.0,65921.0,110.0,343117.0,3645.0,53085082.0,4941537.0,10742625.0,Europe,3.0,274.0,0.0,255.0,0.6,6136.0
26.0,Philippines,3670739,,57610.0,,3566592.0,,46537.0,289.0,32760.0,514.0,28528416.0,254604.0,112050176.0,Asia,31.0,1945.0,4.0,,,415.0
27.0,Belgium,3640052,,30408.0,,3375431.0,19616.0,234213.0,185.0,311781.0,2605.0,32112055.0,2750489.0,11675036.0,Europe,3.0,384.0,0.0,,,20061.0
28.0,Australia,3622826,26360.0,5590.0,4.0,3323249.0,,293987.0,110.0,139335.0,215.0,64674332.0,2487398.0,26000797.0,Australia/Oceania,7.0,4651.0,0.0,1014.0,0.2,11307.0
29.0,Peru,3536496,,211546.0,,,,,661.0,104787.0,6268.0,27941525.0,827912.0,33749385.0,South America,10.0,160.0,1.0,,,47535.0
30.0,Portugal,3380263,,21285.0,,2876177.0,,482801.0,70.0,333150.0,2098.0,37805639.0,3726030.0,10146360.0,Europe,3.0,477.0,0.0,,,47584.0
31.0,Canada,3360655,,36884.0,,3210838.0,,112933.0,552.0,87740.0,963.0,58655426.0,1531375.0,38302468.0,North America,11.0,1038.0,1.0,,,2948.0
32.0,Chile,3301747,,43879.0,,2503214.0,,754654.0,936.0,170245.0,2262.0,34097635.0,1758150.0,19394046.0,South America,6.0,442.0,1.0,,,38912.0
33.0,Thailand,3206955,22130.0,23781.0,69.0,2957288.0,23508.0,225886.0,687.0,45751.0,339.0,17270775.0,246385.0,70096580.0,Asia,22.0,2948.0,4.0,316.0,1.0,3222.0
34.0,Austria,3153927,,15207.0,,2754357.0,,384363.0,187.0,346836.0,1672.0,166378307.0,18296566.0,9093417.0,Europe,3.0,598.0,0.0,,,42268.0
35.0,Switzerland,3058800,,13366.0,,2522476.0,22385.0,522958.0,142.0,349107.0,1525.0,19259669.0,2198142.0,8761794.0,Europe,3.0,656.0,0.0,,,59686.0
36.0,Denmark,2809450,,5175.0,,2612850.0,,191425.0,28.0,482165.0,888.0,126275681.0,21671744.0,5826743.0,Europe,2.0,1126.0,0.0,,,32853.0
37.0,Romania,2791994,,64361.0,,2606660.0,,120973.0,580.0,146790.0,3384.0,21544829.0,1132724.0,19020372.0,Europe,7.0,296.0,1.0,,,6360.0
38.0,Greece,2635614,,26562.0,,2412359.0,,196693.0,356.0,254973.0,2570.0,69164840.0,6691103.0,10336837.0,Europe,4.0,389.0,0.0,,,19028.0
39.0,Sweden,2466577,,17765.0,,2385377.0,5833.0,63435.0,47.0,241681.0,1741.0,18297871.0,1792872.0,10205901.0,Europe,4.0,574.0,1.0,,,6216.0
40.0,Iraq,2312713,,25099.0,,2266134.0,,21480.0,102.0,55395.0,601.0,18148046.0,434687.0,41749711.0,Asia,18.0,1663.0,2.0,,,514.0
41.0,Bangladesh,1949486,,29111.0,,1860886.0,,59489.0,1264.0,11641.0,174.0,13637737.0,81435.0,167467432.0,Asia,86.0,5753.0,12.0,,,355.0
42.0,Serbia,1940516,,15587.0,,1881005.0,,43924.0,67.0,223619.0,1796.0,8924005.0,1028375.0,8677772.0,Europe,4.0,557.0,1.0,,,5062.0
43.0,Hungary,1814362,,44653.0,,1650643.0,,119066.0,109.0,188626.0,4642.0,10921558.0,1135437.0,9618811.0,Europe,5.0,215.0,1.0,,,12378.0
44.0,Jordan,1654677,,13882.0,,1572386.0,,68409.0,694.0,159493.0,1338.0,16319298.0,1573000.0,10374634.0,Asia,6.0,747.0,1.0,,,6594.0
45.0,Georgia,1635975,466.0,16569.0,15.0,1588829.0,2944.0,30577.0,,411442.0,4167.0,16079589.0,4043959.0,3976200.0,Asia,2.0,240.0,0.0,117.0,4.0,7690.0
46.0,Slovakia,1573111,,18918.0,,1423276.0,,130917.0,218.0,287898.0,3462.0,6608453.0,1209427.0,5464120.0,Europe,3.0,289.0,1.0,,,23959.0
47.0,Pakistan,1519154,462.0,30309.0,2.0,1470822.0,398.0,18023.0,577.0,6659.0,133.0,26929016.0,118032.0,228151016.0,Asia,150.0,7528.0,8.0,2.0,0.01,79.0
48.0,Norway,1351883,,1753.0,,88952.0,,1261178.0,23.0,246109.0,319.0,9852076.0,1793563.0,5493020.0,Europe,4.0,3133.0,1.0,,,229596.0
49.0,Ireland,1341826,,6611.0,,1236195.0,6618.0,99020.0,41.0,266703.0,1314.0,11510702.0,2287878.0,5031170.0,Europe,4.0,761.0,0.0,,,19681.0
50.0,Kazakhstan,1304506,64.0,13642.0,,1280904.0,211.0,9960.0,528.0,68096.0,712.0,11575012.0,604220.0,19156950.0,Asia,15.0,1404.0,2.0,3.0,,520.0
51.0,Morocco,1162096,,16039.0,,1145230.0,,827.0,293.0,30865.0,426.0,11237010.0,298450.0,37651246.0,Africa,32.0,2347.0,3.0,,,22.0
52.0,Bulgaria,1112699,,36098.0,,877757.0,,198844.0,344.0,162204.0,5262.0,9367761.0,1365589.0,6859870.0,Europe,6.0,190.0,1.0,,,28987.0
53.0,Lebanon,1084600,,10206.0,,988955.0,,85439.0,186.0,160120.0,1507.0,4795578.0,707972.0,6773684.0,Asia,6.0,664.0,1.0,,,12613.0
54.0,Cuba,1076785,,8503.0,,1065697.0,,2585.0,23.0,95165.0,751.0,12920253.0,1141879.0,11314908.0,North America,11.0,1331.0,1.0,,,228.0
