#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5783288,7493.0,225490.0,918.0,3042039.0,6023.0,2515759.0,25809.0,,,,,,North America,,,
,South America,4369845,1515.0,150647.0,92.0,3006234.0,880.0,1212964.0,14303.0,,,,,,South America,,,
,Asia,4618088,16574.0,102556.0,188.0,3447396.0,15125.0,1068136.0,18862.0,,,,,,Asia,,,
,Europe,2951628,7681.0,204663.0,193.0,1776522.0,8992.0,970443.0,5206.0,,,,,,Europe,,,
,Africa,982219,,21143.0,,655407.0,,305669.0,1149.0,,,,,,Africa,,,
,Oceania,21240,716.0,272.0,15.0,12458.0,177.0,8510.0,47.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,18727029,33979.0,704786.0,1406.0,11940707.0,31197.0,6081536.0,65380.0,2403.0,90.4,,,,All,,,
1.0,USA,4918770,350.0,160318.0,28.0,2482899.0,1219.0,2275553.0,18407.0,14852.0,484.0,61621916.0,186064.0,331187544.0,North America,67.0,2066.0,5.0
2.0,Brazil,2808076,,96096.0,,1970767.0,,741213.0,8318.0,13202.0,452.0,13329028.0,62665.0,212702448.0,South America,76.0,2213.0,16.0
3.0,India,1910681,4068.0,39856.0,36.0,1282917.0,1257.0,587908.0,8944.0,1383.0,29.0,21484402.0,15554.0,1381270916.0,Asia,723.0,34657.0,64.0
4.0,Russia,866627,5204.0,14490.0,139.0,669026.0,7555.0,183111.0,2300.0,5938.0,99.0,29400000.0,201452.0,145940583.0,Europe,168.0,10072.0,5.0
5.0,South Africa,521318,,8884.0,,363751.0,,148683.0,539.0,8780.0,150.0,3078202.0,51841.0,59377480.0,Africa,114.0,6684.0,19.0
6.0,Mexico,449961,6148.0,48869.0,857.0,300254.0,4577.0,100838.0,3925.0,3486.0,379.0,1026294.0,7952.0,129058762.0,North America,287.0,2641.0,126.0
7.0,Peru,439890,,20007.0,,302457.0,,117426.0,1418.0,13324.0,606.0,2440184.0,73914.0,33013808.0,South America,75.0,1650.0,14.0
8.0,Chile,362962,,9745.0,,336330.0,,16887.0,1405.0,18972.0,509.0,1716415.0,89716.0,19131618.0,South America,53.0,1963.0,11.0
9.0,Spain,349894,,28498.0,,,,,617.0,7483.0,609.0,7064329.0,151087.0,46756550.0,Europe,134.0,1641.0,7.0
