#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,57225995,3572.0,1166560.0,265.0,46033737.0,2664.0,10025698.0,17664.0,,,,,,North America,,,,,,
,Asia,80459942,17206.0,1187238.0,202.0,77585683.0,29116.0,1687021.0,27940.0,,,,,,Asia,,,,,,
,South America,38630234,965.0,1174444.0,13.0,36747017.0,345.0,708773.0,12530.0,,,,,,South America,,,,,,
,Europe,67415197,34453.0,1343601.0,778.0,59970701.0,39629.0,6100895.0,16661.0,,,,,,Europe,,,,,,
,Africa,8626734,11.0,220803.0,1.0,7999693.0,19.0,406238.0,2084.0,,,,,,Africa,,,,,,
,Oceania,332253,1613.0,3916.0,11.0,284852.0,15.0,43485.0,149.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,252691076,57820.0,5096577.0,1270.0,228622389.0,71788.0,18972110.0,77028.0,32418.0,653.8,,,,All,,,,,,
1.0,USA,47693516,,780775.0,,37729489.0,,9183252.0,11310.0,142947.0,2340.0,716695749.0,2148087.0,333643650.0,North America,7.0,427.0,0.0,,,27524.0
2.0,India,34414186,,462690.0,,33814080.0,13155.0,137416.0,8944.0,24609.0,331.0,621067350.0,444109.0,1398457617.0,Asia,41.0,3022.0,2.0,,,98.0
3.0,Brazil,21926526,,610323.0,,21130382.0,,185821.0,8318.0,102167.0,2844.0,63776166.0,297165.0,214615055.0,South America,10.0,352.0,3.0,,,866.0
4.0,UK,9448402,,142533.0,,7729312.0,,1576557.0,1008.0,138193.0,2085.0,343761954.0,5027873.0,68371254.0,Europe,7.0,480.0,0.0,,,23059.0
5.0,Russia,8952472,,251691.0,,7687317.0,,1013464.0,2300.0,61310.0,1724.0,214900000.0,1471720.0,146019644.0,Europe,16.0,580.0,1.0,,,6941.0
6.0,Turkey,8340322,,72910.0,,7817991.0,,449421.0,1405.0,97464.0,852.0,100908115.0,1179201.0,85573261.0,Asia,10.0,1174.0,1.0,,,5252.0
7.0,France,7256643,,118073.0,,6996499.0,,142071.0,1049.0,110839.0,1803.0,151204954.0,2309527.0,65470099.0,Europe,9.0,554.0,0.0,,,2170.0
8.0,Iran,6019947,,127809.0,,5656447.0,,235691.0,3582.0,70446.0,1496.0,36278187.0,424532.0,85454638.0,Asia,14.0,669.0,2.0,,,2758.0
9.0,Argentina,5302445,,116209.0,,5168548.0,,17688.0,651.0,115875.0,2540.0,25549823.0,558345.0,45759881.0,South America,9.0,394.0,2.0,,,387.0
10.0,Spain,5042803,,87647.0,,4888554.0,,66602.0,395.0,107800.0,1874.0,66213858.0,1415448.0,46779430.0,Europe,9.0,534.0,1.0,,,1424.0
11.0,Colombia,5024263,,127680.0,,4866467.0,,30116.0,342.0,97331.0,2473.0,27262081.0,528126.0,51620457.0,South America,10.0,404.0,2.0,,,583.0
12.0,Germany,4925928,,97822.0,,4450200.0,17600.0,377906.0,2616.0,58538.0,1162.0,77993513.0,926855.0,84148549.0,Europe,17.0,860.0,1.0,,,4491.0
13.0,Italy,4835435,,132618.0,,4595897.0,,106920.0,422.0,80135.0,2198.0,109317358.0,1811666.0,60340785.0,Europe,12.0,455.0,1.0,,,1772.0
14.0,Indonesia,4249758,,143608.0,,4096664.0,,9486.0,,15317.0,518.0,49400048.0,178046.0,277457129.0,Asia,65.0,1932.0,6.0,,,34.0
15.0,Mexico,3838308,3493.0,290630.0,256.0,3200268.0,2210.0,347410.0,4798.0,29350.0,2222.0,11546549.0,88293.0,130775022.0,North America,34.0,450.0,11.0,27.0,2.0,2657.0
16.0,Ukraine,3179577,24058.0,75607.0,750.0,2594679.0,21941.0,509291.0,177.0,73303.0,1743.0,15128821.0,348784.0,43375946.0,Europe,14.0,574.0,3.0,555.0,17.0,11741.0
17.0,Poland,3162804,,78524.0,,2764351.0,,319929.0,1006.0,83694.0,2078.0,22561469.0,597019.0,37790179.0,Europe,12.0,481.0,2.0,,,8466.0
18.0,South Africa,2924978,,89452.0,,2819130.0,,16396.0,546.0,48487.0,1483.0,18835534.0,312232.0,60325395.0,Africa,21.0,674.0,3.0,,,272.0
19.0,Philippines,2811248,,44866.0,,2737722.0,,28660.0,1292.0,25199.0,402.0,23471922.0,210390.0,111563960.0,Asia,40.0,2487.0,5.0,,,257.0
20.0,Malaysia,2528821,,29535.0,,2435459.0,,63827.0,538.0,76794.0,897.0,35369388.0,1074084.0,32929814.0,Asia,13.0,1115.0,1.0,,,1938.0
21.0,Netherlands,2253031,,18663.0,,2010626.0,,223742.0,332.0,131093.0,1086.0,18498260.0,1076327.0,17186475.0,Europe,8.0,921.0,1.0,,,13018.0
22.0,Peru,2211366,,200554.0,,,,,883.0,65822.0,5970.0,19503585.0,580529.0,33596244.0,South America,15.0,168.0,2.0,,,8636.0
23.0,Iraq,2066905,,23445.0,,2020856.0,,22604.0,154.0,49867.0,566.0,16014876.0,386384.0,41448119.0,Asia,20.0,1768.0,3.0,,,545.0
24.0,Thailand,2004274,7305.0,19934.0,51.0,1888536.0,7900.0,95804.0,1997.0,28617.0,285.0,14913135.0,212928.0,70038361.0,Asia,35.0,3514.0,5.0,104.0,0.7,1368.0
25.0,Czechia,1866969,10395.0,31355.0,28.0,1704732.0,169.0,130882.0,542.0,173898.0,2921.0,41663191.0,3880691.0,10736023.0,Europe,6.0,342.0,0.0,968.0,3.0,12191.0
26.0,Canada,1741583,,29266.0,,1687828.0,,24489.0,545.0,45600.0,766.0,47095842.0,1233125.0,38192283.0,North America,22.0,1305.0,1.0,,,641.0
27.0,Romania,1730433,,52206.0,,1542661.0,,135566.0,1772.0,90775.0,2739.0,15317350.0,803516.0,19062915.0,Europe,11.0,365.0,1.0,,,7112.0
28.0,Japan,1724718,,18318.0,,1704601.0,,1799.0,92.0,13694.0,145.0,26985365.0,214256.0,125949278.0,Asia,73.0,6876.0,5.0,,,14.0
29.0,Chile,1718085,,37917.0,,1626075.0,,54093.0,567.0,88839.0,1961.0,24265779.0,1254732.0,19339411.0,South America,11.0,510.0,1.0,,,2797.0
30.0,Bangladesh,1571906,,27907.0,,1535892.0,,8107.0,1413.0,9417.0,167.0,10545473.0,63176.0,166920933.0,Asia,106.0,5981.0,16.0,,,49.0
31.0,Belgium,1463548,,26261.0,,1238392.0,,198895.0,434.0,125537.0,2253.0,22637121.0,1941723.0,11658262.0,Europe,8.0,444.0,1.0,,,17060.0
32.0,Israel,1336174,,8138.0,,1321919.0,,6117.0,148.0,143274.0,873.0,30313940.0,3250476.0,9326000.0,Asia,7.0,1146.0,0.0,,,656.0
33.0,Pakistan,1279142,391.0,28584.0,9.0,1227228.0,322.0,23330.0,1158.0,5642.0,126.0,21318930.0,94032.0,226718944.0,Asia,177.0,7932.0,11.0,2.0,0.04,103.0
34.0,Serbia,1201080,,10655.0,,1087614.0,,102811.0,281.0,138223.0,1226.0,6526611.0,751096.0,8689448.0,Europe,7.0,816.0,1.0,,,11832.0
35.0,Sweden,1181532,,15047.0,,1145417.0,,21068.0,38.0,116008.0,1477.0,13398797.0,1315549.0,10184947.0,Europe,9.0,677.0,1.0,,,2069.0
36.0,Portugal,1102438,,18231.0,,1048957.0,,35250.0,64.0,108548.0,1795.0,20238803.0,1992748.0,10156228.0,Europe,9.0,557.0,1.0,,,3471.0
37.0,Vietnam,1000897,,22849.0,,845948.0,,132100.0,3567.0,10158.0,232.0,63383732.0,643295.0,98529873.0,Asia,98.0,4312.0,2.0,,,1341.0
38.0,Cuba,957735,,8278.0,,947326.0,,2131.0,62.0,84626.0,731.0,10738462.0,948862.0,11317204.0,North America,12.0,1367.0,1.0,,,188.0
39.0,Kazakhstan,954146,1260.0,12377.0,28.0,910246.0,2120.0,31523.0,528.0,50002.0,649.0,11575012.0,606590.0,19082103.0,Asia,20.0,1542.0,2.0,66.0,1.0,1652.0
40.0,Morocco,947902,,14734.0,,929611.0,,3557.0,347.0,25274.0,393.0,10215634.0,272377.0,37505455.0,Africa,40.0,2546.0,4.0,,,95.0
41.0,Hungary,931414,,31751.0,,815845.0,,83818.0,488.0,96751.0,3298.0,7715195.0,801416.0,9626953.0,Europe,10.0,303.0,1.0,,,8707.0
42.0,Austria,923150,,11601.0,,818865.0,,92684.0,432.0,101710.0,1278.0,102163356.0,11256032.0,9076321.0,Europe,10.0,782.0,0.0,,,10212.0
43.0,Switzerland,905112,,11325.0,,839676.0,,54111.0,118.0,103551.0,1296.0,11983649.0,1371013.0,8740728.0,Europe,10.0,772.0,1.0,,,6191.0
44.0,Jordan,886042,,11183.0,,847159.0,,27700.0,681.0,85683.0,1081.0,11366264.0,1099156.0,10340897.0,Asia,12.0,925.0,1.0,,,2679.0
