#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,101952404,3378.0,1475687.0,15.0,96155981.0,1310.0,4320736.0,8048.0,,,,,,North America,,,,,,
,Asia,156740283,195520.0,1432561.0,219.0,149558457.0,214732.0,5749265.0,10821.0,,,,,,Asia,,,,,,
,South America,57856583,261.0,1299299.0,,53593201.0,393.0,2964083.0,10502.0,,,,,,South America,,,,,,
,Europe,196659737,8201.0,1842650.0,91.0,186033148.0,88580.0,8783939.0,6226.0,,,,,,Europe,,,,,,
,Oceania,8875044,38453.0,12527.0,62.0,8467029.0,6953.0,395488.0,120.0,,,,,,Australia/Oceania,,,,,,
,Africa,12159872,,254994.0,,11359421.0,,545457.0,961.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,534244644,245813.0,6317733.0,387.0,505167943.0,311968.0,22758968.0,36678.0,68539.0,810.5,,,,All,,,,,,
1.0,USA,86271283,,1032862.0,,82394184.0,,2844237.0,2636.0,257743.0,3086.0,1031310543.0,3081131.0,334718197.0,North America,4.0,324.0,0.0,,,8497.0
2.0,India,43169599,,524651.0,,42622757.0,,22191.0,698.0,30704.0,373.0,851338595.0,605514.0,1405976799.0,Asia,33.0,2680.0,2.0,,,16.0
3.0,Brazil,31101290,,666978.0,,30054599.0,,379713.0,8318.0,144354.0,3096.0,63776166.0,296011.0,215451821.0,South America,7.0,323.0,3.0,,,1762.0
4.0,France,29570762,,148426.0,,28981917.0,,440419.0,1173.0,451118.0,2264.0,271490188.0,4141728.0,65549979.0,Europe,2.0,442.0,0.0,,,6719.0
5.0,Germany,26469531,,139616.0,,25515500.0,56500.0,814415.0,656.0,314004.0,1656.0,122332384.0,1451211.0,84296751.0,Europe,3.0,604.0,1.0,,,9661.0
6.0,UK,22305893,,178749.0,,21954141.0,8917.0,173003.0,188.0,325307.0,2607.0,522526476.0,7620488.0,68568641.0,Europe,3.0,384.0,0.0,,,2523.0
7.0,Russia,18343964,4188.0,379363.0,78.0,17755194.0,5234.0,209407.0,2300.0,125597.0,2597.0,273400000.0,1871907.0,146054234.0,Europe,8.0,385.0,1.0,29.0,0.5,1434.0
8.0,S. Korea,18141835,12522.0,24229.0,17.0,17771145.0,13281.0,346461.0,160.0,353273.0,472.0,15804065.0,307750.0,51353639.0,Asia,3.0,2120.0,3.0,244.0,0.3,6747.0
9.0,Italy,17457950,,166835.0,,16635215.0,,655900.0,226.0,289558.0,2767.0,221481403.0,3673499.0,60291668.0,Europe,3.0,361.0,0.0,,,10879.0
10.0,Turkey,15072747,,98965.0,,14971256.0,,2526.0,975.0,175109.0,1150.0,162743369.0,1890687.0,86076336.0,Asia,6.0,870.0,1.0,,,29.0
11.0,Spain,12360256,,106493.0,,11789659.0,,464104.0,339.0,264168.0,2276.0,471036328.0,10067150.0,46789440.0,Europe,4.0,439.0,0.0,,,9919.0
12.0,Vietnam,10722634,,43080.0,,9474843.0,,1204711.0,55.0,108293.0,435.0,85817715.0,866713.0,99015141.0,Asia,9.0,2298.0,1.0,,,12167.0
13.0,Argentina,9230573,,128889.0,,8895999.0,,205685.0,300.0,200710.0,2803.0,35716069.0,776610.0,45989683.0,South America,5.0,357.0,1.0,,,4472.0
14.0,Japan,8893475,20538.0,30677.0,24.0,8626765.0,26594.0,236033.0,86.0,70732.0,244.0,52924425.0,420919.0,125735477.0,Asia,14.0,4099.0,2.0,163.0,0.2,1877.0
15.0,Netherlands,8088777,,22325.0,,8030724.0,,35728.0,36.0,470074.0,1297.0,21107399.0,1226644.0,17207443.0,Europe,2.0,771.0,1.0,,,2076.0
16.0,Australia,7378021,32118.0,8662.0,50.0,7078435.0,,290924.0,87.0,283049.0,332.0,72159001.0,2768292.0,26066253.0,Australia/Oceania,4.0,3009.0,0.0,1232.0,2.0,11161.0
17.0,Iran,7232443,,141318.0,,7052277.0,,38848.0,494.0,84048.0,1642.0,52298398.0,607761.0,86050903.0,Asia,12.0,609.0,2.0,,,451.0
18.0,Colombia,6103455,,139854.0,,5934231.0,,29370.0,342.0,117553.0,2694.0,34922533.0,672608.0,51921088.0,South America,9.0,371.0,1.0,,,566.0
19.0,Indonesia,6056017,372.0,156604.0,4.0,5896290.0,350.0,3123.0,2771.0,21701.0,561.0,98928466.0,354506.0,279060374.0,Asia,46.0,1782.0,3.0,1.0,0.01,11.0
20.0,Poland,6008295,236.0,116338.0,4.0,5335470.0,18.0,556487.0,408.0,159087.0,3080.0,36368678.0,962968.0,37767276.0,Europe,6.0,325.0,1.0,6.0,0.1,14735.0
21.0,Mexico,5782405,3378.0,324966.0,15.0,5067591.0,1310.0,389848.0,4798.0,43964.0,2471.0,16005640.0,121692.0,131525885.0,North America,23.0,405.0,8.0,26.0,0.1,2964.0
22.0,Ukraine,5011433,,108538.0,,,,,177.0,115922.0,2511.0,19521252.0,451557.0,43230985.0,Europe,9.0,398.0,2.0,,,19543.0
23.0,Malaysia,4510196,,35680.0,,4451308.0,,23208.0,26.0,136014.0,1076.0,60034400.0,1810457.0,33159811.0,Asia,7.0,929.0,1.0,,,700.0
24.0,Thailand,4460556,2976.0,30116.0,32.0,4395545.0,4238.0,34895.0,1496.0,63599.0,429.0,17270775.0,246250.0,70135233.0,Asia,16.0,2329.0,4.0,42.0,0.5,498.0
25.0,Austria,4262117,3211.0,18665.0,6.0,4206881.0,2366.0,36571.0,47.0,468119.0,2050.0,188044776.0,20653440.0,9104768.0,Europe,2.0,488.0,0.0,353.0,0.7,4017.0
26.0,Belgium,4158754,,31768.0,,4052168.0,12643.0,74818.0,82.0,355870.0,2718.0,34126914.0,2920281.0,11686174.0,Europe,3.0,368.0,0.0,,,6402.0
27.0,Israel,4146184,,10860.0,,4118289.0,,17035.0,150.0,444583.0,1164.0,41373364.0,4436346.0,9326000.0,Asia,2.0,859.0,0.0,,,1827.0
28.0,Portugal,4066674,,22583.0,,,,,61.0,401060.0,2227.0,42825431.0,4223495.0,10139809.0,Europe,2.0,449.0,0.0,,,115181.0
29.0,South Africa,3963394,,101250.0,,3821550.0,,40594.0,192.0,65252.0,1667.0,25314119.0,416761.0,60740107.0,Africa,15.0,600.0,2.0,,,668.0
30.0,Czechia,3920726,176.0,40290.0,1.0,3879571.0,465.0,865.0,6.0,364820.0,3749.0,55424986.0,5157248.0,10747009.0,Europe,3.0,267.0,0.0,16.0,0.09,80.0
31.0,DPRK,3917580,82160.0,70.0,,3763790.0,93840.0,153720.0,,150705.0,3.0,,,25995073.0,Asia,7.0,371358.0,,3161.0,,5913.0
32.0,Canada,3878664,,41225.0,,3535907.0,,301532.0,306.0,101071.0,1074.0,62032975.0,1616468.0,38375625.0,North America,10.0,931.0,1.0,,,7857.0
33.0,Chile,3720334,,57920.0,,3505730.0,,156684.0,144.0,191471.0,2981.0,38703463.0,1991911.0,19430321.0,South America,5.0,335.0,1.0,,,8064.0
34.0,Philippines,3690889,,60455.0,,3628100.0,,2334.0,455.0,32845.0,538.0,30237918.0,269085.0,112372991.0,Asia,30.0,1859.0,4.0,,,21.0
35.0,Switzerland,3657546,,13958.0,,3605082.0,2034.0,38506.0,40.0,416777.0,1591.0,21104853.0,2404898.0,8775780.0,Europe,2.0,629.0,0.0,,,4388.0
36.0,Peru,3582604,,213227.0,,,,,168.0,105834.0,6299.0,30733964.0,907917.0,33851060.0,South America,9.0,159.0,1.0,,,48705.0
37.0,Greece,3461025,,29869.0,,3387756.0,,43400.0,131.0,335188.0,2893.0,82814046.0,8020245.0,10325625.0,Europe,3.0,346.0,0.0,,,4203.0
38.0,Denmark,2985815,,6372.0,,2972866.0,,6577.0,14.0,512037.0,1093.0,127467380.0,21859373.0,5831246.0,Europe,2.0,915.0,0.0,,,1128.0
39.0,Romania,2909677,,65686.0,,,,,79.0,153204.0,3459.0,23218692.0,1222543.0,18992126.0,Europe,7.0,289.0,1.0,,,12496.0
40.0,Sweden,2509366,,18981.0,,2483747.0,,6638.0,6.0,245539.0,1857.0,18607268.0,1820705.0,10219813.0,Europe,4.0,538.0,1.0,,,650.0
41.0,Iraq,2328369,,25219.0,,2302140.0,,1010.0,8.0,55504.0,601.0,18601078.0,443411.0,41949948.0,Asia,18.0,1663.0,2.0,,,24.0
