#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,7099480,7054.0,264487.0,702.0,4061102.0,4787.0,2773891.0,20765.0,,,,,,North America,,,
,South America,5974994,1095.0,194819.0,62.0,4582667.0,1522.0,1197508.0,14996.0,,,,,,South America,,,
,Asia,6594284,15452.0,135155.0,257.0,5249733.0,7564.0,1209396.0,18751.0,,,,,,Asia,,,
,Europe,3441732,7415.0,206399.0,172.0,2027440.0,7286.0,1207893.0,5590.0,,,,,,Europe,,,
,Africa,1216564,,28656.0,,945475.0,,242433.0,1271.0,,,,,,Africa,,,
,Oceania,27909,125.0,600.0,24.0,22134.0,15.0,5175.0,48.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,24355684,31141.0,830131.0,1217.0,16889202.0,21174.0,6636351.0,61425.0,3125.0,106.5,,,,All,,,
1.0,USA,6001103,738.0,183677.0,24.0,3314664.0,803.0,2502762.0,16378.0,18114.0,554.0,78637388.0,237357.0,331303997.0,North America,55.0,1804.0,4.0
2.0,Brazil,3722004,,117756.0,,2908848.0,,695400.0,8318.0,17491.0,553.0,14172764.0,66603.0,212793132.0,South America,57.0,1807.0,15.0
3.0,India,3314953,7204.0,60652.0,23.0,2524518.0,1075.0,729783.0,8944.0,2399.0,44.0,38576510.0,27912.0,1382085803.0,Asia,417.0,22787.0,36.0
4.0,Russia,975576,4711.0,16804.0,121.0,792561.0,6411.0,166211.0,2300.0,6685.0,115.0,35400000.0,242558.0,145944331.0,Europe,150.0,8685.0,4.0
5.0,South Africa,615701,,13502.0,,525242.0,,76957.0,539.0,10361.0,227.0,3598973.0,60566.0,59422425.0,Africa,97.0,4401.0,17.0
6.0,Peru,613378,,28124.0,,421877.0,,163377.0,1512.0,18564.0,851.0,3055850.0,92485.0,33041424.0,South America,54.0,1175.0,11.0
7.0,Mexico,573888,5267.0,62076.0,626.0,396758.0,3657.0,115054.0,3305.0,4444.0,481.0,1291083.0,9998.0,129140136.0,North America,225.0,2080.0,100.0
8.0,Colombia,572270,,18184.0,,407121.0,,146965.0,1493.0,11228.0,357.0,2582612.0,50673.0,50965881.0,South America,89.0,2803.0,20.0
9.0,Spain,426818,,28971.0,,,,,697.0,9128.0,620.0,8517446.0,182162.0,46757635.0,Europe,110.0,1614.0,5.0
10.0,Chile,402365,,10990.0,,376268.0,,15107.0,1004.0,21021.0,574.0,2276223.0,118916.0,19141470.0,South America,48.0,1742.0,8.0
11.0,Argentina,370188,,7839.0,,268801.0,,93548.0,2022.0,8179.0,173.0,1148574.0,25378.0,45259525.0,South America,122.0,5774.0,39.0
12.0,Iran,365606,,21020.0,,314870.0,,29716.0,3831.0,4344.0,250.0,3113806.0,37000.0,84156368.0,Asia,230.0,4004.0,27.0
13.0,UK,328846,,41465.0,,,,,68.0,4840.0,610.0,15177265.0,223387.0,67941476.0,Europe,207.0,1639.0,4.0
14.0,Saudi Arabia,310836,,3755.0,,284945.0,,22136.0,1601.0,8908.0,108.0,4792192.0,137330.0,34895566.0,Asia,112.0,9293.0,7.0
15.0,Bangladesh,302147,,4082.0,,190183.0,,107882.0,,1832.0,25.0,1485261.0,9005.0,164940992.0,Asia,546.0,40407.0,111.0
16.0,Pakistan,294638,445.0,6274.0,7.0,279561.0,622.0,8803.0,641.0,1330.0,28.0,2535778.0,11447.0,221530617.0,Asia,752.0,35309.0,87.0
17.0,Italy,262540,,35458.0,,206329.0,,20753.0,69.0,4343.0,587.0,8219421.0,135976.0,60447728.0,Europe,230.0,1705.0,7.0
18.0,Turkey,262507,,6183.0,,239797.0,,16527.0,841.0,3107.0,73.0,6621749.0,78384.0,84477895.0,Asia,322.0,13663.0,13.0
19.0,France,253587,,30544.0,,85524.0,,137519.0,410.0,3884.0,468.0,6000000.0,91889.0,65296176.0,Europe,257.0,2138.0,11.0
20.0,Germany,239000,,9352.0,,214233.0,,15415.0,245.0,2851.0,112.0,11208091.0,133707.0,83825861.0,Europe,351.0,8963.0,7.0
21.0,Iraq,215784,,6668.0,,157215.0,,51901.0,595.0,5347.0,165.0,1502546.0,37233.0,40355467.0,Asia,187.0,6052.0,27.0
22.0,Philippines,205581,3249.0,3234.0,97.0,133990.0,566.0,68357.0,717.0,1872.0,29.0,2406194.0,21914.0,109802427.0,Asia,534.0,33953.0,46.0
23.0,Indonesia,162884,2719.0,7064.0,120.0,118575.0,3166.0,37245.0,,595.0,26.0,2106753.0,7690.0,273966320.0,Asia,1682.0,38783.0,130.0
24.0,Canada,126417,,9094.0,,112455.0,,4868.0,45.0,3345.0,241.0,5246341.0,138817.0,37793085.0,North America,299.0,4156.0,7.0
25.0,Qatar,117742,,194.0,,114558.0,,2990.0,63.0,41934.0,69.0,604112.0,215155.0,2807805.0,Asia,24.0,14473.0,5.0
26.0,Bolivia,112094,1095.0,4726.0,62.0,50397.0,1522.0,56971.0,71.0,9583.0,404.0,239073.0,20439.0,11697161.0,South America,104.0,2475.0,49.0
