#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,7580748,6918.0,278678.0,561.0,4454927.0,5133.0,2847143.0,19253.0,,,,,,North America,,,
,South America,6624039,799.0,210196.0,55.0,5234094.0,1960.0,1179749.0,15341.0,,,,,,South America,,,
,Asia,7528348,4097.0,148934.0,11.0,6043056.0,4464.0,1336358.0,18925.0,,,,,,Asia,,,
,Europe,3746533,3976.0,209521.0,55.0,2127230.0,2673.0,1409782.0,5932.0,,,,,,Europe,,,
,Africa,1289817,,30905.0,,1025872.0,,233040.0,1418.0,,,,,,Africa,,,
,Oceania,29203,75.0,779.0,12.0,24600.0,163.0,3824.0,34.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,26799409,15865.0,879028.0,694.0,18910430.0,14393.0,7009951.0,60907.0,3438.0,112.8,,,,All,,,
1.0,USA,6389057,,192111.0,,3635854.0,,2561092.0,15062.0,19282.0,580.0,85895717.0,259228.0,331351637.0,North America,52.0,1725.0,4.0
2.0,Brazil,4091801,,125584.0,,3278243.0,,687974.0,8318.0,19226.0,590.0,14408116.0,67698.0,212830230.0,South America,52.0,1695.0,15.0
3.0,India,4023179,2940.0,69635.0,,3107223.0,2711.0,846321.0,8944.0,2910.0,50.0,47738491.0,34533.0,1382419165.0,Asia,344.0,19852.0,29.0
4.0,Russia,1015105,,17649.0,,832747.0,,164709.0,2300.0,6955.0,121.0,37800000.0,259000.0,145945865.0,Europe,144.0,8269.0,4.0
5.0,Peru,676848,,29554.0,,498523.0,,148771.0,1496.0,20478.0,894.0,3320012.0,100446.0,33052721.0,South America,49.0,1118.0,10.0
6.0,Colombia,650062,,20888.0,,498221.0,,130953.0,1493.0,12752.0,410.0,2880158.0,56497.0,50979209.0,South America,78.0,2441.0,18.0
7.0,South Africa,635078,,14678.0,,557818.0,,62582.0,539.0,10684.0,247.0,3765700.0,63352.0,59440811.0,Africa,94.0,4050.0,16.0
8.0,Mexico,623090,6196.0,66851.0,522.0,434667.0,4380.0,121572.0,3135.0,4824.0,518.0,1409384.0,10911.0,129173426.0,North America,207.0,1932.0,92.0
9.0,Spain,517133,,29418.0,,,,,976.0,11060.0,629.0,9210337.0,196979.0,46758078.0,Europe,90.0,1589.0,5.0
10.0,Argentina,461882,,9623.0,,331621.0,,120638.0,2425.0,10203.0,213.0,1350038.0,29822.0,45269713.0,South America,98.0,4704.0,34.0
11.0,Chile,418469,,11494.0,,391248.0,,15727.0,932.0,21857.0,600.0,2540718.0,132706.0,19145501.0,South America,46.0,1666.0,8.0
12.0,Iran,382772,,22044.0,,330308.0,,30420.0,3695.0,4547.0,262.0,3331073.0,39570.0,84182804.0,Asia,220.0,3819.0,25.0
13.0,UK,342351,,41537.0,,,,,76.0,5038.0,611.0,17619897.0,259306.0,67950227.0,Europe,198.0,1636.0,4.0
14.0,Bangladesh,321615,,4412.0,,216191.0,,101012.0,,1949.0,27.0,1605111.0,9729.0,164981307.0,Asia,513.0,37394.0,103.0
15.0,Saudi Arabia,319141,,4015.0,,295063.0,,20063.0,1484.0,9142.0,115.0,5261814.0,150730.0,34908907.0,Asia,109.0,8695.0,7.0
16.0,France,309156,,30724.0,,87206.0,,191226.0,464.0,4734.0,471.0,8500000.0,130169.0,65299717.0,Europe,211.0,2125.0,8.0
17.0,Pakistan,298025,513.0,6340.0,5.0,282553.0,285.0,9132.0,535.0,1345.0,29.0,2732325.0,12328.0,221636262.0,Asia,744.0,34958.0,81.0
18.0,Turkey,276555,,6564.0,,249108.0,,20883.0,1076.0,3273.0,78.0,7583200.0,89742.0,84500199.0,Asia,306.0,12873.0,11.0
19.0,Italy,274644,,35518.0,,209027.0,,30099.0,121.0,4544.0,588.0,9034743.0,149469.0,60445551.0,Europe,220.0,1702.0,7.0
20.0,Iraq,252075,,7359.0,,191368.0,,53348.0,495.0,6243.0,182.0,1694285.0,41961.0,40377715.0,Asia,160.0,5487.0,24.0
21.0,Germany,250281,,9401.0,,226208.0,1608.0,14672.0,223.0,2985.0,112.0,12383035.0,147712.0,83832432.0,Europe,335.0,8917.0,7.0
22.0,Philippines,232072,,3737.0,,160549.0,,67786.0,922.0,2113.0,34.0,2739096.0,24938.0,109838295.0,Asia,473.0,29392.0,40.0
23.0,Indonesia,187537,,7832.0,,134181.0,,45524.0,,684.0,29.0,2375133.0,8667.0,274037400.0,Asia,1461.0,34989.0,115.0
24.0,Ukraine,133787,2836.0,2811.0,50.0,61649.0,1036.0,69327.0,177.0,3063.0,64.0,1648087.0,37726.0,43685149.0,Europe,327.0,15541.0,27.0
25.0,Canada,131124,,9141.0,,115926.0,,6057.0,54.0,3469.0,242.0,5697380.0,150720.0,37801213.0,North America,288.0,4135.0,7.0
26.0,Israel,126419,,993.0,,100357.0,,25069.0,426.0,13745.0,108.0,2388574.0,259696.0,9197590.0,Asia,73.0,9262.0,4.0
27.0,Qatar,119637,,201.0,,116538.0,,2898.0,54.0,42609.0,72.0,650248.0,231586.0,2807805.0,Asia,23.0,13969.0,4.0
28.0,Bolivia,119580,799.0,5343.0,55.0,67844.0,1960.0,46393.0,71.0,10220.0,457.0,250550.0,21413.0,11701077.0,South America,98.0,2190.0,47.0
29.0,Ecuador,117175,,6674.0,,102200.0,,8301.0,377.0,6624.0,377.0,344126.0,19453.0,17690064.0,South America,151.0,2651.0,51.0
30.0,Kazakhstan,106225,104.0,1588.0,,99018.0,433.0,5619.0,221.0,5645.0,84.0,2434444.0,129378.0,18816458.0,Asia,177.0,11849.0,8.0
31.0,Egypt,99582,,5495.0,,76305.0,,17782.0,41.0,970.0,54.0,135000.0,1315.0,102669689.0,Africa,1031.0,18684.0,761.0
32.0,Dominican Republic,96629,,1801.0,,70871.0,,23957.0,199.0,8892.0,166.0,379929.0,34961.0,10867261.0,North America,112.0,6034.0,29.0
33.0,Panama,95596,,2063.0,,68742.0,,24791.0,164.0,22095.0,477.0,350669.0,81048.0,4326667.0,North America,45.0,2097.0,12.0
34.0,Romania,92595,,3812.0,,39626.0,,49157.0,485.0,4819.0,198.0,1901240.0,98951.0,19213911.0,Europe,208.0,5040.0,10.0
35.0,Kuwait,88243,,537.0,,79417.0,,8289.0,94.0,20610.0,125.0,636220.0,148592.0,4281665.0,Asia,49.0,7973.0,7.0
36.0,Belgium,87174,630.0,9901.0,2.0,18534.0,21.0,58739.0,52.0,7516.0,854.0,2390994.0,206143.0,11598726.0,Europe,133.0,1171.0,5.0
37.0,Oman,86380,,705.0,,81828.0,,3847.0,144.0,16842.0,137.0,309212.0,60290.0,5128770.0,Asia,59.0,7275.0,17.0
38.0,Sweden,84985,,5835.0,,,,,16.0,8406.0,577.0,1124269.0,111197.0,10110577.0,Europe,119.0,1733.0,9.0
39.0,Guatemala,77040,,2825.0,,65029.0,,9186.0,5.0,4286.0,157.0,256054.0,14246.0,17973195.0,North America,233.0,6362.0,70.0
40.0,Netherlands,73208,,6237.0,,,,,46.0,4271.0,364.0,1455274.0,84896.0,17141751.0,Europe,234.0,2748.0,12.0
41.0,UAE,72766,,387.0,,63158.0,,9221.0,,7342.0,39.0,7405809.0,747190.0,9911545.0,Asia,136.0,25611.0,1.0
42.0,Belarus,72485,,701.0,,71510.0,,274.0,,7671.0,74.0,1564458.0,165573.0,9448756.0,Europe,130.0,13479.0,6.0
43.0,Japan,70268,,1330.0,,60417.0,,8521.0,214.0,556.0,11.0,1560505.0,12345.0,126405316.0,Asia,1799.0,95042.0,81.0
44.0,Poland,69820,,2100.0,,49820.0,,17900.0,75.0,1845.0,55.0,2777601.0,73406.0,37839030.0,Europe,542.0,18019.0,14.0
45.0,Morocco,68605,,1292.0,,52483.0,,14830.0,193.0,1855.0,35.0,2023926.0,54718.0,36988014.0,Africa,539.0,28628.0,18.0
46.0,Honduras,63798,640.0,1984.0,30.0,12347.0,729.0,49467.0,31.0,6423.0,200.0,151844.0,15288.0,9932195.0,North America,156.0,5006.0,65.0
47.0,Portugal,59457,,1833.0,,42576.0,,15048.0,40.0,5834.0,180.0,2092057.0,205280.0,10191248.0,Europe,171.0,5560.0,5.0
48.0,Singapore,56948,,27.0,,56174.0,,747.0,,9720.0,5.0,2068284.0,353035.0,5858573.0,Asia,103.0,216984.0,3.0
49.0,Ethiopia,56516,,880.0,,20612.0,,35024.0,315.0,490.0,8.0,994303.0,8612.0,115450052.0,Africa,2043.0,131193.0,116.0
50.0,Nigeria,54743,,1051.0,,42816.0,,10876.0,7.0,264.0,5.0,417398.0,2016.0,207012350.0,Africa,3782.0,196967.0,496.0
51.0,Bahrain,54095,,195.0,,50323.0,,3577.0,33.0,31609.0,114.0,1152274.0,673300.0,1711382.0,Asia,32.0,8776.0,1.0
52.0,Venezuela,50973,,412.0,,41249.0,,9312.0,102.0,1793.0,14.0,1789371.0,62959.0,28421143.0,South America,558.0,68983.0,16.0
53.0,Algeria,45773,,1539.0,,32259.0,,11975.0,44.0,1041.0,35.0,,,43988902.0,Africa,961.0,28583.0,
54.0,Costa Rica,45680,,469.0,,18053.0,,27158.0,212.0,8953.0,92.0,156466.0,30665.0,5102412.0,North America,112.0,10879.0,33.0
55.0,Ghana,44777,,283.0,,43693.0,,801.0,5.0,1436.0,9.0,446867.0,14330.0,31184980.0,Africa,696.0,110194.0,70.0
56.0,Armenia,44649,188.0,895.0,4.0,39823.0,566.0,3931.0,,15062.0,302.0,215810.0,72804.0,2964249.0,Asia,66.0,3312.0,14.0
57.0,Kyrgyzstan,44293,94.0,1060.0,,39599.0,210.0,3634.0,24.0,6770.0,162.0,267718.0,40917.0,6543015.0,Asia,148.0,6173.0,24.0
58.0,Nepal,44236,,271.0,,25561.0,,18404.0,,1513.0,9.0,745490.0,25506.0,29228063.0,Asia,661.0,107853.0,39.0
59.0,Switzerland,43532,,2013.0,,36500.0,,5019.0,14.0,5023.0,232.0,1070910.0,123577.0,8665960.0,Europe,199.0,4305.0,8.0
