#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,80626359,50184.0,1280437.0,322.0,53303861.0,31378.0,26042061.0,32450.0,,,,,,North America,,,,,,
,Asia,91437134,76201.0,1273438.0,162.0,85282077.0,30751.0,4881619.0,26190.0,,,,,,Asia,,,,,,
,South America,43786203,12186.0,1200127.0,91.0,39311216.0,5951.0,3274860.0,13858.0,,,,,,South America,,,,,,
,Europe,106874180,78719.0,1579490.0,203.0,82999813.0,56903.0,22294877.0,20888.0,,,,,,Europe,,,,,,
,Africa,10570016,,235117.0,,9360768.0,,974131.0,2969.0,,,,,,Africa,,,,,,
,Oceania,2129354,79814.0,5163.0,67.0,815770.0,99.0,1308421.0,466.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,335423967,297104.0,5573787.0,845.0,271074211.0,125082.0,58775969.0,96821.0,43032.0,715.1,,,,All,,,,,,
1.0,USA,68767004,,877240.0,,43528110.0,,24361654.0,25810.0,205887.0,2626.0,867857475.0,2598348.0,334003597.0,North America,5.0,381.0,0.0,,,72938.0
2.0,India,37901241,,487226.0,,35583039.0,,1830976.0,8944.0,27053.0,348.0,707421650.0,504949.0,1400976358.0,Asia,37.0,2875.0,2.0,,,1307.0
3.0,Brazil,23215551,,621578.0,,21773085.0,,820888.0,8318.0,108032.0,2892.0,63776166.0,296778.0,214895351.0,South America,9.0,346.0,3.0,,,3820.0
4.0,UK,15399300,,152513.0,,11617031.0,,3629756.0,713.0,225013.0,2229.0,435557723.0,6364326.0,68437373.0,Europe,4.0,449.0,0.0,,,53038.0
5.0,France,14739297,,127638.0,,9406719.0,,5204940.0,3895.0,225038.0,1949.0,211520605.0,3229477.0,65496857.0,Europe,4.0,513.0,0.0,,,79469.0
6.0,Russia,10865512,,322678.0,,9902935.0,,639899.0,2300.0,74405.0,2210.0,247200000.0,1692789.0,146031231.0,Europe,13.0,453.0,1.0,,,4382.0
7.0,Turkey,10591757,,85077.0,,9815222.0,,691458.0,1128.0,123531.0,992.0,125851743.0,1467800.0,85741779.0,Asia,8.0,1008.0,1.0,,,8064.0
8.0,Italy,9018425,,141825.0,,6314444.0,,2562156.0,1715.0,149499.0,2351.0,157819844.0,2616189.0,60324332.0,Europe,7.0,425.0,0.0,,,42473.0
9.0,Spain,8518975,,91277.0,,5364534.0,,3063164.0,2243.0,182096.0,1951.0,66213858.0,1415347.0,46782783.0,Europe,5.0,513.0,1.0,,,65476.0
10.0,Germany,8140446,,116610.0,,7098400.0,48300.0,925436.0,3212.0,96682.0,1385.0,89622218.0,1064420.0,84198193.0,Europe,10.0,722.0,1.0,,,10991.0
11.0,Argentina,7318305,,118420.0,,6295472.0,,904413.0,2330.0,159660.0,2584.0,30919035.0,674545.0,45836859.0,South America,6.0,387.0,1.0,,,19731.0
12.0,Iran,6227849,,132113.0,,6068983.0,,26753.0,1295.0,72709.0,1542.0,43589571.0,508901.0,85654372.0,Asia,14.0,648.0,2.0,,,312.0
13.0,Colombia,5596917,,131268.0,,5290934.0,,174715.0,342.0,108213.0,2538.0,31264531.0,604482.0,51721161.0,South America,9.0,394.0,2.0,,,3378.0
14.0,Mexico,4434758,49343.0,301789.0,320.0,3509194.0,31064.0,623775.0,4798.0,33846.0,2303.0,13244807.0,101085.0,131026542.0,North America,30.0,434.0,10.0,377.0,2.0,4761.0
15.0,Poland,4343130,,102686.0,,3806139.0,,434305.0,1421.0,114951.0,2718.0,28692292.0,759407.0,37782507.0,Europe,9.0,368.0,1.0,,,11495.0
16.0,Indonesia,4273783,,144183.0,,4120036.0,,9564.0,,15374.0,519.0,67994361.0,244589.0,277994177.0,Asia,65.0,1928.0,4.0,,,34.0
17.0,Ukraine,3780903,12815.0,98712.0,163.0,3567336.0,5413.0,114855.0,177.0,87264.0,2278.0,17270793.0,398611.0,43327388.0,Europe,11.0,439.0,3.0,296.0,4.0,2651.0
18.0,Netherlands,3642696,,21168.0,,2958835.0,,662693.0,312.0,211865.0,1231.0,21107399.0,1227638.0,17193499.0,Europe,5.0,812.0,1.0,,,38543.0
19.0,South Africa,3564578,,93551.0,,3380374.0,,90653.0,546.0,58953.0,1547.0,21855117.0,361455.0,60464313.0,Africa,17.0,646.0,3.0,,,1499.0
20.0,Philippines,3270758,,52962.0,,2933338.0,,284458.0,1371.0,29246.0,474.0,26468749.0,236677.0,111834966.0,Asia,34.0,2112.0,4.0,,,2544.0
21.0,Canada,2820398,,31825.0,,2466739.0,,321834.0,1130.0,73729.0,832.0,55234662.0,1443904.0,38253698.0,North America,14.0,1202.0,1.0,,,8413.0
22.0,Malaysia,2813934,,31818.0,,2741355.0,,40761.0,183.0,85253.0,964.0,43128519.0,1306653.0,33006857.0,Asia,12.0,1037.0,1.0,,,1235.0
23.0,Peru,2668224,,203645.0,,,,,1055.0,79219.0,6046.0,23488903.0,697381.0,33681601.0,South America,13.0,165.0,1.0,,,22087.0
24.0,Czechia,2652685,28469.0,36937.0,6.0,2446464.0,194.0,169284.0,252.0,246998.0,3439.0,48432489.0,4509667.0,10739703.0,Europe,4.0,291.0,0.0,2651.0,0.6,15762.0
25.0,Belgium,2521462,37435.0,28695.0,34.0,1974593.0,3441.0,518174.0,396.0,216108.0,2459.0,28750743.0,2464150.0,11667612.0,Europe,5.0,407.0,0.0,3208.0,3.0,44411.0
26.0,Thailand,2344933,7122.0,21971.0,12.0,2241363.0,7460.0,81599.0,588.0,33465.0,314.0,17270775.0,246476.0,70070811.0,Asia,30.0,3189.0,4.0,102.0,0.2,1165.0
27.0,Iraq,2125266,,24262.0,,2071120.0,,29884.0,68.0,51068.0,583.0,17093830.0,410749.0,41616220.0,Asia,20.0,1715.0,2.0,,,718.0
28.0,Vietnam,2062128,,35972.0,,1756154.0,,270002.0,5409.0,20894.0,364.0,76406898.0,774192.0,98692426.0,Asia,48.0,2744.0,1.0,,,2736.0
29.0,Australia,1955400,79365.0,2843.0,67.0,663745.0,,1288812.0,424.0,75332.0,110.0,59353394.0,2286591.0,25957159.0,Australia/Oceania,13.0,9130.0,0.0,3058.0,3.0,49652.0
30.0,Portugal,1950620,,19380.0,,1598454.0,,332786.0,160.0,192166.0,1909.0,30295166.0,2984531.0,10150728.0,Europe,5.0,524.0,0.0,,,32784.0
31.0,Japan,1933052,29862.0,18444.0,10.0,1750636.0,7500.0,163972.0,281.0,15357.0,147.0,30924607.0,245672.0,125877660.0,Asia,65.0,6825.0,4.0,237.0,0.08,1303.0
32.0,Romania,1928306,,59327.0,,1784107.0,,84872.0,487.0,101281.0,3116.0,18090363.0,950164.0,19039203.0,Europe,10.0,321.0,1.0,,,4458.0
33.0,Chile,1893115,,39427.0,,1752349.0,,101339.0,421.0,97735.0,2035.0,28592041.0,1476110.0,19369864.0,South America,10.0,491.0,1.0,,,5232.0
34.0,Israel,1792137,,8318.0,,1530716.0,,253103.0,446.0,192166.0,892.0,41373364.0,4436346.0,9326000.0,Asia,5.0,1121.0,0.0,,,27140.0
35.0,Switzerland,1755898,,12628.0,,1176152.0,,567118.0,266.0,200617.0,1443.0,15667800.0,1790100.0,8752470.0,Europe,5.0,693.0,1.0,,,64795.0
36.0,Greece,1703396,,22197.0,,1399933.0,,281266.0,673.0,164670.0,2146.0,53458038.0,5167868.0,10344312.0,Europe,6.0,466.0,0.0,,,27190.0
37.0,Sweden,1657611,,15516.0,,1244930.0,,397165.0,101.0,162565.0,1522.0,16009781.0,1570106.0,10196626.0,Europe,6.0,657.0,1.0,,,38951.0
38.0,Bangladesh,1632794,,28164.0,,1553795.0,,50835.0,1349.0,9764.0,168.0,11928459.0,71332.0,167225539.0,Asia,102.0,5938.0,14.0,,,304.0
39.0,Austria,1475991,,13942.0,,1314129.0,,147920.0,197.0,162449.0,1534.0,132722605.0,14607616.0,9085850.0,Europe,6.0,652.0,0.0,,,16280.0
40.0,Serbia,1467198,,13124.0,,1286241.0,,167833.0,109.0,168975.0,1511.0,7703703.0,887223.0,8682940.0,Europe,6.0,662.0,1.0,,,19329.0
41.0,Hungary,1355084,,40601.0,,1176855.0,,137628.0,217.0,140826.0,4219.0,9546334.0,992093.0,9622415.0,Europe,7.0,237.0,1.0,,,14303.0
42.0,Pakistan,1338993,5472.0,29037.0,8.0,1265239.0,628.0,44717.0,908.0,5885.0,128.0,24297430.0,106794.0,227517148.0,Asia,170.0,7835.0,9.0,24.0,0.04,197.0
43.0,Denmark,1152434,,3519.0,,842879.0,,306036.0,49.0,197885.0,604.0,114196057.0,19608708.0,5823742.0,Europe,5.0,1655.0,0.0,,,52550.0
44.0,Ireland,1115585,,6035.0,,650565.0,,458985.0,93.0,222094.0,1201.0,10685379.0,2127275.0,5023036.0,Europe,5.0,832.0,0.0,,,91376.0
45.0,Jordan,1111181,,13014.0,,1064991.0,,33176.0,604.0,107260.0,1256.0,14170694.0,1367867.0,10359702.0,Asia,9.0,796.0,1.0,,,3202.0
46.0,Kazakhstan,1085004,13874.0,13097.0,10.0,976352.0,2715.0,95555.0,528.0,56736.0,685.0,11575012.0,605267.0,19123821.0,Asia,18.0,1460.0,2.0,725.0,0.5,4997.0
47.0,Morocco,1059586,,15012.0,,984047.0,,60527.0,293.0,28190.0,399.0,11237010.0,298962.0,37586716.0,Africa,35.0,2504.0,3.0,,,1610.0
48.0,Georgia,1015592,8728.0,14555.0,43.0,943212.0,8545.0,57825.0,,255345.0,3659.0,13724214.0,3450614.0,3977325.0,Asia,4.0,273.0,0.0,2194.0,11.0,14539.0
49.0,Cuba,1005649,,8345.0,,979559.0,,17745.0,37.0,88870.0,737.0,12282364.0,1085405.0,11315925.0,North America,11.0,1356.0,1.0,,,1568.0
50.0,Slovakia,884604,,17398.0,,832118.0,,35088.0,348.0,161905.0,3184.0,5278692.0,966133.0,5463732.0,Europe,6.0,314.0,1.0,,,6422.0
51.0,Nepal,868215,,11624.0,,817547.0,,39044.0,100.0,28992.0,388.0,5036120.0,168171.0,29946341.0,Asia,34.0,2576.0,6.0,,,1304.0
52.0,Bulgaria,841785,,32338.0,,639352.0,,170095.0,554.0,122574.0,4709.0,8029666.0,1169220.0,6867543.0,Europe,8.0,212.0,1.0,,,24768.0
53.0,Lebanon,833871,,9412.0,,682977.0,,141482.0,186.0,123023.0,1389.0,4795578.0,707503.0,6778172.0,Asia,8.0,720.0,1.0,,,20873.0
54.0,Croatia,826380,,13212.0,,763640.0,,49528.0,220.0,203236.0,3249.0,4010890.0,986419.0,4066111.0,Europe,5.0,308.0,1.0,,,12181.0
55.0,UAE,811029,,2198.0,,762379.0,,46452.0,,80498.0,218.0,118750252.0,11786526.0,10075085.0,Asia,12.0,4584.0,0.0,,,4611.0
56.0,Tunisia,791917,,25817.0,,706291.0,,59809.0,118.0,65939.0,2150.0,3674640.0,305971.0,12009766.0,Africa,15.0,465.0,3.0,,,4980.0
57.0,Bolivia,774227,10835.0,20377.0,86.0,610589.0,5943.0,143261.0,220.0,64957.0,1710.0,2653186.0,222600.0,11919079.0,South America,15.0,585.0,4.0,909.0,7.0,12019.0
58.0,Belarus,718098,,5850.0,,710876.0,,1372.0,,76033.0,619.0,11357597.0,1202560.0,9444516.0,Europe,13.0,1614.0,1.0,,,145.0
59.0,S. Korea,705902,5800.0,6452.0,74.0,588531.0,2858.0,110919.0,532.0,13750.0,126.0,15804065.0,307847.0,51337417.0,Asia,73.0,7957.0,3.0,113.0,1.0,2161.0
60.0,Guatemala,656456,,16191.0,,614379.0,,25886.0,5.0,35624.0,879.0,3438139.0,186577.0,18427485.0,North America,28.0,1138.0,5.0,,,1405.0
61.0,Ecuador,629507,,34232.0,,,,,759.0,34862.0,1896.0,2304305.0,127613.0,18057002.0,South America,29.0,527.0,8.0,,,8384.0
62.0,Azerbaijan,627015,,8541.0,,609480.0,,8994.0,,60991.0,831.0,6019327.0,585512.0,10280448.0,Asia,16.0,1204.0,2.0,,,875.0
63.0,Saudi Arabia,626808,,8910.0,,573831.0,,44067.0,454.0,17581.0,250.0,35722998.0,1002004.0,35651569.0,Asia,57.0,4001.0,1.0,,,1236.0
64.0,Costa Rica,625952,,7425.0,,566253.0,,52274.0,80.0,121167.0,1437.0,3105720.0,601182.0,5166024.0,North America,8.0,696.0,2.0,,,10119.0
65.0,Sri Lanka,597707,,15231.0,,568506.0,,13970.0,,27733.0,707.0,6007118.0,278726.0,21552073.0,Asia,36.0,1415.0,4.0,,,648.0
66.0,Panama,591843,,7545.0,,521380.0,,62918.0,35.0,133910.0,1707.0,4875304.0,1103082.0,4419710.0,North America,7.0,586.0,1.0,,,14236.0
67.0,Lithuania,575357,,7681.0,,517138.0,,50538.0,91.0,216013.0,2884.0,6910705.0,2594561.0,2663535.0,Europe,5.0,347.0,0.0,,,18974.0
68.0,Slovenia,547013,,5715.0,,465242.0,,76056.0,154.0,263065.0,2748.0,2247357.0,1080782.0,2079380.0,Europe,4.0,364.0,1.0,,,36576.0
69.0,Norway,538791,,1383.0,,88952.0,,448456.0,74.0,98198.0,252.0,9712476.0,1770161.0,5486774.0,Europe,10.0,3967.0,1.0,,,81734.0
70.0,Myanmar,533408,,19305.0,,511483.0,,2620.0,,9703.0,351.0,6223701.0,113212.0,54973718.0,Asia,103.0,2848.0,9.0,,,48.0
