#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,117774724,,1552298.0,,113176321.0,2591.0,3046105.0,7873.0,,,,,,North America,,,,,,
,Asia,193425702,70312.0,1487002.0,108.0,187053649.0,60197.0,4885051.0,9548.0,,,,,,Asia,,,,,,
,Europe,234225989,177.0,1941336.0,2.0,226777944.0,54782.0,5506709.0,7732.0,,,,,,Europe,,,,,,
,South America,64409458,,1332666.0,,62746941.0,478.0,329851.0,10152.0,,,,,,South America,,,,,,
,Oceania,12595135,1350.0,21563.0,3.0,12328170.0,,245402.0,100.0,,,,,,Australia/Oceania,,,,,,
,Africa,12671110,,257850.0,,12003742.0,,409518.0,901.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,635102839,71839.0,6592730.0,113.0,614087473.0,118048.0,14422636.0,36306.0,81478.0,845.8,,,,All,,,,,,
1.0,USA,99331610,,1095166.0,,96800359.0,,1436085.0,2690.0,296325.0,3267.0,1128013178.0,3365079.0,335211508.0,North America,3.0,306.0,0.0,,,4284.0
2.0,India,44650714,,529008.0,,44102852.0,,18854.0,698.0,31634.0,375.0,900559796.0,638035.0,1411458764.0,Asia,32.0,2668.0,2.0,,,13.0
3.0,France,36770438,,156832.0,,35666795.0,,946811.0,869.0,560455.0,2390.0,271490188.0,4138052.0,65608216.0,Europe,2.0,418.0,0.0,,,14431.0
4.0,Germany,35571130,,153544.0,,33801900.0,29100.0,1615686.0,1406.0,421435.0,1819.0,122332384.0,1449353.0,84404800.0,Europe,2.0,550.0,1.0,,,19142.0
5.0,Brazil,34864317,,688132.0,,34038995.0,,137190.0,8318.0,161363.0,3185.0,63776166.0,295175.0,216061877.0,South America,6.0,314.0,3.0,,,635.0
6.0,S. Korea,25504288,37296.0,29131.0,31.0,24966146.0,15445.0,509011.0,270.0,496468.0,567.0,15804065.0,307643.0,51371422.0,Asia,2.0,1763.0,3.0,726.0,0.6,9908.0
7.0,UK,23898489,,193673.0,,23508203.0,1280.0,196613.0,146.0,347804.0,2819.0,522526476.0,7604528.0,68712548.0,Europe,3.0,355.0,0.0,,,2861.0
8.0,Italy,23504224,,179025.0,,22849293.0,,475906.0,228.0,390074.0,2971.0,252501600.0,4190490.0,60255859.0,Europe,3.0,337.0,0.0,,,7898.0
9.0,Japan,22188117,,46536.0,,20484651.0,,1656930.0,121.0,176686.0,371.0,77274949.0,615346.0,125579602.0,Asia,6.0,2699.0,2.0,,,13194.0
10.0,Russia,21409815,,389950.0,,20775589.0,,244276.0,2300.0,146563.0,2669.0,273400000.0,1871584.0,146079452.0,Europe,7.0,375.0,1.0,,,1672.0
11.0,Turkey,16919638,,101203.0,,16818435.0,,0.0,,195731.0,1171.0,162743369.0,1882664.0,86443110.0,Asia,5.0,854.0,1.0,,,
12.0,Spain,13511768,,115078.0,,13294994.0,,101696.0,339.0,288733.0,2459.0,471036328.0,10065580.0,46796738.0,Europe,3.0,407.0,0.0,,,2173.0
13.0,Vietnam,11501906,,43162.0,,10602546.0,,856198.0,55.0,115750.0,434.0,85826548.0,863716.0,99368932.0,Asia,9.0,2302.0,1.0,,,8616.0
14.0,Australia,10375475,1350.0,15660.0,3.0,10216900.0,,142915.0,45.0,396224.0,598.0,78835048.0,3010597.0,26185853.0,Australia/Oceania,3.0,1672.0,0.0,52.0,0.1,5458.0
15.0,Argentina,9717546,,129979.0,,9582652.0,319.0,4915.0,259.0,210531.0,2816.0,35716069.0,773792.0,46157223.0,South America,5.0,355.0,1.0,,,106.0
16.0,Netherlands,8511830,,22810.0,,8402047.0,,86973.0,52.0,494221.0,1324.0,21107399.0,1225555.0,17222730.0,Europe,2.0,755.0,1.0,,,5050.0
17.0,Taiwan,7658580,32520.0,12696.0,76.0,6858873.0,44463.0,787011.0,,320219.0,531.0,27638905.0,1155634.0,23916666.0,Asia,3.0,1884.0,1.0,1360.0,3.0,32906.0
18.0,Iran,7557240,,144565.0,,7331432.0,,81243.0,142.0,87381.0,1672.0,54342411.0,628340.0,86485618.0,Asia,11.0,598.0,2.0,,,939.0
19.0,Mexico,7108686,,330353.0,,6381688.0,,396645.0,4798.0,53824.0,2501.0,18564291.0,140561.0,132073313.0,North America,19.0,400.0,7.0,,,3003.0
20.0,Indonesia,6484764,,158544.0,,6303477.0,,22743.0,2771.0,23141.0,566.0,110316326.0,393665.0,280229242.0,Asia,43.0,1768.0,3.0,,,81.0
