#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,121981995,,1582233.0,,116625665.0,2540.0,3774097.0,10239.0,,,,,,North America,,,,,,
,Asia,208997516,327586.0,1515835.0,587.0,194427128.0,145826.0,13054553.0,15686.0,,,,,,Asia,,,,,,
,Europe,243524670,3826.0,1986855.0,54.0,238160864.0,25816.0,3376951.0,7430.0,,,,,,Europe,,,,,,
,South America,67157910,,1343385.0,,64755598.0,1085.0,1058927.0,10335.0,,,,,,South America,,,,,,
,Oceania,13730193,14.0,23701.0,,13449808.0,41.0,256684.0,157.0,,,,,,Australia/Oceania,,,,,,
,Africa,12745440,,258371.0,,12042481.0,,444588.0,838.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,668138445,331426.0,6710395.0,641.0,639462250.0,175308.0,21965800.0,44685.0,85716.0,860.9,,,,All,,,,,,
1.0,USA,103073819,,1121059.0,,99854369.0,,2098391.0,5056.0,307862.0,3348.0,1155315740.0,3450710.0,334805269.0,North America,3.0,299.0,0.0,,,6267.0
2.0,India,44680868,,530718.0,,44146534.0,,3616.0,698.0,31764.0,377.0,911167976.0,647766.0,1406631776.0,Asia,31.0,2650.0,2.0,,,3.0
3.0,France,39392209,,162643.0,,38691785.0,,537781.0,869.0,600633.0,2480.0,271490188.0,4139547.0,65584518.0,Europe,2.0,403.0,0.0,,,8200.0
4.0,Germany,37509539,,162688.0,,36825900.0,10000.0,520951.0,1406.0,447162.0,1939.0,122332384.0,1458359.0,83883596.0,Europe,2.0,516.0,1.0,,,6210.0
5.0,Brazil,36487021,,694823.0,,35247755.0,,544443.0,8318.0,169428.0,3226.0,63776166.0,296146.0,215353593.0,South America,6.0,310.0,3.0,,,2528.0
6.0,Japan,30283031,238654.0,59415.0,463.0,21246968.0,37022.0,8976648.0,668.0,241136.0,473.0,87294964.0,695108.0,125584838.0,Asia,4.0,2114.0,1.0,1900.0,4.0,71479.0
7.0,S. Korea,29473834,53608.0,32556.0,60.0,28269978.0,87484.0,1171300.0,544.0,574204.0,634.0,15804065.0,307892.0,51329899.0,Asia,2.0,1577.0,3.0,1044.0,1.0,22819.0
8.0,Italy,25279682,,185417.0,,24688083.0,,406182.0,319.0,419491.0,3077.0,263414564.0,4371100.0,60262770.0,Europe,2.0,325.0,0.0,,,6740.0
9.0,UK,24135084,,198937.0,,23872116.0,3523.0,64031.0,146.0,352348.0,2904.0,522526476.0,7628357.0,68497907.0,Europe,3.0,344.0,0.0,,,935.0
10.0,Russia,21823855,3303.0,394035.0,49.0,21241865.0,4463.0,187955.0,2300.0,149677.0,2702.0,273400000.0,1875095.0,145805947.0,Europe,7.0,370.0,1.0,23.0,0.3,1289.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13693478,,117413.0,,13502806.0,,73259.0,231.0,293102.0,2513.0,471036328.0,10082298.0,46719142.0,Europe,3.0,398.0,0.0,,,1568.0
13.0,Vietnam,11525646,,43186.0,,10611458.0,,871002.0,19.0,116475.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,,,8802.0
14.0,Australia,11205520,,17304.0,,11052693.0,,135523.0,124.0,429844.0,664.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1507.0,0.0,,,5199.0
15.0,Argentina,9963697,,130171.0,,9636804.0,,196722.0,402.0,216554.0,2829.0,35716069.0,776264.0,46010234.0,South America,5.0,353.0,1.0,,,4276.0
