#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,103886615,10123.0,1482468.0,20.0,97593137.0,3509.0,4811010.0,8396.0,,,,,,North America,,,,,,
,Asia,159652453,103237.0,1436403.0,244.0,153815596.0,148684.0,4400454.0,10507.0,,,,,,Asia,,,,,,
,South America,58753445,575.0,1302053.0,,55791719.0,10710.0,1659673.0,10339.0,,,,,,South America,,,,,,
,Europe,199874745,10183.0,1850011.0,84.0,191284148.0,58932.0,6740586.0,5738.0,,,,,,Europe,,,,,,
,Oceania,9370261,31511.0,13371.0,73.0,9024692.0,5248.0,332198.0,136.0,,,,,,Australia/Oceania,,,,,,
,Africa,12237728,,255487.0,,11439050.0,,543191.0,991.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,543775968,155629.0,6339808.0,421.0,518949048.0,227083.0,18487112.0,36107.0,69761.0,813.3,,,,All,,,,,,
1.0,USA,87968819,,1038265.0,,83697015.0,,3233539.0,3035.0,262752.0,3101.0,1042268208.0,3113129.0,334797597.0,North America,4.0,322.0,0.0,,,9658.0
2.0,India,43283793,,524840.0,,42690845.0,,68108.0,698.0,30773.0,373.0,856910352.0,609236.0,1406532404.0,Asia,32.0,2680.0,2.0,,,48.0
3.0,Brazil,31673375,,668968.0,,30310772.0,,693635.0,8318.0,146967.0,3104.0,63776166.0,295926.0,215513651.0,South America,7.0,322.0,3.0,,,3219.0
4.0,France,30079458,,149039.0,,29313959.0,,616460.0,869.0,458837.0,2273.0,271490188.0,4141355.0,65555881.0,Europe,2.0,440.0,0.0,,,9404.0
5.0,Germany,27124459,,140292.0,,26150000.0,17900.0,834167.0,668.0,321732.0,1664.0,122332384.0,1451023.0,84307702.0,Europe,3.0,601.0,1.0,,,9894.0
6.0,UK,22472503,,179537.0,,22070245.0,,222721.0,146.0,327668.0,2618.0,522526476.0,7618867.0,68583226.0,Europe,3.0,382.0,0.0,,,3247.0
7.0,Russia,18395179,3382.0,380401.0,68.0,17819395.0,4371.0,195383.0,2300.0,125945.0,2604.0,273400000.0,1871875.0,146056790.0,Europe,8.0,384.0,1.0,23.0,0.5,1338.0
8.0,S. Korea,18270481,6838.0,24427.0,11.0,18079222.0,17167.0,166832.0,71.0,355765.0,476.0,15804065.0,307739.0,51355441.0,Asia,3.0,2102.0,3.0,133.0,0.2,3249.0
