#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,19545196,6213.0,453879.0,359.0,11849061.0,9283.0,7242256.0,32921.0,,,,,,North America,,,
,Asia,19189082,9704.0,313821.0,186.0,17385796.0,9301.0,1489465.0,27448.0,,,,,,Asia,,,
,South America,12012183,195.0,341135.0,6.0,10646096.0,218.0,1024952.0,16543.0,,,,,,South America,,,
,Europe,20013984,14659.0,461813.0,398.0,9405135.0,16475.0,10147036.0,26961.0,,,,,,Europe,,,
,Africa,2404414,,56740.0,,2033838.0,,313836.0,2624.0,,,,,,Africa,,,
,Oceania,46722,6.0,1039.0,,33230.0,2.0,12453.0,26.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,73212302,30777.0,1628442.0,949.0,51353862.0,35279.0,20229998.0,106523.0,9392.0,208.9,,,,All,,,
1.0,USA,16942980,,308091.0,,9871915.0,,6762974.0,27862.0,51051.0,928.0,223183895.0,672471.0,331886264.0,North America,20.0,1077.0,1.0
2.0,India,9906507,,143746.0,,9422636.0,804.0,340125.0,8944.0,7147.0,104.0,155560655.0,112224.0,1386160236.0,Asia,140.0,9643.0,9.0
3.0,Brazil,6929409,,181945.0,,6016085.0,,731379.0,8318.0,32495.0,853.0,25700000.0,120518.0,213246552.0,South America,31.0,1172.0,8.0
4.0,Russia,2681256,,47391.0,,2124797.0,,509068.0,2300.0,18369.0,325.0,83102948.0,569342.0,145963074.0,Europe,54.0,3080.0,2.0
5.0,France,2379915,,58282.0,,177647.0,,2143986.0,2906.0,36424.0,892.0,29186274.0,446687.0,65339460.0,Europe,27.0,1121.0,2.0
6.0,UK,1869666,,64402.0,,,,,1275.0,27476.0,946.0,48209087.0,708453.0,68048434.0,Europe,36.0,1057.0,1.0
7.0,Turkey,1866345,,16646.0,,1631944.0,,217755.0,5980.0,22022.0,196.0,21284005.0,251137.0,84750497.0,Asia,45.0,5091.0,4.0
8.0,Italy,1855737,,65011.0,,1115617.0,,675109.0,3095.0,30713.0,1076.0,24319310.0,402497.0,60421114.0,Europe,33.0,929.0,2.0
9.0,Spain,1762036,,48013.0,,,,,2068.0,37680.0,1027.0,24918644.0,532870.0,46763059.0,Europe,27.0,974.0,2.0
10.0,Argentina,1503222,,41041.0,,1340120.0,,122061.0,3478.0,33122.0,904.0,4302194.0,94795.0,45384048.0,South America,30.0,1106.0,11.0
11.0,Colombia,1434516,,39195.0,,1321469.0,,73852.0,2376.0,28057.0,767.0,7122577.0,139307.0,51128785.0,South America,36.0,1304.0,7.0
12.0,Germany,1357141,,22887.0,,984200.0,,350054.0,4670.0,16175.0,273.0,30494036.0,363430.0,83906168.0,Europe,62.0,3666.0,3.0
13.0,Mexico,1255974,5930.0,114298.0,345.0,927754.0,9073.0,213922.0,3550.0,9695.0,882.0,3202327.0,24719.0,129547008.0,North America,103.0,1133.0,40.0
14.0,Poland,1140572,,22960.0,,869155.0,,248457.0,1807.0,30152.0,607.0,6695762.0,177007.0,37827635.0,Europe,33.0,1648.0,6.0
15.0,Iran,1115770,,52447.0,,823231.0,,240092.0,5711.0,13208.0,621.0,6750359.0,79905.0,84479467.0,Asia,76.0,1611.0,13.0
16.0,Peru,986130,,36754.0,,920306.0,,29070.0,1053.0,29721.0,1108.0,5273241.0,158931.0,33179501.0,South America,34.0,903.0,6.0
17.0,Ukraine,909082,8416.0,15480.0,233.0,522868.0,16150.0,370734.0,177.0,20844.0,355.0,5052686.0,115853.0,43613026.0,Europe,48.0,2817.0,9.0
18.0,South Africa,866127,,23451.0,,762746.0,,79930.0,546.0,14521.0,393.0,5884227.0,98651.0,59647146.0,Africa,69.0,2543.0,10.0
19.0,Indonesia,623309,,18956.0,,510957.0,,93396.0,,2268.0,69.0,6424385.0,23375.0,274835073.0,Asia,441.0,14499.0,43.0
20.0,Netherlands,621944,,10082.0,,,,,515.0,36260.0,588.0,5253381.0,306281.0,17152183.0,Europe,28.0,1701.0,3.0
21.0,Belgium,609211,1074.0,18054.0,103.0,41700.0,39.0,549457.0,614.0,52461.0,1555.0,6351409.0,546941.0,11612613.0,Europe,19.0,643.0,2.0
22.0,Czechia,586251,5169.0,9743.0,62.0,511798.0,286.0,64710.0,506.0,54698.0,909.0,3374045.0,314800.0,10718055.0,Europe,18.0,1100.0,3.0
23.0,Iraq,575972,,12603.0,,509474.0,,53895.0,197.0,14177.0,310.0,3933815.0,96827.0,40627394.0,Asia,71.0,3224.0,10.0
24.0,Chile,573830,,15931.0,,546538.0,,11361.0,628.0,29901.0,830.0,5822181.0,303385.0,19190731.0,South America,33.0,1205.0,3.0
25.0,Romania,559587,,13494.0,,460780.0,,85313.0,1289.0,29178.0,704.0,4436130.0,231305.0,19178690.0,Europe,34.0,1421.0,4.0
26.0,Bangladesh,492332,,7089.0,,423845.0,,61398.0,,2976.0,43.0,2986458.0,18052.0,165433737.0,Asia,336.0,23337.0,55.0
27.0,Canada,468862,,13553.0,,379467.0,,75842.0,596.0,12373.0,358.0,12634757.0,333437.0,37892433.0,North America,81.0,2796.0,3.0
28.0,Philippines,450733,,8757.0,,418723.0,,23253.0,708.0,4089.0,79.0,6264737.0,56828.0,110240817.0,Asia,245.0,12589.0,18.0
29.0,Pakistan,443246,2459.0,8905.0,73.0,386333.0,1614.0,48008.0,2495.0,1989.0,40.0,6098771.0,27371.0,222821830.0,Asia,503.0,25022.0,37.0
30.0,Morocco,400826,,6659.0,,359065.0,,35102.0,1039.0,10801.0,179.0,4204412.0,113300.0,37108711.0,Africa,93.0,5573.0,9.0
31.0,Switzerland,384557,,6154.0,,308300.0,,70103.0,465.0,44286.0,709.0,3095612.0,356498.0,8683400.0,Europe,23.0,1411.0,3.0
32.0,Israel,360297,791.0,3004.0,,338642.0,224.0,18651.0,344.0,39173.0,327.0,6695183.0,727928.0,9197590.0,Asia,26.0,3062.0,1.0
33.0,Saudi Arabia,360013,,6059.0,,350792.0,,3162.0,493.0,10269.0,173.0,10409634.0,296921.0,35058625.0,Asia,97.0,5786.0,3.0
34.0,Portugal,350938,,5649.0,,274277.0,,71012.0,513.0,34463.0,555.0,4939014.0,485022.0,10183079.0,Europe,29.0,1803.0,2.0
35.0,Austria,325051,,4530.0,,284174.0,,36347.0,594.0,35998.0,502.0,3425072.0,379308.0,9029795.0,Europe,28.0,1993.0,3.0
36.0,Sweden,320098,,7514.0,,,,,253.0,31605.0,742.0,3718476.0,367151.0,10127924.0,Europe,32.0,1348.0,3.0
37.0,Hungary,283870,,7130.0,,82546.0,,194194.0,605.0,29419.0,739.0,2320419.0,240480.0,9649109.0,Europe,34.0,1353.0,4.0
38.0,Serbia,271364,,2380.0,,31536.0,,237448.0,334.0,31115.0,273.0,2046456.0,234652.0,8721223.0,Europe,32.0,3664.0,4.0
39.0,Jordan,262477,,3407.0,,222654.0,,36416.0,324.0,25610.0,332.0,2850723.0,278144.0,10249087.0,Asia,39.0,3008.0,4.0
40.0,Nepal,249244,,1716.0,,236573.0,,10955.0,,8486.0,58.0,1836464.0,62522.0,29372866.0,Asia,118.0,17117.0,16.0
41.0,Ecuador,202180,,13875.0,,177951.0,,10354.0,358.0,11381.0,781.0,691163.0,38908.0,17764038.0,South America,88.0,1280.0,26.0
42.0,Georgia,194900,3837.0,1883.0,44.0,164786.0,3105.0,28231.0,,48900.0,472.0,1686522.0,423148.0,3985659.0,Asia,20.0,2117.0,2.0
43.0,Panama,194619,,3382.0,,163334.0,,27903.0,185.0,44787.0,778.0,1072669.0,246850.0,4345425.0,North America,22.0,1285.0,4.0
44.0,UAE,186041,,618.0,,164349.0,,21074.0,,18708.0,62.0,18517811.0,1862113.0,9944514.0,Asia,53.0,16091.0,1.0
45.0,Bulgaria,181544,,5838.0,,85578.0,,90128.0,580.0,26218.0,843.0,1069756.0,154491.0,6924382.0,Europe,38.0,1186.0,6.0
46.0,Japan,179653,,2585.0,,150947.0,,26121.0,588.0,1422.0,20.0,4048710.0,32057.0,126298942.0,Asia,703.0,48858.0,31.0
47.0,Azerbaijan,178986,,1966.0,,114841.0,,62179.0,,17581.0,193.0,1963348.0,192851.0,10180671.0,Asia,57.0,5178.0,5.0
48.0,Croatia,177358,,2705.0,,151884.0,,22769.0,284.0,43325.0,661.0,888080.0,216942.0,4093632.0,Europe,23.0,1513.0,5.0
49.0,Belarus,162148,,1273.0,,139785.0,,21090.0,,17162.0,135.0,3625620.0,383749.0,9447901.0,Europe,58.0,7422.0,3.0
50.0,Dominican Republic,155184,,2364.0,,121007.0,,31813.0,234.0,14241.0,217.0,793563.0,72822.0,10897258.0,North America,70.0,4610.0,14.0
51.0,Costa Rica,153169,,1936.0,,118511.0,,32722.0,232.0,29944.0,378.0,440279.0,86072.0,5115236.0,North America,33.0,2642.0,12.0
52.0,Armenia,149120,438.0,2529.0,26.0,127452.0,1486.0,19139.0,,50280.0,853.0,551637.0,186001.0,2965773.0,Asia,20.0,1173.0,5.0
53.0,Lebanon,147613,,1210.0,,103057.0,,43346.0,414.0,21671.0,178.0,1790561.0,262876.0,6811416.0,Asia,46.0,5629.0,4.0
54.0,Bolivia,147345,195.0,9024.0,6.0,126439.0,218.0,11882.0,71.0,12545.0,768.0,378770.0,32249.0,11745026.0,South America,80.0,1302.0,31.0
55.0,Kuwait,146449,,912.0,,142357.0,,3180.0,57.0,34065.0,212.0,1185625.0,275784.0,4299102.0,Asia,29.0,4714.0,4.0
56.0,Kazakhstan,142986,661.0,2088.0,,127096.0,914.0,13802.0,221.0,7574.0,111.0,4871752.0,258059.0,18878422.0,Asia,132.0,9041.0,4.0
57.0,Qatar,141121,,241.0,,138719.0,,2161.0,21.0,50260.0,86.0,1171929.0,417383.0,2807805.0,Asia,20.0,11651.0,2.0
58.0,Slovakia,133489,,1205.0,,98585.0,,33699.0,282.0,24445.0,221.0,1218962.0,223218.0,5460851.0,Europe,41.0,4532.0,4.0
59.0,Guatemala,129405,,4445.0,,118217.0,,6743.0,5.0,7163.0,246.0,581933.0,32214.0,18064779.0,North America,140.0,4064.0,31.0
60.0,Moldova,127253,,2598.0,,110179.0,,14476.0,286.0,31579.0,645.0,507145.0,125853.0,4029667.0,Europe,32.0,1551.0,8.0
61.0,Oman,126504,,1472.0,,118287.0,,6745.0,57.0,24494.0,285.0,571472.0,110649.0,5164724.0,Asia,41.0,3509.0,9.0
62.0,Greece,125173,,3687.0,,9989.0,,111497.0,558.0,12036.0,355.0,2589438.0,248992.0,10399679.0,Europe,83.0,2821.0,4.0
63.0,Egypt,122086,,6943.0,,105132.0,,10011.0,90.0,1183.0,67.0,1000000.0,9690.0,103203122.0,Africa,845.0,14864.0,103.0
64.0,Ethiopia,117242,,1809.0,,95225.0,,20208.0,297.0,1009.0,16.0,1711099.0,14721.0,116238254.0,Africa,991.0,64256.0,68.0
65.0,Honduras,114642,283.0,2989.0,14.0,51688.0,210.0,59965.0,112.0,11492.0,300.0,284003.0,28469.0,9975699.0,North America,87.0,3337.0,35.0
66.0,Denmark,113095,,950.0,,80564.0,,31581.0,61.0,19494.0,164.0,8664885.0,1493558.0,5801506.0,Europe,51.0,6107.0,1.0
67.0,Tunisia,111361,,3894.0,,84741.0,,22726.0,280.0,9378.0,328.0,512738.0,43179.0,11874698.0,Africa,107.0,3049.0,23.0
68.0,Palestine,111102,,1000.0,,87057.0,,23045.0,95.0,21554.0,194.0,778959.0,151120.0,5154573.0,Asia,46.0,5155.0,7.0
69.0,Myanmar,109512,,2292.0,,88131.0,,19089.0,,2007.0,42.0,1456866.0,26694.0,54575734.0,Asia,498.0,23811.0,37.0
70.0,Venezuela,108125,,960.0,,103037.0,,4128.0,51.0,3807.0,34.0,2347543.0,82663.0,28399006.0,South America,263.0,29582.0,12.0
71.0,Bosnia and Herzegovina,101461,,3391.0,,66486.0,,31584.0,,31014.0,1037.0,466426.0,142575.0,3271440.0,Europe,32.0,965.0,7.0
72.0,Slovenia,96745,,2107.0,,73760.0,,20878.0,207.0,46533.0,1013.0,594115.0,285760.0,2079069.0,Europe,21.0,987.0,3.0
73.0,Lithuania,95021,,825.0,,38957.0,,55239.0,191.0,35131.0,305.0,1421759.0,525656.0,2704732.0,Europe,28.0,3278.0,2.0
74.0,Paraguay,94223,,1971.0,,67242.0,,25010.0,160.0,13137.0,275.0,504284.0,70311.0,7172205.0,South America,76.0,3639.0,14.0
75.0,Algeria,92597,,2609.0,,60888.0,,29100.0,46.0,2095.0,59.0,,,44207699.0,Africa,477.0,16944.0,
76.0,Kenya,92055,,1593.0,,73452.0,,17010.0,49.0,1695.0,29.0,973805.0,17933.0,54302834.0,Africa,590.0,34088.0,56.0
77.0,Libya,91357,,1314.0,,61453.0,,28590.0,,13214.0,190.0,487044.0,70448.0,6913547.0,Africa,76.0,5261.0,14.0
78.0,Bahrain,89268,,348.0,,87332.0,,1588.0,8.0,51666.0,201.0,2202876.0,1274962.0,1727797.0,Asia,19.0,4965.0,1.0
79.0,Malaysia,84846,,419.0,,70597.0,,13830.0,114.0,2606.0,13.0,2960653.0,90947.0,32553661.0,Asia,384.0,77694.0,11.0
80.0,Kyrgyzstan,77910,236.0,1316.0,4.0,70867.0,417.0,5727.0,94.0,11853.0,200.0,548077.0,83386.0,6572746.0,Asia,84.0,4994.0,12.0
81.0,Ireland,76449,,2126.0,,23364.0,,50959.0,34.0,15404.0,428.0,2122513.0,427686.0,4962783.0,Europe,65.0,2334.0,2.0
82.0,Uzbekistan,75241,147.0,612.0,,72522.0,154.0,2107.0,174.0,2233.0,18.0,1377915.0,40902.0,33688385.0,Asia,448.0,55046.0,24.0
83.0,North Macedonia,73851,,2147.0,,50046.0,,21658.0,138.0,35448.0,1031.0,365599.0,175487.0,2083335.0,Europe,28.0,970.0,6.0
84.0,Nigeria,73374,,1197.0,,66314.0,,5863.0,10.0,352.0,6.0,848194.0,4070.0,208426526.0,Africa,2841.0,174124.0,246.0
85.0,Singapore,58325,,29.0,,58210.0,,86.0,,9934.0,5.0,4834370.0,823397.0,5871253.0,Asia,101.0,202457.0,1.0
86.0,Ghana,53014,,327.0,,51761.0,,926.0,14.0,1690.0,10.0,622086.0,19834.0,31364331.0,Africa,592.0,95915.0,50.0
87.0,Afghanistan,49703,219.0,2001.0,26.0,38500.0,90.0,9202.0,93.0,1264.0,51.0,170855.0,4345.0,39321605.0,Asia,791.0,19651.0,230.0
88.0,Albania,49191,,1016.0,,24820.0,,23355.0,39.0,17102.0,353.0,219385.0,76272.0,2876358.0,Europe,58.0,2831.0,13.0
89.0,S. Korea,44364,880.0,600.0,13.0,32559.0,457.0,11205.0,205.0,865.0,12.0,3441220.0,67094.0,51289353.0,Asia,1156.0,85482.0,15.0
90.0,Luxembourg,41900,,410.0,,33367.0,,8123.0,50.0,66448.0,650.0,1519424.0,2409596.0,630572.0,Europe,15.0,1538.0,0.0
91.0,El Salvador,41880,,1205.0,,38087.0,,2588.0,74.0,6442.0,185.0,584631.0,89928.0,6501114.0,North America,155.0,5395.0,11.0
