#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,112379775,11892.0,1512873.0,72.0,105351468.0,13541.0,5515434.0,9892.0,,,,,,North America,,,,,,
,Asia,176205791,355937.0,1454799.0,495.0,166814563.0,392848.0,7936429.0,14660.0,,,,,,Asia,,,,,,
,Europe,218480666,49158.0,1889392.0,135.0,210504357.0,111309.0,6086917.0,9446.0,,,,,,Europe,,,,,,
,South America,62935897,2556.0,1320417.0,6.0,60591477.0,27650.0,1024003.0,10575.0,,,,,,South America,,,,,,
,Oceania,11816641,23862.0,18072.0,116.0,11436350.0,4882.0,362219.0,178.0,,,,,,Australia/Oceania,,,,,,
,Africa,12572281,,257113.0,,11908564.0,,406604.0,965.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,594391772,443405.0,6452681.0,824.0,566607485.0,550230.0,21331606.0,45716.0,76255.0,827.8,,,,All,,,,,,
1.0,USA,94643632,,1062151.0,,89682912.0,,3898569.0,4490.0,,,1092235076.0,,,North America,,,,,,
2.0,India,44239372,,526996.0,,43593112.0,,119264.0,698.0,31406.0,374.0,879537440.0,624402.0,1408606661.0,Asia,32.0,2673.0,2.0,,,85.0
3.0,France,34191919,,153064.0,,33329166.0,,709689.0,869.0,521394.0,2334.0,271490188.0,4139964.0,65577917.0,Europe,2.0,428.0,0.0,,,10822.0
4.0,Brazil,34148131,,681317.0,,32945953.0,,520861.0,8318.0,158280.0,3158.0,63776166.0,295610.0,215744483.0,South America,6.0,317.0,3.0,,,2414.0
5.0,Germany,31535343,,145698.0,,30087100.0,26100.0,1302545.0,1406.0,373869.0,1727.0,122332384.0,1450319.0,84348586.0,Europe,3.0,579.0,1.0,,,15442.0
6.0,UK,23420826,,186087.0,,22987900.0,14953.0,246839.0,146.0,341224.0,2711.0,522526476.0,7612823.0,68637677.0,Europe,3.0,369.0,0.0,,,3596.0
7.0,Italy,21455291,,173853.0,,20366510.0,,914928.0,306.0,355960.0,2884.0,239672650.0,3976353.0,60274489.0,Europe,3.0,347.0,0.0,,,15179.0
8.0,S. Korea,21236355,124515.0,25566.0,67.0,19321265.0,99210.0,1889524.0,469.0,413463.0,498.0,15804065.0,307699.0,51362170.0,Asia,2.0,2009.0,3.0,2424.0,1.0,36788.0
9.0,Russia,18852976,28694.0,383071.0,60.0,18121135.0,16874.0,348770.0,2300.0,129071.0,2623.0,273400000.0,1871752.0,146066332.0,Europe,8.0,381.0,1.0,196.0,0.4,2388.0
10.0,Turkey,16295817,,99678.0,,15875121.0,,321018.0,975.0,188932.0,1156.0,162743369.0,1886830.0,86252289.0,Asia,5.0,865.0,1.0,,,3722.0
11.0,Japan,15278668,192364.0,34763.0,226.0,13205948.0,246787.0,2037957.0,625.0,121587.0,277.0,66464099.0,528917.0,125660699.0,Asia,8.0,3615.0,2.0,1531.0,2.0,16218.0
12.0,Spain,13294139,,111667.0,,12906369.0,,276103.0,339.0,284106.0,2386.0,471036328.0,10066397.0,46792941.0,Europe,4.0,419.0,0.0,,,5901.0
13.0,Vietnam,11362540,,43096.0,,10009451.0,,1309993.0,116.0,114559.0,435.0,85826548.0,865319.0,99184865.0,Asia,9.0,2301.0,1.0,,,13208.0
14.0,Australia,9780286,20125.0,12828.0,89.0,9510369.0,,257089.0,138.0,374385.0,491.0,77293585.0,2958761.0,26123629.0,Australia/Oceania,3.0,2036.0,0.0,770.0,3.0,9841.0
15.0,Argentina,9602534,,129440.0,,9360235.0,5962.0,112859.0,456.0,208433.0,2810.0,35716069.0,775256.0,46070057.0,South America,5.0,356.0,1.0,,,2450.0
16.0,Netherlands,8362564,,22542.0,,8238114.0,,101908.0,58.0,485778.0,1309.0,21107399.0,1226121.0,17214776.0,Europe,2.0,764.0,1.0,,,5920.0
17.0,Iran,7468894,3315.0,142861.0,55.0,7161583.0,10714.0,164450.0,1452.0,86586.0,1656.0,53492475.0,620135.0,86259448.0,Asia,12.0,604.0,2.0,38.0,0.6,1906.0
18.0,Mexico,6915754,11892.0,328668.0,72.0,6113080.0,11660.0,474006.0,4798.0,52476.0,2494.0,17940396.0,136130.0,131788502.0,North America,19.0,401.0,7.0,90.0,0.5,3597.0
19.0,Colombia,6286392,,141287.0,,6109349.0,,35756.0,342.0,120831.0,2716.0,36165239.0,695135.0,52026235.0,South America,8.0,368.0,1.0,,,687.0
20.0,Indonesia,6278332,5104.0,157208.0,19.0,6067518.0,5055.0,53606.0,2771.0,22453.0,562.0,105126271.0,375960.0,279621115.0,Asia,45.0,1779.0,3.0,18.0,0.07,192.0
21.0,Poland,6118482,4642.0,116773.0,22.0,5335884.0,8.0,665825.0,2742.0,162039.0,3093.0,36791700.0,974375.0,37759266.0,Europe,6.0,323.0,1.0,123.0,0.6,17633.0
22.0,Portugal,5376433,,24722.0,,5255662.0,,96049.0,61.0,530531.0,2439.0,43527258.0,4295142.0,10134067.0,Europe,2.0,410.0,0.0,,,9478.0
23.0,Ukraine,5030389,,108743.0,,4913169.0,,8477.0,177.0,116497.0,2518.0,19521252.0,452087.0,43180284.0,Europe,9.0,397.0,2.0,,,196.0
24.0,Taiwan,4867766,21289.0,9413.0,40.0,4421207.0,21703.0,437146.0,,203607.0,394.0,23382057.0,978017.0,23907624.0,Asia,5.0,2540.0,1.0,890.0,2.0,18285.0
25.0,Austria,4820764,5478.0,19273.0,16.0,4725003.0,7174.0,76488.0,72.0,528899.0,2114.0,194357227.0,21323449.0,9114718.0,Europe,2.0,473.0,0.0,601.0,2.0,8392.0
26.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183450.0,3.0,,,26016939.0,Asia,5.0,351580.0,,,,
27.0,Malaysia,4728168,,36070.0,,4646723.0,,45375.0,66.0,142242.0,1085.0,63013524.0,1895699.0,33240253.0,Asia,7.0,922.0,1.0,,,1365.0
28.0,Thailand,4618652,2140.0,31801.0,35.0,4565063.0,1898.0,21788.0,1496.0,65822.0,453.0,17270775.0,246131.0,70169115.0,Asia,15.0,2207.0,4.0,30.0,0.5,311.0
29.0,Israel,4612460,,11483.0,,4576908.0,,24069.0,266.0,494581.0,1231.0,41373364.0,4436346.0,9326000.0,Asia,2.0,812.0,0.0,,,2581.0
30.0,Greece,4577675,,31722.0,,4442894.0,17885.0,103059.0,115.0,443754.0,3075.0,90048917.0,8729225.0,10315798.0,Europe,2.0,325.0,0.0,,,9990.0
31.0,Belgium,4453483,,32364.0,,4307037.0,,114082.0,108.0,380772.0,2767.0,35150650.0,3005373.0,11695936.0,Europe,3.0,361.0,0.0,,,9754.0
32.0,Chile,4357818,,59930.0,,4250684.0,,47204.0,159.0,223913.0,3079.0,42806255.0,2199466.0,19462117.0,South America,4.0,325.0,0.0,,,2425.0
33.0,Canada,4109931,,43178.0,,3964562.0,1881.0,102191.0,279.0,106919.0,1123.0,63903010.0,1662420.0,38439749.0,North America,9.0,890.0,1.0,,,2658.0
34.0,Peru,4013831,,214890.0,,3695052.0,14344.0,103889.0,258.0,118262.0,6331.0,33624426.0,990697.0,33940183.0,South America,8.0,158.0,1.0,,,3061.0
35.0,Czechia,4011391,2194.0,40634.0,5.0,3953094.0,2955.0,17663.0,33.0,373123.0,3780.0,55848561.0,5194803.0,10750852.0,Europe,3.0,265.0,0.0,204.0,0.5,1643.0
36.0,South Africa,4007925,,101982.0,,3897607.0,,8336.0,192.0,65828.0,1675.0,26066901.0,428132.0,60885155.0,Africa,15.0,597.0,2.0,,,137.0
37.0,Switzerland,3975537,,14096.0,,3842503.0,9432.0,118938.0,59.0,452380.0,1604.0,21940825.0,2496669.0,8788040.0,Europe,2.0,623.0,0.0,,,13534.0
38.0,Philippines,3827758,4679.0,60992.0,48.0,3726442.0,4617.0,40324.0,849.0,33977.0,541.0,31820445.0,282457.0,112655952.0,Asia,29.0,1847.0,4.0,42.0,0.4,358.0
