#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,104599820,16133.0,1484880.0,24.0,98220931.0,5189.0,4894009.0,8435.0,,,,,,North America,,,,,,
,Asia,160439349,88799.0,1437889.0,210.0,154748958.0,106837.0,4252502.0,10506.0,,,,,,Asia,,,,,,
,South America,59170747,1014.0,1303344.0,,56130224.0,8344.0,1737179.0,10371.0,,,,,,South America,,,,,,
,Europe,201456846,15324.0,1852370.0,87.0,193069108.0,59852.0,6535368.0,5853.0,,,,,,Europe,,,,,,
,Oceania,9566742,30827.0,13700.0,42.0,9210226.0,,342816.0,148.0,,,,,,Australia/Oceania,,,,,,
,Africa,12278413,,255725.0,,11465638.0,,557050.0,1025.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,547512638,152097.0,6347923.0,363.0,522845791.0,180222.0,18318924.0,36338.0,70241.0,814.4,,,,All,,,,,,
1.0,USA,88566961,,1040236.0,,84257913.0,,3268812.0,3074.0,264514.0,3107.0,1045222702.0,3121658.0,334829357.0,North America,4.0,322.0,0.0,,,9763.0
2.0,India,43365016,,524954.0,,42749056.0,,91006.0,698.0,30826.0,373.0,859493387.0,610976.0,1406754645.0,Asia,32.0,2680.0,2.0,,,65.0
3.0,Brazil,31963736,,669958.0,,30554684.0,,739094.0,8318.0,148297.0,3108.0,63776166.0,295892.0,215538383.0,South America,7.0,322.0,3.0,,,3429.0
4.0,France,30434451,,149268.0,,29446624.0,,838559.0,869.0,464235.0,2277.0,271490188.0,4141206.0,65558242.0,Europe,2.0,439.0,0.0,,,12791.0
5.0,Germany,27573585,,140560.0,,26385600.0,45400.0,1047425.0,780.0,327042.0,1667.0,122332384.0,1450947.0,84312082.0,Europe,3.0,600.0,1.0,,,12423.0
6.0,UK,22576354,,179859.0,,22103449.0,,293046.0,146.0,329154.0,2622.0,522526476.0,7618219.0,68589060.0,Europe,3.0,381.0,0.0,,,4272.0
7.0,Russia,18412805,3154.0,380776.0,65.0,17839346.0,3225.0,192683.0,2300.0,126065.0,2607.0,273400000.0,1871862.0,146057812.0,Europe,8.0,384.0,1.0,22.0,0.4,1319.0
8.0,S. Korea,18312993,7210.0,24498.0,10.0,18144220.0,5008.0,144275.0,52.0,356588.0,477.0,15804065.0,307735.0,51356162.0,Asia,3.0,2096.0,3.0,140.0,0.2,2809.0
9.0,Italy,18071634,,167967.0,,17251095.0,,652572.0,216.0,299762.0,2786.0,225124190.0,3734233.0,60286587.0,Europe,3.0,359.0,0.0,,,10824.0
10.0,Turkey,15085742,,98996.0,,14986340.0,,406.0,975.0,175154.0,1149.0,162743369.0,1889544.0,86128379.0,Asia,6.0,870.0,1.0,,,5.0
11.0,Spain,12613634,,107604.0,,12130469.0,,375561.0,339.0,269577.0,2300.0,471036328.0,10066927.0,46790476.0,Europe,4.0,435.0,0.0,,,8026.0
12.0,Vietnam,10740595,,43084.0,,9627924.0,,1069587.0,32.0,108419.0,435.0,85824737.0,866345.0,99065341.0,Asia,9.0,2299.0,1.0,,,10797.0
13.0,Argentina,9341492,,129016.0,,9121745.0,7195.0,90731.0,344.0,203017.0,2804.0,35716069.0,776209.0,46013455.0,South America,5.0,357.0,1.0,,,1972.0
14.0,Japan,9207880,16782.0,31091.0,14.0,9037352.0,14920.0,139437.0,36.0,73245.0,247.0,55933272.0,444927.0,125713359.0,Asia,14.0,4043.0,2.0,133.0,0.1,1109.0
15.0,Netherlands,8147612,,22350.0,,8056626.0,,68636.0,39.0,473434.0,1299.0,21107399.0,1226489.0,17209612.0,Europe,2.0,770.0,1.0,,,3988.0
16.0,Australia,7950454,30677.0,9600.0,42.0,7693733.0,,247121.0,115.0,304811.0,368.0,73507507.0,2818191.0,26083224.0,Australia/Oceania,3.0,2717.0,0.0,1176.0,2.0,9474.0
17.0,Iran,7235696,,141377.0,,7061148.0,,33171.0,256.0,84026.0,1642.0,52298398.0,607326.0,86112585.0,Asia,12.0,609.0,2.0,,,385.0
18.0,Colombia,6151354,,139970.0,,5965083.0,,46301.0,342.0,118404.0,2694.0,35422380.0,681827.0,51952188.0,South America,8.0,371.0,1.0,,,891.0
19.0,Indonesia,6076894,2069.0,156711.0,5.0,5906969.0,998.0,13214.0,2771.0,21763.0,561.0,100384534.0,359510.0,279226227.0,Asia,46.0,1782.0,3.0,7.0,0.02,47.0
