#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,23633458,11302.0,518292.0,727.0,14507879.0,8973.0,8607287.0,35041.0,,,,,,North America,,,
,Asia,20779151,22028.0,338913.0,486.0,19272214.0,27546.0,1168024.0,24841.0,,,,,,Asia,,,
,South America,13257091,861.0,363708.0,10.0,11780229.0,413.0,1113154.0,17160.0,,,,,,South America,,,
,Europe,23929334,52183.0,548557.0,1020.0,11822826.0,72217.0,11557951.0,27115.0,,,,,,Europe,,,
,Africa,2800856,147.0,66244.0,20.0,2324834.0,58.0,409778.0,2435.0,,,,,,Africa,,,
,Oceania,48453,43.0,1059.0,,33455.0,8.0,13939.0,24.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,84449064,86564.0,1836788.0,2263.0,59742143.0,109215.0,22870133.0,106616.0,10834.0,235.6,,,,All,,,
1.0,USA,20617346,,356445.0,,12175841.0,,8085060.0,29405.0,62104.0,1074.0,254682723.0,767159.0,331981544.0,North America,16.0,931.0,1.0
2.0,India,10305788,2379.0,149218.0,13.0,9906387.0,4458.0,250183.0,8944.0,7431.0,108.0,173941658.0,125424.0,1386826962.0,Asia,135.0,9294.0,8.0
3.0,Brazil,7700578,,195441.0,,6756284.0,,748853.0,8318.0,36099.0,916.0,28600000.0,134070.0,213320748.0,South America,28.0,1091.0,7.0
4.0,Russia,3212637,26301.0,58002.0,447.0,2599035.0,18897.0,555600.0,2300.0,22009.0,397.0,91509133.0,626920.0,145966142.0,Europe,45.0,2517.0,2.0
5.0,France,2639773,,64765.0,,194221.0,,2380787.0,2634.0,40397.0,991.0,35395663.0,541661.0,65346543.0,Europe,25.0,1009.0,2.0
6.0,UK,2542065,,74125.0,,,,,1847.0,37347.0,1089.0,54892984.0,806468.0,68065936.0,Europe,27.0,918.0,1.0
7.0,Turkey,2220855,,21093.0,,2114760.0,,85002.0,3891.0,26191.0,249.0,24662670.0,290850.0,84795105.0,Asia,38.0,4020.0,3.0
8.0,Italy,2129376,,74621.0,,1479988.0,,574767.0,2553.0,35245.0,1235.0,26756131.0,442859.0,60416758.0,Europe,28.0,810.0,2.0
9.0,Spain,1936718,,50837.0,,,,,2018.0,41415.0,1087.0,27016086.0,577712.0,46763946.0,Europe,24.0,920.0,2.0
10.0,Germany,1762504,,34388.0,,1368100.0,17300.0,360016.0,5649.0,21002.0,410.0,34801593.0,414703.0,83919309.0,Europe,48.0,2440.0,2.0
11.0,Colombia,1654880,,43495.0,,1520548.0,,90837.0,2578.0,32350.0,850.0,8174087.0,159789.0,51155441.0,South America,31.0,1176.0,6.0
12.0,Argentina,1629594,,43319.0,,1426676.0,,159599.0,3440.0,35891.0,954.0,4811498.0,105970.0,45404424.0,South America,28.0,1048.0,9.0
13.0,Mexico,1437185,11091.0,126507.0,700.0,1083768.0,8973.0,226910.0,3913.0,11088.0,976.0,3653597.0,28188.0,129613587.0,North America,90.0,1025.0,35.0
14.0,Poland,1312780,6945.0,29058.0,102.0,1055436.0,9155.0,228286.0,1588.0,34706.0,768.0,7278301.0,192417.0,37825604.0,Europe,29.0,1302.0,5.0
15.0,Iran,1231429,,55337.0,,995570.0,,180522.0,5013.0,14568.0,655.0,7670268.0,90738.0,84532338.0,Asia,69.0,1528.0,11.0
16.0,South Africa,1073887,,28887.0,,887701.0,,157299.0,546.0,17993.0,484.0,6659318.0,111576.0,59683918.0,Africa,56.0,2066.0,9.0
17.0,Ukraine,1069517,5038.0,18731.0,51.0,722615.0,2606.0,328171.0,177.0,24530.0,430.0,5585615.0,128110.0,43600172.0,Europe,41.0,2328.0,8.0
18.0,Peru,1017199,,37724.0,,954982.0,,24493.0,1253.0,30637.0,1136.0,5537730.0,166789.0,33202096.0,South America,33.0,880.0,6.0
