#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,118674729,,1560546.0,,114166872.0,3067.0,2947311.0,7986.0,,,,,,North America,,,,,,
,Asia,197010476,159182.0,1494421.0,225.0,189125368.0,104060.0,6390687.0,9426.0,,,,,,Asia,,,,,,
,Europe,236748419,5884.0,1955770.0,63.0,231065410.0,48753.0,3727239.0,7648.0,,,,,,Europe,,,,,,
,South America,64749578,,1334437.0,,63030103.0,538.0,385038.0,10109.0,,,,,,South America,,,,,,
,Oceania,12841190,2634.0,21997.0,13.0,12533233.0,,285960.0,119.0,,,,,,Australia/Oceania,,,,,,
,Africa,12695411,,257992.0,,12011243.0,,426176.0,844.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,642720524,167700.0,6625178.0,301.0,621932935.0,156418.0,14162411.0,36132.0,82455.0,849.9,,,,All,,,,,,
1.0,USA,100156325,,1102439.0,,97708517.0,,1345369.0,2803.0,299148.0,3293.0,1136258319.0,3393789.0,334805269.0,North America,3.0,304.0,0.0,,,4018.0
2.0,India,44669527,,530553.0,,44130380.0,,8594.0,698.0,31756.0,377.0,903356300.0,642212.0,1406631776.0,Asia,31.0,2651.0,2.0,,,6.0
3.0,France,37287547,,158163.0,,36634998.0,,494386.0,869.0,568542.0,2412.0,271490188.0,4139547.0,65584518.0,Europe,2.0,415.0,0.0,,,7538.0
4.0,Germany,36205405,,156613.0,,35347400.0,16200.0,701392.0,1406.0,431615.0,1867.0,122332384.0,1458359.0,83883596.0,Europe,2.0,536.0,1.0,,,8361.0
5.0,Brazil,35039614,,688958.0,,34167667.0,,182989.0,8318.0,162707.0,3199.0,63776166.0,296146.0,215353593.0,South America,6.0,313.0,3.0,,,850.0
6.0,S. Korea,26512754,50435.0,29990.0,65.0,25585742.0,58295.0,897022.0,419.0,516517.0,584.0,15804065.0,307892.0,51329899.0,Asia,2.0,1712.0,3.0,983.0,1.0,17476.0
7.0,Italy,24031538,,180518.0,,23398125.0,,452895.0,247.0,398779.0,2996.0,255780377.0,4244418.0,60262770.0,Europe,3.0,334.0,0.0,,,7515.0
8.0,UK,23977637,,196241.0,,23684633.0,4949.0,96763.0,146.0,350049.0,2865.0,522526476.0,7628357.0,68497907.0,Europe,3.0,349.0,0.0,,,1413.0
9.0,Japan,23694063,89887.0,48159.0,101.0,20606963.0,13405.0,3038941.0,261.0,188670.0,383.0,79720829.0,634797.0,125584838.0,Asia,5.0,2608.0,2.0,716.0,0.8,24198.0
10.0,Russia,21531012,5445.0,391395.0,62.0,20939481.0,6621.0,200136.0,2300.0,147669.0,2684.0,273400000.0,1875095.0,145805947.0,Europe,7.0,373.0,1.0,37.0,0.4,1373.0
11.0,Turkey,16976729,,101327.0,,16875402.0,,0.0,,198414.0,1184.0,162743369.0,1902052.0,85561976.0,Asia,5.0,844.0,1.0,,,
12.0,Spain,13573721,,115641.0,,13357848.0,,100232.0,339.0,290539.0,2475.0,471036328.0,10082298.0,46719142.0,Europe,3.0,404.0,0.0,,,2145.0
13.0,Vietnam,11510919,,43168.0,,10606633.0,,861118.0,66.0,116326.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2292.0,1.0,,,8702.0
14.0,Australia,10555312,2634.0,15980.0,13.0,10364130.0,,175202.0,64.0,404902.0,613.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1631.0,0.0,101.0,0.5,6721.0
15.0,Argentina,9721718,,130011.0,,9587535.0,,4172.0,236.0,211295.0,2826.0,35716069.0,776264.0,46010234.0,South America,5.0,354.0,1.0,,,91.0
16.0,Netherlands,8534144,,22892.0,,8468177.0,,43075.0,37.0,495841.0,1330.0,25984435.0,1509718.0,17211447.0,Europe,2.0,752.0,1.0,,,2503.0
17.0,Taiwan,8146790,16571.0,13907.0,59.0,7676244.0,31471.0,456639.0,,341033.0,582.0,28292960.0,1184371.0,23888595.0,Asia,3.0,1718.0,1.0,694.0,2.0,19115.0
18.0,Iran,7559211,,144620.0,,7334579.0,,80012.0,83.0,87874.0,1681.0,54420785.0,632632.0,86022837.0,Asia,11.0,595.0,2.0,,,930.0
19.0,Mexico,7118933,,330444.0,,6390444.0,,398045.0,4798.0,54111.0,2512.0,18675146.0,141949.0,131562772.0,North America,18.0,398.0,7.0,,,3026.0
20.0,Indonesia,6596812,,159323.0,,6376205.0,,61284.0,2771.0,23633.0,571.0,111660489.0,400024.0,279134505.0,Asia,42.0,1752.0,2.0,,,220.0
21.0,Poland,6348380,,118267.0,,5335940.0,,894173.0,1530.0,168215.0,3134.0,37735682.0,999891.0,37739785.0,Europe,6.0,319.0,1.0,,,23693.0
22.0,Colombia,6312657,,141881.0,,6139728.0,,31048.0,342.0,122545.0,2754.0,36831583.0,714999.0,51512762.0,South America,8.0,363.0,1.0,,,603.0
23.0,Portugal,5537108,,25395.0,,5488178.0,,23535.0,61.0,546035.0,2504.0,45059939.0,4443531.0,10140570.0,Europe,2.0,399.0,0.0,,,2321.0
24.0,Austria,5510919,,21134.0,,5449374.0,,40411.0,47.0,607819.0,2331.0,202022479.0,22281785.0,9066710.0,Europe,2.0,429.0,0.0,,,4457.0
25.0,Ukraine,5329536,,110403.0,,5192871.0,2340.0,26262.0,,123391.0,2556.0,32603805.0,754855.0,43192122.0,Europe,8.0,391.0,1.0,,,608.0
26.0,Greece,5306482,,34024.0,,5216264.0,8772.0,56194.0,115.0,514362.0,3298.0,98962476.0,9592513.0,10316637.0,Europe,2.0,303.0,0.0,,,5447.0
27.0,Malaysia,4963216,,36588.0,,4898917.0,,27711.0,106.0,149580.0,1103.0,66054632.0,1990732.0,33181072.0,Asia,7.0,907.0,1.0,,,835.0
