#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,9022502,5511.0,314370.0,421.0,5844177.0,4530.0,2863955.0,17595.0,,,,,,North America,,,
,Asia,10871277,3662.0,198307.0,27.0,9140842.0,4275.0,1532128.0,20747.0,,,,,,Asia,,,
,South America,8206807,503.0,259281.0,44.0,7056247.0,489.0,891279.0,17388.0,,,,,,South America,,,
,Europe,5199355,8996.0,224160.0,120.0,2582088.0,2621.0,2393107.0,8967.0,,,,,,Europe,,,
,Africa,1506015,,36288.0,,1246159.0,,223568.0,1602.0,,,,,,Africa,,,
,Oceania,31532,9.0,935.0,3.0,28762.0,29.0,1835.0,18.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,34838209,18681.0,1033356.0,615.0,25898926.0,11944.0,7905927.0,66321.0,4469.0,132.6,,,,All,,,
1.0,USA,7549323,,213524.0,,4776824.0,,2558975.0,14166.0,22773.0,644.0,109570446.0,330529.0,331499850.0,North America,44.0,1553.0,3.0
2.0,India,6473544,1610.0,100875.0,,5427706.0,2629.0,944963.0,8944.0,4679.0,73.0,77850403.0,56272.0,1383456294.0,Asia,214.0,13715.0,18.0
3.0,Brazil,4882231,,145431.0,,4232593.0,,504207.0,8318.0,22927.0,683.0,17900000.0,84059.0,212945646.0,South America,44.0,1464.0,12.0
4.0,Russia,1194643,,21077.0,,970296.0,,203270.0,2300.0,8185.0,144.0,46823879.0,320820.0,145950636.0,Europe,122.0,6925.0,3.0
5.0,Colombia,841531,,26397.0,,753953.0,,61181.0,2220.0,16494.0,517.0,3818824.0,74849.0,51020676.0,South America,61.0,1933.0,13.0
6.0,Peru,821564,,32609.0,,695645.0,,93310.0,1331.0,24830.0,986.0,3922567.0,118550.0,33087868.0,South America,40.0,1015.0,8.0
7.0,Spain,810807,,32086.0,,,,,1566.0,17340.0,686.0,12723989.0,272116.0,46759459.0,Europe,58.0,1457.0,4.0
8.0,Argentina,779689,,20599.0,,614515.0,,144575.0,3828.0,17211.0,455.0,2030512.0,44822.0,45301410.0,South America,58.0,2199.0,22.0
9.0,Mexico,753090,4775.0,78492.0,414.0,541518.0,4043.0,133080.0,2522.0,5825.0,607.0,1983157.0,15340.0,129276993.0,North America,172.0,1647.0,65.0
10.0,South Africa,677833,,16909.0,,611044.0,,49880.0,539.0,11393.0,284.0,4229709.0,71090.0,59498013.0,Africa,88.0,3519.0,14.0
11.0,France,589653,,32155.0,,97778.0,,459720.0,1276.0,9028.0,492.0,11174392.0,171096.0,65310735.0,Europe,111.0,2031.0,6.0
12.0,UK,467146,,42268.0,,,,,341.0,6872.0,622.0,25048460.0,368482.0,67977452.0,Europe,146.0,1608.0,3.0
13.0,Chile,466590,,12867.0,,439607.0,,14116.0,868.0,24355.0,672.0,3394522.0,177185.0,19158040.0,South America,41.0,1489.0,6.0
14.0,Iran,464596,,26567.0,,385264.0,,52765.0,4137.0,5514.0,315.0,4067861.0,48275.0,84265047.0,Asia,181.0,3172.0,21.0
15.0,Iraq,372259,,9298.0,,299804.0,,63157.0,562.0,9204.0,230.0,2311962.0,57160.0,40446933.0,Asia,109.0,4350.0,17.0
16.0,Bangladesh,366383,,5305.0,,278627.0,,82451.0,,2219.0,32.0,1970251.0,11933.0,165106733.0,Asia,451.0,31123.0,84.0
17.0,Saudi Arabia,335578,,4823.0,,320348.0,,10407.0,970.0,9602.0,138.0,6592660.0,188629.0,34950413.0,Asia,104.0,7247.0,5.0
18.0,Turkey,321512,,8325.0,,282657.0,,30530.0,1455.0,3802.0,98.0,10608664.0,125443.0,84569589.0,Asia,263.0,10159.0,8.0
19.0,Italy,319908,,35941.0,,229970.0,,53997.0,294.0,5293.0,595.0,11572459.0,191474.0,60438776.0,Europe,189.0,1682.0,5.0
20.0,Philippines,316678,,5616.0,,254617.0,,56445.0,1758.0,2880.0,51.0,3800150.0,34563.0,109949885.0,Asia,347.0,19578.0,29.0
21.0,Pakistan,313984,553.0,6507.0,8.0,298593.0,538.0,8884.0,511.0,1415.0,29.0,3615244.0,16287.0,221964934.0,Asia,707.0,34112.0,61.0
22.0,Germany,298363,,9596.0,,259500.0,,29267.0,373.0,3558.0,114.0,16999253.0,202727.0,83852873.0,Europe,281.0,8738.0,5.0
23.0,Indonesia,295499,,10972.0,,221340.0,,63187.0,,1077.0,40.0,3365490.0,12271.0,274258537.0,Asia,928.0,24996.0,81.0
24.0,Israel,258920,,1633.0,,185122.0,,72165.0,839.0,28151.0,178.0,3626704.0,394310.0,9197590.0,Asia,36.0,5632.0,3.0
25.0,Ukraine,222322,4661.0,4353.0,92.0,98737.0,2146.0,119232.0,177.0,5092.0,100.0,2308415.0,52866.0,43665155.0,Europe,196.0,10031.0,19.0
26.0,Canada,162659,,9409.0,,137614.0,,15636.0,126.0,4300.0,249.0,7490205.0,198015.0,37826502.0,North America,233.0,4020.0,5.0
27.0,Ecuador,139534,,11495.0,,112296.0,,15743.0,370.0,7879.0,649.0,446706.0,25223.0,17710572.0,South America,127.0,1541.0,40.0
28.0,Bolivia,136219,503.0,8045.0,44.0,96654.0,489.0,31520.0,71.0,11629.0,687.0,305112.0,26048.0,11713261.0,South America,86.0,1456.0,38.0
29.0,Romania,132001,,4915.0,,105582.0,,21504.0,571.0,6874.0,256.0,2471499.0,128696.0,19204146.0,Europe,145.0,3907.0,8.0
30.0,Morocco,128565,,2263.0,,106044.0,,20258.0,451.0,3473.0,61.0,2666458.0,72025.0,37021475.0,Africa,288.0,16359.0,14.0
31.0,Netherlands,127922,,6428.0,,,,,170.0,7461.0,375.0,2449577.0,142877.0,17144643.0,Europe,134.0,2667.0,7.0
32.0,Qatar,126164,,215.0,,123108.0,,2841.0,59.0,44933.0,77.0,786224.0,280014.0,2807805.0,Asia,22.0,13060.0,4.0
33.0,Belgium,124234,3175.0,10037.0,14.0,19521.0,,94676.0,156.0,10707.0,865.0,3326787.0,286728.0,11602576.0,Europe,93.0,1156.0,3.0
34.0,Panama,113962,,2406.0,,90772.0,,20784.0,113.0,26308.0,555.0,493485.0,113920.0,4331867.0,North America,38.0,1800.0,9.0
35.0,Dominican Republic,113350,,2117.0,,88840.0,,22393.0,180.0,10422.0,195.0,484751.0,44572.0,10875577.0,North America,96.0,5137.0,22.0
36.0,Kazakhstan,108106,62.0,1725.0,,103110.0,82.0,3271.0,221.0,5740.0,92.0,2964281.0,157393.0,18833636.0,Asia,174.0,10918.0,6.0
37.0,Kuwait,106087,,615.0,,97898.0,,7574.0,137.0,24749.0,143.0,753775.0,175849.0,4286499.0,Asia,40.0,6970.0,6.0
38.0,Egypt,103466,,5956.0,,97143.0,,367.0,41.0,1006.0,58.0,135000.0,1313.0,102817572.0,Africa,994.0,17263.0,762.0
39.0,Oman,98585,,935.0,,88528.0,,9122.0,190.0,19185.0,182.0,376700.0,73306.0,5138737.0,Asia,52.0,5496.0,14.0
40.0,UAE,96529,,424.0,,86071.0,,10034.0,,9730.0,43.0,9906147.0,998535.0,9920685.0,Asia,103.0,23398.0,1.0
41.0,Poland,95773,,2570.0,,71353.0,,21850.0,166.0,2531.0,68.0,3390790.0,89618.0,37835871.0,Europe,395.0,14722.0,11.0
42.0,Sweden,94283,,5895.0,,,,,20.0,9321.0,583.0,1661484.0,164253.0,10115386.0,Europe,107.0,1716.0,6.0
43.0,Guatemala,93090,,3267.0,,81466.0,,8357.0,5.0,5172.0,182.0,332584.0,18478.0,17998585.0,North America,193.0,5509.0,54.0
44.0,Japan,84215,,1578.0,,77219.0,,5418.0,145.0,666.0,12.0,2125762.0,16821.0,126375826.0,Asia,1501.0,80086.0,59.0
45.0,Nepal,82450,,520.0,,60696.0,,21234.0,,2817.0,18.0,1048686.0,35830.0,29268206.0,Asia,355.0,56285.0,28.0
46.0,Belarus,79421,,844.0,,74982.0,,3595.0,,8406.0,89.0,1897263.0,200800.0,9448519.0,Europe,119.0,11195.0,5.0
47.0,Honduras,78269,671.0,2386.0,6.0,28978.0,461.0,46905.0,30.0,7871.0,240.0,183299.0,18433.0,9944256.0,North America,127.0,4168.0,54.0
48.0,Czechia,78051,,699.0,,35032.0,,42320.0,221.0,7285.0,65.0,1410357.0,131636.0,10714104.0,Europe,137.0,15328.0,8.0
49.0,Costa Rica,77829,,930.0,,42621.0,,34278.0,224.0,15243.0,182.0,234624.0,45951.0,5105967.0,North America,66.0,5490.0,22.0
50.0,Portugal,77284,,1983.0,,49359.0,,25942.0,107.0,7585.0,195.0,2625120.0,257643.0,10188983.0,Europe,132.0,5138.0,4.0
51.0,Ethiopia,76988,,1208.0,,31677.0,,44103.0,296.0,666.0,10.0,1285743.0,11116.0,115668563.0,Africa,1502.0,95752.0,90.0
52.0,Venezuela,76820,,643.0,,67216.0,,8961.0,215.0,2704.0,23.0,1957439.0,68888.0,28415006.0,South America,370.0,44191.0,15.0
53.0,Bahrain,71803,,255.0,,66184.0,,5364.0,58.0,41845.0,149.0,1458920.0,850220.0,1715933.0,Asia,24.0,6729.0,1.0
54.0,Nigeria,59127,,1112.0,,50593.0,,7422.0,7.0,285.0,5.0,509555.0,2457.0,207404399.0,Africa,3508.0,186515.0,407.0
55.0,Singapore,57794,,27.0,,57534.0,,233.0,,9859.0,5.0,2885545.0,492238.0,5862088.0,Asia,101.0,217114.0,2.0
56.0,Uzbekistan,57776,322.0,475.0,3.0,54456.0,501.0,2845.0,283.0,1720.0,14.0,1377915.0,41020.0,33591599.0,Asia,581.0,70719.0,24.0
57.0,Moldova,55016,,1344.0,,40002.0,,13670.0,689.0,13646.0,333.0,289464.0,71800.0,4031529.0,Europe,73.0,3000.0,14.0
58.0,Switzerland,54384,,2075.0,,45800.0,,6509.0,32.0,6272.0,239.0,1391498.0,160481.0,8670795.0,Europe,159.0,4179.0,6.0
59.0,Armenia,51925,543.0,972.0,6.0,44583.0,177.0,6370.0,,17515.0,328.0,303707.0,102442.0,2964671.0,Asia,57.0,3050.0,10.0
60.0,Algeria,51847,,1749.0,,36385.0,,13713.0,23.0,1177.0,40.0,,,44049558.0,Africa,850.0,25186.0,
61.0,Kyrgyzstan,47056,,1065.0,,43137.0,,2854.0,24.0,7183.0,163.0,267718.0,40865.0,6551257.0,Asia,139.0,6151.0,24.0
62.0,Ghana,46694,,301.0,,45945.0,,448.0,4.0,1495.0,10.0,484310.0,15506.0,31234701.0,Africa,669.0,103770.0,64.0
63.0,Austria,46374,,803.0,,37186.0,,8385.0,100.0,5141.0,89.0,1658412.0,183868.0,9019565.0,Europe,194.0,11232.0,5.0
64.0,Paraguay,42684,,890.0,,25803.0,,15991.0,140.0,5966.0,124.0,283537.0,39629.0,7154733.0,South America,168.0,8039.0,25.0
65.0,Lebanon,42173,,386.0,,18739.0,,23048.0,160.0,6186.0,57.0,866663.0,127124.0,6817483.0,Asia,162.0,17662.0,8.0
66.0,Palestine,40766,,321.0,,32944.0,,7501.0,,7945.0,63.0,426247.0,83075.0,5130858.0,Asia,126.0,15984.0,12.0
67.0,Azerbaijan,40453,,594.0,,38217.0,,1642.0,,3981.0,58.0,1126538.0,110853.0,10162461.0,Asia,251.0,17109.0,9.0
68.0,Afghanistan,39297,7.0,1462.0,4.0,32842.0,,4993.0,93.0,1004.0,37.0,111580.0,2850.0,39146316.0,Asia,996.0,26776.0,351.0
69.0,Kenya,38923,,725.0,,25114.0,,13084.0,44.0,720.0,13.0,555711.0,10278.0,54066048.0,Africa,1389.0,74574.0,97.0
70.0,Ireland,37063,,1801.0,,23364.0,,11898.0,21.0,7485.0,364.0,1208181.0,243989.0,4951786.0,Europe,134.0,2749.0,4.0
71.0,Libya,35717,,570.0,,20334.0,,14813.0,,5180.0,83.0,212980.0,30889.0,6894907.0,Africa,193.0,12096.0,32.0
72.0,Serbia,33735,,751.0,,31536.0,,1448.0,23.0,3865.0,86.0,1147039.0,131417.0,8728210.0,Europe,259.0,11622.0,8.0
73.0,Hungary,29717,1086.0,812.0,14.0,6824.0,475.0,22081.0,43.0,3078.0,84.0,751217.0,77814.0,9653981.0,Europe,325.0,11889.0,13.0
74.0,El Salvador,29175,,853.0,,23930.0,,4392.0,44.0,4492.0,131.0,398401.0,61343.0,6494600.0,North America,223.0,7614.0,16.0
75.0,Denmark,28932,,652.0,,21824.0,,6456.0,29.0,4990.0,112.0,3965265.0,683967.0,5797447.0,Europe,200.0,8892.0,1.0
76.0,Bosnia and Herzegovina,27975,,871.0,,21108.0,,5996.0,,8541.0,266.0,245211.0,74862.0,3275489.0,Europe,117.0,3761.0,13.0
77.0,Australia,27121,8.0,893.0,3.0,24850.0,26.0,1378.0,6.0,1060.0,35.0,7743200.0,302765.0,25574926.0,Australia/Oceania,943.0,28639.0,3.0
