#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,122129845,,1583690.0,,116877640.0,2361.0,3668515.0,9998.0,,,,,,North America,,,,,,
,Asia,209922042,279067.0,1518073.0,503.0,194888458.0,92375.0,13515511.0,19757.0,,,,,,Asia,,,,,,
,Europe,243722285,392.0,1990449.0,4.0,238558554.0,56260.0,3173282.0,7290.0,,,,,,Europe,,,,,,
,South America,67301511,1555.0,1343838.0,1.0,65056429.0,11176.0,901244.0,10322.0,,,,,,South America,,,,,,
,Oceania,13757860,1164.0,23830.0,31.0,13473199.0,29.0,260831.0,142.0,,,,,,Australia/Oceania,,,,,,
,Africa,12748002,,258382.0,,12044788.0,,444832.0,837.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,669582266,282178.0,6718277.0,539.0,640899774.0,162201.0,21964215.0,48346.0,85901.0,861.9,,,,All,,,,,,
1.0,USA,103151843,,1121725.0,,100061532.0,,1968586.0,4815.0,308095.0,3350.0,1155997944.0,3452747.0,334805269.0,North America,3.0,298.0,0.0,,,5880.0
2.0,India,44681523,,530722.0,,44147322.0,,3479.0,698.0,31765.0,377.0,912362106.0,648615.0,1406631776.0,Asia,31.0,2650.0,2.0,,,2.0
3.0,France,39421144,,163105.0,,38862625.0,,395414.0,869.0,601074.0,2487.0,271490188.0,4139547.0,65584518.0,Europe,2.0,402.0,0.0,,,6029.0
4.0,Germany,37562191,,163244.0,,36946600.0,40900.0,452347.0,1281.0,447789.0,1946.0,122332384.0,1458359.0,83883596.0,Europe,2.0,514.0,1.0,,,5393.0
5.0,Brazil,36560497,,695031.0,,35429017.0,,436449.0,8318.0,169770.0,3227.0,63776166.0,296146.0,215353593.0,South America,6.0,310.0,3.0,,,2027.0
6.0,Japan,30846732,198873.0,60792.0,381.0,21278415.0,6583.0,9507525.0,665.0,245625.0,484.0,88389228.0,703821.0,125584838.0,Asia,4.0,2066.0,1.0,1584.0,3.0,75706.0
7.0,S. Korea,29654090,54343.0,32745.0,76.0,28567938.0,66005.0,1053407.0,540.0,577716.0,638.0,15804065.0,307892.0,51329899.0,Asia,2.0,1568.0,3.0,1059.0,1.0,20522.0
8.0,Italy,25279682,,185417.0,,24688083.0,,406182.0,319.0,419491.0,3077.0,263414564.0,4371100.0,60262770.0,Europe,2.0,325.0,0.0,,,6740.0
9.0,UK,24210131,,201028.0,,23895374.0,6508.0,113729.0,146.0,353443.0,2935.0,522526476.0,7628357.0,68497907.0,Europe,3.0,341.0,0.0,,,1660.0
10.0,Russia,21832768,,394168.0,,21253611.0,,184989.0,2300.0,149739.0,2703.0,273400000.0,1875095.0,145805947.0,Europe,7.0,370.0,1.0,,,1269.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13693478,,117413.0,,13502806.0,,73259.0,231.0,293102.0,2513.0,471036328.0,10082298.0,46719142.0,Europe,3.0,398.0,0.0,,,1568.0
