#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,95950761,5174.0,1429335.0,187.0,69724642.0,5276.0,24796784.0,9318.0,,,,,,North America,,,,,,
,Asia,130546796,493188.0,1380136.0,577.0,114180671.0,81014.0,14985989.0,28542.0,,,,,,Asia,,,,,,
,South America,55496051,33.0,1270283.0,,50556610.0,,3669158.0,12196.0,,,,,,South America,,,,,,
,Europe,168370454,8163.0,1748086.0,12.0,148914369.0,193450.0,17707999.0,11505.0,,,,,,Europe,,,,,,
,Oceania,4527205,63194.0,8412.0,32.0,3975413.0,90749.0,543380.0,144.0,,,,,,Australia/Oceania,,,,,,
,Africa,11652330,,251953.0,,10816170.0,,584207.0,1508.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,466544318,569752.0,6088220.0,808.0,398168581.0,370305.0,62287517.0,63213.0,59853.0,781.1,,,,All,,,,,,
1.0,USA,81350883,,996072.0,,56822580.0,,23532231.0,3471.0,243339.0,2979.0,969701073.0,2900599.0,334310610.0,North America,4.0,336.0,0.0,,,70390.0
2.0,India,43004005,,516312.0,,42458543.0,,29150.0,8944.0,30649.0,368.0,781224304.0,556775.0,1403124696.0,Asia,33.0,2718.0,2.0,,,21.0
3.0,Brazil,29527640,,656487.0,,28126647.0,,744506.0,8318.0,137252.0,3052.0,63776166.0,296448.0,215134427.0,South America,7.0,328.0,3.0,,,3461.0
4.0,France,23860194,,140729.0,,22452380.0,,1267085.0,1695.0,364168.0,2148.0,246629975.0,3764212.0,65519680.0,Europe,3.0,466.0,0.0,,,19339.0
5.0,UK,20001627,,163386.0,,18507001.0,,1331240.0,281.0,292021.0,2385.0,494375963.0,7217824.0,68493770.0,Europe,3.0,419.0,0.0,,,19436.0
6.0,Germany,18140525,,127072.0,,14323500.0,181000.0,3689953.0,2494.0,215342.0,1508.0,104701826.0,1242891.0,84240536.0,Europe,5.0,663.0,1.0,,,43803.0
7.0,Russia,17484257,,363039.0,,15934645.0,,1186573.0,2300.0,119721.0,2486.0,273400000.0,1872076.0,146041114.0,Europe,8.0,402.0,1.0,,,8125.0
8.0,Turkey,14644382,,96954.0,,14271428.0,,276000.0,975.0,170510.0,1129.0,149811965.0,1744322.0,85885515.0,Asia,6.0,886.0,1.0,,,3214.0
9.0,Italy,13645834,,157442.0,,12400175.0,,1088217.0,473.0,226260.0,2611.0,194373101.0,3222884.0,60310299.0,Europe,4.0,383.0,0.0,,,18044.0
10.0,Spain,11260040,,101416.0,,10502784.0,,655840.0,682.0,240673.0,2168.0,471036328.0,10067967.0,46785643.0,Europe,4.0,461.0,0.0,,,14018.0
11.0,Argentina,8990413,,127363.0,,8797548.0,,65502.0,707.0,195859.0,2775.0,34971639.0,761868.0,45902517.0,South America,5.0,360.0,1.0,,,1427.0
12.0,S. Korea,8657609,407017.0,11782.0,301.0,,,,1049.0,168618.0,229.0,15804065.0,307805.0,51344386.0,Asia,6.0,4358.0,3.0,7927.0,6.0,149506.0
13.0,Netherlands,7380902,,21755.0,,5821234.0,,1537913.0,155.0,429135.0,1265.0,21107399.0,1227211.0,17199489.0,Europe,2.0,791.0,1.0,,,89416.0
14.0,Vietnam,7174423,,41683.0,,3685988.0,,3446752.0,4435.0,72593.0,422.0,82126716.0,830981.0,98831073.0,Asia,14.0,2371.0,1.0,,,34875.0
15.0,Iran,7135719,,139387.0,,6805081.0,,191251.0,2234.0,83143.0,1624.0,48534882.0,565512.0,85824734.0,Asia,12.0,616.0,2.0,,,2228.0
16.0,Colombia,6079231,,139386.0,,5911449.0,,28396.0,342.0,117344.0,2690.0,33623076.0,649006.0,51807055.0,South America,9.0,372.0,2.0,,,548.0
17.0,Japan,5966960,55147.0,26764.0,164.0,5401611.0,56852.0,538585.0,991.0,47426.0,213.0,41672987.0,331220.0,125816574.0,Asia,21.0,4701.0,3.0,438.0,1.0,4281.0
18.0,Indonesia,5939082,,153212.0,,5523393.0,,262477.0,2771.0,21329.0,550.0,89980099.0,323144.0,278452247.0,Asia,47.0,1817.0,3.0,,,943.0
19.0,Poland,5863414,,113980.0,,5215898.0,,533536.0,457.0,155215.0,3017.0,34844547.0,922400.0,37775963.0,Europe,6.0,331.0,1.0,,,14124.0
20.0,Mexico,5624954,5174.0,321806.0,187.0,4917930.0,5276.0,385218.0,4798.0,42860.0,2452.0,15413920.0,117447.0,131241075.0,North America,23.0,408.0,9.0,39.0,1.0,2935.0
21.0,Ukraine,4922901,,107412.0,,,,,177.0,113730.0,2481.0,19521252.0,450983.0,43285970.0,Europe,9.0,403.0,2.0,,,17499.0
