#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,51482832,11854.0,1046707.0,777.0,39746324.0,15674.0,10689801.0,32358.0,,,,,,North America,,,,,,
,Asia,74017439,71680.0,1096680.0,1158.0,69984018.0,113272.0,2936741.0,37652.0,,,,,,Asia,,,,,,
,South America,37530249,250.0,1146518.0,6.0,35591727.0,649.0,792004.0,13650.0,,,,,,South America,,,,,,
,Europe,57576750,36675.0,1203254.0,946.0,52684219.0,21482.0,3689277.0,11913.0,,,,,,Europe,,,,,,
,Africa,8223468,1872.0,206372.0,11.0,7491717.0,2597.0,525379.0,3692.0,,,,,,Africa,,,,,,
,Oceania,202321,1744.0,2582.0,20.0,154867.0,48.0,44872.0,424.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,229033780,124075.0,4702128.0,2918.0,205653578.0,153722.0,18678074.0,99689.0,29383.0,603.2,,,,All,,,,,,
1.0,USA,42866805,,691562.0,,32483226.0,,9692017.0,24850.0,128591.0,2075.0,618987057.0,1856825.0,333357810.0,North America,8.0,482.0,1.0,,,29074.0
2.0,India,33448163,1153.0,444869.0,,32671167.0,6816.0,332127.0,8944.0,23952.0,319.0,552340168.0,395530.0,1396457441.0,Asia,42.0,3139.0,3.0,0.8,,238.0
3.0,Brazil,21230325,,590547.0,,20280294.0,,359484.0,8318.0,99026.0,2755.0,57282520.0,267185.0,214392467.0,South America,10.0,363.0,4.0,,,1677.0
4.0,UK,7400739,,135147.0,,5958691.0,,1306901.0,1020.0,108327.0,1978.0,289860893.0,4242772.0,68318747.0,Europe,9.0,506.0,0.0,,,19129.0
5.0,Russia,7274928,20174.0,198218.0,793.0,6498682.0,13418.0,578028.0,2300.0,49825.0,1358.0,186600000.0,1277991.0,146010443.0,Europe,20.0,737.0,1.0,138.0,5.0,3959.0
6.0,France,6949519,,116002.0,,6626486.0,,207031.0,2000.0,106182.0,1772.0,134787318.0,2059430.0,65448851.0,Europe,9.0,564.0,0.0,,,3163.0
7.0,Turkey,6820861,,61361.0,,6309910.0,,449590.0,633.0,79833.0,718.0,82099933.0,960914.0,85439438.0,Asia,13.0,1392.0,1.0,,,5262.0
8.0,Iran,5424835,15975.0,117182.0,391.0,4764998.0,28102.0,542655.0,6765.0,63600.0,1374.0,30123729.0,353167.0,85296026.0,Asia,16.0,728.0,3.0,187.0,5.0,6362.0
9.0,Argentina,5238610,,114367.0,,5093351.0,,30892.0,1516.0,114634.0,2503.0,24252818.0,530711.0,45698752.0,South America,9.0,400.0,2.0,,,676.0
10.0,Colombia,4939251,,125860.0,,4777796.0,,35595.0,542.0,95832.0,2442.0,25011054.0,485270.0,51540486.0,South America,10.0,410.0,2.0,,,691.0
11.0,Spain,4929546,,85783.0,,4633527.0,,210236.0,1028.0,105384.0,1834.0,63040355.0,1347685.0,46776767.0,Europe,9.0,545.0,1.0,,,4494.0
12.0,Italy,4632275,,130284.0,,4388951.0,,113040.0,519.0,76752.0,2159.0,89156919.0,1477237.0,60353850.0,Europe,13.0,463.0,1.0,,,1873.0
13.0,Indonesia,4190763,2234.0,140468.0,145.0,3989326.0,6186.0,60969.0,,15127.0,507.0,36393201.0,131369.0,277030650.0,Asia,66.0,1972.0,8.0,8.0,0.5,220.0
14.0,Germany,4146128,,93555.0,,3882700.0,,169873.0,1217.0,49295.0,1112.0,70379237.0,836761.0,84109125.0,Europe,20.0,899.0,1.0,,,2020.0
15.0,Mexico,3564694,11711.0,271303.0,765.0,2916271.0,9500.0,377120.0,4798.0,27300.0,2078.0,10347746.0,79247.0,130575284.0,North America,37.0,481.0,13.0,90.0,6.0,2888.0
16.0,Poland,2897935,540.0,75488.0,1.0,2659483.0,463.0,162964.0,111.0,76673.0,1997.0,20452385.0,541122.0,37796271.0,Europe,13.0,501.0,2.0,14.0,0.03,4312.0
17.0,South Africa,2880349,,86116.0,,2728961.0,,65272.0,546.0,47834.0,1430.0,17321958.0,287668.0,60215077.0,Africa,21.0,699.0,3.0,,,1084.0
18.0,Philippines,2366749,19271.0,36788.0,205.0,2151765.0,25037.0,178196.0,3170.0,21255.0,330.0,20226079.0,181646.0,111348750.0,Asia,47.0,3027.0,6.0,173.0,2.0,1600.0
19.0,Ukraine,2348381,3983.0,54875.0,46.0,2230852.0,546.0,62654.0,177.0,54092.0,1264.0,12471387.0,287263.0,43414507.0,Europe,18.0,791.0,3.0,92.0,1.0,1443.0
