#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5242618,46702.0,211188.0,1269.0,2638666.0,25056.0,2392764.0,26315.0,,,,,,North America,,,
,South America,3804584,17220.0,136076.0,531.0,2546591.0,5641.0,1121917.0,14286.0,,,,,,South America,,,
,Asia,4045308,74090.0,92718.0,1340.0,2937492.0,64186.0,1015098.0,19712.0,,,,,,Asia,,,
,Europe,2814364,14393.0,202057.0,393.0,1688672.0,11731.0,923635.0,5136.0,,,,,,Europe,,,
,Africa,875416,11322.0,18483.0,265.0,525198.0,15109.0,331735.0,1124.0,,,,,,Africa,,,
,Oceania,17033,369.0,189.0,6.0,10936.0,1.0,5908.0,50.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,16800044,164096.0,660726.0,3804.0,10348206.0,121724.0,5791112.0,66627.0,2155.0,84.8,,,,All,,,
1.0,USA,4472882,39472.0,151907.0,832.0,2154130.0,17527.0,2166845.0,19114.0,13507.0,459.0,55488819.0,167566.0,331145197.0,North America,74.0,2180.0,6.0
2.0,Brazil,2455905,12425.0,88017.0,338.0,1667667.0,,700221.0,8318.0,11548.0,414.0,12601096.0,59252.0,212669472.0,South America,87.0,2416.0,17.0
3.0,India,1532125,49622.0,34224.0,776.0,988768.0,35579.0,509133.0,8944.0,1109.0,25.0,17334885.0,12553.0,1380974594.0,Asia,901.0,40351.0,80.0
4.0,Russia,823515,5395.0,13504.0,150.0,612217.0,8888.0,197794.0,2300.0,5643.0,93.0,27327570.0,187253.0,145939220.0,Europe,177.0,10807.0,5.0
5.0,South Africa,459761,7232.0,7257.0,190.0,287313.0,12388.0,165191.0,539.0,7745.0,122.0,2830635.0,47685.0,59361137.0,Africa,129.0,8180.0,21.0
6.0,Mexico,395489,4973.0,44022.0,342.0,256777.0,5272.0,94690.0,3922.0,3065.0,341.0,924359.0,7164.0,129029171.0,North America,326.0,2931.0,140.0
7.0,Peru,389717,,18418.0,,272547.0,,98752.0,1439.0,11808.0,558.0,2250256.0,68182.0,33003766.0,South America,85.0,1792.0,15.0
8.0,Chile,349800,1877.0,9240.0,53.0,322332.0,2378.0,18228.0,1529.0,18287.0,483.0,1563693.0,81749.0,19128035.0,South America,55.0,2070.0,12.0
9.0,Spain,327690,1828.0,28436.0,2.0,,,,617.0,7008.0,608.0,6678414.0,142835.0,46756155.0,Europe,143.0,1644.0,7.0
10.0,UK,300692,581.0,45878.0,119.0,,,,97.0,4428.0,676.0,15197099.0,223775.0,67912305.0,Europe,226.0,1480.0,4.0
11.0,Iran,296273,2667.0,16147.0,235.0,257019.0,1875.0,23107.0,3902.0,3524.0,192.0,2380122.0,28312.0,84068250.0,Asia,284.0,5206.0,35.0
12.0,Pakistan,275225,936.0,5865.0,23.0,242436.0,1410.0,26924.0,1217.0,1244.0,27.0,1909846.0,8635.0,221178468.0,Asia,804.0,37712.0,116.0
13.0,Saudi Arabia,270831,1897.0,2789.0,29.0,225624.0,2688.0,42418.0,2103.0,7771.0,80.0,3174886.0,91099.0,34851095.0,Asia,129.0,12496.0,11.0
14.0,Colombia,257101,,8777.0,,131161.0,,117163.0,1493.0,5049.0,172.0,1439436.0,28268.0,50921453.0,South America,198.0,5802.0,35.0
15.0,Italy,246488,181.0,35123.0,11.0,198756.0,163.0,12609.0,40.0,4077.0,581.0,6634293.0,109739.0,60454987.0,Europe,245.0,1721.0,9.0
16.0,Bangladesh,229185,2960.0,3000.0,35.0,127414.0,1731.0,98771.0,1.0,1391.0,18.0,1137131.0,6900.0,164806606.0,Asia,719.0,54936.0,145.0
17.0,Turkey,227982,963.0,5645.0,15.0,211561.0,1092.0,10776.0,1280.0,2701.0,67.0,4665383.0,55275.0,84403549.0,Asia,370.0,14952.0,18.0
18.0,Germany,207677,298.0,9207.0,2.0,191400.0,,7070.0,261.0,2478.0,110.0,7418812.0,88526.0,83803959.0,Europe,404.0,9102.0,11.0
19.0,France,183804,725.0,30223.0,14.0,81082.0,,72499.0,398.0,2815.0,463.0,2982302.0,45682.0,65284371.0,Europe,355.0,2160.0,22.0
