#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,9640528,4245.0,327268.0,181.0,6364844.0,5490.0,2948416.0,18201.0,,,,,,North America,,,
,Asia,11929856,9868.0,214746.0,93.0,10264008.0,7912.0,1451102.0,20954.0,,,,,,Asia,,,
,South America,8701475,121.0,272291.0,18.0,7585707.0,420.0,843477.0,17583.0,,,,,,South America,,,
,Europe,6171807,24576.0,232226.0,402.0,3058084.0,14185.0,2881497.0,10699.0,,,,,,Europe,,,
,Africa,1593247,,38362.0,,1318297.0,,236588.0,1685.0,,,,,,Africa,,,
,Oceania,33059,25.0,944.0,1.0,29553.0,9.0,2562.0,10.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,659.0,,47.0,4.0,,,,,,,,,
,World,38070693,38835.0,1085852.0,695.0,28621152.0,28016.0,8363689.0,69136.0,4884.0,139.3,,,,All,,,
1.0,USA,8038037,248.0,220018.0,7.0,5185986.0,1371.0,2632033.0,14914.0,24244.0,664.0,119499214.0,360423.0,331552784.0,North America,41.0,1507.0,3.0
2.0,India,7177783,4218.0,109917.0,23.0,6227295.0,2503.0,840571.0,8944.0,5187.0,79.0,88945107.0,64275.0,1383826697.0,Asia,193.0,12590.0,16.0
3.0,Brazil,5103408,,150709.0,,4495269.0,,457430.0,8318.0,23961.0,708.0,17900000.0,84043.0,212986866.0,South America,42.0,1413.0,12.0
4.0,Russia,1326178,13868.0,22966.0,244.0,1031785.0,7550.0,271427.0,2300.0,9086.0,157.0,51364269.0,351925.0,145952340.0,Europe,110.0,6355.0,3.0
5.0,Colombia,919083,,27985.0,,798396.0,,92702.0,2220.0,18009.0,548.0,4202181.0,82338.0,51035485.0,South America,56.0,1824.0,12.0
6.0,Spain,918223,,33124.0,,,,,1546.0,19637.0,708.0,14590713.0,312034.0,46759952.0,Europe,51.0,1412.0,3.0
7.0,Argentina,903730,,24186.0,,732582.0,,146962.0,4287.0,19944.0,534.0,2239514.0,49424.0,45312730.0,South America,50.0,1874.0,20.0
8.0,Peru,851171,,33357.0,,748097.0,,69717.0,1182.0,25715.0,1008.0,4092566.0,123641.0,33100421.0,South America,39.0,992.0,8.0
9.0,Mexico,821045,3542.0,83945.0,164.0,597991.0,3811.0,139109.0,2379.0,6349.0,649.0,2093408.0,16189.0,129313982.0,North America,157.0,1540.0,62.0
10.0,France,743479,,32779.0,,100828.0,,609872.0,1448.0,11383.0,502.0,12394558.0,189767.0,65314670.0,Europe,88.0,1993.0,5.0
11.0,South Africa,693359,,17863.0,,624659.0,,50837.0,546.0,11649.0,300.0,4418418.0,74236.0,59518442.0,Africa,86.0,3332.0,13.0
12.0,UK,617688,,42875.0,,,,,442.0,9085.0,631.0,27831743.0,409368.0,67987176.0,Europe,110.0,1586.0,2.0
13.0,Iran,504281,,28816.0,,409121.0,,66344.0,4533.0,5982.0,342.0,4340831.0,51496.0,84294420.0,Asia,167.0,2925.0,19.0
14.0,Chile,482888,,13379.0,,454484.0,,15025.0,785.0,25200.0,698.0,3729159.0,194607.0,19162518.0,South America,40.0,1432.0,5.0
