#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,53533723,3037.0,1086544.0,214.0,41612719.0,6822.0,10834460.0,26581.0,,,,,,North America,,,,,,
,Asia,76279959,19006.0,1127936.0,257.0,72874120.0,31262.0,2277903.0,32303.0,,,,,,Asia,,,,,,
,South America,37876153,183.0,1156909.0,2.0,35852579.0,418.0,866665.0,13008.0,,,,,,South America,,,,,,
,Europe,59392331,7742.0,1229241.0,165.0,54411673.0,11879.0,3751417.0,11639.0,,,,,,Europe,,,,,,
,Africa,8413760,,212590.0,,7686910.0,,514260.0,3020.0,,,,,,Africa,,,,,,
,Oceania,238314,2049.0,3021.0,12.0,176296.0,6.0,58997.0,391.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,235734961,32017.0,4816256.0,650.0,212615003.0,50387.0,18303702.0,86942.0,30243.0,617.9,,,,All,,,,,,
1.0,USA,44518437,,719933.0,,33938147.0,,9860357.0,19236.0,133514.0,2159.0,644748656.0,1933643.0,333437210.0,North America,7.0,463.0,1.0,,,29572.0
2.0,India,33834702,459.0,449029.0,,33121247.0,7603.0,264426.0,8944.0,24219.0,321.0,574252400.0,411057.0,1397013045.0,Asia,41.0,3111.0,2.0,0.3,,189.0
3.0,Brazil,21468121,,597986.0,,20442653.0,,427482.0,8318.0,100106.0,2788.0,63776166.0,297388.0,214454297.0,South America,10.0,359.0,3.0,,,1993.0
4.0,UK,7900680,,136953.0,,6417660.0,,1346067.0,815.0,115620.0,2004.0,304621001.0,4457868.0,68333332.0,Europe,9.0,499.0,0.0,,,19699.0
5.0,Russia,7586536,,209918.0,,6725965.0,,650653.0,2300.0,51958.0,1438.0,193200000.0,1323170.0,146012999.0,Europe,19.0,696.0,1.0,,,4456.0
6.0,Turkey,7238267,,64661.0,,6686246.0,,487360.0,633.0,84681.0,756.0,87366730.0,1022113.0,85476611.0,Asia,12.0,1322.0,1.0,,,5702.0
7.0,France,7027059,,116798.0,,6790335.0,,119926.0,1355.0,107358.0,1784.0,143234831.0,2188303.0,65454753.0,Europe,9.0,560.0,0.0,,,1832.0
8.0,Iran,5624128,,121109.0,,5095627.0,,407392.0,5758.0,65903.0,1419.0,32306789.0,378565.0,85340085.0,Asia,15.0,705.0,3.0,,,4774.0
9.0,Argentina,5259738,,115245.0,,5123173.0,,21320.0,1052.0,115053.0,2521.0,24252818.0,530514.0,45715732.0,South America,9.0,397.0,2.0,,,466.0
10.0,Colombia,4962054,,126401.0,,4804357.0,,31296.0,542.0,96233.0,2451.0,25670579.0,497852.0,51562700.0,South America,10.0,408.0,2.0,,,607.0
11.0,Spain,4961128,,86463.0,,4755738.0,,118927.0,675.0,106058.0,1848.0,64557887.0,1380105.0,46777507.0,Europe,9.0,541.0,1.0,,,2542.0
12.0,Italy,4682034,,131031.0,,4458036.0,,92967.0,431.0,77581.0,2171.0,93400967.0,1547649.0,60350221.0,Europe,13.0,461.0,1.0,,,1540.0
13.0,Germany,4260494,,94296.0,,4032400.0,8100.0,133798.0,1336.0,50648.0,1121.0,73348901.0,871955.0,84120076.0,Europe,20.0,892.0,1.0,,,1591.0
14.0,Indonesia,4219284,,142173.0,,4044235.0,,32876.0,,15224.0,513.0,39868567.0,143852.0,277149116.0,Asia,66.0,1949.0,7.0,,,119.0
15.0,Mexico,3681960,2980.0,278801.0,211.0,3035521.0,6707.0,367638.0,4798.0,28186.0,2134.0,10737104.0,82194.0,130630767.0,North America,35.0,469.0,12.0,23.0,2.0,2814.0
16.0,Poland,2910866,,75695.0,,2664356.0,,170815.0,166.0,77018.0,2003.0,21015216.0,556038.0,37794579.0,Europe,13.0,499.0,2.0,,,4520.0
17.0,South Africa,2906422,,87780.0,,2779906.0,,38736.0,546.0,48243.0,1457.0,17783920.0,295190.0,60245721.0,Africa,21.0,686.0,3.0,,,643.0
