#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6182544,6022.0,236227.0,723.0,3327224.0,5623.0,2619093.0,24709.0,,,,,,North America,,,
,South America,4800266,1636.0,161283.0,72.0,3379225.0,1015.0,1259758.0,14728.0,,,,,,South America,,,
,Asia,5125394,4441.0,111253.0,59.0,3883804.0,5759.0,1130337.0,18846.0,,,,,,Asia,,,
,Europe,3065897,1651.0,206434.0,36.0,1838372.0,1607.0,1021091.0,5190.0,,,,,,Europe,,,
,Africa,1061098,,23643.0,,747417.0,3.0,290038.0,1161.0,,,,,,Africa,,,
,Oceania,23659,317.0,357.0,18.0,13825.0,10.0,9477.0,56.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,20259579,14067.0,739212.0,908.0,13190518.0,14017.0,6329849.0,64694.0,2599.0,94.8,,,,All,,,
1.0,USA,5251446,,166192.0,,2715934.0,,2369320.0,17589.0,15855.0,502.0,66178615.0,199803.0,331219304.0,North America,63.0,1993.0,5.0
2.0,Brazil,3057470,,101857.0,,2163812.0,,791801.0,8318.0,14373.0,479.0,13231548.0,62200.0,212727180.0,South America,70.0,2088.0,16.0
3.0,India,2269052,1899.0,45361.0,8.0,1583489.0,1849.0,640202.0,8944.0,1642.0,33.0,25281848.0,18300.0,1381493158.0,Asia,609.0,30456.0,55.0
4.0,Russia,892654,,15001.0,,696681.0,,180972.0,2300.0,6117.0,103.0,30800000.0,211043.0,145941605.0,Europe,163.0,9729.0,5.0
5.0,South Africa,563598,,10621.0,,417200.0,,135777.0,539.0,9490.0,179.0,3267494.0,55018.0,59389738.0,Africa,105.0,5592.0,18.0
6.0,Mexico,485836,5558.0,53003.0,705.0,327993.0,5528.0,104840.0,3683.0,3764.0,411.0,1097077.0,8499.0,129080955.0,North America,266.0,2435.0,118.0
7.0,Peru,483133,,21276.0,,329404.0,,132453.0,1484.0,14631.0,644.0,2590078.0,78436.0,33021340.0,South America,68.0,1552.0,13.0
8.0,Colombia,397623,,13154.0,,221485.0,,162984.0,1493.0,7805.0,258.0,1942730.0,38136.0,50942186.0,South America,128.0,3873.0,26.0
9.0,Chile,375044,,10139.0,,347342.0,,17563.0,1276.0,19601.0,530.0,1867367.0,97593.0,19134305.0,South America,51.0,1887.0,10.0
10.0,Spain,370060,,28576.0,,,,,617.0,7915.0,611.0,7472031.0,159806.0,46756846.0,Europe,126.0,1636.0,6.0
11.0,Iran,328844,,18616.0,,286642.0,,23586.0,3992.0,3910.0,221.0,2711817.0,32242.0,84109372.0,Asia,256.0,4518.0,31.0
12.0,UK,311641,,46526.0,,,,,67.0,4588.0,685.0,18605095.0,273903.0,67925918.0,Europe,218.0,1460.0,4.0
13.0,Saudi Arabia,289947,,3199.0,,253478.0,,33270.0,1824.0,8315.0,92.0,3872599.0,111052.0,34871848.0,Asia,120.0,10901.0,9.0
14.0,Pakistan,285191,531.0,6112.0,15.0,261246.0,482.0,17833.0,780.0,1288.0,28.0,2165811.0,9785.0,221342804.0,Asia,776.0,36214.0,102.0
15.0,Bangladesh,260507,,3438.0,,150437.0,,106632.0,,1580.0,21.0,1273168.0,7722.0,164869319.0,Asia,633.0,47955.0,129.0
16.0,Argentina,253868,,4764.0,,174974.0,,74130.0,1569.0,5611.0,105.0,856055.0,18922.0,45241412.0,South America,178.0,9497.0,53.0
17.0,Italy,250825,,35209.0,,202248.0,,13368.0,46.0,4149.0,582.0,7276276.0,120365.0,60451600.0,Europe,241.0,1717.0,8.0
18.0,Turkey,241997,,5858.0,,224970.0,,11169.0,603.0,2866.0,69.0,5326035.0,63076.0,84438244.0,Asia,349.0,14414.0,16.0
19.0,Germany,218500,,9265.0,,198900.0,1000.0,10335.0,236.0,2607.0,111.0,8586648.0,102449.0,83814180.0,Europe,384.0,9046.0,10.0
20.0,France,202775,,30340.0,,82836.0,,89599.0,383.0,3106.0,465.0,4279588.0,65547.0,65289880.0,Europe,322.0,2152.0,15.0
21.0,Iraq,153599,,5464.0,,109790.0,,38345.0,544.0,3810.0,136.0,1165049.0,28898.0,40315913.0,Asia,262.0,7378.0,35.0
22.0,Philippines,136638,,2294.0,,68159.0,,66185.0,389.0,1245.0,21.0,1793079.0,16340.0,109738661.0,Asia,803.0,47837.0,61.0
23.0,Indonesia,127083,,5765.0,,82236.0,,39082.0,,464.0,21.0,1731634.0,6324.0,273839956.0,Asia,2155.0,47500.0,158.0
24.0,Canada,120132,,8987.0,,106355.0,,4790.0,2282.0,3180.0,238.0,4505218.0,119253.0,37778634.0,North America,314.0,4204.0,8.0
25.0,Qatar,113262,,188.0,,109993.0,,3081.0,75.0,40338.0,67.0,524466.0,186789.0,2807805.0,Asia,25.0,14935.0,5.0
26.0,Kazakhstan,100164,722.0,1269.0,23.0,73702.0,1179.0,25193.0,221.0,5328.0,67.0,2183308.0,116126.0,18801121.0,Asia,188.0,14816.0,9.0
27.0,Egypt,95666,,5035.0,,53779.0,,36852.0,41.0,933.0,49.0,135000.0,1317.0,102537651.0,Africa,1072.0,20365.0,760.0
28.0,Ecuador,94701,,5932.0,,78608.0,,10161.0,369.0,5359.0,336.0,267795.0,15154.0,17671754.0,South America,187.0,2979.0,66.0
29.0,Bolivia,91635,1636.0,3712.0,72.0,30823.0,1015.0,57100.0,71.0,7839.0,318.0,194155.0,16608.0,11690199.0,South America,128.0,3149.0,60.0
30.0,Israel,85222,500.0,613.0,,59999.0,1001.0,24610.0,386.0,9266.0,67.0,1872453.0,203581.0,9197590.0,Asia,108.0,15004.0,5.0
31.0,Ukraine,83115,1158.0,1951.0,29.0,44934.0,575.0,36230.0,132.0,1902.0,45.0,1179434.0,26987.0,43703002.0,Europe,526.0,22400.0,37.0
32.0,Sweden,82972,,5766.0,,,,,34.0,8210.0,571.0,863315.0,85424.0,10106283.0,Europe,122.0,1753.0,12.0
33.0,Oman,81787,,521.0,,76124.0,,5142.0,172.0,15974.0,102.0,309212.0,60395.0,5119870.0,Asia,63.0,9827.0,17.0
34.0,Dominican Republic,80499,,1328.0,,44910.0,,34261.0,309.0,7413.0,122.0,297492.0,27394.0,10859836.0,North America,135.0,8178.0,37.0
35.0,Panama,75394,,1664.0,,49510.0,,24220.0,157.0,17444.0,385.0,252381.0,58394.0,4322025.0,North America,57.0,2597.0,17.0
