#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,2774792,5792.0,156222.0,807.0,1250368.0,5015.0,1368202.0,19422.0,,,,,,North America,,,
,South America,1817322,1105.0,72629.0,47.0,1022029.0,15281.0,722664.0,12536.0,,,,,,South America,,,
,Europe,2326847,,187929.0,,1266099.0,,872819.0,6187.0,,,,,,Europe,,,
,Asia,1940743,69.0,49049.0,1.0,1236368.0,39.0,655326.0,19235.0,,,,,,Asia,,,
,Africa,318321,,8371.0,,153242.0,,156708.0,502.0,,,,,,Africa,,,
,Oceania,9115,20.0,124.0,,8494.0,2.0,497.0,2.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,9187861,6986.0,474339.0,855.0,4937251.0,20337.0,3776271.0,57888.0,1179.0,60.9,,,,All,,,
1.0,USA,2388153,,122610.0,,1002929.0,,1262614.0,16510.0,7216.0,370.0,29013182.0,87664.0,330959930.0,North America,139.0,2699.0,11.0
2.0,Brazil,1111348,,51407.0,,594104.0,14878.0,465837.0,8318.0,5229.0,242.0,2510717.0,11814.0,212525202.0,South America,191.0,4134.0,85.0
3.0,Russia,592280,,8206.0,,344416.0,,239658.0,2300.0,4059.0,56.0,17289691.0,118477.0,145933256.0,Europe,246.0,17784.0,8.0
4.0,India,440450,,14015.0,,248137.0,,178298.0,8944.0,319.0,10.0,6950493.0,5038.0,1379678183.0,Asia,3132.0,98443.0,199.0
5.0,UK,305289,,42647.0,,,,,330.0,4498.0,628.0,8029757.0,118296.0,67878273.0,Europe,222.0,1592.0,8.0
6.0,Spain,293584,,28324.0,,,,,617.0,6279.0,606.0,5162909.0,110426.0,46754429.0,Europe,159.0,1651.0,9.0
7.0,Peru,257447,,8223.0,,145320.0,,103904.0,1144.0,7811.0,249.0,1517930.0,46054.0,32959833.0,South America,128.0,4008.0,22.0
8.0,Chile,246963,,4502.0,,205397.0,,37064.0,2014.0,12922.0,236.0,982353.0,51399.0,19112361.0,South America,77.0,4245.0,19.0
9.0,Italy,238720,,34657.0,,183426.0,,20637.0,127.0,3948.0,573.0,5013342.0,82915.0,60463455.0,Europe,253.0,1745.0,12.0
10.0,Iran,207525,,9742.0,,166427.0,,31356.0,2898.0,2472.0,116.0,1449420.0,17262.0,83965446.0,Asia,405.0,8619.0,58.0
11.0,Germany,192119,,8969.0,,175300.0,,7850.0,349.0,2293.0,107.0,5029696.0,60036.0,83778407.0,Europe,436.0,9341.0,17.0
12.0,Turkey,188897,,4974.0,,161533.0,,22390.0,846.0,2240.0,59.0,2986653.0,35422.0,84316812.0,Asia,446.0,16952.0,28.0
13.0,Mexico,185122,4577.0,22584.0,759.0,140118.0,4839.0,22420.0,378.0,1436.0,175.0,488550.0,3790.0,128899712.0,North America,696.0,5708.0,264.0
14.0,Pakistan,181088,,3590.0,,71458.0,,106040.0,3219.0,820.0,16.0,1102162.0,4992.0,220767628.0,Asia,1219.0,61495.0,200.0
15.0,Saudi Arabia,161005,,1307.0,,105175.0,,54523.0,2045.0,4627.0,38.0,1318267.0,37882.0,34799212.0,Asia,216.0,26625.0,26.0
16.0,France,160750,,29663.0,,74612.0,,56475.0,701.0,2463.0,454.0,1384633.0,21214.0,65270599.0,Europe,406.0,2200.0,47.0
17.0,Bangladesh,115786,,1502.0,,46755.0,,67529.0,1.0,703.0,9.0,630719.0,3831.0,164649824.0,Asia,1422.0,109620.0,261.0
18.0,Canada,101637,,8436.0,,64334.0,,28867.0,2048.0,2693.0,224.0,2444118.0,64772.0,37734379.0,North America,371.0,4473.0,15.0
19.0,South Africa,101590,,1991.0,,53444.0,,46155.0,208.0,1713.0,34.0,1353176.0,22823.0,59289635.0,Africa,584.0,29779.0,44.0
20.0,Qatar,88403,,99.0,,69956.0,,18348.0,219.0,31485.0,35.0,324570.0,115596.0,2807805.0,Asia,32.0,28362.0,9.0
21.0,Colombia,71183,,2310.0,,28968.0,,39905.0,335.0,1399.0,45.0,620288.0,12194.0,50869620.0,South America,715.0,22021.0,82.0
22.0,Belgium,60550,,9696.0,,16771.0,,34083.0,50.0,5225.0,837.0,1098910.0,94827.0,11588552.0,Europe,191.0,1195.0,11.0
23.0,Belarus,59023,,351.0,,37923.0,,20749.0,89.0,6246.0,37.0,876639.0,92772.0,9449382.0,Europe,160.0,26921.0,11.0
24.0,Sweden,58932,,5122.0,,,,,200.0,5836.0,507.0,385659.0,38192.0,10097867.0,Europe,171.0,1971.0,26.0
25.0,Egypt,56809,,2278.0,,15133.0,,39398.0,41.0,555.0,22.0,135000.0,1320.0,102278857.0,Africa,1800.0,44899.0,758.0
26.0,Ecuador,50640,,4223.0,,24991.0,,21426.0,273.0,2871.0,239.0,139333.0,7901.0,17635866.0,South America,348.0,4176.0,127.0
27.0,Netherlands,49658,,6090.0,,,,,55.0,2898.0,355.0,542288.0,31650.0,17134107.0,Europe,345.0,2813.0,32.0
28.0,Indonesia,46845,,2500.0,,18735.0,,25610.0,,171.0,9.0,650311.0,2378.0,273452965.0,Asia,5837.0,109381.0,420.0
29.0,UAE,45303,,303.0,,33046.0,,11954.0,1.0,4582.0,31.0,3038000.0,307260.0,9887390.0,Asia,218.0,32632.0,3.0
30.0,Argentina,44931,,1043.0,,13153.0,,30735.0,353.0,994.0,23.0,285391.0,6316.0,45185943.0,South America,1006.0,43323.0,158.0
31.0,Singapore,42313,,26.0,,35590.0,,6697.0,1.0,7234.0,4.0,576189.0,98506.0,5849282.0,Asia,138.0,224972.0,10.0
32.0,Kuwait,40291,,330.0,,31770.0,,8191.0,181.0,9438.0,77.0,357594.0,83767.0,4268890.0,Asia,106.0,12936.0,12.0
33.0,Portugal,39392,,1534.0,,25548.0,,12310.0,72.0,3863.0,150.0,1047109.0,102686.0,10197233.0,Europe,259.0,6647.0,10.0
34.0,Ukraine,37241,,1012.0,,16642.0,,19587.0,353.0,851.0,23.0,569589.0,13023.0,43737992.0,Europe,1174.0,43219.0,77.0
35.0,Iraq,32676,,1167.0,,14785.0,,16724.0,222.0,813.0,29.0,455316.0,11328.0,40194782.0,Asia,1230.0,34443.0,88.0
36.0,Poland,32227,,1359.0,,17076.0,,13792.0,72.0,851.0,36.0,1356035.0,35829.0,37847378.0,Europe,1174.0,27849.0,28.0
37.0,Switzerland,31310,,1956.0,,29000.0,,354.0,16.0,3618.0,226.0,509600.0,58892.0,8653182.0,Europe,276.0,4424.0,17.0
38.0,Oman,31076,,137.0,,16408.0,,14531.0,100.0,6090.0,27.0,161580.0,31667.0,5102427.0,Asia,164.0,37244.0,32.0
39.0,Philippines,30682,,1177.0,,8143.0,,21362.0,82.0,280.0,11.0,606442.0,5536.0,109543378.0,Asia,3570.0,93070.0,181.0
40.0,Afghanistan,29157,,598.0,,8841.0,,19718.0,19.0,750.0,15.0,65847.0,1693.0,38901392.0,Asia,1334.0,65052.0,591.0
41.0,Dominican Republic,27370,,669.0,,15338.0,,11363.0,175.0,2524.0,62.0,128775.0,11874.0,10845284.0,North America,396.0,16211.0,84.0
42.0,Panama,26752,,521.0,,14664.0,,11567.0,132.0,6203.0,121.0,109990.0,25502.0,4312925.0,North America,161.0,8278.0,39.0
43.0,Bolivia,25493,1105.0,820.0,47.0,5857.0,403.0,18816.0,71.0,2185.0,70.0,61455.0,5267.0,11668878.0,South America,458.0,14230.0,190.0
44.0,Ireland,25383,,1717.0,,22698.0,,968.0,17.0,5142.0,348.0,402924.0,81623.0,4936422.0,Europe,194.0,2875.0,12.0
45.0,Romania,24291,,1523.0,,17031.0,,5737.0,195.0,1263.0,79.0,630374.0,32764.0,19239716.0,Europe,792.0,12633.0,31.0
46.0,Bahrain,22407,,65.0,,16862.0,,5480.0,37.0,13186.0,38.0,485715.0,285823.0,1699355.0,Asia,76.0,26144.0,3.0
47.0,Israel,21082,,307.0,,15761.0,,5014.0,44.0,2292.0,33.0,850869.0,92510.0,9197590.0,Asia,436.0,29960.0,11.0
48.0,Nigeria,20919,,525.0,,7109.0,,13285.0,7.0,102.0,3.0,115760.0,562.0,205976222.0,Africa,9846.0,392336.0,1779.0
49.0,Armenia,20588,,360.0,,9131.0,,11097.0,10.0,6948.0,121.0,96843.0,32683.0,2963132.0,Asia,144.0,8231.0,31.0
50.0,Japan,17916,,953.0,,16133.0,,830.0,59.0,142.0,8.0,417951.0,3304.0,126483253.0,Asia,7060.0,132721.0,303.0
51.0,Kazakhstan,17732,,127.0,,11158.0,,6447.0,121.0,945.0,7.0,1354456.0,72157.0,18771059.0,Asia,1059.0,147804.0,14.0
52.0,Austria,17380,,690.0,,16241.0,,449.0,10.0,1930.0,77.0,565800.0,62830.0,9005271.0,Europe,518.0,13051.0,16.0
53.0,Moldova,14363,,480.0,,8019.0,,5864.0,465.0,3560.0,119.0,63328.0,15698.0,4034131.0,Europe,281.0,8404.0,64.0
54.0,Ghana,14154,,85.0,,10473.0,,3596.0,6.0,456.0,3.0,270300.0,8704.0,31053574.0,Africa,2194.0,365336.0,115.0
55.0,Guatemala,13769,624.0,547.0,16.0,2818.0,107.0,10404.0,5.0,769.0,31.0,31427.0,1755.0,17906094.0,North America,1300.0,32735.0,570.0
56.0,Honduras,13356,584.0,395.0,32.0,1362.0,69.0,11599.0,13.0,1349.0,40.0,21540.0,2176.0,9900320.0,North America,741.0,25064.0,460.0
57.0,Azerbaijan,13207,,161.0,,7168.0,,5878.0,66.0,1303.0,16.0,426394.0,42063.0,10137018.0,Asia,768.0,62963.0,24.0
58.0,Serbia,12990,,262.0,,11997.0,,731.0,19.0,1487.0,30.0,345260.0,39513.0,8737972.0,Europe,673.0,33351.0,25.0
59.0,Denmark,12527,,602.0,,11347.0,,578.0,7.0,2163.0,104.0,923893.0,159518.0,5791777.0,Europe,462.0,9621.0,6.0
60.0,S. Korea,12484,46.0,281.0,1.0,10908.0,27.0,1295.0,15.0,244.0,5.0,1196012.0,23328.0,51268325.0,Asia,4107.0,182450.0,43.0
61.0,Cameroon,12041,,308.0,,7740.0,,3993.0,28.0,454.0,12.0,,,26524696.0,Africa,2203.0,86119.0,
62.0,Algeria,11920,,852.0,,8559.0,,2509.0,39.0,272.0,19.0,,,43828594.0,Africa,3677.0,51442.0,
63.0,Czechia,10523,,336.0,,7537.0,,2650.0,9.0,983.0,31.0,520344.0,48591.0,10708584.0,Europe,1018.0,31871.0,21.0
64.0,Morocco,10172,,214.0,,8366.0,,1592.0,7.0,276.0,6.0,556695.0,15087.0,36899583.0,Africa,3628.0,172428.0,66.0
65.0,Nepal,9561,,23.0,,2148.0,,7390.0,,328.0,0.8,449474.0,15434.0,29121970.0,Asia,3046.0,1266173.0,65.0
66.0,Norway,8751,,248.0,,8138.0,,365.0,7.0,1614.0,46.0,310635.0,57310.0,5420266.0,Europe,619.0,21856.0,17.0
67.0,Sudan,8698,,533.0,,3460.0,,4705.0,,199.0,12.0,401.0,9.0,43817324.0,Africa,5038.0,82209.0,109270.0
68.0,Malaysia,8587,,121.0,,8177.0,,289.0,2.0,265.0,4.0,686905.0,21230.0,32355388.0,Asia,3768.0,267400.0,47.0
69.0,Ivory Coast,7677,,56.0,,3493.0,,4128.0,,291.0,2.0,45996.0,1745.0,26357396.0,Africa,3433.0,470668.0,573.0
70.0,Australia,7492,18.0,102.0,,6904.0,1.0,486.0,2.0,294.0,4.0,2119795.0,83154.0,25492499.0,Australia/Oceania,3403.0,249926.0,12.0
71.0,Finland,7144,,327.0,,6400.0,,417.0,2.0,1289.0,59.0,230500.0,41602.0,5540549.0,Europe,776.0,16944.0,24.0
72.0,Uzbekistan,6461,,19.0,,4450.0,,1992.0,18.0,193.0,0.6,1038575.0,31043.0,33456364.0,Asia,5178.0,1760861.0,32.0
73.0,Senegal,5970,,86.0,,3953.0,,1931.0,21.0,357.0,5.0,70080.0,4189.0,16729440.0,Africa,2802.0,194528.0,239.0
74.0,DRC,5924,,135.0,,856.0,,4933.0,,66.0,2.0,,,89465899.0,Africa,15102.0,662710.0,
75.0,Tajikistan,5513,,52.0,,4039.0,,1422.0,,578.0,5.0,,,9531066.0,Asia,1729.0,183290.0,
76.0,Haiti,5211,,88.0,,24.0,,5099.0,,457.0,8.0,10378.0,910.0,11399016.0,North America,2187.0,129534.0,1098.0
77.0,North Macedonia,5196,,247.0,,1974.0,,2975.0,55.0,2494.0,119.0,51885.0,24904.0,2083376.0,Europe,401.0,8435.0,40.0
78.0,Guinea,4988,,27.0,,3669.0,,1292.0,24.0,380.0,2.0,14407.0,1098.0,13120948.0,Africa,2631.0,485961.0,911.0
79.0,El Salvador,4808,,107.0,,2655.0,,2046.0,149.0,741.0,16.0,142886.0,22032.0,6485498.0,North America,1349.0,60612.0,45.0
80.0,Kenya,4797,,125.0,,1680.0,,2992.0,7.0,89.0,2.0,142366.0,2649.0,53735197.0,Africa,11202.0,429882.0,377.0
81.0,Gabon,4739,,39.0,,2002.0,,2698.0,9.0,2131.0,18.0,30095.0,13531.0,2224089.0,Africa,469.0,57028.0,74.0
82.0,Ethiopia,4663,,75.0,,1297.0,,3291.0,38.0,41.0,0.7,219566.0,1911.0,114872557.0,Africa,24635.0,1531634.0,523.0
