#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,124659478,2781.0,1611911.0,21.0,119895508.0,7955.0,3152059.0,7737.0,,,,,,North America,,,,,,
,Asia,214391787,35754.0,1536951.0,174.0,199025377.0,36601.0,13829459.0,15473.0,,,,,,Asia,,,,,,
,Europe,246406093,31350.0,2017798.0,107.0,241964781.0,43828.0,2423514.0,6479.0,,,,,,Europe,,,,,,
,South America,68026550,3199.0,1350776.0,29.0,66284653.0,2282.0,391121.0,10187.0,,,,,,South America,,,,,,
,Oceania,13996622,,26117.0,,13834567.0,1.0,135938.0,64.0,,,,,,Australia/Oceania,,,,,,
,Africa,12795729,660.0,258590.0,,12076169.0,54.0,460970.0,548.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,680276980,73744.0,6802158.0,331.0,653081761.0,90721.0,20393061.0,40488.0,87273.0,872.7,,,,All,,,,,,
1.0,USA,105348767,2775.0,1146163.0,21.0,102753421.0,6417.0,1449183.0,2571.0,314657.0,3423.0,1167262304.0,3486392.0,334805269.0,North America,3.0,292.0,0.0,8.0,0.06,4328.0
2.0,India,44686879,,530772.0,,44153668.0,,2439.0,,31769.0,377.0,918794368.0,653188.0,1406631776.0,Asia,31.0,2650.0,2.0,,,2.0
3.0,France,39630952,4196.0,165009.0,21.0,39394139.0,3341.0,71804.0,869.0,604273.0,2516.0,271490188.0,4139547.0,65584518.0,Europe,2.0,397.0,0.0,64.0,0.3,1095.0
4.0,Germany,38189954,,168175.0,,37729600.0,13900.0,292179.0,,455273.0,2005.0,122332384.0,1458359.0,83883596.0,Europe,2.0,499.0,1.0,,,3483.0
5.0,Brazil,37063464,,699197.0,,36241001.0,,123266.0,,172105.0,3247.0,63776166.0,296146.0,215353593.0,South America,6.0,308.0,3.0,,,572.0
6.0,Japan,33230544,11506.0,72573.0,87.0,21687770.0,2053.0,11470201.0,141.0,264606.0,578.0,95386077.0,759535.0,125584838.0,Asia,4.0,1730.0,1.0,92.0,0.7,91334.0
7.0,S. Korea,30533573,7561.0,34003.0,15.0,30316211.0,12040.0,183359.0,129.0,594850.0,662.0,15804065.0,307892.0,51329899.0,Asia,2.0,1510.0,3.0,147.0,0.3,3572.0
8.0,Italy,25576852,,188094.0,,25219653.0,,169105.0,133.0,424422.0,3121.0,267663187.0,4441601.0,60262770.0,Europe,2.0,320.0,0.0,,,2806.0
9.0,UK,24341615,,206246.0,,24094535.0,3210.0,40834.0,,355363.0,3011.0,522526476.0,7628357.0,68497907.0,Europe,3.0,332.0,0.0,,,596.0
10.0,Russia,22300004,14096.0,396176.0,39.0,21645346.0,13937.0,258482.0,,152943.0,2717.0,273400000.0,1875095.0,145805947.0,Europe,7.0,368.0,1.0,97.0,0.3,1773.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13763336,,119380.0,,13607068.0,,36888.0,231.0,294597.0,2555.0,471036328.0,10082298.0,46719142.0,Europe,3.0,391.0,0.0,,,790.0
13.0,Vietnam,11526937,11.0,43186.0,,10614783.0,6.0,868968.0,4.0,116488.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,0.1,,8782.0
14.0,Australia,11366361,,19373.0,,11314814.0,,32174.0,36.0,436014.0,743.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1346.0,0.0,,,1234.0
15.0,Taiwan,10069539,14103.0,18010.0,35.0,9755633.0,19583.0,295896.0,,421521.0,754.0,30742304.0,1286903.0,23888595.0,Asia,2.0,1326.0,1.0,590.0,1.0,12386.0
16.0,Argentina,10044125,,130463.0,,9909866.0,,3796.0,363.0,218302.0,2836.0,35716069.0,776264.0,46010234.0,South America,5.0,353.0,1.0,,,83.0
17.0,Netherlands,8596296,,22992.0,,8559002.0,186.0,14302.0,53.0,499452.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2.0,749.0,1.0,,,831.0
18.0,Iran,7569261,358.0,144864.0,6.0,7339518.0,61.0,84879.0,312.0,87991.0,1684.0,55034937.0,639771.0,86022837.0,Asia,11.0,594.0,2.0,4.0,0.07,987.0
19.0,Mexico,7451429,,332988.0,,6690914.0,,427527.0,,56638.0,2531.0,19572325.0,148768.0,131562772.0,North America,18.0,395.0,7.0,,,3250.0
20.0,Indonesia,6736576,278.0,160920.0,4.0,6572098.0,253.0,3558.0,,24134.0,576.0,114158919.0,408975.0,279134505.0,Asia,41.0,1735.0,2.0,1.0,0.01,13.0
21.0,Poland,6425500,3036.0,118924.0,26.0,5335940.0,,970636.0,696.0,170258.0,3151.0,38288150.0,1014530.0,37739785.0,Europe,6.0,317.0,1.0,80.0,0.7,25719.0
22.0,Colombia,6360089,,142629.0,,6183658.0,,33802.0,342.0,123466.0,2769.0,36951507.0,717327.0,51512762.0,South America,8.0,361.0,1.0,,,656.0
23.0,Austria,5926148,6217.0,21899.0,2.0,5845030.0,3252.0,59219.0,81.0,653616.0,2415.0,211273524.0,23302116.0,9066710.0,Europe,2.0,414.0,0.0,686.0,0.2,6531.0
24.0,Greece,5871458,,36185.0,,5806578.0,1598.0,28695.0,115.0,569125.0,3507.0,102228365.0,9909078.0,10316637.0,Europe,2.0,285.0,0.0,,,2781.0
25.0,Portugal,5568084,,26180.0,,5537727.0,,4177.0,61.0,549090.0,2582.0,45980330.0,4534294.0,10140570.0,Europe,2.0,387.0,0.0,,,412.0
26.0,Ukraine,5389439,,111235.0,,5265637.0,,12567.0,,124778.0,2575.0,32603805.0,754855.0,43192122.0,Europe,8.0,388.0,1.0,,,291.0
27.0,Chile,5172090,2951.0,64197.0,20.0,5101501.0,1963.0,6392.0,82.0,268677.0,3335.0,48470891.0,2517943.0,19250195.0,South America,4.0,300.0,0.0,153.0,1.0,332.0
28.0,Malaysia,5043252,244.0,36965.0,5.0,4996818.0,,9469.0,7.0,151992.0,1114.0,68217426.0,2055914.0,33181072.0,Asia,7.0,898.0,0.0,7.0,0.2,285.0
29.0,Israel,4800397,757.0,12303.0,11.0,4781252.0,,6842.0,57.0,514733.0,1319.0,41373364.0,4436346.0,9326000.0,Asia,2.0,758.0,0.0,81.0,1.0,734.0
30.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,
31.0,Thailand,4728035,,33911.0,,4692636.0,,1488.0,,67468.0,484.0,17270775.0,246450.0,70078203.0,Asia,15.0,2067.0,4.0,,,21.0
32.0,Belgium,4717655,,33717.0,,4660013.0,558.0,23925.0,43.0,404315.0,2890.0,36709556.0,3146099.0,11668278.0,Europe,2.0,346.0,0.0,,,2050.0
33.0,Czechia,4611985,979.0,42446.0,1.0,4558503.0,173.0,11036.0,36.0,429550.0,3953.0,57008620.0,5309655.0,10736784.0,Europe,2.0,253.0,0.0,91.0,0.09,1028.0
34.0,Canada,4591149,,51249.0,,4502066.0,1530.0,37834.0,99.0,119597.0,1335.0,66343123.0,1728207.0,38388419.0,North America,8.0,749.0,1.0,,,986.0
35.0,Peru,4486282,248.0,219448.0,9.0,4264923.0,325.0,1911.0,36.0,133187.0,6515.0,38053752.0,1129721.0,33684208.0,South America,8.0,153.0,1.0,7.0,0.3,57.0
36.0,Switzerland,4391007,,14452.0,,4373026.0,1777.0,3529.0,39.0,500477.0,1647.0,23833472.0,2716487.0,8773637.0,Europe,2.0,607.0,0.0,,,402.0
37.0,Philippines,4076570,166.0,66126.0,8.0,4001136.0,66.0,9308.0,162.0,36233.0,588.0,34611586.0,307634.0,112508994.0,Asia,28.0,1701.0,3.0,1.0,0.07,83.0
38.0,South Africa,4064457,594.0,102595.0,,3912506.0,,49356.0,192.0,66898.0,1689.0,26795090.0,441027.0,60756135.0,Africa,15.0,592.0,2.0,10.0,,812.0
39.0,Romania,3340342,,67704.0,,3263301.0,,9337.0,115.0,175518.0,3558.0,26676248.0,1401701.0,19031335.0,Europe,6.0,281.0,1.0,,,491.0
40.0,Denmark,3175332,68.0,8272.0,3.0,3166156.0,76.0,904.0,19.0,544192.0,1418.0,129198860.0,22142239.0,5834950.0,Europe,2.0,705.0,0.0,12.0,0.5,155.0
41.0,Hong Kong,2883528,75.0,13460.0,,2851147.0,2292.0,18921.0,28.0,379197.0,1770.0,76127725.0,10011143.0,7604299.0,Asia,3.0,565.0,0.0,10.0,,2488.0
42.0,Sweden,2698535,,23703.0,,2671071.0,424.0,3761.0,8.0,264071.0,2320.0,19477620.0,1906026.0,10218971.0,Europe,4.0,431.0,1.0,,,368.0
43.0,Serbia,2494381,1818.0,17839.0,13.0,2461837.0,933.0,14705.0,10.0,288267.0,2062.0,12415033.0,1434764.0,8653016.0,Europe,3.0,485.0,1.0,210.0,2.0,1699.0
44.0,Iraq,2465545,,25375.0,,2439497.0,,673.0,21.0,58474.0,602.0,19544451.0,463523.0,42164965.0,Asia,17.0,1662.0,2.0,,,16.0
45.0,Singapore,2222006,,1722.0,,2149583.0,,70701.0,1.0,373852.0,290.0,24756666.0,4165302.0,5943546.0,Asia,3.0,3452.0,0.0,,,11895.0
46.0,New Zealand,2216852,,3904.0,,2205354.0,,7594.0,,452585.0,797.0,7768604.0,1586011.0,4898203.0,Australia/Oceania,2.0,1255.0,1.0,,,1550.0
47.0,Hungary,2195926,,48751.0,,2143184.0,,3991.0,13.0,228593.0,5075.0,11394556.0,1186160.0,9606259.0,Europe,4.0,197.0,1.0,,,415.0
48.0,Bangladesh,2037829,,29445.0,,1998448.0,,9936.0,,12138.0,175.0,15254399.0,90862.0,167885689.0,Asia,82.0,5702.0,11.0,,,59.0
49.0,Slovakia,1863115,93.0,21026.0,2.0,1840899.0,90.0,1190.0,20.0,341218.0,3851.0,7404376.0,1356065.0,5460193.0,Europe,3.0,260.0,1.0,17.0,0.4,218.0
50.0,Georgia,1825598,,16965.0,,1776548.0,,32085.0,,459995.0,4275.0,16920079.0,4263340.0,3968738.0,Asia,2.0,234.0,0.0,,,8084.0
51.0,Jordan,1746997,,14122.0,,1731007.0,,1868.0,59.0,169597.0,1371.0,17201885.0,1669945.0,10300869.0,Asia,6.0,729.0,1.0,,,181.0
52.0,Ireland,1703850,,8691.0,,1692126.0,,3033.0,13.0,339399.0,1731.0,13031576.0,2595829.0,5020199.0,Europe,3.0,578.0,0.0,,,604.0
53.0,Pakistan,1577031,32.0,30643.0,,1538689.0,,7699.0,12.0,6872.0,134.0,30570862.0,133213.0,229488994.0,Asia,146.0,7489.0,8.0,0.1,,34.0
54.0,Norway,1479087,,5175.0,,1473220.0,,692.0,20.0,268370.0,939.0,11002430.0,1996315.0,5511370.0,Europe,4.0,1065.0,1.0,,,126.0
55.0,Finland,1462976,2.0,8936.0,,1451956.0,92.0,2084.0,21.0,263364.0,1609.0,12047792.0,2168835.0,5554960.0,Europe,4.0,622.0,0.0,0.4,,375.0
56.0,Kazakhstan,1408038,96.0,13846.0,,1383020.0,,11172.0,24.0,73316.0,721.0,11575012.0,602707.0,19205043.0,Asia,14.0,1387.0,2.0,5.0,,582.0
57.0,Slovenia,1329079,398.0,7071.0,,1317563.0,,4445.0,6.0,639585.0,3403.0,2838261.0,1365840.0,2078034.0,Europe,2.0,294.0,1.0,192.0,,2139.0
58.0,Lithuania,1305543,365.0,9589.0,,1290063.0,335.0,5891.0,6.0,490491.0,3603.0,10380567.0,3899965.0,2661708.0,Europe,2.0,278.0,0.0,137.0,,2213.0
59.0,Bulgaria,1296853,,38217.0,,1255662.0,,2974.0,27.0,189471.0,5584.0,11055587.0,1615228.0,6844597.0,Europe,5.0,179.0,1.0,,,435.0
60.0,Morocco,1272471,12.0,16296.0,,1256104.0,7.0,71.0,3.0,33688.0,431.0,12987287.0,343827.0,37772756.0,Africa,30.0,2318.0,3.0,0.3,,2.0
61.0,Croatia,1268992,,17971.0,,1250549.0,,472.0,10.0,312615.0,4427.0,5503682.0,1355825.0,4059286.0,Europe,3.0,226.0,1.0,,,116.0
62.0,Guatemala,1236778,,20176.0,,1215452.0,,1150.0,5.0,66551.0,1086.0,6934193.0,373126.0,18584039.0,North America,15.0,921.0,3.0,,,62.0
63.0,Lebanon,1232063,,10832.0,,1087587.0,,133644.0,74.0,184307.0,1620.0,4795578.0,717380.0,6684849.0,Asia,5.0,617.0,1.0,,,19992.0
