#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,2282663,4183.0,135758.0,221.0,930353.0,3056.0,1216552.0,19428.0,,,,,,North America,,,
,South America,1146755,285.0,51046.0,824.0,531548.0,184.0,564161.0,11783.0,,,,,,South America,,,
,Europe,2094324,,178943.0,,1082628.0,500.0,832753.0,7180.0,,,,,,Europe,,,
,Asia,1366211,4982.0,35094.0,69.0,823239.0,943.0,507878.0,14886.0,,,,,,Asia,,,
,Africa,192118,,5215.0,,84919.0,,101984.0,469.0,,,,,,Africa,,,
,Oceania,8875,5.0,124.0,,8293.0,4.0,458.0,3.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,7091667,9455.0,406195.0,1114.0,3461631.0,4687.0,3223841.0,53753.0,910.0,52.1,,,,All,,,
1.0,USA,2007449,,112469.0,,761708.0,,1133272.0,16923.0,6067.0,340.0,21291677.0,64349.0,330880530.0,North America,165.0,2942.0,16.0
2.0,Brazil,691962,,37312.0,813.0,302084.0,,352566.0,8318.0,3257.0,176.0,999836.0,4706.0,212463372.0,South America,307.0,5694.0,212.0
3.0,Russia,467673,,5859.0,,226731.0,,235083.0,2300.0,3205.0,40.0,12721549.0,87175.0,145930700.0,Europe,312.0,24907.0,11.0
4.0,Spain,288630,,27136.0,,,,,617.0,6173.0,580.0,4063843.0,86920.0,46753690.0,Europe,162.0,1723.0,12.0
5.0,UK,286194,,40542.0,,,,,604.0,4217.0,597.0,5581073.0,82239.0,67863688.0,Europe,237.0,1674.0,12.0
6.0,India,257486,,7207.0,,123848.0,,126431.0,8944.0,187.0,5.0,4774434.0,3462.0,1379122578.0,Asia,5356.0,191359.0,289.0
7.0,Italy,234998,,33899.0,,165837.0,,35262.0,287.0,3886.0,561.0,4236535.0,70063.0,60467085.0,Europe,257.0,1784.0,14.0
