#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,119215414,,1564452.0,,114636398.0,2291.0,3014564.0,8431.0,,,,,,North America,,,,,,
,Asia,199426796,195346.0,1498521.0,298.0,190550788.0,85402.0,7377487.0,9463.0,,,,,,Asia,,,,,,
,Europe,238617517,991.0,1961452.0,2.0,232863603.0,54599.0,3792462.0,7623.0,,,,,,Europe,,,,,,
,South America,65151801,271.0,1335872.0,1.0,63190262.0,3436.0,625667.0,10168.0,,,,,,South America,,,,,,
,Oceania,13002919,4302.0,22252.0,13.0,12761458.0,,219209.0,142.0,,,,,,Australia/Oceania,,,,,,
,Africa,12709355,,258080.0,,12018387.0,,432888.0,843.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,648124523,200910.0,6640644.0,314.0,626021602.0,145728.0,15462277.0,36670.0,83148.0,851.9,,,,All,,,,,,
1.0,USA,100625493,,1105546.0,,98124036.0,,1395911.0,3248.0,300549.0,3302.0,1140115058.0,3405308.0,334805269.0,North America,3.0,303.0,0.0,,,4169.0
2.0,India,44673379,,530620.0,,44136872.0,,5887.0,698.0,31759.0,377.0,906216019.0,644245.0,1406631776.0,Asia,31.0,2651.0,2.0,,,4.0
3.0,France,37846799,,158950.0,,36909138.0,,778711.0,869.0,577069.0,2424.0,271490188.0,4139547.0,65584518.0,Europe,2.0,413.0,0.0,,,11873.0
4.0,Germany,36499600,,157943.0,,35821900.0,37600.0,519757.0,1406.0,435122.0,1883.0,122332384.0,1458359.0,83883596.0,Europe,2.0,531.0,1.0,,,6196.0
5.0,Brazil,35304715,,689853.0,,34235867.0,,378995.0,8318.0,163938.0,3203.0,63776166.0,296146.0,215353593.0,South America,6.0,312.0,3.0,,,1760.0
6.0,S. Korea,27155813,57079.0,30568.0,62.0,26163723.0,48413.0,961522.0,430.0,529045.0,596.0,15804065.0,307892.0,51329899.0,Asia,2.0,1679.0,3.0,1112.0,1.0,18732.0
7.0,Japan,24911367,118201.0,49826.0,182.0,20713863.0,14326.0,4147678.0,339.0,198363.0,397.0,81441509.0,648498.0,125584838.0,Asia,5.0,2520.0,2.0,941.0,1.0,33027.0
8.0,Italy,24260660,,181098.0,,23587105.0,,492457.0,250.0,402581.0,3005.0,257057363.0,4265608.0,60262770.0,Europe,2.0,333.0,0.0,,,8172.0
9.0,UK,24000101,,196821.0,,23741755.0,3668.0,61525.0,146.0,350377.0,2873.0,522526476.0,7628357.0,68497907.0,Europe,3.0,348.0,0.0,,,898.0
10.0,Russia,21590828,,392002.0,,20997710.0,,201116.0,2300.0,148079.0,2689.0,273400000.0,1875095.0,145805947.0,Europe,7.0,372.0,1.0,,,1379.0
11.0,Turkey,17005537,,101400.0,,16904137.0,,0.0,,198751.0,1185.0,162743369.0,1902052.0,85561976.0,Asia,5.0,844.0,1.0,,,
12.0,Spain,13595504,,115901.0,,13382293.0,,97310.0,339.0,291005.0,2481.0,471036328.0,10082298.0,46719142.0,Europe,3.0,403.0,0.0,,,2083.0
13.0,Vietnam,11515908,,43175.0,,10608488.0,,864245.0,68.0,116377.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2292.0,1.0,,,8734.0
14.0,Australia,10659898,4302.0,16137.0,13.0,10546102.0,,97659.0,87.0,408914.0,619.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1615.0,0.0,165.0,0.5,3746.0
15.0,Argentina,9727247,,130025.0,,9590207.0,,7015.0,241.0,211415.0,2826.0,35716069.0,776264.0,46010234.0,South America,5.0,354.0,1.0,,,152.0
16.0,Netherlands,8541997,,22909.0,,8492785.0,1101.0,26303.0,34.0,496297.0,1331.0,25984435.0,1509718.0,17211447.0,Europe,2.0,751.0,1.0,,,1528.0
17.0,Taiwan,8329008,15651.0,14387.0,53.0,7982140.0,20253.0,332481.0,,348660.0,602.0,28559590.0,1195532.0,23888595.0,Asia,3.0,1660.0,1.0,655.0,2.0,13918.0
18.0,Iran,7559706,,144633.0,,7335178.0,,79895.0,71.0,87880.0,1681.0,54420785.0,632632.0,86022837.0,Asia,11.0,595.0,2.0,,,929.0
19.0,Mexico,7132792,,330525.0,,6400759.0,,401508.0,4798.0,54216.0,2512.0,18757827.0,142577.0,131562772.0,North America,18.0,398.0,7.0,,,3052.0
