#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,53129552,10679.0,1077819.0,635.0,41216331.0,8362.0,10835402.0,28292.0,,,,,,North America,,,,,,
,Asia,75725184,27570.0,1120775.0,283.0,72128642.0,30143.0,2475767.0,33570.0,,,,,,Asia,,,,,,
,South America,37779105,442.0,1154491.0,10.0,35790161.0,574.0,834453.0,13201.0,,,,,,South America,,,,,,
,Europe,58882376,17517.0,1222121.0,234.0,53960845.0,5622.0,3699410.0,11951.0,,,,,,Europe,,,,,,
,Africa,8348874,227.0,210587.0,,7638368.0,2.0,499919.0,3153.0,,,,,,Africa,,,,,,
,Oceania,228348,2685.0,2917.0,16.0,168194.0,9.0,57237.0,399.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,234094160,59120.0,4788725.0,1178.0,210903247.0,44712.0,18402188.0,90566.0,30032.0,614.3,,,,All,,,,,,
1.0,USA,44199496,,713953.0,,33634702.0,,9850841.0,20909.0,132566.0,2141.0,639832856.0,1919022.0,333416037.0,North America,8.0,467.0,1.0,,,29545.0
2.0,India,33739980,1792.0,448090.0,,33014898.0,7613.0,276992.0,8944.0,24154.0,321.0,568956439.0,407310.0,1396864884.0,Asia,41.0,3117.0,2.0,1.0,,198.0
3.0,Brazil,21399546,,596163.0,,20404701.0,,398682.0,8318.0,99794.0,2780.0,57282520.0,267129.0,214437809.0,South America,10.0,360.0,4.0,,,1859.0
4.0,UK,7771294,,136525.0,,6292234.0,,1342535.0,826.0,113733.0,1998.0,302272667.0,4423754.0,68329443.0,Europe,9.0,500.0,0.0,,,19648.0
5.0,Russia,7487138,,206388.0,,6653941.0,,626809.0,2300.0,51277.0,1413.0,191000000.0,1308109.0,146012318.0,Europe,20.0,707.0,1.0,,,4293.0
6.0,Turkey,7124966,,63838.0,,6583789.0,,477339.0,633.0,83365.0,747.0,85951901.0,1005677.0,85466698.0,Asia,12.0,1339.0,1.0,,,5585.0
7.0,France,7008228,,116657.0,,6761168.0,,130403.0,1609.0,107072.0,1782.0,139307228.0,2128349.0,65453179.0,Europe,9.0,561.0,0.0,,,1992.0
8.0,Iran,5572962,,120160.0,,5009673.0,,443129.0,6016.0,65312.0,1408.0,31868828.0,373485.0,85328336.0,Asia,15.0,710.0,3.0,,,5193.0
9.0,Argentina,5255261,,115130.0,,5116274.0,,23857.0,1160.0,114967.0,2519.0,24252818.0,530566.0,45711204.0,South America,9.0,397.0,2.0,,,522.0
10.0,Spain,4956691,,86397.0,,4750614.0,,119680.0,731.0,105964.0,1847.0,64557887.0,1380111.0,46777310.0,Europe,9.0,541.0,1.0,,,2559.0
11.0,Colombia,4955848,,126261.0,,4797967.0,,31620.0,542.0,96124.0,2449.0,25493971.0,494483.0,51556776.0,South America,10.0,408.0,2.0,,,613.0
12.0,Italy,4668261,,130870.0,,4441412.0,,95979.0,450.0,77352.0,2168.0,92156806.0,1527009.0,60351189.0,Europe,13.0,461.0,1.0,,,1590.0
13.0,Germany,4230691,,94191.0,,3989700.0,,146800.0,1435.0,50295.0,1120.0,73348901.0,871985.0,84117156.0,Europe,20.0,893.0,1.0,,,1745.0
14.0,Indonesia,4213414,,141826.0,,4034176.0,,37412.0,,15204.0,512.0,38866353.0,140252.0,277117525.0,Asia,66.0,1954.0,7.0,,,135.0
15.0,Mexico,3655395,9796.0,276972.0,596.0,3006959.0,7899.0,371464.0,4798.0,27986.0,2121.0,10640760.0,81466.0,130615972.0,North America,36.0,472.0,12.0,75.0,5.0,2844.0
16.0,Poland,2905866,,75623.0,,2662132.0,,168111.0,174.0,76885.0,2001.0,20860437.0,551936.0,37795030.0,Europe,13.0,500.0,2.0,,,4448.0
17.0,South Africa,2900994,,87525.0,,2766892.0,,46577.0,546.0,48159.0,1453.0,17649727.0,293002.0,60237549.0,Africa,21.0,688.0,3.0,,,773.0
18.0,Philippines,2535732,,38164.0,,2365229.0,,132339.0,3170.0,22764.0,343.0,21053459.0,189002.0,111392590.0,Asia,44.0,2919.0,5.0,,,1188.0
19.0,Ukraine,2423379,11757.0,56274.0,194.0,2255191.0,3839.0,111914.0,177.0,55830.0,1296.0,12829867.0,295574.0,43406652.0,Europe,18.0,771.0,3.0,271.0,4.0,2578.0
20.0,Malaysia,2232960,,26143.0,,2037099.0,,169718.0,978.0,67910.0,795.0,30072699.0,914589.0,32881095.0,Asia,15.0,1258.0,1.0,,,5162.0
21.0,Peru,2175305,,199367.0,,,,,1025.0,64853.0,5944.0,17861932.0,532520.0,33542269.0,South America,15.0,168.0,2.0,,,7610.0
22.0,Netherlands,2001347,,18168.0,,1920575.0,,62604.0,155.0,116479.0,1057.0,17349702.0,1009758.0,17182034.0,Europe,9.0,946.0,1.0,,,3644.0
23.0,Iraq,2000869,,22221.0,,1907411.0,,71237.0,497.0,48398.0,537.0,15191078.0,367451.0,41341820.0,Asia,21.0,1860.0,3.0,,,1723.0
24.0,Japan,1697631,,17551.0,,1647414.0,,32666.0,998.0,13474.0,139.0,24664101.0,195755.0,125994565.0,Asia,74.0,7179.0,5.0,,,259.0
25.0,Czechia,1691489,732.0,30459.0,2.0,1654206.0,30.0,6824.0,34.0,157587.0,2838.0,38133780.0,3552717.0,10733696.0,Europe,6.0,352.0,0.0,68.0,0.2,636.0
26.0,Chile,1653406,,37455.0,,1609007.0,,6944.0,386.0,85579.0,1939.0,21742020.0,1125354.0,19320154.0,South America,12.0,516.0,1.0,,,359.0
27.0,Canada,1620126,,27819.0,,1547949.0,,44358.0,776.0,42463.0,729.0,43215201.0,1132668.0,38153447.0,North America,24.0,1371.0,1.0,,,1163.0
28.0,Thailand,1603475,11646.0,16727.0,107.0,1470673.0,10887.0,116075.0,3324.0,22901.0,239.0,9201621.0,131418.0,70017842.0,Asia,44.0,4186.0,8.0,166.0,2.0,1658.0
29.0,Bangladesh,1555051,,27487.0,,1514962.0,,12602.0,1408.0,9327.0,165.0,9704722.0,58207.0,166728314.0,Asia,107.0,6066.0,17.0,,,76.0
30.0,Israel,1279209,578.0,7734.0,2.0,1222693.0,1303.0,48782.0,639.0,137166.0,829.0,21028096.0,2254782.0,9326000.0,Asia,7.0,1206.0,0.0,62.0,0.2,5231.0
31.0,Pakistan,1245127,1742.0,27729.0,39.0,1169566.0,2377.0,47832.0,3768.0,5504.0,123.0,19386106.0,85698.0,226214197.0,Asia,182.0,8158.0,12.0,8.0,0.2,211.0
32.0,Belgium,1242821,2589.0,25595.0,14.0,1153741.0,,63485.0,207.0,106658.0,2197.0,19991118.0,1715630.0,11652350.0,Europe,9.0,455.0,1.0,222.0,1.0,5448.0
33.0,Romania,1221636,,36865.0,,1110542.0,,74229.0,1320.0,64034.0,1932.0,12788452.0,670328.0,19077910.0,Europe,16.0,518.0,1.0,,,3891.0
34.0,Sweden,1152027,,14814.0,,1111845.0,,25368.0,37.0,113193.0,1456.0,12605062.0,1238515.0,10177561.0,Europe,9.0,687.0,1.0,,,2493.0
35.0,Portugal,1068530,,17968.0,,1020067.0,,30495.0,68.0,105173.0,1769.0,18505967.0,1821506.0,10159705.0,Europe,10.0,565.0,1.0,,,3002.0
36.0,Serbia,934440,,8187.0,,798306.0,,127947.0,243.0,107486.0,942.0,5626417.0,647193.0,8693563.0,Europe,9.0,1062.0,2.0,,,14717.0
37.0,Morocco,931973,,14248.0,,904552.0,,13173.0,459.0,24883.0,380.0,9690644.0,258734.0,37454069.0,Africa,40.0,2629.0,4.0,,,352.0
38.0,Kazakhstan,884886,2252.0,11178.0,36.0,820792.0,2271.0,52916.0,221.0,46437.0,587.0,11575012.0,607430.0,19055722.0,Asia,22.0,1705.0,2.0,118.0,2.0,2777.0
39.0,Cuba,872425,,7378.0,,834004.0,,31043.0,421.0,77083.0,652.0,9509303.0,840192.0,11318013.0,North America,13.0,1534.0,1.0,,,2743.0
40.0,Switzerland,839218,,11087.0,,765932.0,,62199.0,186.0,96094.0,1270.0,10796404.0,1236234.0,8733303.0,Europe,10.0,788.0,1.0,,,7122.0
41.0,Jordan,822892,,10710.0,,799849.0,,12333.0,465.0,79668.0,1037.0,10042642.0,972276.0,10329006.0,Asia,13.0,964.0,1.0,,,1194.0
42.0,Hungary,822705,633.0,30190.0,5.0,785090.0,551.0,7425.0,87.0,85433.0,3135.0,6932779.0,719928.0,9629822.0,Europe,12.0,319.0,1.0,66.0,0.5,771.0
43.0,Nepal,794163,,11123.0,,764847.0,,18193.0,,26661.0,373.0,4196827.0,140894.0,29787202.0,Asia,38.0,2678.0,7.0,,,611.0
44.0,Vietnam,779398,,19098.0,,583509.0,,176791.0,,7919.0,194.0,42517091.0,431965.0,98427082.0,Asia,126.0,5154.0,2.0,,,1796.0
45.0,Austria,741046,,10998.0,,710069.0,,19979.0,226.0,81700.0,1213.0,86750951.0,9564292.0,9070295.0,Europe,12.0,825.0,0.0,,,2203.0
46.0,UAE,735727,,2095.0,,728195.0,,5437.0,,73288.0,209.0,83684325.0,8336046.0,10038851.0,Asia,14.0,4792.0,0.0,,,542.0
47.0,Tunisia,706314,,24842.0,,673990.0,,7482.0,295.0,58996.0,2075.0,2920578.0,243945.0,11972285.0,Africa,17.0,482.0,4.0,,,625.0
48.0,Greece,653535,,14795.0,,608082.0,,30658.0,323.0,63085.0,1428.0,19988340.0,1929437.0,10359676.0,Europe,16.0,700.0,1.0,,,2959.0
49.0,Lebanon,623609,,8316.0,,592910.0,,22383.0,200.0,91877.0,1225.0,4780275.0,704287.0,6787397.0,Asia,11.0,816.0,1.0,,,3298.0
50.0,Georgia,613012,1743.0,8946.0,29.0,585071.0,2266.0,18995.0,,154037.0,2248.0,8941517.0,2246817.0,3979638.0,Asia,6.0,445.0,0.0,438.0,7.0,4773.0
51.0,Guatemala,557244,,13525.0,,515417.0,,28302.0,5.0,30406.0,738.0,2536421.0,138399.0,18326834.0,North America,33.0,1355.0,7.0,,,1544.0
52.0,Saudi Arabia,547090,,8713.0,,536125.0,,2252.0,224.0,15417.0,246.0,28851867.0,813026.0,35487027.0,Asia,65.0,4073.0,1.0,,,63.0
53.0,Belarus,536097,,4114.0,,517325.0,,14658.0,,56757.0,436.0,8462570.0,895941.0,9445456.0,Europe,18.0,2296.0,1.0,,,1552.0
54.0,Costa Rica,530113,,6349.0,,436577.0,,87187.0,440.0,102896.0,1232.0,2393237.0,464532.0,5151931.0,North America,10.0,811.0,2.0,,,16923.0
55.0,Sri Lanka,516465,,12847.0,,456857.0,,46761.0,,23994.0,597.0,4950195.0,229975.0,21524907.0,Asia,42.0,1675.0,4.0,,,2172.0
56.0,Ecuador,509238,,32762.0,,443880.0,,32596.0,759.0,28329.0,1823.0,1836289.0,102154.0,17975705.0,South America,35.0,549.0,10.0,,,1813.0
57.0,Bulgaria,500112,,20812.0,,435780.0,,43520.0,458.0,72656.0,3024.0,4786244.0,695340.0,6883316.0,Europe,14.0,331.0,1.0,,,6323.0
58.0,Bolivia,500090,442.0,18726.0,10.0,459473.0,574.0,21891.0,220.0,42128.0,1577.0,2404754.0,202578.0,11870779.0,South America,24.0,634.0,5.0,37.0,0.8,1844.0
59.0,Azerbaijan,483128,,6513.0,,457144.0,,19471.0,,47122.0,635.0,4839863.0,472055.0,10252759.0,Asia,21.0,1574.0,2.0,,,1899.0
60.0,Panama,466851,,7223.0,,456314.0,,3314.0,61.0,106124.0,1642.0,3872975.0,880402.0,4399096.0,North America,9.0,609.0,1.0,,,753.0
61.0,Myanmar,462608,,17682.0,,416927.0,,27999.0,,8432.0,322.0,4299547.0,78368.0,54863277.0,Asia,119.0,3103.0,13.0,,,510.0
62.0,Paraguay,459948,,16195.0,,443053.0,,700.0,15.0,63517.0,2236.0,1837030.0,253685.0,7241375.0,South America,16.0,447.0,4.0,,,97.0
63.0,Kuwait,411605,,2448.0,,408499.0,,658.0,9.0,94644.0,563.0,4232071.0,973114.0,4348996.0,Asia,11.0,1777.0,1.0,,,151.0
64.0,Slovakia,411080,,12620.0,,387358.0,,11102.0,119.0,75249.0,2310.0,3584842.0,656212.0,5462932.0,Europe,13.0,433.0,2.0,,,2032.0
65.0,Croatia,403080,,8628.0,,386351.0,,8101.0,99.0,98946.0,2118.0,2813356.0,690606.0,4073748.0,Europe,10.0,472.0,1.0,,,1989.0
66.0,Palestine,402255,,4080.0,,371819.0,,26356.0,75.0,76643.0,777.0,2460905.0,468882.0,5248458.0,Asia,13.0,1286.0,2.0,,,5022.0
67.0,Uruguay,388822,,6054.0,,381445.0,,1323.0,16.0,111452.0,1735.0,3575666.0,1024927.0,3488703.0,South America,9.0,576.0,1.0,,,379.0
68.0,Ireland,388665,,5249.0,,342411.0,,41005.0,60.0,77635.0,1048.0,7404370.0,1479006.0,5006316.0,Europe,13.0,954.0,1.0,,,8191.0
69.0,Venezuela,367672,,4454.0,,349967.0,,13251.0,681.0,12976.0,157.0,3359014.0,118544.0,28335663.0,South America,77.0,6362.0,8.0,,,468.0
70.0,Honduras,365994,735.0,9777.0,22.0,110364.0,382.0,245853.0,418.0,36236.0,968.0,1042559.0,103222.0,10100182.0,North America,28.0,1033.0,10.0,73.0,2.0,24341.0
71.0,Dominican Republic,358455,,4046.0,,349169.0,,5240.0,166.0,32637.0,368.0,2056767.0,187267.0,10983091.0,North America,31.0,2715.0,5.0,,,477.0
72.0,Denmark,358369,,2654.0,,350776.0,,4939.0,16.0,61601.0,456.0,83584031.0,14367514.0,5817571.0,Europe,16.0,2192.0,0.0,,,849.0
73.0,Ethiopia,344322,,5534.0,,310707.0,,28081.0,806.0,2906.0,47.0,3463792.0,29232.0,118493606.0,Africa,344.0,21412.0,34.0,,,237.0
74.0,Libya,339269,,4636.0,,258574.0,,76059.0,,48555.0,663.0,1666648.0,238524.0,6987339.0,Africa,21.0,1507.0,4.0,,,10885.0
75.0,Lithuania,331683,1806.0,4993.0,19.0,303288.0,1304.0,23402.0,215.0,123995.0,1867.0,4951928.0,1851211.0,2674967.0,Europe,8.0,536.0,1.0,675.0,7.0,8749.0
76.0,S. Korea,311289,2564.0,2481.0,7.0,274205.0,1481.0,34603.0,336.0,6065.0,48.0,14544258.0,283381.0,51324079.0,Asia,165.0,20687.0,4.0,50.0,0.1,674.0
77.0,Mongolia,304084,2650.0,1277.0,19.0,291328.0,,11479.0,192.0,90939.0,382.0,3855199.0,1152929.0,3343831.0,Asia,11.0,2619.0,1.0,793.0,6.0,3433.0
78.0,Egypt,303783,,17294.0,,256467.0,,30022.0,90.0,2901.0,165.0,3693367.0,35266.0,104729481.0,Africa,345.0,6056.0,28.0,,,287.0
79.0,Oman,303738,,4096.0,,297546.0,,2096.0,20.0,57662.0,778.0,25000000.0,4745992.0,5267603.0,Asia,17.0,1286.0,0.0,,,398.0
80.0,Moldova,292839,,6753.0,,276345.0,,9741.0,166.0,72804.0,1679.0,1776723.0,441719.0,4022295.0,Europe,14.0,596.0,2.0,,,2422.0
81.0,Slovenia,292333,,4556.0,,274665.0,,13112.0,74.0,140592.0,2191.0,1573248.0,756626.0,2079294.0,Europe,7.0,456.0,1.0,,,6306.0
82.0,Bahrain,274981,,1389.0,,272905.0,,687.0,5.0,154939.0,783.0,6427427.0,3621563.0,1774766.0,Asia,6.0,1278.0,0.0,,,387.0
