#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5359811,6599.0,214745.0,536.0,2747803.0,6371.0,2397263.0,26093.0,,,,,,North America,,,
,South America,3952480,1207.0,139781.0,88.0,2692664.0,535.0,1120035.0,14274.0,,,,,,South America,,,
,Asia,4134858,7764.0,94111.0,87.0,3006312.0,8476.0,1034435.0,19733.0,,,,,,Asia,,,
,Europe,2834662,1874.0,202549.0,26.0,1702843.0,775.0,929270.0,5122.0,,,,,,Europe,,,
,Africa,895157,,18908.0,,544168.0,,332081.0,1120.0,,,,,,Africa,,,
,Oceania,18032,717.0,213.0,13.0,12246.0,1000.0,5573.0,39.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,17195721,18161.0,670322.0,750.0,10706687.0,17157.0,5818712.0,66385.0,2206.0,86.0,,,,All,,,
1.0,USA,4568375,338.0,153845.0,5.0,2245521.0,477.0,2169009.0,18852.0,13795.0,465.0,56688015.0,171182.0,331155784.0,North America,72.0,2153.0,6.0
2.0,Brazil,2555518,,90188.0,,1787419.0,,677911.0,8318.0,12016.0,424.0,12601096.0,59250.0,212677716.0,South America,83.0,2358.0,17.0
3.0,India,1587982,3598.0,35035.0,32.0,1022565.0,954.0,530382.0,8944.0,1150.0,25.0,18190382.0,13171.0,1381048674.0,Asia,870.0,39419.0,76.0
4.0,Russia,828990,,13673.0,,620333.0,,194984.0,2300.0,5680.0,94.0,27569646.0,188911.0,145939561.0,Europe,176.0,10674.0,5.0
5.0,South Africa,471123,,7497.0,,297967.0,,165659.0,539.0,7936.0,126.0,2873163.0,48398.0,59365223.0,Africa,126.0,7919.0,21.0
6.0,Mexico,408449,5752.0,45361.0,485.0,267147.0,5690.0,95941.0,3922.0,3165.0,352.0,953514.0,7389.0,129036569.0,North America,316.0,2845.0,135.0
7.0,Peru,400683,,18816.0,,280044.0,,101823.0,1427.0,12140.0,570.0,2293612.0,69490.0,33006277.0,South America,82.0,1754.0,14.0
8.0,Chile,351575,,9278.0,,324557.0,,17740.0,1529.0,18379.0,485.0,1580823.0,82640.0,19128931.0,South America,54.0,2062.0,12.0
9.0,Spain,329721,,28441.0,,,,,617.0,7052.0,608.0,6678414.0,142835.0,46756254.0,Europe,142.0,1644.0,7.0
10.0,UK,301455,,45961.0,,,,,94.0,4439.0,677.0,15478728.0,227916.0,67914250.0,Europe,225.0,1478.0,4.0
11.0,Iran,298909,,16343.0,,259116.0,,23450.0,4027.0,3555.0,194.0,2405862.0,28616.0,84074125.0,Asia,281.0,5144.0,35.0
12.0,Pakistan,277402,1114.0,5924.0,32.0,246131.0,1248.0,25347.0,1179.0,1254.0,27.0,1952730.0,8828.0,221201945.0,Asia,797.0,37340.0,113.0
13.0,Colombia,276055,,9454.0,,142777.0,,123824.0,1493.0,5421.0,186.0,1502809.0,29511.0,50924415.0,South America,184.0,5387.0,34.0
14.0,Saudi Arabia,272590,,2816.0,,228569.0,,41205.0,2063.0,7821.0,81.0,3237731.0,92894.0,34854060.0,Asia,128.0,12377.0,11.0
15.0,Italy,246776,,35129.0,,199031.0,,12616.0,38.0,4082.0,581.0,6690311.0,110667.0,60454503.0,Europe,245.0,1721.0,9.0
16.0,Bangladesh,232194,,3035.0,,130292.0,,98867.0,1.0,1409.0,18.0,1151258.0,6985.0,164815565.0,Asia,710.0,54305.0,143.0
17.0,Turkey,228924,,5659.0,,212557.0,,10708.0,1280.0,2712.0,67.0,4711095.0,55813.0,84408505.0,Asia,369.0,14916.0,18.0
18.0,Germany,208811,,9212.0,,192000.0,,7599.0,261.0,2492.0,110.0,8006135.0,95532.0,83805419.0,Europe,401.0,9097.0,10.0
19.0,France,185196,,30238.0,,81311.0,,73647.0,385.0,2837.0,463.0,2982302.0,45681.0,65285158.0,Europe,353.0,2159.0,22.0
20.0,Argentina,178996,,3288.0,,77855.0,,97853.0,1002.0,3958.0,73.0,675011.0,14925.0,45227828.0,South America,253.0,13755.0,67.0
21.0,Iraq,118300,,4603.0,,83461.0,,30236.0,433.0,2936.0,114.0,965317.0,23961.0,40286249.0,Asia,341.0,8752.0,42.0
22.0,Canada,115470,,8917.0,,100465.0,,6088.0,2237.0,3057.0,236.0,3899192.0,103241.0,37767796.0,North America,327.0,4235.0,10.0
23.0,Qatar,110153,,169.0,,106849.0,,3135.0,97.0,39231.0,60.0,487435.0,173600.0,2807805.0,Asia,25.0,16614.0,6.0
24.0,Indonesia,104432,,4975.0,,62138.0,,37319.0,,381.0,18.0,1447583.0,5288.0,273745183.0,Asia,2621.0,55024.0,189.0
25.0,Egypt,93356,,4728.0,,37025.0,,51603.0,41.0,911.0,46.0,135000.0,1317.0,102474273.0,Africa,1098.0,21674.0,759.0
26.0,Kazakhstan,87664,1472.0,793.0,,57815.0,1177.0,29056.0,221.0,4665.0,42.0,2079540.0,110651.0,18793759.0,Asia,214.0,23700.0,9.0
27.0,Philippines,85486,,1962.0,,26996.0,,56528.0,351.0,779.0,18.0,1422384.0,12967.0,109690836.0,Asia,1283.0,55908.0,77.0
28.0,Ecuador,83193,,5623.0,,35572.0,,41998.0,350.0,4710.0,318.0,233877.0,13241.0,17662965.0,South America,212.0,3141.0,76.0
29.0,Sweden,79782,,5730.0,,,,,43.0,7896.0,567.0,810356.0,80200.0,10104222.0,Europe,127.0,1763.0,12.0
30.0,Oman,78569,,412.0,,60240.0,,17917.0,184.0,15359.0,81.0,303711.0,59370.0,5115599.0,Asia,65.0,12417.0,17.0
31.0,Bolivia,73534,1207.0,2808.0,88.0,22506.0,535.0,48220.0,71.0,6293.0,240.0,158497.0,13564.0,11684977.0,South America,159.0,4161.0,74.0
32.0,Ukraine,68794,1197.0,1673.0,23.0,38154.0,760.0,28967.0,102.0,1574.0,38.0,1013793.0,23193.0,43711571.0,Europe,635.0,26128.0,43.0
33.0,Israel,68556,257.0,491.0,,35513.0,2767.0,32552.0,321.0,7454.0,53.0,1651766.0,179587.0,9197590.0,Asia,134.0,18732.0,6.0
34.0,Belarus,67518,,548.0,,61442.0,,5528.0,,7145.0,58.0,1278583.0,135313.0,9449069.0,Europe,140.0,17243.0,7.0
35.0,Belgium,67335,673.0,9836.0,3.0,17491.0,15.0,40008.0,47.0,5808.0,848.0,1588423.0,137008.0,11593639.0,Europe,172.0,1179.0,7.0
36.0,Dominican Republic,66182,,1123.0,,33947.0,,31112.0,286.0,6096.0,103.0,250424.0,23067.0,10856272.0,North America,164.0,9667.0,43.0
37.0,Kuwait,65903,,444.0,,56467.0,,8992.0,125.0,15415.0,104.0,498357.0,116567.0,4275277.0,Asia,65.0,9629.0,9.0
38.0,Panama,63269,,1374.0,,37316.0,,24579.0,158.0,14646.0,318.0,216730.0,50171.0,4319796.0,North America,68.0,3144.0,20.0
39.0,UAE,59921,,347.0,,53202.0,,6372.0,,6053.0,35.0,4965917.0,501635.0,9899467.0,Asia,165.0,28529.0,2.0
40.0,Netherlands,53621,,6147.0,,,,,21.0,3129.0,359.0,962965.0,56189.0,17137929.0,Europe,320.0,2788.0,18.0
41.0,Singapore,51531,,27.0,,46098.0,,5406.0,,8803.0,5.0,1321094.0,225677.0,5853928.0,Asia,114.0,216812.0,4.0
42.0,Portugal,50613,,1725.0,,35875.0,,13013.0,41.0,4965.0,169.0,1561919.0,153216.0,10194240.0,Europe,201.0,5910.0,7.0
43.0,Romania,48235,,2269.0,,26446.0,,19520.0,377.0,2509.0,118.0,1154228.0,60032.0,19226813.0,Europe,399.0,8474.0,17.0
44.0,Guatemala,47605,,1835.0,,34488.0,,11282.0,5.0,2654.0,102.0,148164.0,8259.0,17939645.0,North America,377.0,9776.0,121.0
45.0,Poland,44416,,1694.0,,33190.0,,9532.0,66.0,1174.0,45.0,2186977.0,57790.0,37843204.0,Europe,852.0,22340.0,17.0
46.0,Nigeria,42208,,873.0,,19004.0,,22331.0,7.0,204.0,4.0,272748.0,1321.0,206494286.0,Africa,4892.0,236534.0,757.0
47.0,Honduras,40944,484.0,1259.0,45.0,5281.0,178.0,34404.0,59.0,4129.0,127.0,98904.0,9974.0,9916258.0,North America,242.0,7876.0,100.0
48.0,Bahrain,40311,,144.0,,36920.0,,3247.0,41.0,23638.0,84.0,817608.0,479432.0,1705369.0,Asia,42.0,11843.0,2.0
49.0,Armenia,38196,259.0,728.0,5.0,28366.0,542.0,9102.0,10.0,12888.0,246.0,161754.0,54579.0,2963691.0,Asia,78.0,4071.0,18.0
50.0,Afghanistan,36471,,1271.0,,25389.0,,9811.0,31.0,935.0,33.0,88199.0,2262.0,38990237.0,Asia,1069.0,30677.0,442.0
51.0,Kyrgyzstan,35223,631.0,1364.0,17.0,23985.0,1689.0,9874.0,24.0,5392.0,209.0,267718.0,40985.0,6532124.0,Asia,185.0,4789.0,24.0
52.0,Ghana,35142,,175.0,,31286.0,,3681.0,8.0,1129.0,6.0,382752.0,12300.0,31119277.0,Africa,886.0,177824.0,81.0
53.0,Switzerland,34802,,1979.0,,31100.0,,1723.0,20.0,4019.0,229.0,777631.0,89800.0,8659571.0,Europe,249.0,4376.0,11.0
54.0,Japan,31901,,1001.0,,23507.0,,7393.0,81.0,252.0,8.0,765346.0,6053.0,126444285.0,Asia,3964.0,126318.0,165.0
55.0,Azerbaijan,31221,,438.0,,24495.0,,6288.0,66.0,3077.0,43.0,708632.0,69842.0,10146248.0,Asia,325.0,23165.0,14.0
56.0,Algeria,29229,,1186.0,,19592.0,,8451.0,70.0,666.0,27.0,,,43908748.0,Africa,1502.0,37023.0,
57.0,Ireland,25942,,1764.0,,23364.0,,814.0,4.0,5249.0,357.0,624615.0,126389.0,4941995.0,Europe,191.0,2802.0,8.0
58.0,Serbia,24892,,558.0,,14047.0,,10287.0,143.0,2850.0,64.0,650744.0,74503.0,8734430.0,Europe,351.0,15653.0,13.0
59.0,Moldova,23947,,759.0,,16785.0,,6403.0,362.0,5937.0,188.0,128076.0,31756.0,4033187.0,Europe,168.0,5314.0,31.0
60.0,Uzbekistan,22872,287.0,132.0,1.0,12937.0,,9803.0,138.0,683.0,4.0,1377915.0,41125.0,33505420.0,Asia,1465.0,253829.0,24.0
61.0,Morocco,22213,,334.0,,17125.0,,4754.0,31.0,601.0,9.0,1210035.0,32753.0,36943799.0,Africa,1663.0,110610.0,31.0
62.0,Austria,20850,,716.0,,18528.0,,1606.0,20.0,2314.0,79.0,870602.0,96621.0,9010456.0,Europe,432.0,12584.0,10.0
63.0,Nepal,19273,,49.0,,14021.0,,5203.0,,661.0,2.0,670746.0,22990.0,29175017.0,Asia,1514.0,595409.0,43.0
64.0,Kenya,19125,,311.0,,8021.0,,10793.0,44.0,355.0,6.0,289759.0,5380.0,53855211.0,Africa,2816.0,173168.0,186.0
65.0,Cameroon,17255,,391.0,,15320.0,,1544.0,30.0,649.0,15.0,149000.0,5603.0,26591700.0,Africa,1541.0,68009.0,178.0
66.0,Venezuela,17158,,156.0,,10421.0,,6581.0,25.0,604.0,5.0,1521688.0,53525.0,28429253.0,South America,1657.0,182239.0,19.0
67.0,Costa Rica,16800,,133.0,,4050.0,,12617.0,75.0,3296.0,26.0,84815.0,16638.0,5097714.0,North America,303.0,38329.0,60.0
68.0,Australia,16298,716.0,189.0,13.0,10619.0,1000.0,5490.0,39.0,639.0,7.0,4153568.0,162742.0,25522399.0,Australia/Oceania,1566.0,135039.0,6.0
69.0,Czechia,16093,,374.0,,11429.0,,4290.0,16.0,1503.0,35.0,675755.0,63092.0,10710586.0,Europe,666.0,28638.0,16.0
70.0,El Salvador,15841,,430.0,,8095.0,24.0,7316.0,487.0,2441.0,66.0,234086.0,36075.0,6488800.0,North America,410.0,15090.0,28.0
71.0,Ivory Coast,15813,,99.0,,10793.0,,4921.0,,598.0,4.0,98014.0,3709.0,26423629.0,Africa,1671.0,266905.0,270.0
72.0,Ethiopia,15810,,253.0,,6685.0,,8872.0,66.0,137.0,2.0,403611.0,3505.0,115161304.0,Africa,7284.0,455183.0,285.0
73.0,S. Korea,14269,18.0,300.0,,13132.0,63.0,837.0,13.0,278.0,6.0,1556215.0,30352.0,51272771.0,Asia,3593.0,170909.0,33.0
74.0,Denmark,13634,,614.0,,12485.0,,535.0,3.0,2353.0,106.0,1491115.0,257362.0,5793834.0,Europe,425.0,9436.0,4.0
75.0,Sudan,11496,,725.0,,6001.0,,4770.0,,262.0,17.0,401.0,9.0,43921098.0,Africa,3821.0,60581.0,109529.0
76.0,Palestine,11284,,80.0,,4833.0,,6371.0,,2208.0,16.0,155355.0,30404.0,5109741.0,Asia,453.0,63872.0,33.0
77.0,Bulgaria,11155,,368.0,,5971.0,,4816.0,40.0,1606.0,53.0,254824.0,36697.0,6943991.0,Europe,623.0,18870.0,27.0
78.0,Bosnia and Herzegovina,11127,,316.0,,5441.0,,5370.0,,3393.0,96.0,135760.0,41402.0,3279093.0,Europe,295.0,10377.0,24.0
79.0,North Macedonia,10503,,476.0,,5931.0,,4096.0,55.0,5041.0,228.0,97550.0,46823.0,2083367.0,Europe,198.0,4377.0,21.0
80.0,Madagascar,10317,,99.0,,7117.0,,3101.0,102.0,372.0,4.0,39864.0,1437.0,27740097.0,Africa,2689.0,280203.0,696.0
81.0,Senegal,9961,,200.0,,6655.0,,3106.0,50.0,594.0,12.0,106267.0,6335.0,16774199.0,Africa,1684.0,83871.0,158.0
82.0,Norway,9172,,255.0,,8752.0,,165.0,2.0,1691.0,47.0,435631.0,80307.0,5424545.0,Europe,591.0,21273.0,12.0
83.0,Malaysia,8956,,124.0,,8612.0,,220.0,2.0,276.0,4.0,955133.0,29482.0,32397308.0,Asia,3617.0,261269.0,34.0
84.0,DRC,8931,,210.0,,6095.0,,2626.0,,100.0,2.0,,,89742399.0,Africa,10048.0,427345.0,
85.0,French Guiana,7647,,43.0,,6176.0,,1428.0,30.0,25557.0,144.0,38199.0,127664.0,299215.0,South America,39.0,6958.0,8.0
86.0,Finland,7414,,329.0,,6950.0,,135.0,,1338.0,59.0,349097.0,62998.0,5541417.0,Europe,747.0,16843.0,16.0
87.0,Haiti,7378,7.0,159.0,1.0,4467.0,,2752.0,,646.0,14.0,17539.0,1537.0,11413066.0,North America,1547.0,71780.0,651.0
88.0,Gabon,7352,,49.0,,4943.0,,2360.0,11.0,3298.0,22.0,75222.0,33741.0,2229412.0,Africa,303.0,45498.0,30.0
89.0,Tajikistan,7320,,60.0,,6103.0,,1157.0,,766.0,6.0,,,9552775.0,Asia,1305.0,159213.0,
90.0,Guinea,7183,,46.0,,6404.0,,733.0,24.0,546.0,3.0,14407.0,1095.0,13157090.0,Africa,1832.0,286024.0,913.0
91.0,Luxembourg,6533,,114.0,,4959.0,,1460.0,5.0,10424.0,182.0,410443.0,654897.0,626729.0,Europe,96.0,5498.0,2.0
92.0,Mauritania,6273,,156.0,,4776.0,,1341.0,3.0,1347.0,33.0,57253.0,12291.0,4658047.0,Africa,743.0,29859.0,81.0
93.0,Zambia,5249,,146.0,,3285.0,,1818.0,18.0,285.0,8.0,79269.0,4304.0,18418831.0,Africa,3509.0,126156.0,232.0
94.0,Albania,5105,,150.0,,2830.0,,2125.0,17.0,1774.0,52.0,34477.0,11981.0,2877539.0,Europe,564.0,19184.0,83.0
