#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,120632668,,1574105.0,,115608888.0,1926.0,3449675.0,9173.0,,,,,,North America,,,,,,
,Asia,204242234,317710.0,1506794.0,382.0,192497289.0,76226.0,10238151.0,9925.0,,,,,,Asia,,,,,,
,Europe,241747061,8468.0,1974380.0,70.0,235550379.0,59965.0,4222302.0,7799.0,,,,,,Europe,,,,,,
,South America,66311249,,1339470.0,,63866916.0,,1104863.0,10192.0,,,,,,South America,,,,,,
,Oceania,13448309,4199.0,22990.0,22.0,12866222.0,5.0,559097.0,155.0,,,,,,Australia/Oceania,,,,,,
,Africa,12733812,,258319.0,,12031653.0,,443840.0,844.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,659116054,330377.0,6676073.0,474.0,632422053.0,138090.0,20017928.0,38088.0,84558.0,856.5,,,,All,,,,,,
1.0,USA,101865927,,1113808.0,,98976943.0,,1775176.0,3990.0,304254.0,3327.0,1149472864.0,3433258.0,334805269.0,North America,3.0,301.0,0.0,,,5302.0
2.0,India,44677449,,530680.0,,44142242.0,,4527.0,698.0,31762.0,377.0,909284443.0,646427.0,1406631776.0,Asia,31.0,2651.0,2.0,,,3.0
3.0,France,38971117,,160747.0,,37686052.0,,1124318.0,869.0,594212.0,2451.0,271490188.0,4139547.0,65584518.0,Europe,2.0,408.0,0.0,,,17143.0
4.0,Germany,37088426,,160246.0,,36346100.0,33300.0,582080.0,1406.0,442142.0,1910.0,122332384.0,1458359.0,83883596.0,Europe,2.0,523.0,1.0,,,6939.0
5.0,Brazil,35992620,,692210.0,,34663955.0,,636455.0,8318.0,167133.0,3214.0,63776166.0,296146.0,215353593.0,South America,6.0,311.0,3.0,,,2955.0
