#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,119114343,,1563925.0,,114584494.0,2291.0,2965924.0,8120.0,,,,,,North America,,,,,,
,Asia,199207296,228112.0,1498100.0,299.0,190445117.0,86308.0,7264079.0,9534.0,,,,,,Asia,,,,,,
,Europe,238432971,7805.0,1961000.0,61.0,232388573.0,69814.0,4083398.0,7620.0,,,,,,Europe,,,,,,
,South America,65095312,209.0,1335709.0,,63185385.0,3138.0,574218.0,10174.0,,,,,,South America,,,,,,
,Oceania,12998290,4378.0,22239.0,5.0,12761454.0,,214597.0,143.0,,,,,,Australia/Oceania,,,,,,
,Africa,12708137,,258079.0,,12017975.0,,432083.0,843.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,647557070,240504.0,6639067.0,365.0,625383704.0,161551.0,15534299.0,36434.0,83076.0,851.7,,,,All,,,,,,
1.0,USA,100532711,,1105049.0,,98079399.0,,1348263.0,2937.0,300272.0,3301.0,1139609364.0,3403798.0,334805269.0,North America,3.0,303.0,0.0,,,4027.0
2.0,India,44673379,,530620.0,,44136872.0,,5887.0,698.0,31759.0,377.0,906216019.0,644245.0,1406631776.0,Asia,31.0,2651.0,2.0,,,4.0
3.0,France,37778417,,158859.0,,36882161.0,,737397.0,869.0,576026.0,2422.0,271490188.0,4139547.0,65584518.0,Europe,2.0,413.0,0.0,,,11243.0
4.0,Germany,36463485,,157791.0,,35784300.0,48300.0,521394.0,1406.0,434691.0,1881.0,122332384.0,1458359.0,83883596.0,Europe,2.0,532.0,1.0,,,6216.0
5.0,Brazil,35268255,,689717.0,,34235867.0,,342671.0,8318.0,163769.0,3203.0,63776166.0,296146.0,215353593.0,South America,6.0,312.0,3.0,,,1591.0
6.0,S. Korea,27098734,67415.0,30506.0,52.0,26115310.0,54184.0,952918.0,472.0,527933.0,594.0,15804065.0,307892.0,51329899.0,Asia,2.0,1683.0,3.0,1313.0,1.0,18565.0
