#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,48130980,12246.0,995829.0,865.0,37728345.0,14604.0,9406806.0,32969.0,,,,,,North America,,,,,,
,Asia,70183597,66555.0,1035654.0,713.0,65414169.0,89050.0,3733774.0,41586.0,,,,,,Asia,,,,,,
,South America,36922009,412.0,1130597.0,23.0,34736713.0,1232.0,1054699.0,15401.0,,,,,,South America,,,,,,
,Europe,55358364,25734.0,1174125.0,851.0,50499436.0,29726.0,3684803.0,11587.0,,,,,,Europe,,,,,,
,Africa,7859577,519.0,196691.0,,6970787.0,203.0,692099.0,4492.0,,,,,,Africa,,,,,,
,Oceania,164082,1315.0,2170.0,6.0,114801.0,3.0,47111.0,231.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,218619330,106781.0,4535081.0,2458.0,195464957.0,134818.0,18619292.0,106266.0,28047.0,581.8,,,,All,,,,,,
1.0,USA,40114099,,657910.0,,31020612.0,,8435577.0,25686.0,120368.0,1974.0,584282912.0,1753221.0,333262530.0,North America,8.0,507.0,1.0,,,25312.0
2.0,India,32810892,,439054.0,,31993644.0,7322.0,378194.0,8944.0,23507.0,315.0,523184293.0,374830.0,1395790715.0,Asia,43.0,3179.0,3.0,,,271.0
3.0,Brazil,20777867,,580525.0,,19735447.0,,461895.0,8318.0,96949.0,2709.0,56897224.0,265480.0,214318271.0,South America,10.0,369.0,4.0,,,2155.0
4.0,Russia,6937333,18368.0,184014.0,790.0,6199379.0,18325.0,553940.0,2300.0,47514.0,1260.0,179100000.0,1226650.0,146007376.0,Europe,21.0,793.0,1.0,126.0,5.0,3794.0
5.0,UK,6789581,,132535.0,,5466316.0,,1190730.0,988.0,99406.0,1940.0,269857086.0,3950983.0,68301245.0,Europe,10.0,515.0,0.0,,,17434.0
6.0,France,6765708,,114444.0,,6255985.0,,395279.0,2270.0,103385.0,1749.0,124769146.0,1906567.0,65441768.0,Europe,10.0,572.0,1.0,,,6040.0
7.0,Turkey,6388331,,56710.0,,5837217.0,,494404.0,633.0,74809.0,664.0,76437465.0,895106.0,85394830.0,Asia,13.0,1506.0,1.0,,,5790.0
8.0,Argentina,5185620,,111812.0,,4874141.0,,199667.0,2672.0,113525.0,2448.0,22117087.0,484192.0,45678375.0,South America,9.0,409.0,2.0,,,4371.0
9.0,Iran,4992063,,107794.0,,4205927.0,,678342.0,7879.0,58563.0,1265.0,28213229.0,330974.0,85243156.0,Asia,17.0,791.0,3.0,,,7958.0
10.0,Colombia,4909086,,124945.0,,4738885.0,,45256.0,542.0,95296.0,2425.0,24169791.0,469190.0,51513829.0,South America,10.0,412.0,2.0,,,879.0
11.0,Spain,4855065,,84340.0,,4362898.0,,407827.0,1571.0,103794.0,1803.0,60618810.0,1295942.0,46775880.0,Europe,10.0,555.0,1.0,,,8719.0
12.0,Italy,4539991,,129221.0,,4272845.0,,137925.0,544.0,75217.0,2141.0,84035719.0,1392283.0,60358206.0,Europe,13.0,467.0,1.0,,,2285.0
13.0,Indonesia,4089801,,133023.0,,3760497.0,,196281.0,,14771.0,480.0,32216075.0,116350.0,276888490.0,Asia,68.0,2082.0,9.0,,,709.0
14.0,Germany,3955418,,92730.0,,3744600.0,6600.0,118088.0,1096.0,47035.0,1103.0,68329706.0,812520.0,84095984.0,Europe,21.0,907.0,1.0,,,1404.0
15.0,Mexico,3352410,11146.0,259326.0,835.0,2700732.0,14164.0,392352.0,4798.0,25687.0,1987.0,9758240.0,74771.0,130508705.0,North America,39.0,503.0,13.0,85.0,6.0,3006.0
16.0,Poland,2888670,,75345.0,,2657084.0,,156241.0,60.0,76423.0,1993.0,19778356.0,523260.0,37798302.0,Europe,13.0,502.0,2.0,,,4134.0
17.0,South Africa,2777659,,82261.0,,2544563.0,,150835.0,546.0,46157.0,1367.0,16475179.0,273773.0,60178305.0,Africa,22.0,732.0,4.0,,,2506.0
18.0,Ukraine,2288371,2075.0,53833.0,44.0,2208865.0,925.0,25673.0,177.0,52694.0,1240.0,12008463.0,276518.0,43427361.0,Europe,19.0,807.0,4.0,48.0,1.0,591.0
