#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,119395539,10346.0,1565570.0,34.0,114776405.0,23347.0,3053564.0,8728.0,,,,,,North America,,,,,,
,Asia,199859104,200554.0,1499348.0,344.0,190780240.0,128705.0,7579516.0,9481.0,,,,,,Asia,,,,,,
,Europe,239211698,68305.0,1963891.0,84.0,233280133.0,67678.0,3967674.0,7691.0,,,,,,Europe,,,,,,
,South America,65351366,28468.0,1336406.0,117.0,63235697.0,5571.0,779263.0,10169.0,,,,,,South America,,,,,,
,Oceania,13091523,4219.0,22359.0,21.0,12761546.0,,307618.0,136.0,,,,,,Australia/Oceania,,,,,,
,Africa,12712705,529.0,258121.0,1.0,12019292.0,338.0,435292.0,843.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,649622656,312421.0,6645710.0,601.0,626854019.0,225639.0,16122927.0,37048.0,83341.0,852.6,,,,All,,,,,,
1.0,USA,100796300,8521.0,1106640.0,33.0,98256830.0,19876.0,1432830.0,3545.0,301059.0,3305.0,1141588533.0,3409709.0,334805269.0,North America,3.0,303.0,0.0,25.0,0.1,4280.0
2.0,India,44674459,264.0,530627.0,,44137942.0,,5890.0,698.0,31760.0,377.0,906950463.0,644768.0,1406631776.0,Asia,31.0,2651.0,2.0,0.2,,4.0
3.0,France,38027968,52908.0,159093.0,,36968080.0,27088.0,900795.0,869.0,579831.0,2426.0,271490188.0,4139547.0,65584518.0,Europe,2.0,412.0,0.0,807.0,,13735.0
4.0,Germany,36557861,,158198.0,,35862800.0,9800.0,536863.0,1406.0,435817.0,1886.0,122332384.0,1458359.0,83883596.0,Europe,2.0,530.0,1.0,,,6400.0
5.0,Brazil,35400159,24426.0,690213.0,84.0,34262104.0,,447842.0,8318.0,164382.0,3205.0,63776166.0,296146.0,215353593.0,South America,6.0,312.0,3.0,113.0,0.4,2080.0
6.0,S. Korea,27261526,52726.0,30669.0,48.0,26260256.0,72830.0,970601.0,442.0,531104.0,597.0,15804065.0,307892.0,51329899.0,Asia,2.0,1674.0,3.0,1027.0,0.9,18909.0
7.0,Japan,25130886,109591.0,50193.0,180.0,20741641.0,15699.0,4339052.0,341.0,200111.0,400.0,81441509.0,648498.0,125584838.0,Asia,5.0,2502.0,2.0,873.0,1.0,34551.0
8.0,Italy,24488080,,181733.0,,23799178.0,,507169.0,320.0,406355.0,3016.0,258382332.0,4287595.0,60262770.0,Europe,2.0,332.0,0.0,,,8416.0
9.0,UK,24024746,,197253.0,,23747479.0,2624.0,80014.0,146.0,350737.0,2880.0,522526476.0,7628357.0,68497907.0,Europe,3.0,347.0,0.0,,,1168.0
10.0,Russia,21611003,6669.0,392176.0,59.0,21014391.0,5132.0,204436.0,2300.0,148218.0,2690.0,273400000.0,1875095.0,145805947.0,Europe,7.0,372.0,1.0,46.0,0.4,1402.0
11.0,Turkey,17005537,,101400.0,,16904137.0,,0.0,,198751.0,1185.0,162743369.0,1902052.0,85561976.0,Asia,5.0,844.0,1.0,,,
12.0,Spain,13614807,,116108.0,,13403322.0,,95377.0,339.0,291418.0,2485.0,471036328.0,10082298.0,46719142.0,Europe,3.0,402.0,0.0,,,2041.0
13.0,Vietnam,11517517,393.0,43177.0,1.0,10608829.0,107.0,865511.0,54.0,116393.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2292.0,1.0,4.0,0.01,8747.0
14.0,Australia,10748145,4211.0,16244.0,21.0,10546102.0,,185799.0,81.0,412299.0,623.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1605.0,0.0,162.0,0.8,7127.0
15.0,Argentina,9727247,,130025.0,,9590207.0,,7015.0,241.0,211415.0,2826.0,35716069.0,776264.0,46010234.0,South America,5.0,354.0,1.0,,,152.0
16.0,Netherlands,8544770,,22920.0,,8496202.0,,25648.0,34.0,496459.0,1332.0,25984435.0,1509718.0,17211447.0,Europe,2.0,751.0,1.0,,,1490.0
