#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,34574012,3008.0,791774.0,227.0,25898530.0,4767.0,7883708.0,15847.0,,,,,,North America,,,
,South America,19279448,385.0,498099.0,14.0,17253560.0,602.0,1527789.0,19230.0,,,,,,South America,,,
,Asia,26180522,12797.0,410084.0,79.0,24494705.0,8877.0,1275733.0,22823.0,,,,,,Asia,,,
,Europe,36312197,42562.0,857189.0,900.0,25693349.0,36929.0,9761659.0,27363.0,,,,,,Europe,,,
,Africa,4066272,,107981.0,,3635701.0,,322590.0,2546.0,,,,,,Africa,,,
,Oceania,52726,211.0,1104.0,5.0,34378.0,1.0,17244.0,4.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,120465898,58963.0,2666246.0,1225.0,97010929.0,51176.0,20788723.0,87813.0,15455.0,342.1,,,,All,,,
1.0,USA,30081657,,547234.0,,22169237.0,,7365186.0,9404.0,90509.0,1646.0,380248374.0,1144077.0,332362663.0,North America,11.0,607.0,1.0
2.0,Brazil,11483370,,278327.0,,10063808.0,,1141235.0,8318.0,53757.0,1303.0,28600000.0,133884.0,213617532.0,South America,19.0,768.0,7.0
3.0,India,11385339,181.0,158762.0,,11007352.0,1907.0,219225.0,8944.0,8194.0,114.0,227407413.0,163662.0,1389493864.0,Asia,122.0,8752.0,6.0
4.0,Russia,4400045,9437.0,92494.0,404.0,4003576.0,8267.0,303975.0,2300.0,30142.0,634.0,115500000.0,791213.0,145978410.0,Europe,33.0,1578.0,1.0
5.0,UK,4258438,,125516.0,,3496925.0,,635997.0,1110.0,62499.0,1842.0,103053938.0,1512475.0,68135945.0,Europe,16.0,543.0,1.0
6.0,France,4071662,,90429.0,,272960.0,,3708273.0,4127.0,62282.0,1383.0,57231533.0,875436.0,65374874.0,Europe,16.0,723.0,1.0
7.0,Italy,3223142,,102145.0,,2589731.0,,531266.0,3082.0,53364.0,1691.0,44623304.0,738805.0,60399338.0,Europe,19.0,591.0,1.0
8.0,Spain,3183704,,72258.0,,2857714.0,,253732.0,2186.0,68075.0,1545.0,40292390.0,861547.0,46767497.0,Europe,15.0,647.0,1.0
