#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,125405432,,1618625.0,,120871662.0,,2915145.0,7330.0,,,,,,North America,,,,,,
,Asia,215003922,13219.0,1539678.0,10.0,199587896.0,11093.0,13876348.0,15528.0,,,,,,Asia,,,,,,
,Europe,247375773,,2026034.0,,242990050.0,29284.0,2359689.0,6472.0,,,,,,Europe,,,,,,
,South America,68240919,50.0,1351993.0,,66368777.0,98.0,520149.0,10178.0,,,,,,South America,,,,,,
,Oceania,13942726,,26500.0,,13789506.0,,126720.0,55.0,,,,,,Australia/Oceania,,,,,,
,Africa,12806135,,258633.0,,12078744.0,,468758.0,548.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,682775628,13269.0,6821478.0,10.0,655687341.0,40299.0,20266809.0,40111.0,87594.0,875.1,,,,All,,,,,,
1.0,USA,105988119,,1151882.0,,103633726.0,,1202511.0,2164.0,316566.0,3440.0,1171325297.0,3498527.0,334805269.0,North America,3.0,291.0,0.0,,,3592.0
2.0,India,44698118,,530813.0,,44160279.0,,7026.0,,31777.0,377.0,920444854.0,654361.0,1406631776.0,Asia,31.0,2650.0,2.0,,,5.0
3.0,France,39716268,,165412.0,,39461344.0,,89512.0,869.0,605574.0,2522.0,271490188.0,4139547.0,65584518.0,Europe,2.0,396.0,0.0,,,1365.0
4.0,Germany,38313863,,169894.0,,37983400.0,16100.0,160569.0,,456750.0,2025.0,122332384.0,1458359.0,83883596.0,Europe,2.0,494.0,1.0,,,1914.0
5.0,Brazil,37204677,,699917.0,,36249161.0,,255599.0,,172761.0,3250.0,63776166.0,296146.0,215353593.0,South America,6.0,308.0,3.0,,,1187.0
6.0,Japan,33385591,,73562.0,,21711030.0,,11600999.0,76.0,265841.0,586.0,96888894.0,771502.0,125584838.0,Asia,4.0,1707.0,1.0,,,92376.0
7.0,S. Korea,30728057,13081.0,34187.0,9.0,30520924.0,11114.0,172946.0,131.0,598639.0,666.0,15804065.0,307892.0,51329899.0,Asia,2.0,1501.0,3.0,255.0,0.2,3369.0
8.0,Italy,25651205,,188750.0,,25320467.0,,141988.0,104.0,425656.0,3132.0,269127054.0,4465893.0,60262770.0,Europe,2.0,319.0,0.0,,,2356.0
9.0,UK,24423396,,208458.0,,24166823.0,4142.0,48115.0,,356557.0,3043.0,522526476.0,7628357.0,68497907.0,Europe,3.0,329.0,0.0,,,702.0
10.0,Russia,22525882,,396899.0,,21873518.0,,255465.0,,154492.0,2722.0,273400000.0,1875095.0,145805947.0,Europe,6.0,367.0,1.0,,,1752.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13783163,,119872.0,,13632061.0,,31230.0,231.0,295022.0,2566.0,471036328.0,10082298.0,46719142.0,Europe,3.0,390.0,0.0,,,668.0
13.0,Vietnam,11527157,,43186.0,,10614861.0,,869110.0,5.0,116491.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,,,8783.0
14.0,Australia,11277613,,19690.0,,11237319.0,,20604.0,27.0,432610.0,755.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1324.0,0.0,,,790.0
15.0,Taiwan,10239629,,18823.0,,10036613.0,,184193.0,,428641.0,788.0,30742304.0,1286903.0,23888595.0,Asia,2.0,1269.0,1.0,,,7710.0
16.0,Argentina,10044957,,130472.0,,9913653.0,,832.0,363.0,218320.0,2836.0,35716069.0,776264.0,46010234.0,South America,5.0,353.0,1.0,,,18.0
17.0,Netherlands,8607129,,22992.0,,8567410.0,,16727.0,53.0,500082.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2.0,749.0,1.0,,,972.0
18.0,Iran,7580858,,145091.0,,7342490.0,,93277.0,407.0,88126.0,1687.0,55353767.0,643478.0,86022837.0,Asia,11.0,593.0,2.0,,,1084.0
19.0,Mexico,7511746,,333333.0,,6749376.0,,429037.0,,57096.0,2534.0,19718876.0,149882.0,131562772.0,North America,18.0,395.0,7.0,,,3261.0
20.0,Indonesia,6742061,,160977.0,,6577275.0,,3809.0,,24153.0,577.0,114158919.0,408975.0,279134505.0,Asia,41.0,1734.0,2.0,,,14.0
21.0,Poland,6477600,,119170.0,,5335940.0,,1022490.0,696.0,171638.0,3158.0,38450052.0,1018820.0,37739785.0,Europe,6.0,317.0,1.0,,,27093.0
22.0,Colombia,6361293,,142652.0,,6184855.0,,33786.0,342.0,123490.0,2769.0,36951507.0,717327.0,51512762.0,South America,8.0,361.0,1.0,,,656.0
23.0,Austria,6007473,,22054.0,,5945742.0,,39677.0,78.0,662586.0,2432.0,211273524.0,23302116.0,9066710.0,Europe,2.0,411.0,0.0,,,4376.0
24.0,Greece,5910103,,36372.0,,5864220.0,1902.0,9511.0,115.0,572871.0,3526.0,102228365.0,9909078.0,10316637.0,Europe,2.0,284.0,0.0,,,922.0
25.0,Portugal,5571882,,26302.0,,5540406.0,,5174.0,61.0,549464.0,2594.0,46026082.0,4538806.0,10140570.0,Europe,2.0,386.0,0.0,,,510.0
26.0,Ukraine,5427360,,111457.0,,5277982.0,,37921.0,,125656.0,2580.0,32603805.0,754855.0,43192122.0,Europe,8.0,388.0,1.0,,,878.0
27.0,Chile,5235730,,64411.0,,5163450.0,,7869.0,79.0,271983.0,3346.0,48818448.0,2535998.0,19250195.0,South America,4.0,299.0,0.0,,,409.0
28.0,Malaysia,5047040,,36972.0,,5000411.0,,9657.0,5.0,152106.0,1114.0,68319184.0,2058981.0,33181072.0,Asia,7.0,897.0,0.0,,,291.0
29.0,Israel,4809672,,12370.0,,4781252.0,,16050.0,57.0,515727.0,1326.0,41373364.0,4436346.0,9326000.0,Asia,2.0,754.0,0.0,,,1721.0
30.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,
31.0,Belgium,4757448,,33885.0,,4678409.0,1340.0,45154.0,43.0,407725.0,2904.0,36842747.0,3157514.0,11668278.0,Europe,2.0,344.0,0.0,,,3870.0
32.0,Thailand,4728482,,33929.0,,4692636.0,,1917.0,,67474.0,484.0,17270775.0,246450.0,70078203.0,Asia,15.0,2065.0,4.0,,,27.0
