#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,43150660,22372.0,945372.0,663.0,35600806.0,13459.0,6604482.0,19782.0,,,,,,North America,,,,,,
,Asia,63123597,50816.0,914837.0,433.0,58865069.0,47612.0,3343691.0,35871.0,,,,,,Asia,,,,,,
,South America,35744589,832.0,1096301.0,28.0,33330961.0,997.0,1317327.0,25279.0,,,,,,South America,,,,,,
,Europe,51971308,3982.0,1137844.0,36.0,47104441.0,3312.0,3729023.0,8545.0,,,,,,Europe,,,,,,
,Africa,6915200,3163.0,174394.0,140.0,6039060.0,4656.0,701746.0,4549.0,,,,,,Africa,,,,,,
,Oceania,111891,305.0,1584.0,5.0,81644.0,,28663.0,111.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,201017966,81470.0,4270347.0,1305.0,181022687.0,70036.0,15724932.0,94137.0,25789.0,547.8,,,,All,,,,,,
1.0,USA,36176471,,631299.0,,29787316.0,,5757856.0,12705.0,108599.0,1895.0,540382349.0,1622187.0,333119610.0,North America,9.0,528.0,1.0,,,17285.0
2.0,India,31812114,1332.0,426321.0,,30974748.0,7525.0,411045.0,8944.0,22808.0,306.0,474893363.0,340476.0,1394790627.0,Asia,44.0,3272.0,3.0,1.0,,295.0
3.0,Brazil,20026533,,559715.0,,18800884.0,,665934.0,8318.0,93492.0,2613.0,55034721.0,256923.0,214206978.0,South America,11.0,383.0,4.0,,,3109.0
4.0,Russia,6356784,,161715.0,,5679842.0,,515227.0,2300.0,43539.0,1108.0,166900000.0,1143129.0,146002776.0,Europe,23.0,903.0,1.0,,,3529.0
5.0,France,6207416,,112046.0,,5721295.0,,374075.0,1371.0,94869.0,1712.0,106839878.0,1632860.0,65431144.0,Europe,11.0,584.0,1.0,,,5717.0
6.0,UK,5952756,,130000.0,,4567516.0,,1255240.0,887.0,87188.0,1904.0,248022317.0,3632696.0,68274991.0,Europe,11.0,525.0,0.0,,,18385.0
7.0,Turkey,5822487,,51767.0,,5478185.0,,292535.0,543.0,68237.0,607.0,68908712.0,807575.0,85327919.0,Asia,15.0,1648.0,1.0,,,3428.0
8.0,Argentina,4975616,,106747.0,,4615834.0,,253035.0,3748.0,109000.0,2338.0,19766387.0,433019.0,45647810.0,South America,9.0,428.0,2.0,,,5543.0
9.0,Colombia,4815063,,121695.0,,4615354.0,,78014.0,8155.0,93544.0,2364.0,22769483.0,442351.0,51473844.0,South America,11.0,423.0,2.0,,,1516.0
10.0,Spain,4545184,,81844.0,,3760971.0,,702369.0,1904.0,97172.0,1750.0,57177901.0,1222415.0,46774548.0,Europe,10.0,572.0,1.0,,,15016.0
11.0,Italy,4369964,,128136.0,,4144608.0,,97220.0,260.0,72393.0,2123.0,78220645.0,1295800.0,60364738.0,Europe,14.0,471.0,1.0,,,1611.0
12.0,Iran,4019084,,92194.0,,3444798.0,,482092.0,5959.0,47192.0,1083.0,25857430.0,303620.0,85163849.0,Asia,21.0,924.0,3.0,,,5661.0
13.0,Germany,3785981,,92240.0,,3661200.0,1300.0,32541.0,392.0,45030.0,1097.0,67083026.0,797883.0,84076272.0,Europe,22.0,911.0,1.0,,,387.0
14.0,Indonesia,3532567,,100636.0,,2907920.0,,524011.0,,12768.0,364.0,27121351.0,98026.0,276675251.0,Asia,78.0,2749.0,10.0,,,1894.0
15.0,Mexico,2901094,20685.0,242547.0,611.0,2270427.0,12984.0,388120.0,4798.0,22246.0,1860.0,8603299.0,65972.0,130408837.0,North America,45.0,538.0,15.0,159.0,5.0,2976.0
16.0,Poland,2883448,,75269.0,,2653981.0,,154198.0,39.0,76279.0,1991.0,18703666.0,494788.0,37801348.0,Europe,13.0,502.0,2.0,,,4079.0
17.0,South Africa,2484009,,73415.0,,2258603.0,,151991.0,546.0,41315.0,1221.0,15031457.0,250011.0,60123146.0,Africa,24.0,819.0,4.0,,,2528.0
18.0,Ukraine,2256397,1052.0,53049.0,25.0,2188815.0,542.0,14533.0,177.0,51935.0,1221.0,11467613.0,263947.0,43446642.0,Europe,19.0,819.0,4.0,24.0,0.6,335.0
19.0,Peru,2119068,,196673.0,,,,,1714.0,63309.0,5876.0,15669595.0,468141.0,33471975.0,South America,16.0,170.0,2.0,,,6027.0
20.0,Netherlands,1874856,,17839.0,,1672786.0,,184231.0,197.0,109154.0,1039.0,16061819.0,935118.0,17176249.0,Europe,9.0,963.0,1.0,,,10726.0
21.0,Czechia,1674410,205.0,30371.0,,1641485.0,4.0,2554.0,10.0,156040.0,2830.0,33423892.0,3114802.0,10730665.0,Europe,6.0,353.0,0.0,19.0,,238.0
22.0,Iraq,1673084,,18938.0,,1494760.0,,159386.0,1008.0,40605.0,460.0,13279918.0,322302.0,41203385.0,Asia,25.0,2176.0,3.0,,,3868.0
23.0,Philippines,1619824,,28231.0,,1528422.0,,63171.0,2026.0,14571.0,254.0,16937010.0,152353.0,111169409.0,Asia,69.0,3938.0,7.0,,,568.0
