#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,118386264,,1557753.0,,113897563.0,3063.0,2930948.0,7799.0,,,,,,North America,,,,,,
,Asia,195966318,42711.0,1492774.0,90.0,188607781.0,76187.0,5865763.0,9247.0,,,,,,Asia,,,,,,
,Europe,235954654,70.0,1951116.0,1.0,230108554.0,129050.0,3894984.0,7645.0,,,,,,Europe,,,,,,
,South America,64623372,16.0,1334024.0,,62939796.0,439.0,349552.0,10110.0,,,,,,South America,,,,,,
,Oceania,12768201,5527.0,21887.0,7.0,12533084.0,2965.0,213230.0,119.0,,,,,,Australia/Oceania,,,,,,
,Africa,12687410,,257969.0,,12009512.0,,419929.0,843.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,640386940,48324.0,6615538.0,98.0,620096996.0,211704.0,13674406.0,35763.0,82156.0,848.7,,,,All,,,,,,
1.0,USA,99898467,,1100127.0,,97459825.0,,1338515.0,2617.0,298378.0,3286.0,1134310882.0,3387972.0,334805269.0,North America,3.0,304.0,0.0,,,3998.0
2.0,India,44666924,,530532.0,,44126924.0,,9468.0,698.0,31755.0,377.0,902709553.0,641753.0,1406631776.0,Asia,31.0,2651.0,2.0,,,7.0
3.0,France,37127173,,157704.0,,36449024.0,,520445.0,869.0,566097.0,2405.0,271490188.0,4139547.0,65584518.0,Europe,2.0,416.0,0.0,,,7935.0
4.0,Germany,36033394,,155588.0,,35022500.0,93000.0,855306.0,1406.0,429564.0,1855.0,122332384.0,1458359.0,83883596.0,Europe,2.0,539.0,1.0,,,10196.0
5.0,Brazil,34955820,,688738.0,,34115188.0,,151894.0,8318.0,162318.0,3198.0,63776166.0,296146.0,215353593.0,South America,6.0,313.0,3.0,,,705.0
6.0,S. Korea,26217994,23765.0,29709.0,44.0,25401440.0,34902.0,786845.0,413.0,510774.0,579.0,15804065.0,307892.0,51329899.0,Asia,2.0,1728.0,3.0,463.0,0.9,15329.0
7.0,UK,23954192,,195530.0,,23651083.0,9973.0,107579.0,146.0,349707.0,2855.0,522526476.0,7628357.0,68497907.0,Europe,3.0,350.0,0.0,,,1571.0
8.0,Italy,23823192,,179985.0,,23224653.0,,418554.0,203.0,395322.0,2987.0,254586854.0,4224613.0,60262770.0,Europe,3.0,335.0,0.0,,,6945.0
9.0,Japan,23178710,,47579.0,,20558642.0,,2572489.0,232.0,184566.0,379.0,79118302.0,629999.0,125584838.0,Asia,5.0,2640.0,2.0,,,20484.0
10.0,Russia,21499952,,391024.0,,20901517.0,,207411.0,2300.0,147456.0,2682.0,273400000.0,1875095.0,145805947.0,Europe,7.0,373.0,1.0,,,1423.0
11.0,Turkey,16976729,,101327.0,,16870497.0,1635.0,4905.0,,198414.0,1184.0,162743369.0,1902052.0,85561976.0,Asia,5.0,844.0,1.0,,,57.0
12.0,Spain,13551539,,115357.0,,13335434.0,,100748.0,339.0,290064.0,2469.0,471036328.0,10082298.0,46719142.0,Europe,3.0,405.0,0.0,,,2156.0
13.0,Vietnam,11508689,,43166.0,,10605937.0,,859586.0,38.0,116304.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2292.0,1.0,,,8687.0
14.0,Australia,10484025,2448.0,15870.0,,10364130.0,,104025.0,63.0,402168.0,609.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1643.0,0.0,94.0,,3990.0
15.0,Argentina,9721718,,130011.0,,9585453.0,,6254.0,236.0,211295.0,2826.0,35716069.0,776264.0,46010234.0,South America,5.0,354.0,1.0,,,136.0
16.0,Netherlands,8528515,,22870.0,,8453192.0,3648.0,52453.0,46.0,495514.0,1329.0,25984435.0,1509718.0,17211447.0,Europe,2.0,753.0,1.0,,,3048.0
17.0,Taiwan,8050901,16619.0,13602.0,40.0,7502005.0,39079.0,535294.0,,337019.0,569.0,28149347.0,1178359.0,23888595.0,Asia,3.0,1756.0,1.0,696.0,2.0,22408.0
18.0,Iran,7558950,,144612.0,,7334013.0,,80325.0,73.0,87871.0,1681.0,54420785.0,632632.0,86022837.0,Asia,11.0,595.0,2.0,,,934.0
19.0,Mexico,7116424,,330430.0,,6388288.0,,397706.0,4798.0,54091.0,2512.0,18657400.0,141814.0,131562772.0,North America,18.0,398.0,7.0,,,3023.0
20.0,Indonesia,6561504,,159104.0,,6352606.0,,49794.0,2771.0,23507.0,570.0,111329669.0,398839.0,279134505.0,Asia,43.0,1754.0,3.0,,,178.0
21.0,Poland,6346312,,118210.0,,5335940.0,,892162.0,1530.0,168160.0,3132.0,37705624.0,999095.0,37739785.0,Europe,6.0,319.0,1.0,,,23640.0
22.0,Colombia,6311359,,141862.0,,6138831.0,,30666.0,342.0,122520.0,2754.0,36791759.0,714226.0,51512762.0,South America,8.0,363.0,1.0,,,595.0
