#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,37762352,7269.0,852536.0,598.0,29433030,3364.0,7476786,17493.0,,,,,,North America,,,,,,
,Asia,35812958,206840.0,484045.0,1702.0,30845301,125997.0,4483612,30341.0,,,,,,Asia,,,,,,
,South America,23897427,1330.0,639607.0,27.0,21516906,1501.0,1740914,26461.0,,,,,,South America,,,,,,
,Europe,43576431,84984.0,992283.0,2253.0,37961422,112558.0,4622726,31979.0,,,,,,Europe,,,,,,
,Africa,4514731,1479.0,119560.0,22.0,4034932,1166.0,360239,3893.0,,,,,,Africa,,,,,,
,Oceania,61971,38.0,1184.0,,41404,51.0,19383,8.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706,,0,0.0,,,,,,,,,,,,
,World,145626591,301940.0,3089230.0,4602.0,123833701,244637.0,18703660,110175.0,18683.0,396.3,,,,All,,,,,,
1.0,USA,32671180,2059.0,584255.0,29.0,25236927,269.0,6849998,9951.0,98239.0,1757.0,435490343.0,1309473.0,332569103.0,North America,10.0,569.0,1.0,6.0,0.09,20597.0
2.0,India,16378571,121262.0,187390.0,462.0,13692182,50576.0,2498999,8944.0,11775.0,135.0,274445653.0,197310.0,1390938435.0,Asia,85.0,7423.0,5.0,87.0,0.3,1797.0
3.0,Brazil,14172139,,383757.0,,12673785,,1114597,8318.0,66294.0,1795.0,28600000.0,133783.0,213778290.0,South America,15.0,557.0,7.0,,,5214.0
4.0,France,5408606,,102164.0,,4242893,,1063549,5981.0,82713.0,1562.0,73468365.0,1123538.0,65390220.0,Europe,12.0,640.0,1.0,,,16265.0
5.0,Russia,4744961,8840.0,107501.0,398.0,4371214,9407.0,266246,2300.0,32503.0,736.0,127100000.0,870637.0,145985055.0,Europe,31.0,1358.0,1.0,61.0,3.0,1824.0
6.0,Turkey,4501382,,37329.0,,3909935,,554118,3463.0,52914.0,439.0,45040704.0,529453.0,85070186.0,Asia,19.0,2279.0,2.0,,,6514.0
7.0,UK,4398431,,127345.0,,4171798,,99288,276.0,64518.0,1868.0,146043397.0,2142220.0,68173867.0,Europe,15.0,535.0,0.0,,,1456.0
8.0,Italy,3920945,,118357.0,,3330392,,472196,3021.0,64927.0,1960.0,56250055.0,931448.0,60389901.0,Europe,15.0,510.0,1.0,,,7819.0
9.0,Spain,3456886,,77496.0,,3156955,,222435,2283.0,73913.0,1657.0,44374223.0,948787.0,46769420.0,Europe,14.0,604.0,1.0,,,4756.0
10.0,Germany,3249663,11609.0,81794.0,101.0,2865000,19700.0,302869,5049.0,38686.0,974.0,54061332.0,643585.0,84000346.0,Europe,26.0,1027.0,2.0,138.0,1.0,3606.0
11.0,Argentina,2796768,,60620.0,,2449793,,286355,4791.0,61427.0,1331.0,10521258.0,231084.0,45530079.0,South America,16.0,751.0,4.0,,,6289.0
12.0,Poland,2742122,10858.0,64707.0,539.0,2401457,20670.0,275958,3223.0,72518.0,1711.0,13901801.0,367645.0,37813081.0,Europe,14.0,584.0,3.0,287.0,14.0,7298.0
13.0,Colombia,2720619,,70026.0,,2538020,,112573,5306.0,53013.0,1365.0,14134970.0,275429.0,51319826.0,South America,19.0,733.0,4.0,,,2194.0
14.0,Iran,2358809,22904.0,68746.0,380.0,1850791,13201.0,439272,5107.0,27797.0,810.0,14966149.0,176366.0,84858374.0,Asia,36.0,1234.0,6.0,270.0,4.0,5177.0
15.0,Mexico,2319519,3708.0,214095.0,498.0,1841964,2583.0,263460,4798.0,17839.0,1647.0,6487007.0,49891.0,130024158.0,North America,56.0,607.0,20.0,29.0,4.0,2026.0
16.0,Ukraine,2004630,14277.0,41700.0,434.0,1552267,18964.0,410663,177.0,46061.0,958.0,9089301.0,208849.0,43520907.0,Europe,22.0,1044.0,5.0,328.0,10.0,9436.0
17.0,Peru,1734606,,58604.0,,1661792,,14210,2614.0,52026.0,1758.0,10650847.0,319448.0,33341429.0,South America,19.0,569.0,3.0,,,426.0
18.0,Indonesia,1632248,5436.0,44346.0,174.0,1487369,5920.0,100533,,5917.0,161.0,14111521.0,51156.0,275853884.0,Asia,169.0,6220.0,20.0,20.0,0.6,364.0
19.0,Czechia,1615461,2615.0,28863.0,28.0,1522461,197.0,64137,814.0,150625.0,2691.0,16723255.0,1559273.0,10725036.0,Europe,7.0,372.0,1.0,244.0,3.0,5980.0
20.0,South Africa,1571348,,53995.0,,1496756,,20597,546.0,26228.0,901.0,10447673.0,174387.0,59910682.0,Africa,38.0,1110.0,6.0,,,344.0
21.0,Netherlands,1445064,9210.0,17016.0,14.0,1203943,7559.0,224105,836.0,84184.0,991.0,11781337.0,686338.0,17165507.0,Europe,12.0,1009.0,1.0,537.0,0.8,13056.0
22.0,Canada,1155834,,23822.0,,1045244,,86768,1312.0,30410.0,627.0,30411387.0,800111.0,38008941.0,North America,33.0,1596.0,1.0,,,2283.0
23.0,Chile,1148320,,25532.0,,1081117,,41671,3375.0,59658.0,1326.0,12574563.0,653275.0,19248502.0,South America,17.0,754.0,2.0,,,2165.0
24.0,Romania,1042521,2523.0,27113.0,170.0,963840,4714.0,51568,1391.0,54486.0,1417.0,8059758.0,421234.0,19133705.0,Europe,18.0,706.0,2.0,132.0,9.0,2695.0
25.0,Iraq,1018321,8017.0,15174.0,46.0,891007,6826.0,112140,553.0,24870.0,371.0,9035177.0,220659.0,40946290.0,Asia,40.0,2698.0,5.0,196.0,1.0,2739.0
