#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,14928870,8010.0,393567.0,269.0,9173944.0,5943.0,5361359.0,27759.0,,,,,,North America,,,
,Asia,15893009,9735.0,279986.0,147.0,14266492.0,10321.0,1346531.0,26076.0,,,,,,Asia,,,
,South America,10743716,56.0,317971.0,9.0,9662528.0,210.0,763217.0,17257.0,,,,,,South America,,,
,Europe,15859101,41665.0,360307.0,933.0,6293313.0,32300.0,9205481.0,29933.0,,,,,,Europe,,,
,Africa,2093212,244.0,50077.0,3.0,1767281.0,1165.0,275854.0,2558.0,,,,,,Africa,,,
,Oceania,43881,27.0,1009.0,,32988.0,4.0,9884.0,23.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,659.0,,47.0,4.0,,,,,,,,,
,World,59562510,59737.0,1402932.0,1361.0,41197205.0,49943.0,16962373.0,103610.0,7641.0,180.0,,,,All,,,
1.0,USA,12777371,,263687.0,,7549014.0,,4964670.0,23673.0,38512.0,795.0,182630295.0,550464.0,331775104.0,North America,26.0,1258.0,2.0
2.0,India,9177840,118.0,134254.0,,8604955.0,1380.0,438631.0,8944.0,6625.0,97.0,133682275.0,96495.0,1385382390.0,Asia,151.0,10319.0,10.0
3.0,Brazil,6088004,,169541.0,,5445095.0,,473368.0,8318.0,28561.0,795.0,21900000.0,102740.0,213159990.0,South America,35.0,1257.0,10.0
4.0,France,2144660,,49232.0,,152592.0,,1942836.0,4454.0,32828.0,754.0,20024871.0,306513.0,65331196.0,Europe,30.0,1327.0,3.0
5.0,Russia,2138828,24326.0,37031.0,491.0,1634671.0,23226.0,467126.0,2300.0,14654.0,254.0,73300000.0,502194.0,145959496.0,Europe,68.0,3942.0,2.0
6.0,Spain,1606905,,43131.0,,,,,2922.0,34363.0,922.0,21917246.0,468698.0,46762023.0,Europe,29.0,1084.0,2.0
7.0,UK,1527495,,55230.0,,,,,1421.0,22454.0,812.0,41316814.0,607350.0,68028015.0,Europe,45.0,1232.0,2.0
8.0,Italy,1431795,,50453.0,,584493.0,,796849.0,3810.0,23695.0,835.0,20537521.0,339878.0,60426195.0,Europe,42.0,1198.0,3.0
9.0,Argentina,1374631,,37122.0,,1203800.0,,133709.0,4166.0,30305.0,818.0,3690837.0,81367.0,45360275.0,South America,33.0,1222.0,12.0
10.0,Colombia,1254979,,35479.0,,1158897.0,,60603.0,2376.0,24560.0,694.0,6082745.0,119041.0,51097685.0,South America,41.0,1440.0,8.0
11.0,Mexico,1049358,7483.0,101926.0,250.0,784693.0,5589.0,162739.0,2852.0,8105.0,787.0,2716315.0,20980.0,129469333.0,North America,123.0,1270.0,48.0
12.0,Peru,950557,,35641.0,,880645.0,,34271.0,989.0,28672.0,1075.0,4945165.0,149161.0,33153141.0,South America,35.0,930.0,7.0
13.0,Germany,946648,,14583.0,,618800.0,,313265.0,3742.0,11284.0,174.0,26456866.0,315373.0,83890837.0,Europe,89.0,5753.0,3.0
14.0,Poland,876333,,13774.0,,438868.0,,423691.0,2149.0,23165.0,364.0,5971590.0,157853.0,37830004.0,Europe,43.0,2746.0,6.0
15.0,Iran,866821,,45255.0,,610406.0,,211160.0,5812.0,10268.0,536.0,5828307.0,69041.0,84417785.0,Asia,97.0,1865.0,14.0
16.0,South Africa,769759,,20968.0,,711195.0,,37596.0,546.0,12914.0,352.0,5305343.0,89009.0,59604244.0,Africa,77.0,2843.0,11.0
17.0,Ukraine,647976,12287.0,11263.0,188.0,299358.0,8298.0,337355.0,177.0,14852.0,258.0,4243600.0,97268.0,43628022.0,Europe,67.0,3874.0,10.0
18.0,Belgium,559902,1123.0,15755.0,137.0,36044.0,95.0,508103.0,1168.0,48227.0,1357.0,5698084.0,490803.0,11609726.0,Europe,21.0,737.0,2.0
19.0,Chile,542080,,15106.0,,517524.0,,9450.0,704.0,28261.0,788.0,5095476.0,265648.0,19181327.0,South America,35.0,1270.0,4.0
20.0,Iraq,537457,,11996.0,,467654.0,,57807.0,384.0,13246.0,296.0,3293010.0,81158.0,40575480.0,Asia,75.0,3382.0,12.0
21.0,Indonesia,502110,,16002.0,,422386.0,,63722.0,,1828.0,58.0,5380620.0,19589.0,274669220.0,Asia,547.0,17165.0,51.0
22.0,Czechia,496638,,7360.0,,405982.0,,83296.0,839.0,46341.0,687.0,2930015.0,273401.0,10716918.0,Europe,22.0,1456.0,4.0
23.0,Netherlands,489818,,8945.0,,,,,555.0,28561.0,522.0,3893908.0,227050.0,17150014.0,Europe,35.0,1917.0,4.0
24.0,Turkey,453535,,12511.0,,377891.0,,63133.0,4409.0,5355.0,148.0,17406742.0,205514.0,84698455.0,Asia,187.0,6770.0,5.0
25.0,Bangladesh,449760,,6416.0,,364611.0,,78733.0,,2720.0,39.0,2665131.0,16119.0,165339667.0,Asia,368.0,25770.0,62.0
26.0,Romania,422852,,10177.0,,296844.0,,115831.0,1160.0,22040.0,530.0,3908681.0,203726.0,19186013.0,Europe,45.0,1885.0,5.0
27.0,Philippines,421722,1118.0,8185.0,12.0,386792.0,196.0,26745.0,1449.0,3828.0,74.0,5525455.0,50160.0,110157125.0,Asia,261.0,13458.0,20.0
28.0,Pakistan,379883,2954.0,7744.0,48.0,331760.0,875.0,40379.0,1751.0,1707.0,35.0,5256120.0,23615.0,222575325.0,Asia,586.0,28742.0,42.0
29.0,Saudi Arabia,355489,,5796.0,,343816.0,,5877.0,765.0,10149.0,165.0,9295599.0,265380.0,35027496.0,Asia,99.0,6043.0,4.0
30.0,Canada,337555,,11521.0,,269199.0,,56835.0,431.0,8913.0,304.0,10940659.0,288874.0,37873466.0,North America,112.0,3287.0,3.0
31.0,Israel,330330,332.0,2811.0,,318728.0,127.0,8791.0,275.0,35915.0,306.0,5337189.0,580281.0,9197590.0,Asia,28.0,3272.0,2.0
32.0,Morocco,327528,,5396.0,,275158.0,,46974.0,1007.0,8832.0,146.0,3814442.0,102861.0,37083615.0,Africa,113.0,6872.0,10.0
33.0,Switzerland,300352,,4222.0,,206700.0,,89430.0,522.0,34604.0,486.0,2572156.0,296339.0,8679774.0,Europe,29.0,2056.0,3.0
34.0,Portugal,264802,,3971.0,,176827.0,,84004.0,498.0,26000.0,390.0,4318338.0,423999.0,10184777.0,Europe,38.0,2565.0,2.0
35.0,Austria,250333,,2459.0,,175527.0,,72347.0,685.0,27732.0,272.0,2901857.0,321469.0,9026852.0,Europe,36.0,3671.0,3.0
36.0,Nepal,222288,,1337.0,,202067.0,,18884.0,,7576.0,46.0,1670456.0,56929.0,29342758.0,Asia,132.0,21947.0,18.0
37.0,Sweden,208295,,6406.0,,,,,182.0,20574.0,633.0,2914088.0,287831.0,10124317.0,Europe,49.0,1580.0,3.0
38.0,Jordan,188410,,2302.0,,120014.0,,66094.0,453.0,18394.0,225.0,2383578.0,232697.0,10243280.0,Asia,54.0,4450.0,4.0
