#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,55396898,5513.0,1128952.0,458.0,43844273.0,4488.0,10423673.0,21599.0,,,,,,North America,,,,,,
,Asia,78282072,23809.0,1153238.0,224.0,75239736.0,32544.0,1889098.0,27796.0,,,,,,Asia,,,,,,
,South America,38204609,483.0,1165683.0,4.0,36367441.0,437.0,671485.0,12479.0,,,,,,South America,,,,,,
,Europe,62155308,35895.0,1270277.0,613.0,56596677.0,21616.0,4288354.0,12181.0,,,,,,Europe,,,,,,
,Africa,8522759,74.0,216707.0,,7848617.0,,457435.0,2534.0,,,,,,Africa,,,,,,
,Oceania,285985,2820.0,3483.0,15.0,228729.0,1.0,53773.0,384.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,242848352,68594.0,4938355.0,1314.0,220126179.0,59086.0,17783818.0,76973.0,31155.0,633.5,,,,All,,,,,,
1.0,USA,46092362,,751811.0,,35814326.0,,9526225.0,14518.0,138197.0,2254.0,675615628.0,2025669.0,333527197.0,North America,7.0,444.0,0.0,,,28562.0
2.0,India,34127450,768.0,452844.0,,33495808.0,7627.0,178798.0,8944.0,24418.0,324.0,595742218.0,426248.0,1397642731.0,Asia,41.0,3086.0,2.0,0.5,,128.0
3.0,Brazil,21680489,,604303.0,,20861055.0,,215131.0,8318.0,101063.0,2817.0,63776166.0,297291.0,214524371.0,South America,10.0,355.0,3.0,,,1003.0
4.0,UK,8589737,,139031.0,,7028711.0,,1421995.0,850.0,125673.0,2034.0,323234827.0,4729122.0,68349862.0,Europe,8.0,492.0,0.0,,,20805.0
5.0,Russia,8094825,,226353.0,,7065712.0,,802760.0,2300.0,55438.0,1550.0,202100000.0,1384096.0,146015896.0,Europe,18.0,645.0,1.0,,,5498.0
6.0,Turkey,7744139,,68274.0,,7172460.0,,503405.0,633.0,90555.0,798.0,93087992.0,1088510.0,85518741.0,Asia,11.0,1253.0,1.0,,,5886.0
7.0,France,7102079,,117376.0,,6896056.0,,88647.0,1049.0,108493.0,1793.0,151204954.0,2309832.0,65461443.0,Europe,9.0,558.0,0.0,,,1354.0
8.0,Iran,5821737,,124585.0,,5361189.0,,335963.0,4559.0,68178.0,1459.0,32619228.0,382003.0,85390019.0,Asia,15.0,685.0,3.0,,,3934.0
9.0,Argentina,5275984,,115770.0,,5142102.0,,18112.0,773.0,115360.0,2531.0,24638763.0,538729.0,45734976.0,South America,9.0,395.0,2.0,,,396.0
