#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,124457883,,1609932.0,,119728887.0,1575.0,3119064.0,7754.0,,,,,,North America,,,,,,
,Asia,214218012,36.0,1536158.0,,198842868.0,17868.0,13838986.0,15525.0,,,,,,Asia,,,,,,
,Europe,246142283,,2016378.0,,241741410.0,5225.0,2384495.0,6468.0,,,,,,Europe,,,,,,
,South America,67971613,,1350389.0,,66209615.0,448.0,411609.0,10188.0,,,,,,South America,,,,,,
,Oceania,13987204,,26076.0,,13826303.0,,134825.0,64.0,,,,,,Australia/Oceania,,,,,,
,Africa,12791231,,258576.0,,12074558.0,,458097.0,547.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,679568947,36.0,6797524.0,0.0,652424347.0,25116.0,20347076.0,40546.0,87182.0,872.1,,,,All,,,,,,
1.0,USA,105172692,,1144461.0,,102605010.0,,1423221.0,2588.0,314131.0,3418.0,1164075621.0,3476874.0,334805269.0,North America,3.0,293.0,0.0,,,4251.0
2.0,India,44686017,,530769.0,,44153099.0,,2149.0,,31768.0,377.0,918324498.0,652854.0,1406631776.0,Asia,31.0,2650.0,2.0,,,2.0
3.0,France,39612797,,164877.0,,39377523.0,,70397.0,869.0,603996.0,2514.0,271490188.0,4139547.0,65584518.0,Europe,2.0,398.0,0.0,,,1073.0
4.0,Germany,38111063,,167812.0,,37658600.0,,284651.0,,454333.0,2001.0,122332384.0,1458359.0,83883596.0,Europe,2.0,500.0,1.0,,,3393.0
5.0,Brazil,37023465,,698933.0,,36185975.0,,138557.0,,171919.0,3246.0,63776166.0,296146.0,215353593.0,South America,6.0,308.0,3.0,,,643.0
6.0,Japan,33172567,,72206.0,,21680804.0,,11419557.0,173.0,264145.0,575.0,94942656.0,756004.0,125584838.0,Asia,4.0,1739.0,1.0,,,90931.0
7.0,S. Korea,30489666,,33940.0,,30263375.0,17923.0,192351.0,181.0,593994.0,661.0,15804065.0,307892.0,51329899.0,Asia,2.0,1512.0,3.0,,,3747.0
8.0,Italy,25576852,,188094.0,,25219653.0,,169105.0,133.0,424422.0,3121.0,267663187.0,4441601.0,60262770.0,Europe,2.0,320.0,0.0,,,2806.0
9.0,UK,24341615,,206246.0,,24080781.0,2450.0,54588.0,,355363.0,3011.0,522526476.0,7628357.0,68497907.0,Europe,3.0,332.0,0.0,,,797.0
10.0,Russia,22243563,,396004.0,,21581463.0,,266096.0,,152556.0,2716.0,273400000.0,1875095.0,145805947.0,Europe,7.0,368.0,1.0,,,1825.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13763336,,119380.0,,13607068.0,,36888.0,231.0,294597.0,2555.0,471036328.0,10082298.0,46719142.0,Europe,3.0,391.0,0.0,,,790.0
13.0,Vietnam,11526891,,43186.0,,10614759.0,,868946.0,2.0,116488.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,,,8781.0
14.0,Australia,11366361,,19373.0,,11314814.0,,32174.0,36.0,436014.0,743.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1346.0,0.0,,,1234.0
15.0,Argentina,10043308,,130458.0,,9908958.0,456.0,3892.0,363.0,218284.0,2835.0,35716069.0,776264.0,46010234.0,South America,5.0,353.0,1.0,,,85.0
16.0,Taiwan,10012276,,17818.0,,9651026.0,,343432.0,,419124.0,746.0,30742304.0,1286903.0,23888595.0,Asia,2.0,1341.0,1.0,,,14376.0
17.0,Netherlands,8591721,,22992.0,,8558127.0,280.0,10602.0,53.0,499186.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2.0,749.0,1.0,,,616.0
18.0,Iran,7567619,,144835.0,,7339129.0,,83655.0,279.0,87972.0,1684.0,55034937.0,639771.0,86022837.0,Asia,11.0,594.0,2.0,,,972.0
19.0,Mexico,7443151,,332938.0,,6680289.0,,429924.0,,56575.0,2531.0,19551137.0,148607.0,131562772.0,North America,18.0,395.0,7.0,,,3268.0
20.0,Indonesia,6735451,,160905.0,,6570963.0,,3583.0,,24130.0,576.0,114158919.0,408975.0,279134505.0,Asia,41.0,1735.0,2.0,,,13.0
21.0,Poland,6414853,,118868.0,,5335940.0,,960045.0,696.0,169976.0,3150.0,38255088.0,1013654.0,37739785.0,Europe,6.0,317.0,1.0,,,25439.0
22.0,Colombia,6359464,,142615.0,,6182304.0,,34545.0,342.0,123454.0,2769.0,36951507.0,717327.0,51512762.0,South America,8.0,361.0,1.0,,,671.0
23.0,Austria,5897047,,21872.0,,5819204.0,,55971.0,72.0,650406.0,2412.0,211273524.0,23302116.0,9066710.0,Europe,2.0,415.0,0.0,,,6173.0
24.0,Greece,5842655,,36066.0,,5800196.0,1598.0,6393.0,115.0,566333.0,3496.0,102228365.0,9909078.0,10316637.0,Europe,2.0,286.0,0.0,,,620.0
25.0,Portugal,5566708,,26117.0,,5537148.0,,3443.0,61.0,548954.0,2575.0,45968702.0,4533148.0,10140570.0,Europe,2.0,388.0,0.0,,,340.0
