#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,122428282,5715.0,1586507.0,45.0,117027922.0,5662.0,3813853.0,10074.0,,,,,,North America,,,,,,
,Asia,210423511,219096.0,1519643.0,703.0,195076073.0,72200.0,13827795.0,17364.0,,,,,,Asia,,,,,,
,Europe,243813644,8952.0,1992137.0,88.0,238780891.0,22240.0,3040616.0,7242.0,,,,,,Europe,,,,,,
,South America,67358026,4511.0,1344193.0,32.0,65116855.0,12568.0,896978.0,10316.0,,,,,,South America,,,,,,
,Oceania,13795681,6006.0,24167.0,60.0,13567573.0,13534.0,203941.0,121.0,,,,,,Australia/Oceania,,,,,,
,Africa,12751811,73.0,258394.0,,12046395.0,375.0,447022.0,840.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,670571676,244353.0,6725056.0,928.0,641616415.0,126579.0,22230205.0,45957.0,86028.0,862.8,,,,All,,,,,,
1.0,USA,103426740,,1124399.0,,100189235.0,,2113106.0,4891.0,308916.0,3358.0,1156598530.0,3454541.0,334805269.0,North America,3.0,298.0,0.0,,,6311.0
2.0,India,44681884,,530722.0,,44147322.0,,3840.0,698.0,31765.0,377.0,912362106.0,648615.0,1406631776.0,Asia,31.0,2650.0,2.0,,,3.0
3.0,France,39435938,,163246.0,,38955767.0,,316925.0,869.0,601300.0,2489.0,271490188.0,4139547.0,65584518.0,Europe,2.0,402.0,0.0,,,4832.0
4.0,Germany,37594526,,163625.0,,37009400.0,,421501.0,1281.0,448175.0,1951.0,122332384.0,1458359.0,83883596.0,Europe,2.0,513.0,1.0,,,5025.0
5.0,Brazil,36602669,,695255.0,,35452985.0,,454429.0,8318.0,169965.0,3228.0,63776166.0,296146.0,215353593.0,South America,6.0,310.0,3.0,,,2110.0
6.0,Japan,31176281,144077.0,61761.0,480.0,21296635.0,10303.0,9817885.0,695.0,248249.0,492.0,88389228.0,703821.0,125584838.0,Asia,4.0,2033.0,1.0,1147.0,4.0,78177.0
7.0,S. Korea,29737769,39726.0,32867.0,46.0,28651779.0,25469.0,1053123.0,511.0,579346.0,640.0,15804065.0,307892.0,51329899.0,Asia,2.0,1562.0,3.0,774.0,0.9,20517.0
8.0,Italy,25279682,,185417.0,,24688083.0,,406182.0,319.0,419491.0,3077.0,263414564.0,4371100.0,60262770.0,Europe,2.0,325.0,0.0,,,6740.0
9.0,UK,24210131,,201028.0,,23907464.0,6025.0,101639.0,146.0,353443.0,2935.0,522526476.0,7628357.0,68497907.0,Europe,3.0,341.0,0.0,,,1484.0
10.0,Russia,21846722,5078.0,394309.0,47.0,21267545.0,4271.0,184868.0,2300.0,149834.0,2704.0,273400000.0,1875095.0,145805947.0,Europe,7.0,370.0,1.0,35.0,0.3,1268.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13693478,,117413.0,,13502806.0,,73259.0,231.0,293102.0,2513.0,471036328.0,10082298.0,46719142.0,Europe,3.0,398.0,0.0,,,1568.0
13.0,Vietnam,11526089,55.0,43186.0,,10612049.0,399.0,870854.0,9.0,116480.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,0.6,,8801.0
14.0,Australia,11247412,5985.0,17711.0,58.0,11146950.0,13465.0,82751.0,92.0,431451.0,679.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1472.0,0.0,230.0,2.0,3174.0
15.0,Argentina,10004679,,130249.0,,9725517.0,8843.0,148913.0,402.0,217445.0,2831.0,35716069.0,776264.0,46010234.0,South America,5.0,353.0,1.0,,,3237.0
16.0,Taiwan,9167811,21737.0,15755.0,53.0,8665970.0,18018.0,486086.0,,383774.0,660.0,29674024.0,1242184.0,23888595.0,Asia,3.0,1516.0,1.0,910.0,2.0,20348.0
17.0,Netherlands,8576523,,22989.0,,8530230.0,1162.0,23304.0,55.0,498303.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2.0,749.0,1.0,,,1354.0
