#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,36137870,,824086.0,,27834484.0,,7479300.0,15366.0,,,,,,North America,,,
,South America,21504309,520.0,563004.0,11.0,19136099.0,788.0,1805206.0,21410.0,,,,,,South America,,,
,Asia,29109917,564.0,432699.0,4.0,26466625.0,402.0,2210593.0,26053.0,,,,,,Asia,,,
,Europe,40239535,,923905.0,,28399346.0,,10916284.0,31516.0,,,,,,Europe,,,
,Africa,4295698,,113859.0,,3850262.0,,331577.0,3034.0,,,,,,Africa,,,
,Oceania,57731,3.0,1142.0,,34590.0,3.0,21999.0,6.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,131345781,1087.0,2858710.0,15.0,105722112.0,1193.0,22764959.0,97385.0,16850.0,366.7,,,,All,,,
1.0,USA,31383126,,568513.0,,23894632.0,,6919981.0,8661.0,94394.0,1710.0,410025671.0,1233277.0,332468530.0,North America,11.0,585.0,1.0
2.0,Brazil,12953597,,330297.0,,11305746.0,,1317554.0,8318.0,60616.0,1546.0,28600000.0,133832.0,213699972.0,South America,16.0,647.0,7.0
3.0,India,12484127,,164655.0,,11627122.0,,692350.0,8944.0,8980.0,118.0,246959192.0,177638.0,1390234670.0,Asia,111.0,8443.0,6.0
4.0,France,4741759,,96493.0,,297734.0,,4347532.0,5254.0,72523.0,1476.0,65482489.0,1001526.0,65382744.0,Europe,14.0,678.0,1.0
5.0,Russia,4572077,,100017.0,,4195869.0,,276191.0,2300.0,31319.0,685.0,121300000.0,830925.0,145981818.0,Europe,32.0,1460.0,1.0
6.0,UK,4357091,,126826.0,,3888455.0,,341810.0,517.0,63929.0,1861.0,127546869.0,1871413.0,68155392.0,Europe,16.0,537.0,1.0
7.0,Italy,3650247,,110704.0,,2974688.0,,564855.0,3714.0,60440.0,1833.0,50949110.0,843605.0,60394499.0,Europe,17.0,546.0,1.0
8.0,Turkey,3445052,,32078.0,,3082676.0,,330298.0,2231.0,40519.0,377.0,39319889.0,462461.0,85023100.0,Asia,25.0,2651.0,2.0
9.0,Spain,3300965,,75698.0,,3054725.0,,170542.0,1892.0,70581.0,1619.0,42707830.0,913175.0,46768483.0,Europe,14.0,618.0,1.0
10.0,Germany,2886020,,77502.0,,2560400.0,,248118.0,3680.0,34363.0,923.0,50399177.0,600087.0,83986475.0,Europe,29.0,1084.0,2.0
11.0,Colombia,2437197,,63932.0,,2309356.0,,63909.0,2603.0,47516.0,1246.0,12870222.0,250922.0,51291688.0,South America,21.0,802.0,4.0
12.0,Poland,2415584,,54737.0,,1945994.0,,414853.0,3209.0,63879.0,1447.0,12341238.0,326356.0,37815225.0,Europe,16.0,691.0,3.0
13.0,Argentina,2383537,,56106.0,,2130640.0,,196791.0,3618.0,52376.0,1233.0,9036839.0,198574.0,45508571.0,South America,19.0,811.0,5.0
14.0,Mexico,2247357,,203854.0,,1781629.0,,261874.0,4798.0,17293.0,1569.0,6124274.0,47127.0,129953880.0,North America,58.0,637.0,21.0
15.0,Iran,1920394,,62999.0,,1642418.0,,214977.0,4024.0,22645.0,743.0,13038709.0,153754.0,84802566.0,Asia,44.0,1346.0,7.0
16.0,Ukraine,1731971,,34075.0,,1342536.0,,355360.0,177.0,39784.0,783.0,8297800.0,190603.0,43534475.0,Europe,25.0,1278.0,5.0
