#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6619074,4589.0,248528.0,327.0,3646096.0,5756.0,2724450.0,21830.0,,,,,,North America,,,
,South America,5329805,879.0,177637.0,65.0,3895037.0,980.0,1257131.0,14851.0,,,,,,South America,,,
,Asia,5757321,19464.0,121882.0,359.0,4479961.0,13371.0,1155478.0,18968.0,,,,,,Asia,,,
,Europe,3212390,8879.0,203603.0,227.0,1925380.0,8322.0,1083407.0,5210.0,,,,,,Europe,,,
,Africa,1132101,,25942.0,,849723.0,,256436.0,1210.0,,,,,,Africa,,,
,Oceania,26011,226.0,464.0,17.0,16679.0,389.0,8868.0,59.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,22077423,34037.0,778071.0,995.0,14813527.0,28818.0,6485825.0,62132.0,2832.0,99.8,,,,All,,,
1.0,USA,5612230,203.0,173761.0,45.0,2974780.0,1193.0,2463689.0,17190.0,16942.0,525.0,71689726.0,216418.0,331256357.0,North America,59.0,1906.0,5.0
2.0,Brazil,3363235,,108654.0,,2478494.0,,776087.0,8318.0,15808.0,511.0,13464336.0,63285.0,212756034.0,South America,63.0,1958.0,16.0
3.0,India,2706450,4846.0,51955.0,30.0,1978747.0,2499.0,675748.0,8944.0,1959.0,38.0,30941264.0,22393.0,1381752440.0,Asia,511.0,26595.0,45.0
4.0,Russia,932493,4748.0,15872.0,132.0,742628.0,6527.0,173993.0,2300.0,6389.0,109.0,32900000.0,225431.0,145942798.0,Europe,157.0,9195.0,4.0
5.0,South Africa,589886,,11982.0,,477671.0,,100233.0,539.0,9930.0,202.0,3415670.0,57499.0,59404038.0,Africa,101.0,4958.0,17.0
6.0,Peru,541493,,26481.0,,370717.0,,144295.0,1524.0,16394.0,802.0,2793614.0,84578.0,33030127.0,South America,61.0,1247.0,12.0
7.0,Mexico,525733,3571.0,57023.0,266.0,359347.0,4246.0,109363.0,3536.0,4072.0,442.0,1181695.0,9153.0,129106847.0,North America,246.0,2264.0,109.0
8.0,Colombia,476660,,15372.0,,301525.0,,159763.0,1493.0,9355.0,302.0,2259743.0,44350.0,50952553.0,South America,107.0,3315.0,23.0
9.0,Chile,387502,,10513.0,,360385.0,,16604.0,1177.0,20248.0,549.0,2044880.0,106852.0,19137440.0,South America,49.0,1820.0,9.0
10.0,Spain,382142,,28646.0,,,,,617.0,8173.0,613.0,7955615.0,170147.0,46757191.0,Europe,122.0,1632.0,6.0
11.0,Iran,347835,2385.0,19972.0,168.0,300881.0,1724.0,26982.0,3882.0,4134.0,237.0,2914049.0,34637.0,84129933.0,Asia,242.0,4212.0,29.0
12.0,UK,319197,,41369.0,,,,,73.0,4699.0,609.0,14674841.0,216020.0,67932724.0,Europe,213.0,1642.0,5.0
13.0,Saudi Arabia,299914,,3436.0,,268385.0,,28093.0,1758.0,8598.0,99.0,4317705.0,123780.0,34882225.0,Asia,116.0,10152.0,8.0
14.0,Argentina,299126,,5814.0,,217850.0,,75462.0,1749.0,6611.0,128.0,966926.0,21369.0,45249337.0,South America,151.0,7783.0,47.0
15.0,Pakistan,289832,617.0,6190.0,15.0,270009.0,922.0,13633.0,759.0,1309.0,28.0,2317213.0,10465.0,221424972.0,Asia,764.0,35771.0,96.0
16.0,Bangladesh,282344,3200.0,3740.0,46.0,162825.0,2234.0,115779.0,,1712.0,23.0,1378819.0,8362.0,164900676.0,Asia,584.0,44091.0,120.0
17.0,Italy,254235,,35400.0,,203968.0,,14867.0,58.0,4206.0,586.0,7588083.0,125527.0,60449906.0,Europe,238.0,1708.0,8.0
18.0,Turkey,250542,,5996.0,,231971.0,,12575.0,686.0,2967.0,71.0,5800088.0,68676.0,84455591.0,Asia,337.0,14085.0,15.0
19.0,Germany,226686,,9296.0,,202900.0,,14490.0,224.0,2704.0,111.0,9265361.0,110540.0,83819291.0,Europe,370.0,9017.0,9.0
20.0,France,219029,,30429.0,,84065.0,,104535.0,384.0,3355.0,466.0,6000000.0,91894.0,65292634.0,Europe,298.0,2146.0,11.0
21.0,Iraq,180133,,5954.0,,128945.0,,45234.0,605.0,4466.0,148.0,1304331.0,32339.0,40333218.0,Asia,224.0,6774.0,31.0
22.0,Philippines,169213,4836.0,2687.0,6.0,112861.0,182.0,53665.0,461.0,1542.0,24.0,2071375.0,18871.0,109766558.0,Asia,649.0,40851.0,53.0
23.0,Indonesia,143043,1673.0,6277.0,70.0,96306.0,1848.0,40460.0,,522.0,23.0,1915039.0,6992.0,273895240.0,Asia,1915.0,43635.0,143.0
24.0,Canada,122872,,9032.0,,109059.0,,4781.0,67.0,3252.0,239.0,4840043.0,128094.0,37784956.0,North America,308.0,4183.0,8.0
25.0,Qatar,115368,,193.0,,112088.0,,3087.0,69.0,41088.0,69.0,555970.0,198009.0,2807805.0,Asia,24.0,14548.0,5.0
26.0,Kazakhstan,103300,267.0,1269.0,,84445.0,1668.0,17586.0,221.0,5493.0,67.0,2291327.0,121844.0,18805415.0,Asia,182.0,14819.0,8.0
27.0,Ecuador,101751,,6083.0,,87120.0,,8548.0,339.0,5756.0,344.0,286499.0,16208.0,17676881.0,South America,174.0,2906.0,62.0
28.0,Bolivia,101223,879.0,4123.0,65.0,37471.0,980.0,59629.0,71.0,8657.0,353.0,216774.0,18538.0,11693245.0,South America,116.0,2836.0,54.0
29.0,Egypt,96590,,5173.0,,60651.0,,30766.0,41.0,942.0,50.0,135000.0,1316.0,102574622.0,Africa,1062.0,19829.0,760.0
30.0,Israel,95264,513.0,698.0,6.0,71167.0,876.0,23399.0,410.0,10357.0,76.0,2079941.0,226140.0,9197590.0,Asia,97.0,13177.0,4.0
31.0,Ukraine,94436,1616.0,2116.0,27.0,48925.0,761.0,43395.0,138.0,2161.0,48.0,1315409.0,30102.0,43698003.0,Europe,463.0,20651.0,33.0
32.0,Dominican Republic,86737,,1481.0,,54108.0,,31148.0,295.0,7985.0,136.0,324463.0,29872.0,10861915.0,North America,125.0,7334.0,33.0
33.0,Sweden,85045,,5787.0,,,,,30.0,8414.0,573.0,917036.0,90728.0,10107485.0,Europe,119.0,1747.0,11.0
34.0,Oman,83226,,588.0,,77812.0,,4826.0,150.0,16248.0,115.0,309212.0,60365.0,5122362.0,Asia,62.0,8712.0,17.0
