#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,124590104,,1611388.0,,119822564.0,1341.0,3156152.0,7699.0,,,,,,North America,,,,,,
,Asia,214353455,40182.0,1536768.0,162.0,198988145.0,36813.0,13828542.0,15498.0,,,,,,Asia,,,,,,
,Europe,246314132,31143.0,2017091.0,79.0,241915929.0,51040.0,2381112.0,6491.0,,,,,,Europe,,,,,,
,South America,68008352,281.0,1350611.0,8.0,66272789.0,264.0,384952.0,10192.0,,,,,,South America,,,,,,
,Oceania,13996296,,26116.0,,13834559.0,,135621.0,64.0,,,,,,Australia/Oceania,,,,,,
,Africa,12794281,,258582.0,,12075245.0,24.0,460454.0,548.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,680057341,71606.0,6800571.0,249.0,652909937.0,89482.0,20346833.0,40492.0,87245.0,872.4,,,,All,,,,,,
1.0,USA,105285347,,1145661.0,,102682399.0,,1457287.0,2533.0,314467.0,3422.0,1166932082.0,3485405.0,334805269.0,North America,3.0,292.0,0.0,,,4353.0
2.0,India,44686611,,530772.0,,44153504.0,,2335.0,,31769.0,377.0,918679922.0,653106.0,1406631776.0,Asia,31.0,2650.0,2.0,,,2.0
3.0,France,39622231,,164963.0,,39387145.0,,70123.0,869.0,604140.0,2515.0,271490188.0,4139547.0,65584518.0,Europe,2.0,398.0,0.0,,,1069.0
4.0,Germany,38168908,,168086.0,,37715700.0,16500.0,285122.0,,455022.0,2004.0,122332384.0,1458359.0,83883596.0,Europe,2.0,499.0,1.0,,,3399.0
5.0,Brazil,37052936,,699087.0,,36235329.0,,118520.0,,172056.0,3246.0,63776166.0,296146.0,215353593.0,South America,6.0,308.0,3.0,,,550.0
6.0,Japan,33219038,13950.0,72486.0,99.0,21685717.0,762.0,11460835.0,160.0,264515.0,577.0,95253685.0,758481.0,125584838.0,Asia,4.0,1733.0,1.0,111.0,0.8,91260.0
