#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,126854026,,1635772.0,,122824900.0,556.0,2393354.0,6009.0,,,,,,North America,,,,,,
,Asia,217865387,5.0,1547196.0,,201556589.0,19181.0,14761602.0,15160.0,,,,,,Asia,,,,,,
,Europe,249571288,,2064326.0,,245603672.0,899.0,1903290.0,5604.0,,,,,,Europe,,,,,,
,South America,68780984,,1356855.0,,66480394.0,,943735.0,10102.0,,,,,,South America,,,,,,
,Oceania,14468162,,28560.0,,14303300.0,,136302.0,99.0,,,,,,Australia/Oceania,,,,,,
,Africa,12826211,,258789.0,,12086464.0,,480958.0,547.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,690366779,5.0,6891513.0,0.0,662856025.0,20636.0,20619241.0,37521.0,88568.0,884.1,,,,All,,,,,,
1.0,USA,107201630,,1166899.0,,105343009.0,,691722.0,843.0,320191.0,3485.0,1180581961.0,3526175.0,334805269.0,North America,3.0,287.0,0.0,,,2066.0
2.0,India,44993186,,531893.0,,44459226.0,,2067.0,,31986.0,378.0,930797975.0,661721.0,1406631776.0,Asia,31.0,2645.0,2.0,,,1.0
3.0,France,40119162,,167508.0,,39906782.0,,44872.0,869.0,611717.0,2554.0,271490188.0,4139547.0,65584518.0,Europe,2.0,392.0,0.0,,,684.0
4.0,Germany,38428685,,174352.0,,38240600.0,,13733.0,,458119.0,2078.0,122332384.0,1458359.0,83883596.0,Europe,2.0,481.0,1.0,,,164.0
5.0,Brazil,37639324,,703399.0,,36249161.0,,686764.0,,174779.0,3266.0,63776166.0,296146.0,215353593.0,South America,6.0,306.0,3.0,,,3189.0
6.0,Japan,33803572,,74694.0,,,,,83.0,269169.0,595.0,100414883.0,799578.0,125584838.0,Asia,4.0,1681.0,1.0,,,95582.0
7.0,S. Korea,31904667,,34893.0,,31630678.0,18598.0,239096.0,121.0,621561.0,680.0,15804065.0,307892.0,51329899.0,Asia,2.0,1471.0,3.0,,,4658.0
8.0,Italy,25879984,,190625.0,,25571040.0,,118319.0,54.0,429452.0,3163.0,273050446.0,4530997.0,60262770.0,Europe,2.0,316.0,0.0,,,1963.0
9.0,UK,24618436,,226278.0,,24387941.0,921.0,4217.0,,359404.0,3303.0,522526476.0,7628357.0,68497907.0,Europe,3.0,303.0,0.0,,,62.0
10.0,Russia,22949243,,399339.0,,22389297.0,,160607.0,,157396.0,2739.0,273400000.0,1875095.0,145805947.0,Europe,6.0,365.0,1.0,,,1102.0
11.0,Turkey,17232066,,102174.0,,,,,,201399.0,1194.0,162743369.0,1902052.0,85561976.0,Asia,5.0,837.0,1.0,,,4024.0
12.0,Spain,13890555,,121416.0,,13718476.0,,50663.0,231.0,297320.0,2599.0,471036328.0,10082298.0,46719142.0,Europe,3.0,385.0,0.0,,,1084.0
13.0,Australia,11653091,,21258.0,,11603435.0,,28398.0,71.0,447013.0,815.0,81916639.0,3142326.0,26068792.0,Australia/Oceania,2.0,1226.0,0.0,,,1089.0
14.0,Vietnam,11618751,,43206.0,,10639668.0,,935877.0,16.0,117416.0,437.0,85826548.0,867342.0,98953541.0,Asia,9.0,2290.0,1.0,,,9458.0
15.0,Taiwan,10239998,,19005.0,,10220993.0,,0.0,,428656.0,796.0,30742304.0,1286903.0,23888595.0,Asia,2.0,1257.0,1.0,,,
16.0,Argentina,10054251,,130509.0,,9923742.0,,0.0,363.0,218522.0,2837.0,35716069.0,776264.0,46010234.0,South America,5.0,353.0,1.0,,,
