#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,124156786,,1606851.0,,119306126.0,2064.0,3243809.0,8066.0,,,,,,North America,,,,,,
,Asia,213839959,11588.0,1534358.0,28.0,198355218.0,7334.0,13950383.0,15602.0,,,,,,Asia,,,,,,
,Europe,245649207,,2012905.0,,241214672.0,29095.0,2421630.0,6441.0,,,,,,Europe,,,,,,
,South America,67895987,189.0,1349205.0,6.0,66105195.0,810.0,441587.0,10218.0,,,,,,South America,,,,,,
,Oceania,13957569,2185.0,25936.0,27.0,13800777.0,426.0,130856.0,72.0,,,,,,Australia/Oceania,,,,,,
,Africa,12787445,,258562.0,,12068149.0,,460734.0,547.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,678287674,13962.0,6787832.0,61.0,650850843.0,39729.0,20648999.0,40946.0,87018.0,870.8,,,,All,,,,,,
1.0,USA,104918830,,1141862.0,,102226376.0,,1550592.0,2900.0,313373.0,3411.0,1162906458.0,3473382.0,334805269.0,North America,3.0,293.0,0.0,,,4631.0
2.0,India,44684658,,530757.0,,44152039.0,,1862.0,,31767.0,377.0,917510608.0,652275.0,1406631776.0,Asia,31.0,2650.0,2.0,,,1.0
3.0,France,39578468,,164684.0,,39343470.0,,70314.0,869.0,603473.0,2511.0,271490188.0,4139547.0,65584518.0,Europe,2.0,398.0,0.0,,,1072.0
4.0,Germany,37986750,,167214.0,,37579500.0,10100.0,240036.0,,452851.0,1993.0,122332384.0,1458359.0,83883596.0,Europe,2.0,502.0,1.0,,,2862.0
5.0,Brazil,36970513,,698014.0,,36106527.0,,165972.0,,171674.0,3241.0,63776166.0,296146.0,215353593.0,South America,6.0,309.0,3.0,,,771.0
6.0,Japan,33040963,,71308.0,,21650851.0,,11318804.0,254.0,263097.0,568.0,94061751.0,748990.0,125584838.0,Asia,4.0,1761.0,1.0,,,90129.0
7.0,S. Korea,30408656,11436.0,33832.0,28.0,30123213.0,7394.0,251611.0,216.0,592416.0,659.0,15804065.0,307892.0,51329899.0,Asia,2.0,1517.0,3.0,223.0,0.5,4902.0
8.0,Italy,25519067,,187551.0,,25135458.0,,196058.0,163.0,423463.0,3112.0,266620812.0,4424304.0,60262770.0,Europe,2.0,321.0,0.0,,,3253.0
9.0,UK,24315983,,205540.0,,24060686.0,1868.0,49757.0,,354989.0,3001.0,522526476.0,7628357.0,68497907.0,Europe,3.0,333.0,0.0,,,726.0
10.0,Russia,22121725,,395689.0,,21472809.0,,253227.0,,151720.0,2714.0,273400000.0,1875095.0,145805947.0,Europe,7.0,368.0,1.0,,,1737.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13748918,,118976.0,,13578453.0,,51489.0,231.0,294289.0,2547.0,471036328.0,10082298.0,46719142.0,Europe,3.0,393.0,0.0,,,1102.0
13.0,Vietnam,11526786,,43186.0,,10614716.0,,868884.0,5.0,116487.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,,,8781.0
14.0,Australia,11345635,2185.0,19258.0,27.0,11297901.0,426.0,28476.0,44.0,435219.0,739.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1354.0,0.0,84.0,1.0,1092.0
15.0,Argentina,10042136,,130448.0,,9904158.0,632.0,7530.0,363.0,218259.0,2835.0,35716069.0,776264.0,46010234.0,South America,5.0,353.0,1.0,,,164.0
16.0,Taiwan,9878848,,17319.0,,9411161.0,,450368.0,,413538.0,725.0,30631119.0,1282249.0,23888595.0,Asia,2.0,1379.0,1.0,,,18853.0
17.0,Netherlands,8587919,,22992.0,,8555826.0,458.0,9101.0,53.0,498966.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2.0,749.0,1.0,,,529.0
18.0,Iran,7566265,,144793.0,,7338520.0,,82952.0,261.0,87956.0,1683.0,55034937.0,639771.0,86022837.0,Asia,11.0,594.0,2.0,,,964.0
19.0,Mexico,7414918,,332695.0,,6656060.0,,426163.0,,56360.0,2529.0,19465548.0,147956.0,131562772.0,North America,18.0,395.0,7.0,,,3239.0
20.0,Indonesia,6733697,,160880.0,,6568681.0,,4136.0,,24123.0,576.0,114158919.0,408975.0,279134505.0,Asia,41.0,1735.0,2.0,,,15.0
21.0,Poland,6396106,,118809.0,,5335940.0,,941357.0,696.0,169479.0,3148.0,38198892.0,1012165.0,37739785.0,Europe,6.0,318.0,1.0,,,24943.0
22.0,Colombia,6358775,,142596.0,,6182304.0,,33875.0,342.0,123441.0,2768.0,36951507.0,717327.0,51512762.0,South America,8.0,361.0,1.0,,,658.0
23.0,Austria,5849332,,21799.0,,5781762.0,,45771.0,40.0,645144.0,2404.0,211273524.0,23302116.0,9066710.0,Europe,2.0,416.0,0.0,,,5048.0
24.0,Greece,5831467,,35957.0,,5703151.0,15393.0,92359.0,115.0,565249.0,3485.0,102228365.0,9909078.0,10316637.0,Europe,2.0,287.0,0.0,,,8952.0
25.0,Portugal,5566708,,26117.0,,5536293.0,,4298.0,61.0,548954.0,2575.0,45948100.0,4531116.0,10140570.0,Europe,2.0,388.0,0.0,,,424.0
26.0,Ukraine,5382095,,111175.0,,5259805.0,424.0,11115.0,,124608.0,2574.0,32603805.0,754855.0,43192122.0,Europe,8.0,389.0,1.0,,,257.0
27.0,Chile,5144220,,64040.0,,5076269.0,,3911.0,97.0,267230.0,3327.0,48302660.0,2509204.0,19250195.0,South America,4.0,301.0,0.0,,,203.0
28.0,Malaysia,5040368,,36954.0,,4994015.0,,9399.0,8.0,151905.0,1114.0,67926624.0,2047150.0,33181072.0,Asia,7.0,898.0,0.0,,,283.0
29.0,Israel,4793243,,12246.0,,4776010.0,,4987.0,57.0,513966.0,1313.0,41373364.0,4436346.0,9326000.0,Asia,2.0,762.0,0.0,,,535.0
30.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,
31.0,Thailand,4727628,,33894.0,,4692636.0,,1098.0,,67462.0,484.0,17270775.0,246450.0,70078203.0,Asia,15.0,2068.0,4.0,,,16.0
32.0,Belgium,4700949,,33616.0,,4654517.0,397.0,12816.0,43.0,402883.0,2881.0,36623129.0,3138692.0,11668278.0,Europe,2.0,347.0,0.0,,,1098.0
33.0,Czechia,4599042,,42368.0,,4548708.0,,7966.0,26.0,428344.0,3946.0,56948121.0,5304020.0,10736784.0,Europe,2.0,253.0,0.0,,,742.0
34.0,Canada,4571053,,50863.0,,4480111.0,2064.0,40079.0,99.0,119074.0,1325.0,66343123.0,1728207.0,38388419.0,North America,8.0,755.0,1.0,,,1044.0
