#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,103760860,9406.0,1482073.0,69.0,97495545.0,3060.0,4783242.0,8388.0,,,,,,North America,,,,,,
,Asia,159505882,103604.0,1436114.0,200.0,153638416.0,132319.0,4431352.0,10551.0,,,,,,Asia,,,,,,
,South America,58703788,378.0,1301894.0,,55775758.0,8393.0,1626136.0,10539.0,,,,,,South America,,,,,,
,Europe,199665052,536.0,1849436.0,2.0,191079649.0,80274.0,6735967.0,5740.0,,,,,,Europe,,,,,,
,Oceania,9338536,35201.0,13299.0,59.0,8991799.0,6453.0,333438.0,125.0,,,,,,Australia/Oceania,,,,,,
,Africa,12232285,,255467.0,,11434695.0,,542123.0,990.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,543207124,149125.0,6338298.0,330.0,518416568.0,230499.0,18452258.0,36333.0,69688.0,813.1,,,,All,,,,,,
1.0,USA,87861132,,1037928.0,,83611613.0,,3211591.0,3027.0,262435.0,3100.0,1041856313.0,3111948.0,334792303.0,North America,4.0,323.0,0.0,,,9593.0
2.0,India,43270577,,524817.0,,42682697.0,,63063.0,698.0,30765.0,373.0,856390449.0,608883.0,1406495363.0,Asia,33.0,2680.0,2.0,,,45.0
3.0,Brazil,31644703,,668892.0,,30310772.0,,665039.0,8318.0,146837.0,3104.0,63776166.0,295932.0,215509529.0,South America,7.0,322.0,3.0,,,3086.0
4.0,France,30028853,,148996.0,,29290420.0,,589437.0,869.0,458068.0,2273.0,271490188.0,4141380.0,65555487.0,Europe,2.0,440.0,0.0,,,8991.0
5.0,Germany,27095988,,140292.0,,26132100.0,40200.0,823596.0,668.0,321397.0,1664.0,122332384.0,1451035.0,84306972.0,Europe,3.0,601.0,1.0,,,9769.0
6.0,UK,22460449,,179472.0,,22065350.0,,215627.0,146.0,327497.0,2617.0,522526476.0,7618975.0,68582253.0,Europe,3.0,382.0,0.0,,,3144.0
7.0,Russia,18388424,,380270.0,,17810796.0,,197358.0,2300.0,125899.0,2604.0,273400000.0,1871877.0,146056619.0,Europe,8.0,384.0,1.0,,,1351.0
8.0,S. Korea,18263643,7186.0,24416.0,9.0,18062055.0,6131.0,177172.0,82.0,355633.0,475.0,15804065.0,307740.0,51355321.0,Asia,3.0,2103.0,3.0,140.0,0.2,3450.0
9.0,Italy,17773764,,167617.0,,17005366.0,,600781.0,192.0,294813.0,2780.0,223718846.0,3710818.0,60288281.0,Europe,3.0,360.0,0.0,,,9965.0
10.0,Turkey,15085742,,98996.0,,14986340.0,,406.0,975.0,175189.0,1150.0,162743369.0,1889925.0,86111031.0,Asia,6.0,870.0,1.0,,,5.0
11.0,Spain,12515127,,107239.0,,12019883.0,,388005.0,339.0,267474.0,2292.0,471036328.0,10067002.0,46790131.0,Europe,4.0,436.0,0.0,,,8292.0
12.0,Vietnam,10734925,,43083.0,,9583105.0,,1108737.0,41.0,108380.0,435.0,85823637.0,866480.0,99048607.0,Asia,9.0,2299.0,1.0,,,11194.0
13.0,Argentina,9313453,,128994.0,,9072083.0,7201.0,112376.0,344.0,202442.0,2804.0,35716069.0,776343.0,46005531.0,South America,5.0,357.0,1.0,,,2443.0
14.0,Japan,9108323,15802.0,30980.0,17.0,8929852.0,14784.0,147491.0,40.0,72449.0,246.0,55258304.0,439532.0,125720732.0,Asia,14.0,4058.0,2.0,126.0,0.1,1173.0
15.0,Netherlands,8118400,,22342.0,,8049179.0,,46879.0,34.0,471756.0,1298.0,21107399.0,1226540.0,17208889.0,Europe,2.0,770.0,1.0,,,2724.0
16.0,Australia,7754075,30187.0,9269.0,52.0,7508770.0,,236036.0,93.0,297347.0,355.0,73058878.0,2801599.0,26077567.0,Australia/Oceania,3.0,2813.0,0.0,1158.0,2.0,9051.0
17.0,Iran,7234367,,141360.0,,7059934.0,,33073.0,321.0,84031.0,1642.0,52298398.0,607471.0,86092025.0,Asia,12.0,609.0,2.0,,,384.0
18.0,Colombia,6131657,,139918.0,,5952212.0,,39527.0,342.0,118049.0,2694.0,35304331.0,679690.0,51941821.0,South America,8.0,371.0,1.0,,,761.0
19.0,Indonesia,6064424,,156673.0,,5901083.0,,6668.0,2771.0,21723.0,561.0,99861669.0,357708.0,279170943.0,Asia,46.0,1782.0,3.0,,,24.0
20.0,Poland,6010871,,116390.0,,5335587.0,,558894.0,408.0,159162.0,3082.0,36426715.0,964545.0,37765697.0,Europe,6.0,324.0,1.0,,,14799.0
21.0,Mexico,5852596,9406.0,325340.0,69.0,5102915.0,3060.0,424341.0,4798.0,44480.0,2473.0,16234564.0,123384.0,131577669.0,North America,22.0,404.0,8.0,71.0,0.5,3225.0
22.0,Ukraine,5014929,,108605.0,,,,,177.0,116030.0,2513.0,19521252.0,451661.0,43220988.0,Europe,9.0,398.0,2.0,,,19627.0
23.0,Portugal,5005783,,23746.0,,4394940.0,32765.0,587097.0,61.0,493731.0,2342.0,42825431.0,4223966.0,10138677.0,Europe,2.0,427.0,0.0,,,57907.0
24.0,DPRK,4581420,23160.0,73.0,,4540390.0,28440.0,40957.0,,176213.0,3.0,,,25999385.0,Asia,6.0,356156.0,,891.0,,1575.0
25.0,Malaysia,4534665,,35730.0,,4474358.0,,24577.0,32.0,136686.0,1077.0,60480587.0,1823040.0,33175673.0,Asia,7.0,929.0,1.0,,,741.0
26.0,Thailand,4494880,1967.0,30425.0,19.0,4443428.0,2123.0,21027.0,1496.0,64083.0,434.0,17270775.0,246226.0,70141914.0,Asia,16.0,2305.0,4.0,28.0,0.3,300.0
27.0,Austria,4312525,,18720.0,,4241084.0,,52721.0,31.0,473554.0,2056.0,189188265.0,20774555.0,9106730.0,Europe,2.0,486.0,0.0,,,5789.0
28.0,Israel,4209572,,10882.0,,4160530.0,,38160.0,150.0,451380.0,1167.0,41373364.0,4436346.0,9326000.0,Asia,2.0,857.0,0.0,,,4092.0
29.0,Belgium,4187940,,31856.0,,4100226.0,4938.0,55858.0,65.0,358308.0,2726.0,34276446.0,2932594.0,11688099.0,Europe,3.0,367.0,0.0,,,4779.0
30.0,South Africa,3983675,,101584.0,,3866240.0,,15851.0,192.0,65555.0,1672.0,25562966.0,420660.0,60768708.0,Africa,15.0,598.0,2.0,,,261.0
31.0,Czechia,3924729,370.0,40307.0,2.0,3882597.0,490.0,1825.0,4.0,365167.0,3750.0,55481065.0,5162102.0,10747767.0,Europe,3.0,267.0,0.0,34.0,0.2,170.0
32.0,Canada,3909429,,41717.0,,3549215.0,,318497.0,230.0,101839.0,1087.0,62248644.0,1621554.0,38388269.0,North America,10.0,920.0,1.0,,,8297.0
33.0,Chile,3857643,,58171.0,,3553642.0,,245830.0,165.0,198473.0,2993.0,39629082.0,2038891.0,19436590.0,South America,5.0,334.0,0.0,,,12648.0
34.0,Philippines,3694529,,60461.0,,3630606.0,,3462.0,458.0,32861.0,538.0,30502406.0,271304.0,112428786.0,Asia,30.0,1860.0,4.0,,,31.0
35.0,Switzerland,3684270,,13975.0,,3629275.0,1914.0,41020.0,38.0,419707.0,1592.0,21211193.0,2416349.0,8778198.0,Europe,2.0,628.0,0.0,,,4673.0
36.0,Peru,3594977,,213361.0,,3370042.0,788.0,11574.0,140.0,106145.0,6300.0,31105901.0,918428.0,33868634.0,South America,9.0,159.0,1.0,,,342.0
37.0,Greece,3525056,,30057.0,,3437930.0,,57069.0,102.0,341453.0,2911.0,83922329.0,8129104.0,10323687.0,Europe,3.0,343.0,0.0,,,5528.0
38.0,Taiwan,3190787,55261.0,4868.0,154.0,1810953.0,80677.0,1374966.0,,133501.0,204.0,20023728.0,837780.0,23900931.0,Asia,7.0,4910.0,1.0,2312.0,6.0,57528.0
39.0,Denmark,2995718,,6421.0,,2979394.0,,9903.0,8.0,513667.0,1101.0,127556361.0,21871710.0,5832025.0,Europe,2.0,908.0,0.0,,,1698.0
40.0,Romania,2912878,,65714.0,,2843781.0,,3383.0,48.0,153412.0,3461.0,23326374.0,1228529.0,18987244.0,Europe,7.0,289.0,1.0,,,178.0
41.0,Sweden,2512853,,19042.0,,2486731.0,,7080.0,7.0,245823.0,1863.0,18637355.0,1823220.0,10222217.0,Europe,4.0,537.0,1.0,,,693.0
42.0,Iraq,2331148,,25225.0,,2303777.0,,2146.0,11.0,55524.0,601.0,18666580.0,444606.0,41984557.0,Asia,18.0,1664.0,2.0,,,51.0
43.0,Serbia,2021601,,16105.0,,2000690.0,,4806.0,9.0,233208.0,1858.0,9815229.0,1132264.0,8668679.0,Europe,4.0,538.0,1.0,,,554.0
44.0,Bangladesh,1954994,,29131.0,,1905618.0,,20245.0,1328.0,11644.0,174.0,14207900.0,84625.0,167892985.0,Asia,86.0,5763.0,12.0,,,121.0
45.0,Hungary,1923122,,46594.0,,1862334.0,,14194.0,7.0,200065.0,4847.0,11394556.0,1185393.0,9612471.0,Europe,5.0,206.0,1.0,,,1477.0
46.0,Slovakia,1791816,,20122.0,,1769778.0,,1916.0,11.0,327883.0,3682.0,7162345.0,1310632.0,5464804.0,Europe,3.0,272.0,1.0,,,351.0
47.0,Jordan,1697271,,14068.0,,1682962.0,,241.0,124.0,163185.0,1353.0,16834239.0,1618536.0,10400905.0,Asia,6.0,739.0,1.0,,,23.0
