#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,119336195,14.0,1565294.0,,114707017.0,2292.0,3063884.0,8634.0,,,,,,North America,,,,,,
,Asia,199649446,199239.0,1498975.0,344.0,190643843.0,72735.0,7506628.0,9528.0,,,,,,Asia,,,,,,
,Europe,238843325,72714.0,1962437.0,170.0,232991848.0,69461.0,3889040.0,7630.0,,,,,,Europe,,,,,,
,South America,65211185,4447.0,1336135.0,26.0,63225216.0,7674.0,649834.0,10169.0,,,,,,South America,,,,,,
,Oceania,13087163,18704.0,22338.0,36.0,12761462.0,1.0,303363.0,137.0,,,,,,Australia/Oceania,,,,,,
,Africa,12711579,329.0,258117.0,,12018618.0,15.0,434844.0,843.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,648839614,295447.0,6643311.0,576.0,626348710.0,152178.0,15847593.0,36941.0,83240.0,852.3,,,,All,,,,,,
1.0,USA,100743392,,1106378.0,,98191251.0,,1445763.0,3451.0,300901.0,3305.0,1141344289.0,3408979.0,334805269.0,North America,3.0,303.0,0.0,,,4318.0
2.0,India,44673984,,530624.0,,44137617.0,,5743.0,698.0,31760.0,377.0,906725359.0,644607.0,1406631776.0,Asia,31.0,2651.0,2.0,,,4.0
3.0,France,37975060,59008.0,159093.0,67.0,36940992.0,5501.0,874975.0,869.0,579025.0,2426.0,271490188.0,4139547.0,65584518.0,Europe,2.0,412.0,0.0,900.0,1.0,13341.0
4.0,Germany,36530020,,158109.0,,35853000.0,31100.0,518911.0,1406.0,435485.0,1885.0,122332384.0,1458359.0,83883596.0,Europe,2.0,531.0,1.0,,,6186.0
5.0,Brazil,35336482,,689998.0,,34257388.0,,389096.0,8318.0,164086.0,3204.0,63776166.0,296146.0,215353593.0,South America,6.0,312.0,3.0,,,1807.0
6.0,S. Korea,27208800,52987.0,30621.0,53.0,26187426.0,23703.0,990753.0,460.0,530077.0,597.0,15804065.0,307892.0,51329899.0,Asia,2.0,1676.0,3.0,1032.0,1.0,19302.0
