#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,32607980,9884.0,726454.0,1095.0,21996052.0,7233.0,9885474.0,24887.0,,,,,,North America,,,
,Asia,24235694,4342.0,388214.0,69.0,22787166.0,6896.0,1060314.0,22208.0,,,,,,Asia,,,
,South America,17134701,789.0,446870.0,29.0,15524343.0,1183.0,1163488.0,20023.0,,,,,,South America,,,
,Europe,32617604,22945.0,778896.0,378.0,21667622.0,18258.0,10171086.0,26575.0,,,,,,Europe,,,
,Africa,3809411,,99948.0,,3346363.0,,363100.0,2407.0,,,,,,Africa,,,
,Oceania,50676,5.0,1083.0,,34225.0,8.0,15368.0,4.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,110456787,37965.0,2441480.0,1571.0,85356477.0,33578.0,22658830.0,96104.0,14171.0,313.2,,,,All,,,
1.0,USA,28453526,,502544.0,,18596497.0,,9354485.0,18227.0,85644.0,1513.0,340260505.0,1024171.0,332230330.0,North America,12.0,661.0,1.0
2.0,India,10950201,655.0,156038.0,,10656845.0,2139.0,137318.0,8944.0,7886.0,112.0,208703791.0,150301.0,1388567856.0,Asia,127.0,8899.0,7.0
3.0,Brazil,9979276,,242178.0,,8950450.0,,786648.0,8318.0,46738.0,1134.0,28600000.0,133949.0,213514482.0,South America,21.0,882.0,7.0
4.0,Russia,4112151,,81446.0,,3642582.0,,388123.0,2300.0,28170.0,558.0,107500000.0,736432.0,145974150.0,Europe,35.0,1792.0,1.0
5.0,UK,4071185,,118933.0,,2282703.0,,1669549.0,2708.0,59772.0,1746.0,83527818.0,1226337.0,68111637.0,Europe,17.0,573.0,1.0
6.0,France,3514147,,83122.0,,245737.0,,3185288.0,3350.0,53762.0,1272.0,49251253.0,753480.0,65365037.0,Europe,19.0,786.0,1.0
7.0,Spain,3107172,,66316.0,,2410846.0,,630010.0,3909.0,66440.0,1418.0,37334915.0,798330.0,46766264.0,Europe,15.0,705.0,1.0
8.0,Italy,2751657,,94540.0,,2268253.0,,388864.0,2043.0,45553.0,1565.0,36916289.0,611142.0,60405387.0,Europe,22.0,639.0,2.0
9.0,Turkey,2609359,,27738.0,,2496833.0,,84788.0,1193.0,30730.0,327.0,31866086.0,375286.0,84911581.0,Asia,33.0,3061.0,3.0
10.0,Germany,2362364,,67074.0,,2165900.0,11300.0,129390.0,3352.0,28139.0,799.0,42872730.0,510672.0,83953622.0,Europe,36.0,1252.0,2.0
11.0,Colombia,2207701,,58134.0,,2099628.0,,49939.0,3482.0,43098.0,1135.0,10987643.0,214497.0,51225046.0,South America,23.0,881.0,5.0
12.0,Argentina,2039124,,50616.0,,1842878.0,,145630.0,3573.0,44858.0,1113.0,6947674.0,152838.0,45457630.0,South America,22.0,898.0,7.0
13.0,Mexico,2013563,8988.0,177061.0,1075.0,1571071.0,7079.0,265431.0,4798.0,15514.0,1364.0,5171357.0,39845.0,129787433.0,North America,64.0,733.0,25.0
14.0,Poland,1605372,,41308.0,,1354598.0,,209466.0,1286.0,42447.0,1092.0,9178403.0,242685.0,37820302.0,Europe,24.0,916.0,4.0
15.0,Iran,1542076,,59184.0,,1317612.0,,165280.0,3684.0,18213.0,699.0,10218318.0,120683.0,84670389.0,Asia,55.0,1431.0,8.0
16.0,South Africa,1496439,,48478.0,,1399829.0,,48132.0,546.0,25032.0,811.0,8772743.0,146751.0,59779936.0,Africa,40.0,1233.0,7.0
17.0,Ukraine,1287141,6237.0,24852.0,163.0,1134120.0,5225.0,128169.0,177.0,29544.0,570.0,6596588.0,151414.0,43566610.0,Europe,34.0,1753.0,7.0
18.0,Peru,1252137,,44308.0,,1156408.0,,51421.0,2073.0,37646.0,1332.0,7050280.0,211968.0,33261093.0,South America,27.0,751.0,5.0
19.0,Indonesia,1243646,,33788.0,,1047676.0,,162182.0,,4517.0,123.0,10115963.0,36739.0,275348428.0,Asia,221.0,8149.0,27.0
20.0,Czechia,1123252,10813.0,18739.0,57.0,995986.0,278.0,108527.0,1227.0,104766.0,1748.0,7233617.0,674679.0,10721573.0,Europe,10.0,572.0,1.0
21.0,Netherlands,1038156,,15017.0,,,,,520.0,60502.0,875.0,6970400.0,406227.0,17158897.0,Europe,17.0,1143.0,2.0
22.0,Canada,834182,,21435.0,,779761.0,,32986.0,594.0,21980.0,565.0,23284768.0,613546.0,37951138.0,North America,45.0,1771.0,2.0
23.0,Portugal,790885,,15649.0,,683061.0,,92175.0,719.0,77707.0,1538.0,7906907.0,776876.0,10177822.0,Europe,13.0,650.0,1.0
24.0,Chile,784314,,19659.0,,743306.0,,21349.0,1579.0,40808.0,1023.0,8834416.0,459651.0,19219840.0,South America,25.0,978.0,2.0
25.0,Romania,768785,,19588.0,,714709.0,,34488.0,935.0,40133.0,1023.0,5777072.0,301580.0,19156023.0,Europe,25.0,978.0,3.0
26.0,Belgium,743882,2677.0,21793.0,43.0,51107.0,177.0,670982.0,311.0,64009.0,1875.0,9005415.0,774889.0,11621551.0,Europe,16.0,533.0,1.0
27.0,Israel,738629,,5473.0,,681249.0,,51907.0,959.0,80307.0,595.0,11476197.0,1247740.0,9197590.0,Asia,12.0,1681.0,1.0
28.0,Iraq,653557,,13204.0,,611036.0,,29317.0,296.0,16023.0,324.0,6368835.0,156145.0,40788078.0,Asia,62.0,3089.0,6.0
29.0,Sweden,622102,,12569.0,,,,,224.0,61357.0,1240.0,5708037.0,562973.0,10139088.0,Europe,16.0,807.0,2.0
30.0,Pakistan,567261,1272.0,12488.0,52.0,530597.0,2052.0,24176.0,1666.0,2537.0,56.0,8567761.0,38320.0,223584819.0,Asia,394.0,17904.0,26.0
31.0,Philippines,553424,,11577.0,,512033.0,,29814.0,786.0,5008.0,105.0,8399429.0,76013.0,110499867.0,Asia,200.0,9545.0,13.0
32.0,Switzerland,545535,,9849.0,,490280.0,,45406.0,204.0,62744.0,1133.0,4797666.0,551797.0,8694624.0,Europe,16.0,883.0,2.0
33.0,Bangladesh,541877,,8314.0,,489254.0,,44309.0,,3270.0,50.0,3893654.0,23495.0,165724905.0,Asia,306.0,19933.0,43.0
34.0,Morocco,479579,,8517.0,,461466.0,,9596.0,263.0,12897.0,229.0,5548327.0,149203.0,37186387.0,Africa,78.0,4366.0,7.0
35.0,Austria,437874,,8290.0,,415221.0,,14363.0,264.0,48443.0,917.0,4936688.0,546160.0,9038904.0,Europe,21.0,1090.0,2.0
36.0,Serbia,426487,,4277.0,,31536.0,,390674.0,142.0,48937.0,491.0,2797273.0,320972.0,8715002.0,Europe,20.0,2038.0,3.0
37.0,Japan,419015,,7102.0,,391208.0,,20705.0,607.0,3319.0,56.0,7707786.0,61061.0,126230484.0,Asia,301.0,17774.0,16.0
38.0,Hungary,394023,2853.0,14035.0,104.0,301363.0,1374.0,78625.0,332.0,40854.0,1455.0,3434878.0,356139.0,9644771.0,Europe,24.0,687.0,3.0
39.0,Saudi Arabia,373702,,6445.0,,364646.0,,2611.0,480.0,10630.0,183.0,13157534.0,374272.0,35154979.0,Asia,94.0,5455.0,3.0
40.0,UAE,358583,,1055.0,,343935.0,,13593.0,,35982.0,106.0,28655877.0,2875441.0,9965732.0,Asia,28.0,9446.0,0.0
41.0,Jordan,355106,,4503.0,,330805.0,,19798.0,160.0,34587.0,439.0,4299656.0,418782.0,10267062.0,Asia,29.0,2280.0,2.0
42.0,Lebanon,346080,,4152.0,,250994.0,,90934.0,941.0,50849.0,610.0,2848482.0,418524.0,6806014.0,Asia,20.0,1639.0,2.0
43.0,Panama,333755,,5672.0,,316048.0,,12035.0,210.0,76593.0,1302.0,1811923.0,415817.0,4357496.0,North America,13.0,768.0,2.0
44.0,Slovakia,282864,,6168.0,,255300.0,,21396.0,607.0,51794.0,1129.0,1927182.0,352878.0,5461319.0,Europe,19.0,885.0,3.0
45.0,Nepal,273070,,2055.0,,269394.0,,1621.0,,9267.0,70.0,2127789.0,72212.0,29466055.0,Asia,108.0,14339.0,14.0
46.0,Belarus,272273,,1876.0,,261568.0,,8829.0,,28820.0,199.0,4715699.0,499156.0,9447351.0,Europe,35.0,5036.0,2.0
47.0,Malaysia,272163,,1005.0,,229762.0,,41396.0,231.0,8342.0,31.0,5647392.0,173088.0,32627305.0,Asia,120.0,32465.0,6.0
48.0,Ecuador,268219,,15394.0,,230377.0,,22448.0,489.0,15059.0,864.0,949602.0,53314.0,17811644.0,South America,66.0,1157.0,19.0
49.0,Georgia,267313,365.0,3399.0,9.0,260266.0,539.0,3648.0,,67092.0,853.0,2513088.0,630747.0,3984305.0,Asia,15.0,1172.0,2.0
50.0,Croatia,238501,,5375.0,,230907.0,,2219.0,82.0,58325.0,1314.0,1282357.0,313599.0,4089160.0,Europe,17.0,761.0,3.0
51.0,Bolivia,238495,789.0,11303.0,29.0,181338.0,1183.0,45854.0,71.0,20257.0,960.0,652846.0,55451.0,11773309.0,South America,49.0,1042.0,18.0
52.0,Bulgaria,233342,,9744.0,,198888.0,,24710.0,296.0,33744.0,1409.0,1556468.0,225081.0,6915145.0,Europe,30.0,710.0,4.0
53.0,Azerbaijan,232491,,3187.0,,227116.0,,2188.0,,22800.0,313.0,2521394.0,247271.0,10196884.0,Asia,44.0,3200.0,4.0
54.0,Dominican Republic,231737,,2990.0,,180170.0,,48577.0,241.0,21228.0,274.0,1153449.0,105660.0,10916563.0,North America,47.0,3651.0,9.0
55.0,Tunisia,225116,,7651.0,,185421.0,,32044.0,288.0,18923.0,643.0,937497.0,78803.0,11896646.0,Africa,53.0,1555.0,13.0
56.0,Ireland,211751,,4036.0,,23364.0,,184351.0,151.0,42584.0,812.0,3345319.0,672754.0,4972574.0,Europe,23.0,1232.0,1.0
57.0,Denmark,205597,,2316.0,,197746.0,,5535.0,57.0,35417.0,399.0,15517969.0,2673153.0,5805119.0,Europe,28.0,2507.0,0.0
58.0,Kazakhstan,204924,869.0,2540.0,,188606.0,1061.0,13778.0,221.0,10832.0,134.0,6399596.0,338275.0,18918299.0,Asia,92.0,7448.0,3.0
59.0,Costa Rica,200888,,2745.0,,166979.0,,31164.0,155.0,39209.0,536.0,645809.0,126049.0,5123489.0,North America,26.0,1866.0,8.0
60.0,Lithuania,192193,365.0,3129.0,11.0,176925.0,254.0,12139.0,164.0,71234.0,1160.0,2042471.0,757021.0,2698038.0,Europe,14.0,862.0,1.0
61.0,Slovenia,181606,,3745.0,,166220.0,,11641.0,128.0,87348.0,1801.0,869247.0,418084.0,2079119.0,Europe,11.0,555.0,2.0
62.0,Kuwait,180505,,1019.0,,168420.0,,11066.0,139.0,41877.0,236.0,1697459.0,393812.0,4310324.0,Asia,24.0,4230.0,3.0
63.0,Egypt,175677,,10150.0,,136081.0,,29446.0,90.0,1697.0,98.0,1000000.0,9658.0,103546421.0,Africa,589.0,10202.0,104.0
64.0,Greece,174659,,6194.0,,155913.0,,12552.0,313.0,16809.0,596.0,4793407.0,461318.0,10390681.0,Europe,59.0,1678.0,2.0
