#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,59671145,2841.0,1200914.0,253.0,48024806.0,2736.0,10445425.0,19734.0,,,,,,North America,,,,,,
,Asia,82481509,16049.0,1219750.0,317.0,79741063.0,22490.0,1520696.0,30011.0,,,,,,Asia,,,,,,
,South America,39073216,803.0,1183569.0,5.0,37139669.0,803.0,749978.0,12739.0,,,,,,South America,,,,,,
,Europe,75321043,18936.0,1432036.0,345.0,66041932.0,37570.0,7847075.0,22192.0,,,,,,Europe,,,,,,
,Africa,8806185,14.0,224195.0,,8152239.0,4.0,429751.0,1820.0,,,,,,Africa,,,,,,
,Oceania,377040,1381.0,4264.0,9.0,333947.0,106.0,38829.0,142.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,265730859,40024.0,5264743.0,929.0,239434362.0,63709.0,21031754.0,86638.0,34091.0,675.4,,,,All,,,,,,
1.0,USA,49934791,,808608.0,,39498111.0,,9628072.0,13725.0,149610.0,2423.0,760171483.0,2277562.0,333765397.0,North America,7.0,413.0,0.0,,,28847.0
2.0,India,34633255,,470620.0,,34060774.0,6918.0,101861.0,8944.0,24750.0,336.0,647252850.0,462552.0,1399309544.0,Asia,40.0,2973.0,2.0,,,73.0
3.0,Brazil,22138247,,615606.0,,21359352.0,,163289.0,8318.0,103108.0,2867.0,63776166.0,297034.0,214709861.0,South America,10.0,349.0,3.0,,,761.0
4.0,UK,10421104,,145551.0,,9188131.0,,1087422.0,895.0,152370.0,2128.0,366108215.0,5352959.0,68393618.0,Europe,7.0,470.0,0.0,,,15899.0
5.0,Russia,9769011,,280072.0,,8471813.0,,1017126.0,2300.0,66900.0,1918.0,227400000.0,1557283.0,146023563.0,Europe,15.0,521.0,1.0,,,6965.0
6.0,Turkey,8881760,,77645.0,,8412434.0,,391681.0,1405.0,103722.0,907.0,109098818.0,1274069.0,85630260.0,Asia,10.0,1103.0,1.0,,,4574.0
7.0,France,7875012,,119506.0,,7168139.0,,587367.0,2058.0,120267.0,1825.0,167925512.0,2564565.0,65479150.0,Europe,8.0,548.0,0.0,,,8970.0
8.0,Germany,6143856,,103530.0,,5082500.0,24400.0,957826.0,4636.0,72997.0,1230.0,85782441.0,1019213.0,84165340.0,Europe,14.0,813.0,1.0,,,11380.0
9.0,Iran,6131356,,130124.0,,5916199.0,,85033.0,3278.0,71693.0,1522.0,39093355.0,457114.0,85522195.0,Asia,14.0,657.0,2.0,,,994.0
10.0,Argentina,5339382,,116643.0,,5200141.0,,22598.0,657.0,116616.0,2548.0,26387800.0,576330.0,45785918.0,South America,9.0,393.0,2.0,,,494.0
11.0,Spain,5202958,,88159.0,,4927391.0,,187408.0,814.0,111221.0,1885.0,66213858.0,1415414.0,46780564.0,Europe,9.0,531.0,1.0,,,4006.0
12.0,Italy,5094072,,134152.0,,4736202.0,,223718.0,732.0,84429.0,2223.0,121810009.0,2018887.0,60335220.0,Europe,12.0,450.0,0.0,,,3708.0
13.0,Colombia,5078987,,128733.0,,4918619.0,,31635.0,342.0,98326.0,2492.0,28293690.0,547749.0,51654519.0,South America,10.0,401.0,2.0,,,612.0
14.0,Indonesia,4257489,,143863.0,,4105994.0,,7632.0,,15335.0,518.0,55613822.0,200310.0,277638777.0,Asia,65.0,1930.0,5.0,,,27.0
15.0,Mexico,3900293,2841.0,295154.0,251.0,3255802.0,2736.0,349337.0,4798.0,29805.0,2255.0,11944625.0,91278.0,130860095.0,North America,34.0,443.0,11.0,22.0,2.0,2670.0
16.0,Poland,3649027,,85630.0,,3116875.0,,446522.0,1978.0,96567.0,2266.0,24764134.0,655351.0,37787584.0,Europe,10.0,441.0,2.0,,,11817.0
17.0,Ukraine,3497477,6622.0,88280.0,278.0,3050659.0,9274.0,358538.0,177.0,80662.0,2036.0,16076359.0,370769.0,43359522.0,Europe,12.0,491.0,3.0,153.0,6.0,8269.0
18.0,South Africa,3020569,,89965.0,,2855474.0,,75130.0,546.0,50032.0,1490.0,19715126.0,326559.0,60372382.0,Africa,20.0,671.0,3.0,,,1244.0
19.0,Philippines,2834775,603.0,49386.0,156.0,2771536.0,1047.0,13853.0,899.0,25389.0,442.0,24390103.0,218440.0,111655624.0,Asia,39.0,2261.0,5.0,5.0,1.0,124.0
20.0,Netherlands,2728876,,19642.0,,2147154.0,,562080.0,600.0,158758.0,1143.0,19205114.0,1117301.0,17188851.0,Europe,6.0,875.0,1.0,,,32700.0
21.0,Malaysia,2654474,,30574.0,,2561232.0,,62668.0,490.0,80546.0,928.0,38278869.0,1161519.0,32955873.0,Asia,12.0,1078.0,1.0,,,1902.0
22.0,Peru,2242646,,201360.0,,,,,969.0,66696.0,5988.0,20511702.0,610011.0,33625115.0,South America,15.0,167.0,2.0,,,9535.0
23.0,Czechia,2240721,10967.0,33665.0,48.0,1914329.0,233.0,292727.0,1018.0,208686.0,3135.0,44283281.0,4124260.0,10737268.0,Europe,5.0,319.0,0.0,1021.0,4.0,27263.0
24.0,Thailand,2141241,4704.0,20942.0,27.0,2048815.0,6149.0,71484.0,1369.0,30568.0,299.0,14913135.0,212895.0,70049337.0,Asia,33.0,3345.0,5.0,67.0,0.4,1020.0
25.0,Iraq,2083889,,23873.0,,2049194.0,,10822.0,105.0,50208.0,575.0,16417858.0,395564.0,41504977.0,Asia,20.0,1739.0,3.0,,,261.0
26.0,Belgium,1827467,,27167.0,,1358257.0,,442043.0,821.0,156710.0,2330.0,25109681.0,2153226.0,11661424.0,Europe,6.0,429.0,0.0,,,37906.0
27.0,Canada,1805070,,29766.0,,1746170.0,,29134.0,497.0,47237.0,779.0,49099908.0,1284899.0,38213055.0,North America,21.0,1284.0,1.0,,,762.0
28.0,Romania,1785120,,57021.0,,1699083.0,,29016.0,948.0,93683.0,2992.0,16147097.0,847399.0,19054895.0,Europe,11.0,334.0,1.0,,,1523.0
29.0,Chile,1770620,,38465.0,,1662851.0,,69304.0,692.0,91506.0,1988.0,25879136.0,1337443.0,19349711.0,South America,11.0,503.0,1.0,,,3582.0
30.0,Japan,1727828,127.0,18364.0,,1708638.0,133.0,826.0,29.0,13721.0,146.0,28132870.0,223410.0,125925054.0,Asia,73.0,6857.0,4.0,1.0,,7.0
