#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,113201601,7132.0,1517274.0,69.0,106449741.0,13058.0,5234586.0,9659.0,,,,,,North America,,,,,,
,Asia,179824266,379253.0,1460107.0,382.0,170944856.0,329577.0,7419303.0,13179.0,,,,,,Asia,,,,,,
,Europe,219764399,470.0,1895173.0,1.0,212696027.0,64069.0,5173199.0,9400.0,,,,,,Europe,,,,,,
,South America,63259716,1052.0,1322685.0,1.0,61068648.0,10831.0,868383.0,10559.0,,,,,,South America,,,,,,
,Oceania,11990574,12302.0,18729.0,51.0,11682435.0,2909.0,289410.0,175.0,,,,,,Australia/Oceania,,,,,,
,Africa,12588063,,257285.0,,11928279.0,,402499.0,961.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,600629340,400209.0,6471268.0,504.0,574770692.0,420444.0,19387380.0,43933.0,77055.0,830.2,,,,All,,,,,,
1.0,USA,95331020,,1065555.0,,90631084.0,,3634381.0,4279.0,,,1096033093.0,,,North America,,,,,,
2.0,India,44339429,,527332.0,,43712218.0,,99879.0,698.0,31471.0,374.0,882188283.0,626153.0,1408902983.0,Asia,32.0,2672.0,2.0,,,71.0
3.0,France,34339792,,153501.0,,33706074.0,,480217.0,869.0,523624.0,2341.0,271490188.0,4139765.0,65581065.0,Europe,2.0,427.0,0.0,,,7322.0
4.0,Brazil,34279785,,682560.0,,33175714.0,,421511.0,8318.0,158866.0,3163.0,63776166.0,295565.0,215777459.0,South America,6.0,316.0,3.0,,,1953.0
5.0,Germany,31808179,,146504.0,,30633800.0,14800.0,1027875.0,1406.0,377078.0,1737.0,122332384.0,1450219.0,84354426.0,Europe,3.0,576.0,1.0,,,12185.0
6.0,UK,23460787,,187018.0,,23103639.0,11233.0,170130.0,146.0,341768.0,2724.0,522526476.0,7611960.0,68645456.0,Europe,3.0,367.0,0.0,,,2478.0
7.0,S. Korea,22240331,110944.0,26044.0,64.0,20026325.0,119782.0,2187962.0,531.0,433002.0,507.0,15804065.0,307693.0,51363131.0,Asia,2.0,1972.0,3.0,2160.0,1.0,42598.0
