#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,8845342,5660.0,309940.0,601.0,5680943.0,4967.0,2854459.0,17688.0,,,,,,North America,,,
,Asia,10517488,10345.0,192913.0,27.0,8821416.0,10337.0,1503159.0,20748.0,,,,,,Asia,,,
,South America,8018574,418.0,251479.0,31.0,6879630.0,571.0,887465.0,17357.0,,,,,,South America,,,
,Europe,4970863,15164.0,221937.0,263.0,2527267.0,8770.0,2221659.0,8522.0,,,,,,Europe,,,
,Africa,1480934,,35729.0,,1225806.0,,219399.0,1621.0,,,,,,Africa,,,
,Oceania,31235,16.0,927.0,4.0,28523.0,50.0,1785.0,22.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,33865157,31603.0,1012940.0,926.0,25164236.0,24695.0,7687981.0,65962.0,4345.0,130.0,,,,All,,,
1.0,USA,7406729,583.0,210797.0,12.0,4649521.0,838.0,2546411.0,14206.0,22344.0,636.0,106176529.0,320307.0,331483970.0,North America,45.0,1573.0,3.0
2.0,India,6229474,5955.0,97541.0,12.0,5187825.0,3191.0,944108.0,8944.0,4503.0,71.0,74196729.0,53636.0,1383345173.0,Asia,222.0,14182.0,19.0
3.0,Brazil,4780317,,143010.0,,4135088.0,,502219.0,8318.0,22450.0,672.0,17900000.0,84064.0,212933280.0,South America,45.0,1489.0,12.0
4.0,Russia,1176286,8481.0,20722.0,177.0,958257.0,5858.0,197307.0,2300.0,8060.0,142.0,46000000.0,315176.0,145950125.0,Europe,124.0,7043.0,3.0
5.0,Colombia,824042,,25828.0,,734154.0,,64060.0,2220.0,16153.0,506.0,3702605.0,72577.0,51016233.0,South America,62.0,1975.0,14.0
6.0,Peru,811768,,32396.0,,676925.0,,102447.0,1362.0,24536.0,979.0,3878323.0,117226.0,33084102.0,South America,41.0,1021.0,9.0
7.0,Spain,758172,,31614.0,,,,,1535.0,16214.0,676.0,12723989.0,272117.0,46759311.0,Europe,62.0,1479.0,4.0
