#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,34982003,6283.0,801694.0,637.0,26395552.0,4572.0,7784757.0,15580.0,,,,,,North America,,,
,South America,19832901,867.0,513581.0,13.0,17708423.0,894.0,1610897.0,19578.0,,,,,,South America,,,
,Asia,26728570,8071.0,414704.0,67.0,24904627.0,5767.0,1409239.0,23463.0,,,,,,Asia,,,
,Europe,37219796,41188.0,873483.0,587.0,26353927.0,15664.0,9992386.0,28264.0,,,,,,Europe,,,
,Africa,4119180,,109700.0,,3682851.0,,326629.0,2597.0,,,,,,Africa,,,
,Oceania,53371,10.0,1114.0,,34443.0,3.0,17814.0,6.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,122936542,56419.0,2714291.0,1304.0,99080529.0,26900.0,21141722.0,89488.0,15772.0,348.2,,,,All,,,
1.0,USA,30425787,,554104.0,,22610325.0,,7261358.0,9065.0,91537.0,1667.0,387303656.0,1165212.0,332389130.0,North America,11.0,600.0,1.0
2.0,Brazil,11877009,,290525.0,,10383460.0,,1203024.0,8318.0,55594.0,1360.0,28600000.0,133871.0,213638142.0,South America,18.0,735.0,7.0
3.0,India,11555284,389.0,159594.0,,11107332.0,2183.0,288358.0,8944.0,8315.0,115.0,232431517.0,167256.0,1389679065.0,Asia,120.0,8708.0,6.0
4.0,Russia,4437938,,94267.0,,4049373.0,,294298.0,2300.0,30401.0,646.0,116700000.0,799429.0,145979262.0,Europe,33.0,1549.0,1.0
5.0,UK,4285684,,126026.0,,3621493.0,,538165.0,879.0,62895.0,1849.0,112493147.0,1650892.0,68140807.0,Europe,16.0,541.0,1.0
6.0,France,4181607,,91679.0,,278263.0,,3811665.0,4246.0,63962.0,1402.0,58498845.0,894795.0,65376842.0,Europe,16.0,713.0,1.0
7.0,Italy,3332418,,104241.0,,2671638.0,,556539.0,3364.0,55174.0,1726.0,46259337.0,765907.0,60398128.0,Europe,18.0,579.0,1.0
8.0,Spain,3212332,,72910.0,,2945446.0,,193976.0,1997.0,68687.0,1559.0,41114319.0,879117.0,46767743.0,Europe,15.0,641.0,1.0
9.0,Turkey,2971633,,29864.0,,2788757.0,,153012.0,1547.0,34966.0,351.0,35975339.0,423309.0,84985927.0,Asia,29.0,2846.0,2.0
10.0,Germany,2645186,,75073.0,,2409700.0,8000.0,160413.0,2848.0,31499.0,894.0,47578793.0,566579.0,83975524.0,Europe,32.0,1119.0,2.0
11.0,Colombia,2324426,,61771.0,,2221642.0,,41013.0,1982.0,45337.0,1205.0,12186850.0,237702.0,51269474.0,South America,22.0,830.0,4.0
12.0,Argentina,2234913,,54476.0,,2016729.0,,163708.0,3534.0,49128.0,1197.0,8251376.0,181382.0,45491590.0,South America,20.0,835.0,6.0
13.0,Mexico,2187910,5722.0,197219.0,613.0,1729269.0,4475.0,261422.0,4798.0,16843.0,1518.0,5865279.0,45153.0,129898398.0,North America,59.0,659.0,22.0
14.0,Poland,2010244,,48807.0,,1620272.0,,341165.0,2245.0,53157.0,1291.0,11032529.0,291735.0,37816917.0,Europe,19.0,775.0,3.0
15.0,Iran,1786265,,61649.0,,1528694.0,,195922.0,3879.0,21075.0,727.0,12039329.0,142043.0,84758507.0,Asia,47.0,1375.0,7.0
16.0,South Africa,1535423,,52035.0,,1461196.0,,22192.0,546.0,25658.0,870.0,9584923.0,160173.0,59841223.0,Africa,39.0,1150.0,6.0
17.0,Ukraine,1535218,15292.0,29775.0,260.0,1253972.0,5190.0,251471.0,177.0,35256.0,684.0,7573737.0,173928.0,43545187.0,Europe,28.0,1462.0,6.0
18.0,Czechia,1459406,9624.0,24530.0,74.0,1233769.0,325.0,201107.0,1992.0,136098.0,2288.0,10510686.0,980182.0,10723196.0,Europe,7.0,437.0,1.0
19.0,Peru,1451645,,49897.0,,1364556.0,,37192.0,2241.0,43595.0,1498.0,8592274.0,258036.0,33298750.0,South America,23.0,667.0,4.0
20.0,Indonesia,1450132,,39339.0,,1278965.0,,131828.0,,5262.0,143.0,11965660.0,43419.0,275585360.0,Asia,190.0,7005.0,23.0
21.0,Netherlands,1186987,,16244.0,,,,,579.0,69164.0,947.0,6970400.0,406153.0,17161996.0,Europe,14.0,1057.0,2.0
22.0,Canada,927064,,22617.0,,871048.0,,33399.0,587.0,24410.0,596.0,26371885.0,694395.0,37978233.0,North America,41.0,1679.0,1.0
23.0,Chile,918053,,22087.0,,859097.0,,36869.0,2193.0,47733.0,1148.0,10416402.0,541582.0,19233275.0,South America,21.0,871.0,2.0
24.0,Romania,886752,,22020.0,,798985.0,,65747.0,1286.0,46316.0,1150.0,6930273.0,361978.0,19145562.0,Europe,22.0,869.0,3.0
25.0,Belgium,827941,5140.0,22650.0,26.0,55308.0,183.0,749983.0,543.0,71217.0,1948.0,10390087.0,893719.0,11625675.0,Europe,14.0,513.0,1.0
26.0,Israel,826609,,6073.0,,800728.0,,19808.0,557.0,89872.0,660.0,13114555.0,1425869.0,9197590.0,Asia,11.0,1515.0,1.0
27.0,Portugal,816623,,16754.0,,766170.0,,33699.0,182.0,80255.0,1647.0,8720659.0,857034.0,10175396.0,Europe,12.0,607.0,1.0
28.0,Iraq,784716,,13937.0,,706904.0,,63875.0,464.0,19204.0,341.0,7582401.0,185560.0,40862240.0,Asia,52.0,2932.0,5.0
29.0,Sweden,744272,,13262.0,,,,,272.0,73369.0,1307.0,6627544.0,653331.0,10144241.0,Europe,14.0,765.0,2.0
30.0,Philippines,648066,,12900.0,,561902.0,,73264.0,785.0,5859.0,117.0,9543023.0,86269.0,110619428.0,Asia,171.0,8575.0,12.0
