#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39425378,43040.0,883533.0,1045.0,32024007,53216.0,6517838,15333.0,,,,,,North America,,,,,,
,Asia,48590787,341396.0,637163.0,5563.0,43536192,435847.0,4417432,32007.0,,,,,,Asia,,,,,,
,South America,27490131,144329.0,748005.0,3676.0,24807317,88598.0,1934809,28833.0,,,,,,South America,,,,,,
,Europe,46097403,71054.0,1058689.0,1659.0,42515193,131038.0,2523521,19216.0,,,,,,Europe,,,,,,
,Africa,4781814,9677.0,128330.0,318.0,4307780,8729.0,345704,2839.0,,,,,,Africa,,,,,,
,Oceania,67209,10.0,1243.0,,64681,4.0,1285,3.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706,,0,0.0,,,,,,,,,,,,
,World,166453443,609506.0,3456978.0,12261.0,147255876,717432.0,15740589,98231.0,21354.0,443.5,,,,All,,,,,,
1.0,USA,33861729,28345.0,603395.0,643.0,27398795,40144.0,5859539,7430.0,101772.0,1814.0,471469027.0,1417003.0,332722610.0,North America,10.0,551.0,1.0,85.0,2.0,17611.0
2.0,India,26285069,254395.0,295508.0,4143.0,23059017,353116.0,2930544,8944.0,18883.0,212.0,324417870.0,233057.0,1392012604.0,Asia,53.0,4711.0,4.0,183.0,3.0,2105.0
3.0,Brazil,15976156,77598.0,446527.0,2136.0,14422209,36247.0,1107420,8318.0,74691.0,2088.0,47073060.0,220073.0,213897828.0,South America,13.0,479.0,5.0,363.0,10.0,5177.0
4.0,France,5581351,12800.0,108437.0,113.0,5186704,23947.0,286210,3631.0,85340.0,1658.0,81875253.0,1251884.0,65401632.0,Europe,12.0,603.0,1.0,196.0,2.0,4376.0
5.0,Turkey,5169951,9528.0,45840.0,214.0,4998639,8852.0,125472,1977.0,60721.0,538.0,51950729.0,610165.0,85142054.0,Asia,16.0,1857.0,2.0,112.0,3.0,1474.0
6.0,Russia,4983845,8937.0,117739.0,378.0,4601120,9350.0,264986,2300.0,34138.0,806.0,135000000.0,924721.0,145989996.0,Europe,29.0,1240.0,1.0,61.0,3.0,1815.0
7.0,UK,4457923,2829.0,127710.0,9.0,4297878,2438.0,32335,123.0,65363.0,1873.0,174655862.0,2560859.0,68202065.0,Europe,15.0,534.0,0.0,41.0,0.1,474.0
8.0,Italy,4183476,5218.0,125028.0,133.0,3766660,12695.0,291788,1469.0,69282.0,2071.0,64092492.0,1061435.0,60382885.0,Europe,14.0,483.0,1.0,86.0,2.0,4832.0
9.0,Germany,3646600,8096.0,87852.0,213.0,3374600,16600.0,184148,3594.0,43401.0,1046.0,58093759.0,691415.0,84021518.0,Europe,23.0,956.0,1.0,96.0,3.0,2192.0
10.0,Spain,3636453,4792.0,79620.0,19.0,3356272,,200561,1655.0,77750.0,1702.0,48928535.0,1046133.0,46770850.0,Europe,13.0,587.0,1.0,102.0,0.4,4288.0
11.0,Argentina,3482512,35468.0,73391.0,692.0,3060145,25011.0,348976,6027.0,76433.0,1611.0,12924541.0,283664.0,45562908.0,South America,13.0,621.0,4.0,778.0,15.0,7659.0
12.0,Colombia,3192050,14838.0,83719.0,486.0,2998123,18890.0,110208,6582.0,62147.0,1630.0,16216781.0,315730.0,51362773.0,South America,16.0,614.0,3.0,289.0,9.0,2146.0
13.0,Poland,2863031,1679.0,72691.0,191.0,2618031,4011.0,172309,1239.0,75722.0,1923.0,15448057.0,408573.0,37809809.0,Europe,13.0,520.0,2.0,44.0,5.0,4557.0
14.0,Iran,2815882,11250.0,78194.0,200.0,2304824,14211.0,432864,5015.0,33150.0,921.0,18683814.0,219956.0,84943555.0,Asia,30.0,1086.0,5.0,132.0,2.0,5096.0
15.0,Mexico,2390140,2628.0,221080.0,230.0,1909187,1649.0,259873,4798.0,18367.0,1699.0,6905098.0,53062.0,130131424.0,North America,54.0,589.0,19.0,20.0,2.0,1997.0
16.0,Ukraine,2175382,4984.0,49101.0,202.0,1929039,12845.0,197242,177.0,50009.0,1129.0,9970045.0,229195.0,43500199.0,Europe,20.0,886.0,4.0,115.0,5.0,4534.0
17.0,Peru,1910360,,67253.0,,1720665,,122442,2679.0,57234.0,2015.0,12306614.0,368706.0,33377831.0,South America,17.0,496.0,3.0,,,3668.0
18.0,Indonesia,1764644,5746.0,49073.0,186.0,1626142,4570.0,89429,,6392.0,178.0,15925904.0,57685.0,276082919.0,Asia,156.0,5626.0,17.0,21.0,0.7,324.0
19.0,Czechia,1656874,672.0,29990.0,5.0,1603764,68.0,23120,188.0,154464.0,2796.0,22549126.0,2102168.0,10726606.0,Europe,6.0,358.0,0.0,63.0,0.5,2155.0
20.0,South Africa,1628335,3332.0,55719.0,151.0,1534350,2357.0,38266,546.0,27153.0,929.0,11281820.0,188125.0,59969927.0,Africa,37.0,1076.0,5.0,56.0,3.0,638.0
21.0,Netherlands,1619648,4148.0,17518.0,12.0,1408737,8453.0,193393,599.0,94338.0,1020.0,13524699.0,787762.0,17168503.0,Europe,11.0,980.0,1.0,242.0,0.7,11264.0
22.0,Canada,1352121,4676.0,25162.0,51.0,1268989,6623.0,57970,1344.0,35549.0,662.0,33979043.0,893359.0,38035132.0,North America,28.0,1512.0,1.0,123.0,1.0,1524.0
23.0,Chile,1315913,7602.0,28290.0,121.0,1245988,4562.0,41635,2991.0,68318.0,1469.0,14213225.0,737909.0,19261489.0,South America,15.0,681.0,1.0,395.0,6.0,2162.0
24.0,Philippines,1171403,6258.0,19763.0,141.0,1096109,2586.0,55531,1819.0,10566.0,178.0,12901913.0,116369.0,110870506.0,Asia,95.0,5610.0,9.0,56.0,1.0,501.0
25.0,Iraq,1160494,4357.0,16137.0,35.0,1072026,4639.0,72331,469.0,28292.0,393.0,10056011.0,245161.0,41017980.0,Asia,35.0,2542.0,4.0,106.0,0.9,1763.0
26.0,Romania,1074781,484.0,29826.0,49.0,1030137,762.0,14818,636.0,56202.0,1560.0,8818778.0,461147.0,19123593.0,Europe,18.0,641.0,2.0,25.0,3.0,775.0
