#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,90078336,42307.0,1330341.0,573.0,58283522.0,44673.0,30464473.0,28928.0,,,,,,North America,,,,,,
,Asia,101978120,288605.0,1297352.0,827.0,94226693.0,183996.0,6454075.0,26902.0,,,,,,Asia,,,,,,
,South America,49335925,39856.0,1219608.0,120.0,42366547.0,4372.0,5749770.0,14887.0,,,,,,South America,,,,,,
,Europe,130908060,684691.0,1627498.0,1772.0,98627355.0,421546.0,30653207.0,18714.0,,,,,,Europe,,,,,,
,Africa,11117180,4259.0,240418.0,17.0,9949553.0,2275.0,927209.0,2409.0,,,,,,Africa,,,,,,
,Oceania,2841216,33885.0,6389.0,83.0,2484645.0,235.0,350182.0,369.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,386259558,1093603.0,5721621.0,3392.0,305939021.0,657097.0,74598916.0,92209.0,49553.0,734.0,,,,All,,,,,,
1.0,USA,76882290,,917600.0,,47112620.0,,28852070.0,22219.0,230129.0,2747.0,908404627.0,2719099.0,334082997.0,North America,4.0,364.0,0.0,,,86362.0
2.0,India,41803318,,498987.0,,39770414.0,,1533917.0,8944.0,29827.0,356.0,734192614.0,523850.0,1401531962.0,Asia,34.0,2809.0,2.0,,,1094.0
3.0,Brazil,25813685,,629078.0,,22464029.0,,2720578.0,8318.0,120088.0,2927.0,63776166.0,296692.0,214957181.0,South America,8.0,342.0,3.0,,,12656.0
4.0,France,19872989,,131588.0,,13108716.0,,6632685.0,3641.0,303392.0,2009.0,231648947.0,3536476.0,65502759.0,Europe,3.0,498.0,0.0,,,101258.0
5.0,UK,17515199,,157409.0,,14680867.0,,2676923.0,502.0,255876.0,2300.0,455672764.0,6656826.0,68451959.0,Europe,4.0,435.0,0.0,,,39107.0
6.0,Russia,12284564,155768.0,333357.0,667.0,10390732.0,53724.0,1560475.0,2300.0,84121.0,2283.0,247600000.0,1695498.0,146033787.0,Europe,12.0,438.0,1.0,1067.0,5.0,10686.0
7.0,Turkey,11833165,,87831.0,,11085392.0,,659942.0,1128.0,137950.0,1024.0,132216798.0,1541366.0,85778952.0,Asia,7.0,977.0,1.0,,,7694.0
8.0,Italy,11235745,,147320.0,,8680799.0,,2407626.0,1524.0,186267.0,2442.0,172843235.0,2865405.0,60320703.0,Europe,5.0,409.0,0.0,,,39914.0
9.0,Germany,10369890,66790.0,118910.0,27.0,7869200.0,79600.0,2381780.0,2274.0,123144.0,1412.0,89622218.0,1064281.0,84209144.0,Europe,8.0,708.0,1.0,793.0,0.3,28284.0
10.0,Spain,10125348,,93857.0,,6387496.0,,3643995.0,2010.0,216430.0,2006.0,66213858.0,1415324.0,46783523.0,Europe,5.0,498.0,1.0,,,77891.0
11.0,Argentina,8472848,,121834.0,,7864647.0,,486367.0,2762.0,184779.0,2657.0,32747335.0,714168.0,45853839.0,South America,5.0,376.0,1.0,,,10607.0
12.0,Iran,6483799,37395.0,132624.0,61.0,6121353.0,6219.0,229822.0,1945.0,75658.0,1548.0,44694344.0,521530.0,85698431.0,Asia,13.0,646.0,2.0,436.0,0.7,2682.0
13.0,Colombia,5916825,,134781.0,,5692017.0,,90027.0,342.0,114349.0,2605.0,32278055.0,623810.0,51743375.0,South America,9.0,384.0,2.0,,,1740.0
14.0,Poland,5035796,54475.0,106060.0,307.0,4099013.0,33854.0,830723.0,1076.0,133290.0,2807.0,31033684.0,821414.0,37780815.0,Europe,8.0,356.0,1.0,1442.0,8.0,21988.0
15.0,Mexico,5027870,42181.0,307493.0,573.0,4165270.0,44647.0,555107.0,4798.0,38357.0,2346.0,14223621.0,108509.0,131082025.0,North America,26.0,426.0,9.0,322.0,4.0,4235.0
16.0,Netherlands,4605248,,21303.0,,3159026.0,,1424919.0,215.0,267824.0,1239.0,21107399.0,1227528.0,17195048.0,Europe,4.0,807.0,1.0,,,82868.0
17.0,Indonesia,4414483,27197.0,144411.0,38.0,4154797.0,5993.0,115275.0,673.0,15873.0,519.0,73179702.0,263130.0,278112643.0,Asia,63.0,1926.0,4.0,98.0,0.1,414.0
18.0,Ukraine,4169897,39620.0,100809.0,210.0,3650854.0,9380.0,418234.0,177.0,96265.0,2327.0,18308056.0,422656.0,43316676.0,Europe,10.0,430.0,2.0,915.0,5.0,9655.0
19.0,South Africa,3612809,,95463.0,,3461490.0,,55856.0,546.0,59721.0,1578.0,22343478.0,369344.0,60494957.0,Africa,17.0,634.0,3.0,,,923.0
20.0,Philippines,3585461,8702.0,54168.0,71.0,3377958.0,15290.0,153335.0,324.0,32043.0,484.0,27345917.0,244390.0,111894746.0,Asia,31.0,2066.0,4.0,78.0,0.6,1370.0
21.0,Peru,3286151,,206220.0,,,,,1330.0,97511.0,6119.0,25544384.0,757984.0,33700430.0,South America,10.0,163.0,1.0,,,40334.0
22.0,Belgium,3229629,45428.0,29132.0,49.0,2095872.0,9282.0,1104625.0,414.0,276754.0,2496.0,30428637.0,2607497.0,11669674.0,Europe,4.0,401.0,0.0,3893.0,4.0,94658.0
23.0,Czechia,3143912,43307.0,37325.0,18.0,2736896.0,17127.0,369691.0,202.0,292715.0,3475.0,50595265.0,4710693.0,10740515.0,Europe,3.0,288.0,0.0,4032.0,2.0,34420.0
24.0,Canada,3081580,,34212.0,,2847828.0,,199540.0,1140.0,80528.0,894.0,56645902.0,1480271.0,38267245.0,North America,12.0,1119.0,1.0,,,5214.0
25.0,Israel,2990328,,8927.0,,2510076.0,,471325.0,1134.0,320644.0,957.0,41373364.0,4436346.0,9326000.0,Asia,3.0,1045.0,0.0,,,50539.0
26.0,Japan,2904438,93388.0,18949.0,78.0,2195483.0,50793.0,690006.0,911.0,23076.0,151.0,34163225.0,271434.0,125861862.0,Asia,43.0,6642.0,4.0,742.0,0.6,5482.0
27.0,Malaysia,2882060,,31992.0,,2790383.0,,59685.0,112.0,87272.0,969.0,44770479.0,1355701.0,33023852.0,Asia,11.0,1032.0,1.0,,,1807.0
28.0,Portugal,2795830,50447.0,20077.0,53.0,2133640.0,21294.0,642113.0,155.0,275464.0,1978.0,33409187.0,3291703.0,10149515.0,Europe,4.0,506.0,0.0,4970.0,5.0,63265.0
29.0,Australia,2644750,32116.0,3987.0,83.0,2323022.0,,317741.0,316.0,101841.0,154.0,61332436.0,2361730.0,25969281.0,Australia/Oceania,10.0,6513.0,0.0,1237.0,3.0,12235.0
30.0,Thailand,2465723,9172.0,22231.0,21.0,2359082.0,7832.0,84410.0,542.0,35185.0,317.0,17270775.0,246451.0,70077969.0,Asia,28.0,3152.0,4.0,131.0,0.3,1205.0
31.0,Romania,2325016,32671.0,60353.0,111.0,1961511.0,19714.0,303152.0,993.0,122151.0,3171.0,19443558.0,1021519.0,19033972.0,Europe,8.0,315.0,1.0,1716.0,6.0,15927.0
32.0,Switzerland,2321564,19348.0,12867.0,,1392624.0,32259.0,916073.0,199.0,265168.0,1470.0,17254787.0,1970836.0,8755060.0,Europe,4.0,680.0,1.0,2210.0,,104634.0
33.0,Vietnam,2304095,8601.0,38063.0,286.0,2093947.0,25094.0,172085.0,2889.0,23338.0,386.0,77263741.0,782590.0,98728283.0,Asia,43.0,2594.0,1.0,87.0,3.0,1743.0
34.0,Sweden,2259656,,16063.0,,1359265.0,17464.0,884328.0,106.0,221552.0,1575.0,17101699.0,1676768.0,10199202.0,Europe,5.0,635.0,1.0,,,86706.0
35.0,Chile,2258005,35197.0,39824.0,82.0,1772606.0,1042.0,445575.0,524.0,116533.0,2055.0,30281580.0,1562793.0,19376581.0,South America,9.0,487.0,1.0,1816.0,4.0,22996.0
36.0,Iraq,2233725,6949.0,24455.0,25.0,2129888.0,6253.0,79382.0,176.0,53627.0,587.0,17508637.0,420342.0,41653301.0,Asia,19.0,1703.0,2.0,167.0,0.6,1906.0
37.0,Greece,1984544,,23721.0,,1739262.0,,221561.0,561.0,191887.0,2294.0,57755330.0,5584415.0,10342235.0,Europe,5.0,436.0,0.0,,,21423.0
38.0,Austria,1959017,38135.0,14167.0,24.0,1614379.0,24156.0,330471.0,188.0,215562.0,1559.0,145174272.0,15974366.0,9087952.0,Europe,5.0,641.0,0.0,4196.0,3.0,36364.0
39.0,Bangladesh,1835776,11596.0,28494.0,33.0,1581092.0,5955.0,226190.0,1516.0,10973.0,170.0,12613069.0,75395.0,167292732.0,Asia,91.0,5871.0,13.0,69.0,0.2,1352.0
40.0,Denmark,1804340,41712.0,3811.0,21.0,1223105.0,37967.0,577424.0,27.0,309781.0,654.0,120641557.0,20712508.0,5824575.0,Europe,3.0,1528.0,0.0,7161.0,4.0,99136.0
41.0,Serbia,1714863,,13748.0,,1411460.0,,289655.0,166.0,197531.0,1584.0,8208435.0,945508.0,8681504.0,Europe,5.0,631.0,1.0,,,33365.0
42.0,Hungary,1600411,17894.0,41636.0,88.0,1330876.0,20456.0,227899.0,163.0,166338.0,4327.0,10161911.0,1056176.0,9621414.0,Europe,6.0,231.0,1.0,1860.0,9.0,23687.0
43.0,Pakistan,1442263,5850.0,29372.0,42.0,1312819.0,7839.0,100072.0,1590.0,6334.0,129.0,25194561.0,110651.0,227693222.0,Asia,158.0,7752.0,9.0,26.0,0.2,440.0
44.0,Jordan,1260983,,13248.0,,1138742.0,,108993.0,1019.0,121671.0,1278.0,14820913.0,1430059.0,10363850.0,Asia,8.0,782.0,1.0,,,10517.0
45.0,Kazakhstan,1253759,7656.0,13295.0,17.0,1114833.0,16371.0,125631.0,528.0,65529.0,695.0,11575012.0,604976.0,19133023.0,Asia,15.0,1439.0,2.0,400.0,0.9,6566.0
