#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,37189637,4950.0,843407.0,433.0,28864266,3177.0,7481964,17029.0,,,,,,North America,,,
,Asia,32618177,29293.0,458869.0,328.0,28653103,13943.0,3506205,28790.0,,,,,,Asia,,,
,South America,23033678,823.0,612317.0,84.0,20651442,899.0,1769919,24358.0,,,,,,South America,,,
,Europe,42397779,32104.0,967396.0,775.0,36644710,38115.0,4785673,32844.0,,,,,,Europe,,,
,Africa,4434067,93.0,117365.0,2.0,3963147,41.0,353555,3812.0,,,,,,Africa,,,
,Oceania,60600,15.0,1166.0,,34729,,24705,4.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706,,0,0.0,,,,,,,,,
,World,139734659,67278.0,3000535.0,1622.0,118812103,56175.0,17922021,106837.0,17927.0,384.9,,,,All,,,
1.0,USA,32224139,,578993.0,,24770980,,6874166,9759.0,96905.0,1741.0,424903332.0,1277782.0,332532050.0,North America,10.0,574.0,1.0
2.0,India,14291917,4177.0,174335.0,,12547866,3888.0,1569716,8944.0,10277.0,125.0,263476625.0,189459.0,1390679153.0,Asia,97.0,7977.0,5.0
3.0,Brazil,13758093,,365954.0,,12236295,,1155844,8318.0,64366.0,1712.0,28600000.0,133802.0,213749436.0,South America,16.0,584.0,7.0
4.0,France,5187879,,100073.0,,4008035,,1079771,5924.0,79341.0,1530.0,71017438.0,1086102.0,65387466.0,Europe,13.0,653.0,1.0
5.0,Russia,4675153,,104398.0,,4301448,,269307,2300.0,32025.0,715.0,124700000.0,854204.0,145983862.0,Europe,31.0,1398.0,1.0
6.0,UK,4380976,,127191.0,,4113338,,140447,351.0,64268.0,1866.0,139824361.0,2051201.0,68167060.0,Europe,16.0,536.0,0.0
7.0,Turkey,4086957,,35031.0,,3535040,,516886,3080.0,48052.0,412.0,42828122.0,503547.0,85052838.0,Asia,21.0,2428.0,2.0
8.0,Italy,3826156,,115937.0,,3200196,,510023,3417.0,63356.0,1920.0,54204890.0,897557.0,60391595.0,Europe,16.0,521.0,1.0
9.0,Spain,3396685,,76882.0,,3123268,,196535,2143.0,72627.0,1644.0,44285495.0,946897.0,46769075.0,Europe,14.0,608.0,1.0
10.0,Germany,3095016,,80141.0,,2752000,15900.0,262875,4662.0,36848.0,954.0,52737238.0,627860.0,83995236.0,Europe,27.0,1048.0,2.0
11.0,Poland,2642242,,60612.0,,2238638,,342992,3443.0,69875.0,1603.0,13335088.0,352651.0,37813871.0,Europe,14.0,624.0,3.0
12.0,Argentina,2629156,,58925.0,,2300232,,269999,3900.0,57756.0,1294.0,9903405.0,217551.0,45522155.0,South America,17.0,773.0,5.0
13.0,Colombia,2602719,,67199.0,,2432061,,103459,4299.0,50726.0,1310.0,13616060.0,265371.0,51309459.0,South America,20.0,764.0,4.0
14.0,Mexico,2295435,4189.0,211213.0,401.0,1820959,3093.0,263263,4798.0,17657.0,1625.0,6355381.0,48888.0,129998266.0,North America,57.0,615.0,20.0
15.0,Iran,2168872,,65680.0,,1749041,,354151,4601.0,25565.0,774.0,14059260.0,165719.0,84837813.0,Asia,39.0,1292.0,6.0
16.0,Ukraine,1921244,17479.0,39096.0,438.0,1465820,12054.0,416328,177.0,44140.0,898.0,8869518.0,203776.0,43525906.0,Europe,23.0,1113.0,5.0
17.0,Peru,1681063,,56149.0,,1602034,,22880,2603.0,50433.0,1685.0,10226394.0,306798.0,33332642.0,South America,20.0,594.0,3.0
18.0,Czechia,1597103,3238.0,28317.0,38.0,1485924,237.0,82862,1016.0,148919.0,2640.0,15332422.0,1429642.0,10724658.0,Europe,7.0,379.0,1.0
19.0,Indonesia,1589359,,43073.0,,1438254,,108032,,5763.0,156.0,13659569.0,49527.0,275798600.0,Asia,174.0,6403.0,20.0
20.0,South Africa,1562931,,53571.0,,1488060,,21300,546.0,26094.0,894.0,10259664.0,171290.0,59896382.0,Africa,38.0,1118.0,6.0
21.0,Netherlands,1378145,,16861.0,,1150702,,210582,772.0,80289.0,982.0,11292587.0,657893.0,17164784.0,Europe,12.0,1018.0,2.0
