#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,129045163,,1653013.0,,124780741.0,1334.0,2611409.0,6450.0,,,,,,North America,,,,,,
,Asia,220814531,,1551647.0,,204531551.0,,14731333.0,15143.0,,,,,,Asia,,,,,,
,Europe,250805528,,2078441.0,,246649692.0,2681.0,2077395.0,5644.0,,,,,,Europe,,,,,,
,South America,69181719,,1362310.0,,66560799.0,919.0,1258610.0,10095.0,,,,,,South America,,,,,,
,Oceania,14698885,,30699.0,,14561853.0,,106333.0,49.0,,,,,,Australia/Oceania,,,,,,
,Africa,12843760,,258843.0,,12089243.0,,495674.0,547.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,697390307,0.0,6934968.0,0.0,669174585.0,4934.0,21280754.0,37928.0,89469.0,889.7,,,,All,,,,,,
1.0,USA,109228774,,1181531.0,,107149719.0,,897524.0,1286.0,326246.0,3529.0,1186431560.0,3543647.0,334805269.0,North America,3.0,283.0,0.0,,,2681.0
2.0,India,45001268,,533293.0,,,,,,31992.0,379.0,930797975.0,661721.0,1406631776.0,Asia,31.0,2638.0,2.0,,,0.2
3.0,France,40138560,,167642.0,,39970918.0,,0.0,869.0,612013.0,2556.0,271490188.0,4139547.0,65584518.0,Europe,2.0,391.0,0.0,,,
4.0,Germany,38553102,,176793.0,,38240600.0,,135709.0,,459602.0,2108.0,122332384.0,1458359.0,83883596.0,Europe,2.0,474.0,1.0,,,1618.0
5.0,Brazil,37949944,,706808.0,,36249161.0,,993975.0,,176222.0,3282.0,63776166.0,296146.0,215353593.0,South America,6.0,305.0,3.0,,,4616.0
6.0,S. Korea,34571873,,35934.0,,34535939.0,,0.0,231.0,673523.0,700.0,15804065.0,307892.0,51329899.0,Asia,1.0,1428.0,3.0,,,
7.0,Japan,33803572,,74694.0,,,,,83.0,269169.0,595.0,100414883.0,799578.0,125584838.0,Asia,4.0,1681.0,1.0,,,95582.0
8.0,Italy,26230177,,192406.0,,25874442.0,,163329.0,118.0,435263.0,3193.0,275228417.0,4567139.0,60262770.0,Europe,2.0,313.0,0.0,,,2710.0
9.0,UK,24796408,,230974.0,,24545832.0,2302.0,19602.0,,362002.0,3372.0,522526476.0,7628357.0,68497907.0,Europe,3.0,297.0,0.0,,,286.0
10.0,Russia,23124717,,400256.0,,22550793.0,,173668.0,,158599.0,2745.0,273400000.0,1875095.0,145805947.0,Europe,6.0,364.0,1.0,,,1191.0
11.0,Turkey,17232066,,102174.0,,,,,,201399.0,1194.0,162743369.0,1902052.0,85561976.0,Asia,5.0,837.0,1.0,,,4024.0
