#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,50281914,5504.0,1027860.0,234.0,38944716.0,10475.0,10309338.0,33045.0,,,,,,North America,,,,,,
,Asia,72825672,25590.0,1077894.0,348.0,68458927.0,45698.0,3288851.0,39199.0,,,,,,Asia,,,,,,
,South America,37252146,141.0,1140981.0,5.0,35316142.0,619.0,795023.0,14354.0,,,,,,South America,,,,,,
,Europe,56822731,2705.0,1191851.0,50.0,51897037.0,10594.0,3733843.0,11930.0,,,,,,Europe,,,,,,
,Africa,8116699,780.0,203354.0,39.0,7338413.0,4824.0,574932.0,4202.0,,,,,,Africa,,,,,,
,Oceania,188303,2032.0,2416.0,7.0,126618.0,21.0,59269.0,233.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,225488186,36752.0,4644371.0,683.0,202082559.0,72231.0,18761256.0,102963.0,28928.0,595.8,,,,All,,,,,,
1.0,USA,41853362,,677988.0,,31871868.0,,9303506.0,25712.0,125563.0,2034.0,606198852.0,1818636.0,333326050.0,North America,8.0,492.0,1.0,,,27911.0
2.0,India,33264175,633.0,442907.0,,32447032.0,10328.0,374236.0,8944.0,23824.0,317.0,543014076.0,388913.0,1396235199.0,Asia,42.0,3152.0,3.0,0.5,,268.0
3.0,Brazil,20999779,,586882.0,,20050471.0,,362426.0,8318.0,97961.0,2738.0,57095219.0,266342.0,214367735.0,South America,10.0,365.0,4.0,,,1691.0
4.0,UK,7226276,,134200.0,,5788918.0,,1303158.0,1060.0,105782.0,1964.0,282141831.0,4130139.0,68312913.0,Europe,9.0,509.0,0.0,,,19076.0
5.0,Russia,7140070,,192749.0,,6389657.0,,557664.0,2300.0,48901.0,1320.0,183200000.0,1254714.0,146009421.0,Europe,20.0,758.0,1.0,,,3819.0
6.0,France,6905071,,115517.0,,6509260.0,,280294.0,2151.0,105507.0,1765.0,132182518.0,2019704.0,65446490.0,Europe,9.0,567.0,0.0,,,4283.0
7.0,Turkey,6658251,,59886.0,,6146662.0,,451703.0,633.0,77943.0,701.0,80085044.0,937494.0,85424569.0,Asia,13.0,1426.0,1.0,,,5288.0
8.0,Iran,5295786,,114311.0,,4568236.0,,613239.0,7278.0,62100.0,1340.0,30123729.0,353240.0,85278403.0,Asia,16.0,746.0,3.0,,,7191.0
9.0,Argentina,5224534,,113402.0,,5075073.0,,36059.0,2103.0,114343.0,2482.0,24252818.0,530790.0,45691959.0,South America,9.0,403.0,2.0,,,789.0
10.0,Colombia,4930249,,125647.0,,4767574.0,,37028.0,542.0,95674.0,2438.0,24740212.0,480098.0,51531600.0,South America,10.0,410.0,2.0,,,719.0
11.0,Spain,4907461,,85290.0,,4542552.0,,279619.0,1227.0,104913.0,1823.0,62288714.0,1331625.0,46776471.0,Europe,10.0,548.0,1.0,,,5978.0
12.0,Italy,4606413,,129919.0,,4349160.0,,127334.0,559.0,76322.0,2153.0,87453836.0,1448983.0,60355302.0,Europe,13.0,465.0,1.0,,,2110.0
13.0,Indonesia,4167511,,138889.0,,3918753.0,,109869.0,,15046.0,501.0,34769920.0,125531.0,276983263.0,Asia,66.0,1994.0,8.0,,,397.0
14.0,Germany,4087109,,93128.0,,3831800.0,8300.0,162181.0,1217.0,48595.0,1107.0,70379237.0,836805.0,84104745.0,Europe,21.0,903.0,1.0,,,1928.0
15.0,Mexico,3511882,5139.0,267748.0,224.0,2853567.0,9618.0,390567.0,4798.0,26900.0,2051.0,10192805.0,78074.0,130553091.0,North America,37.0,488.0,13.0,39.0,2.0,2992.0
16.0,Poland,2893649,,75425.0,,2658374.0,,159850.0,85.0,76558.0,1996.0,20191008.0,534197.0,37796948.0,Europe,13.0,501.0,2.0,,,4229.0
17.0,South Africa,2858195,,84877.0,,2667296.0,,106022.0,546.0,47476.0,1410.0,17073236.0,283595.0,60202820.0,Africa,21.0,709.0,4.0,,,1761.0
18.0,Ukraine,2317824,1205.0,54360.0,18.0,2221868.0,758.0,41596.0,177.0,53383.0,1252.0,12279748.0,282821.0,43418792.0,Europe,19.0,799.0,4.0,28.0,0.4,958.0
19.0,Philippines,2227367,,35145.0,,2010271.0,,181951.0,3170.0,20008.0,316.0,19742325.0,177340.0,111324838.0,Asia,50.0,3168.0,6.0,,,1634.0
20.0,Peru,2161086,,198764.0,,,,,1100.0,64470.0,5930.0,17230320.0,514017.0,33520929.0,South America,16.0,169.0,2.0,,,7209.0
21.0,Malaysia,1979698,,20711.0,,1721710.0,,237277.0,1338.0,60243.0,630.0,27846077.0,847368.0,32861834.0,Asia,17.0,1587.0,1.0,,,7220.0
22.0,Netherlands,1970914,,18069.0,,1879275.0,,73570.0,210.0,114720.0,1052.0,16718169.0,973102.0,17180278.0,Europe,9.0,951.0,1.0,,,4282.0
23.0,Iraq,1950765,,21496.0,,1822166.0,,107103.0,713.0,47234.0,520.0,14763329.0,357467.0,41299795.0,Asia,21.0,1921.0,3.0,,,2593.0
24.0,Czechia,1683315,138.0,30414.0,1.0,1649349.0,3.0,3552.0,16.0,156839.0,2834.0,36892880.0,3437403.0,10732776.0,Europe,6.0,353.0,0.0,13.0,0.09,331.0
25.0,Chile,1644071,,37232.0,,1601269.0,,5570.0,490.0,85130.0,1928.0,20907192.0,1082571.0,19312541.0,South America,12.0,519.0,1.0,,,288.0
26.0,Japan,1632091,,16742.0,,1478100.0,,137249.0,2010.0,12952.0,133.0,23260165.0,184586.0,126012470.0,Asia,77.0,7527.0,5.0,,,1089.0
27.0,Canada,1542280,,27198.0,,1473825.0,,41257.0,405.0,40439.0,713.0,41324700.0,1083554.0,38138093.0,North America,25.0,1402.0,1.0,,,1082.0
28.0,Bangladesh,1530413,,26931.0,,1478821.0,,24661.0,1394.0,9183.0,162.0,9246733.0,55485.0,166652162.0,Asia,109.0,6188.0,18.0,,,148.0
29.0,Thailand,1394756,12583.0,14485.0,132.0,1248158.0,16304.0,132113.0,4387.0,19922.0,207.0,9201621.0,131433.0,70009729.0,Asia,50.0,4833.0,8.0,180.0,2.0,1887.0
30.0,Pakistan,1207508,2988.0,26787.0,67.0,1090176.0,3391.0,90545.0,5066.0,5343.0,119.0,18521728.0,81949.0,226014646.0,Asia,187.0,8437.0,12.0,13.0,0.3,401.0
31.0,Belgium,1205516,,25454.0,,1105366.0,,74696.0,216.0,103478.0,2185.0,19107102.0,1640093.0,11650012.0,Europe,10.0,458.0,1.0,,,6412.0
32.0,Israel,1172253,,7383.0,,1086211.0,,78659.0,697.0,125697.0,792.0,19999497.0,2144488.0,9326000.0,Asia,8.0,1263.0,0.0,,,8434.0
33.0,Sweden,1138017,,14662.0,,1096481.0,1017.0,26874.0,58.0,111848.0,1441.0,11935233.0,1173037.0,10174641.0,Europe,9.0,694.0,1.0,,,2641.0
34.0,Romania,1120804,,34990.0,,1065710.0,,20104.0,600.0,58731.0,1833.0,11967808.0,627117.0,19083839.0,Europe,17.0,545.0,2.0,,,1053.0
35.0,Portugal,1055584,,17861.0,,999904.0,,37819.0,120.0,103885.0,1758.0,17418955.0,1714282.0,10161080.0,Europe,10.0,569.0,1.0,,,3722.0
36.0,Morocco,904647,,13546.0,,857655.0,,33446.0,934.0,24167.0,362.0,9354009.0,249882.0,37433754.0,Africa,41.0,2763.0,4.0,,,893.0
