#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,121336849,,1578727.0,,116140412.0,2111.0,3617710.0,9668.0,,,,,,North America,,,,,,
,Asia,206698273,98407.0,1511297.0,103.0,193404750.0,42073.0,11782226.0,11657.0,,,,,,Asia,,,,,,
,Europe,242779643,554.0,1980459.0,2.0,236897730.0,45431.0,3901454.0,7553.0,,,,,,Europe,,,,,,
,South America,66824087,,1341748.0,,64282682.0,6233.0,1199657.0,10341.0,,,,,,South America,,,,,,
,Oceania,13626035,8609.0,23363.0,17.0,13343279.0,15658.0,259393.0,176.0,,,,,,Australia/Oceania,,,,,,
,Africa,12740064,,258339.0,,12037944.0,,443781.0,843.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,664005672,107570.0,6693948.0,122.0,636107503.0,111506.0,21204221.0,40238.0,85186.0,858.8,,,,All,,,,,,
1.0,USA,102477929,,1117751.0,,99437882.0,,1922296.0,4485.0,306082.0,3339.0,1151834452.0,3440312.0,334805269.0,North America,3.0,300.0,0.0,,,5742.0
2.0,India,44679266,,530699.0,,44143850.0,,4717.0,698.0,31763.0,377.0,910365101.0,647195.0,1406631776.0,Asia,31.0,2651.0,2.0,,,3.0
3.0,France,39270373,,161847.0,,38235092.0,,873434.0,869.0,598775.0,2468.0,271490188.0,4139547.0,65584518.0,Europe,2.0,405.0,0.0,,,13318.0
4.0,Germany,37345969,,161321.0,,36604200.0,29800.0,580448.0,1406.0,445212.0,1923.0,122332384.0,1458359.0,83883596.0,Europe,2.0,520.0,1.0,,,6920.0
5.0,Brazil,36302415,,693734.0,,34906985.0,,701696.0,8318.0,168571.0,3221.0,63776166.0,296146.0,215353593.0,South America,6.0,310.0,3.0,,,3258.0
6.0,S. Korea,28996347,65207.0,32095.0,68.0,27722122.0,25591.0,1242130.0,562.0,564902.0,625.0,15804065.0,307892.0,51329899.0,Asia,2.0,1599.0,3.0,1270.0,1.0,24199.0
7.0,Japan,28956286,,56648.0,,21073394.0,,7826244.0,565.0,230572.0,451.0,86237109.0,686684.0,125584838.0,Asia,4.0,2217.0,1.0,,,62318.0
8.0,Italy,25021606,,183936.0,,24401205.0,,436465.0,312.0,415208.0,3052.0,261751623.0,4343505.0,60262770.0,Europe,2.0,328.0,0.0,,,7243.0
9.0,UK,24135084,,198937.0,,23837727.0,3579.0,98420.0,146.0,352348.0,2904.0,522526476.0,7628357.0,68497907.0,Europe,3.0,344.0,0.0,,,1437.0
10.0,Russia,21787172,,393604.0,,21192592.0,,200976.0,2300.0,149426.0,2700.0,273400000.0,1875095.0,145805947.0,Europe,7.0,370.0,1.0,,,1378.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13670037,,116899.0,,13466158.0,,86980.0,339.0,292600.0,2502.0,471036328.0,10082298.0,46719142.0,Europe,3.0,400.0,0.0,,,1862.0
13.0,Vietnam,11525013,,43184.0,,10611114.0,,870715.0,35.0,116469.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,,,8799.0
14.0,Australia,11128312,8609.0,17029.0,17.0,10979282.0,15658.0,132001.0,121.0,426883.0,653.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1531.0,0.0,330.0,0.7,5064.0
15.0,Argentina,9891139,,130124.0,,9609732.0,,151283.0,411.0,214977.0,2828.0,35716069.0,776264.0,46010234.0,South America,5.0,354.0,1.0,,,3288.0
16.0,Taiwan,8821620,27413.0,15215.0,34.0,8440922.0,14247.0,365483.0,,369282.0,637.0,29239344.0,1223988.0,23888595.0,Asia,3.0,1570.0,1.0,1148.0,1.0,15299.0
17.0,Netherlands,8565849,,22970.0,,8519027.0,1046.0,23852.0,52.0,497683.0,1335.0,25984435.0,1509718.0,17211447.0,Europe,2.0,749.0,1.0,,,1386.0
18.0,Iran,7560998,,144682.0,,7336071.0,,80245.0,83.0,87895.0,1682.0,54420785.0,632632.0,86022837.0,Asia,11.0,595.0,2.0,,,933.0
19.0,Mexico,7234467,,331099.0,,6468257.0,,435111.0,4798.0,54989.0,2517.0,19042684.0,144742.0,131562772.0,North America,18.0,397.0,7.0,,,3307.0
