#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,119866652,3912.0,1568823.0,34.0,115014934.0,+4036,3282895.0,8929.0,,,,,,North America,,,,,,
,Asia,201161216,227353.0,1501667.0,414.0,191277454.0,+68068,8382095.0,9545.0,,,,,,Asia,,,,,,
,Europe,239854287,12760.0,1966286.0,80.0,233817670.0,+52633,4070331.0,7774.0,,,,,,Europe,,,,,,
,South America,65624521,3539.0,1337300.0,24.0,63390766.0,+10057,896455.0,10189.0,,,,,,South America,,,,,,
,Oceania,13233387,18629.0,22596.0,34.0,12789339.0,+11,421452.0,155.0,,,,,,Australia/Oceania,,,,,,
,Africa,12719290,,258236.0,2.0,12022725.0,,438329.0,843.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,652460074,266193.0,6654923.0,588.0,628313594.0,+134804,17491557.0,37435.0,83705.0,853.8,,,,All,,,,,,
1.0,USA,101213638,,1109394.0,,98461586.0,,1642658.0,3746.0,302306.0,3314.0,1144042147.0,3417037.0,334805269.0,North America,3.0,302.0,0.0,,,4906.0
2.0,India,44675509,,530653.0,,44139558.0,,5298.0,698.0,31761.0,377.0,907809042.0,645378.0,1406631776.0,Asia,31.0,2651.0,2.0,,,4.0
3.0,France,38331430,,159517.0,,37128030.0,,1043883.0,869.0,584459.0,2432.0,271490188.0,4139547.0,65584518.0,Europe,2.0,411.0,0.0,,,15917.0
4.0,Germany,36726061,,158851.0,,36042800.0,+27000,524410.0,1406.0,437822.0,1894.0,122332384.0,1458359.0,83883596.0,Europe,2.0,528.0,1.0,,,6252.0
5.0,Brazil,35563044,,690739.0,,34354889.0,,517416.0,8318.0,165138.0,3207.0,63776166.0,296146.0,215353593.0,South America,6.0,312.0,3.0,,,2403.0
