#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,17154100,13349.0,424114.0,762.0,10451802.0,14205.0,6278184.0,30894.0,,,,,,North America,,,
,Asia,17272857,12103.0,298717.0,139.0,15275641.0,8242.0,1698499.0,28017.0,,,,,,Asia,,,
,South America,11431372,139.0,330541.0,5.0,10181268.0,375.0,919563.0,16992.0,,,,,,South America,,,
,Europe,18134673,50714.0,417771.0,1036.0,8006434.0,44520.0,9710468.0,27647.0,,,,,,Europe,,,
,Africa,2248159,,53368.0,,1916443.0,,278348.0,2559.0,,,,,,Africa,,,
,Oceania,45918,16.0,1021.0,,33145.0,15.0,11752.0,25.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,66287800,76321.0,1525547.0,1942.0,45865439.0,67357.0,18896814.0,106134.0,8504.0,195.7,,,,All,,,
1.0,USA,14773742,1207.0,285610.0,60.0,8663585.0,4703.0,5824547.0,26153.0,44522.0,861.0,203887324.0,614427.0,331833330.0,North America,22.0,1162.0,2.0
2.0,India,9608418,,139736.0,,9058822.0,819.0,409860.0,8944.0,6934.0,101.0,145885512.0,105272.0,1385789833.0,Asia,144.0,9917.0,9.0
3.0,Brazil,6534951,,175981.0,,5744369.0,,614601.0,8318.0,30651.0,825.0,25700000.0,120541.0,213205332.0,South America,33.0,1212.0,8.0
4.0,Russia,2431731,28782.0,42684.0,508.0,1916396.0,27644.0,472651.0,2300.0,16660.0,292.0,78700000.0,539184.0,145961371.0,Europe,60.0,3420.0,2.0
5.0,France,2268552,,54767.0,,168352.0,,2045433.0,3293.0,34722.0,838.0,20879180.0,319569.0,65335525.0,Europe,29.0,1193.0,3.0
6.0,Spain,1699145,,46252.0,,,,,2371.0,36336.0,989.0,22992742.0,491691.0,46762566.0,Europe,28.0,1011.0,2.0
7.0,UK,1690432,,60617.0,,,,,1261.0,24845.0,891.0,44812139.0,658627.0,68038710.0,Europe,40.0,1122.0,2.0
8.0,Italy,1688939,,58852.0,,872385.0,,757702.0,3567.0,27952.0,974.0,22767130.0,376792.0,60423533.0,Europe,36.0,1027.0,3.0
9.0,Argentina,1454631,,39512.0,,1281955.0,,133164.0,3929.0,32060.0,871.0,4055795.0,89388.0,45372728.0,South America,31.0,1148.0,11.0
10.0,Colombia,1352607,,37467.0,,1240990.0,,74150.0,2376.0,26463.0,733.0,6649697.0,130095.0,51113975.0,South America,38.0,1364.0,8.0
11.0,Mexico,1156770,12127.0,108863.0,690.0,852719.0,9488.0,195188.0,3377.0,8932.0,841.0,2977002.0,22987.0,129510020.0,North America,112.0,1190.0,44.0
12.0,Germany,1152283,,18691.0,,820600.0,,312992.0,4011.0,13734.0,223.0,29141172.0,347337.0,83898867.0,Europe,73.0,4489.0,3.0
13.0,Poland,1041846,,19359.0,,666413.0,,356074.0,1961.0,27541.0,512.0,6396712.0,169097.0,37828763.0,Europe,36.0,1954.0,6.0
14.0,Iran,1016835,,49695.0,,708106.0,,259034.0,5824.0,12041.0,588.0,6256715.0,74088.0,84450095.0,Asia,83.0,1699.0,13.0
