#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,119077973,,1563737.0,,114560076.0,,2954160.0,8065.0,,,,,,North America,,,,,,
,Asia,198959197,219963.0,1497698.0,216.0,190341152.0,90666.0,7120347.0,9537.0,,,,,,Asia,,,,,,
,Europe,237886609,1213.0,1960514.0,1.0,232273162.0,61679.0,3652933.0,7607.0,,,,,,Europe,,,,,,
,South America,65045382,111.0,1335575.0,1.0,63140450.0,3896.0,569357.0,10167.0,,,,,,South America,,,,,,
,Oceania,12992885,4156.0,22234.0,19.0,12761079.0,2.0,209572.0,143.0,,,,,,Australia/Oceania,,,,,,
,Africa,12705979,,258076.0,,12016452.0,92.0,431451.0,843.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,646668746,225443.0,6637849.0,237.0,625093077.0,156022.0,14937820.0,36362.0,82962.0,851.6,,,,All,,,,,,
1.0,USA,100507928,,1104879.0,,98060568.0,,1342481.0,2882.0,300198.0,3300.0,1139521855.0,3403536.0,334805269.0,North America,3.0,303.0,0.0,,,4010.0
2.0,India,44673170,,530615.0,,44136471.0,,6084.0,698.0,31759.0,377.0,905602430.0,643809.0,1406631776.0,Asia,31.0,2651.0,2.0,,,4.0
3.0,France,37686603,,158771.0,,36853547.0,,674285.0,869.0,574627.0,2421.0,271490188.0,4139547.0,65584518.0,Europe,2.0,413.0,0.0,,,10281.0
4.0,Germany,36419717,,157657.0,,35736000.0,37800.0,526060.0,1406.0,434170.0,1879.0,122332384.0,1458359.0,83883596.0,Europe,2.0,532.0,1.0,,,6271.0
5.0,Brazil,35229745,,689601.0,,34201418.0,,338726.0,8318.0,163590.0,3202.0,63776166.0,296146.0,215353593.0,South America,6.0,312.0,3.0,,,1573.0
6.0,S. Korea,27031319,71476.0,30454.0,41.0,26061126.0,54475.0,939739.0,491.0,526619.0,593.0,15804065.0,307892.0,51329899.0,Asia,2.0,1685.0,3.0,1392.0,0.8,18308.0
7.0,Japan,24654770,127422.0,49434.0,153.0,20694664.0,6406.0,3910672.0,334.0,196320.0,394.0,81441509.0,648498.0,125584838.0,Asia,5.0,2540.0,2.0,1015.0,1.0,31140.0
8.0,Italy,24260660,,181098.0,,23587105.0,,492457.0,250.0,402581.0,3005.0,257057363.0,4265608.0,60262770.0,Europe,2.0,333.0,0.0,,,8172.0
9.0,UK,24000101,,196821.0,,23734087.0,4520.0,69193.0,146.0,350377.0,2873.0,522526476.0,7628357.0,68497907.0,Europe,3.0,348.0,0.0,,,1010.0
10.0,Russia,21579812,,391890.0,,20986290.0,,201632.0,2300.0,148004.0,2688.0,273400000.0,1875095.0,145805947.0,Europe,7.0,372.0,1.0,,,1383.0
11.0,Turkey,17005537,,101400.0,,16901921.0,2216.0,2216.0,,198751.0,1185.0,162743369.0,1902052.0,85561976.0,Asia,5.0,844.0,1.0,,,26.0
12.0,Spain,13595504,,115901.0,,13382293.0,,97310.0,339.0,291005.0,2481.0,471036328.0,10082298.0,46719142.0,Europe,3.0,403.0,0.0,,,2083.0
13.0,Vietnam,11514865,,43170.0,,10608213.0,,863482.0,64.0,116366.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2292.0,1.0,,,8726.0
14.0,Australia,10651218,4149.0,16119.0,19.0,10546102.0,,88997.0,88.0,408581.0,618.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1617.0,0.0,159.0,0.7,3414.0
15.0,Argentina,9727247,,130025.0,,9590207.0,1357.0,7015.0,241.0,211415.0,2826.0,35716069.0,776264.0,46010234.0,South America,5.0,354.0,1.0,,,152.0
16.0,Netherlands,8539297,,22907.0,,8490502.0,1579.0,25888.0,32.0,496141.0,1331.0,25984435.0,1509718.0,17211447.0,Europe,2.0,751.0,1.0,,,1504.0
17.0,Taiwan,8295652,17289.0,14297.0,21.0,7939598.0,24805.0,341757.0,,347264.0,598.0,28512626.0,1193566.0,23888595.0,Asia,3.0,1671.0,1.0,724.0,0.9,14306.0
18.0,Iran,7559634,,144633.0,,7335114.0,,79887.0,69.0,87879.0,1681.0,54420785.0,632632.0,86022837.0,Asia,11.0,595.0,2.0,,,929.0
19.0,Mexico,7125176,,330495.0,,6395789.0,,398892.0,4798.0,54158.0,2512.0,18716808.0,142265.0,131562772.0,North America,18.0,398.0,7.0,,,3032.0
20.0,Indonesia,6653469,,159735.0,,6435851.0,,57883.0,2771.0,23836.0,572.0,112010136.0,401277.0,279134505.0,Asia,42.0,1747.0,2.0,,,207.0
21.0,Poland,6351408,,118306.0,,5335940.0,,897162.0,1530.0,168295.0,3135.0,37781350.0,1001101.0,37739785.0,Europe,6.0,319.0,1.0,,,23772.0
22.0,Colombia,6314769,,141895.0,,6140834.0,,32040.0,342.0,122586.0,2755.0,36875818.0,715858.0,51512762.0,South America,8.0,363.0,1.0,,,622.0
23.0,Austria,5550575,,21189.0,,5486964.0,,42422.0,47.0,612193.0,2337.0,202576566.0,22342897.0,9066710.0,Europe,2.0,428.0,0.0,,,4679.0
24.0,Portugal,5542265,,25450.0,,5496737.0,1057.0,20078.0,61.0,546544.0,2510.0,45571009.0,4493930.0,10140570.0,Europe,2.0,398.0,0.0,,,1980.0
25.0,Greece,5360506,,34178.0,,5295456.0,7718.0,30872.0,115.0,519598.0,3313.0,99637289.0,9657923.0,10316637.0,Europe,2.0,302.0,0.0,,,2992.0
26.0,Ukraine,5336293,,110505.0,,5210347.0,1370.0,15441.0,,123548.0,2558.0,32603805.0,754855.0,43192122.0,Europe,8.0,391.0,1.0,,,357.0
27.0,Malaysia,4988759,,36657.0,,4924464.0,,27638.0,92.0,150350.0,1105.0,66385918.0,2000716.0,33181072.0,Asia,7.0,905.0,0.0,,,833.0
28.0,Chile,4912805,,62407.0,,4839248.0,,11150.0,147.0,255208.0,3242.0,47016553.0,2442394.0,19250195.0,South America,4.0,308.0,0.0,,,579.0
29.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,
30.0,Israel,4718373,,11845.0,,4693943.0,,12585.0,36.0,505937.0,1270.0,41373364.0,4436346.0,9326000.0,Asia,2.0,787.0,0.0,,,1349.0
31.0,Thailand,4707244,,33180.0,,4649509.0,,24555.0,1496.0,67171.0,473.0,17270775.0,246450.0,70078203.0,Asia,15.0,2112.0,4.0,,,350.0
