#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,63241665,803.0,1235213.0,20.0,49729181.0,,12277271.0,21862.0,,,,,,North America,,,,,,
,Asia,84161554,9009.0,1249349.0,155.0,81491758.0,+17897,1420447.0,29403.0,,,,,,Asia,,,,,,
,South America,39474534,15.0,1190675.0,1.0,37411898.0,,871961.0,12648.0,,,,,,South America,,,,,,
,Europe,83423174,3875.0,1509472.0,155.0,72863383.0,+57350,9050319.0,22546.0,,,,,,Europe,,,,,,
,Africa,9568466,126.0,227816.0,,8559044.0,+2,781606.0,1740.0,,,,,,Africa,,,,,,
,Oceania,474432,10210.0,4457.0,7.0,377993.0,+97,91982.0,183.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,280344546,24038.0,5416997.0,338.0,250433963.0,+75325,24493586.0,88382.0,35966.0,695.0,,,,All,,,,,,
1.0,USA,53222424,,837854.0,,41031018.0,,11353552.0,16199.0,159405.0,2509.0,799548809.0,2394706.0,333881850.0,North America,6.0,398.0,0.0,,,34005.0
2.0,India,34793333,,479997.0,,34237495.0,+7141,75841.0,8944.0,24850.0,343.0,672936621.0,480626.0,1400124431.0,Asia,40.0,2917.0,2.0,,,54.0
3.0,Brazil,22239436,,618484.0,,21414318.0,,206634.0,8318.0,103535.0,2879.0,63776166.0,296909.0,214800545.0,South America,10.0,347.0,3.0,,,962.0
4.0,UK,11891292,,147857.0,,9961369.0,,1782066.0,842.0,173811.0,2161.0,395579689.0,5782060.0,68415009.0,Europe,6.0,463.0,0.0,,,26048.0
5.0,Russia,10392020,,304218.0,,9259771.0,,828031.0,2300.0,71165.0,2083.0,238300000.0,1631887.0,146027312.0,Europe,14.0,480.0,1.0,,,5670.0
6.0,Turkey,9307124,,81576.0,,8943724.0,,281824.0,1128.0,108621.0,952.0,116853740.0,1363763.0,85684780.0,Asia,9.0,1050.0,1.0,,,3289.0
7.0,France,9116068,,122642.0,,7805930.0,,1187496.0,3254.0,139203.0,1873.0,182873794.0,2792486.0,65487807.0,Europe,7.0,534.0,0.0,,,18133.0
8.0,Germany,7009634,,111081.0,,6156500.0,+43000,742053.0,4636.0,83268.0,1320.0,89622218.0,1064632.0,84181401.0,Europe,12.0,758.0,1.0,,,8815.0
9.0,Iran,6184762,,131400.0,,6026378.0,,26984.0,2774.0,72263.0,1535.0,41491521.0,484789.0,85586815.0,Asia,14.0,651.0,2.0,,,315.0
10.0,Spain,5718007,,89019.0,,5002310.0,,626678.0,1515.0,122228.0,1903.0,66213858.0,1415381.0,46781649.0,Europe,8.0,526.0,1.0,,,13396.0
11.0,Italy,5647313,,136611.0,,4993863.0,,516839.0,1089.0,93607.0,2264.0,135355155.0,2243583.0,60329897.0,Europe,11.0,442.0,0.0,,,8567.0
12.0,Argentina,5460042,,117035.0,,5264496.0,,78511.0,820.0,119187.0,2555.0,27467347.0,599582.0,45810822.0,South America,8.0,391.0,2.0,,,1714.0
13.0,Colombia,5124690,,129761.0,,4959128.0,,35801.0,342.0,99148.0,2511.0,29313779.0,567139.0,51687099.0,South America,10.0,398.0,2.0,,,693.0
14.0,Indonesia,4261759,,144055.0,,4113049.0,,4655.0,,15340.0,519.0,62036721.0,223304.0,277812528.0,Asia,65.0,1929.0,4.0,,,17.0
15.0,Poland,4049838,,94327.0,,3563434.0,,392077.0,2028.0,107181.0,2496.0,26681046.0,706126.0,37785102.0,Europe,9.0,401.0,1.0,,,10376.0
16.0,Mexico,3951003,803.0,298777.0,18.0,3298990.0,,353236.0,4798.0,30174.0,2282.0,12274679.0,93742.0,130941469.0,North America,33.0,438.0,11.0,6.0,0.1,2698.0
17.0,Ukraine,3646988,1864.0,94971.0,133.0,3432739.0,+4527,119278.0,177.0,84141.0,2191.0,16678842.0,384803.0,43343812.0,Europe,12.0,456.0,3.0,43.0,3.0,2752.0
18.0,South Africa,3413540,,90814.0,,3111957.0,,210769.0,546.0,56499.0,1503.0,21059203.0,348562.0,60417326.0,Africa,18.0,665.0,3.0,,,3489.0
19.0,Netherlands,3065010,,20716.0,,2534699.0,,509595.0,544.0,178290.0,1205.0,19205114.0,1117153.0,17191123.0,Europe,6.0,830.0,1.0,,,29643.0
20.0,Philippines,2838640,,51200.0,,2777918.0,,9522.0,899.0,25403.0,458.0,25078068.0,224426.0,111743302.0,Asia,39.0,2182.0,4.0,,,85.0
21.0,Malaysia,2741179,,31334.0,,2665034.0,,44811.0,306.0,83114.0,950.0,40585669.0,1230585.0,32980798.0,Asia,12.0,1053.0,1.0,,,1359.0
22.0,Czechia,2447758,2011.0,35805.0,22.0,2273875.0,+99,138078.0,660.0,227943.0,3334.0,46645112.0,4343744.0,10738458.0,Europe,4.0,300.0,0.0,187.0,2.0,12858.0
23.0,Peru,2279299,,202524.0,,,,,869.0,67730.0,6018.0,21524736.0,639613.0,33652731.0,South America,15.0,166.0,2.0,,,10582.0
24.0,Thailand,2212407,2437.0,21598.0,18.0,2156373.0,+3845,34436.0,899.0,31579.0,308.0,17270775.0,246515.0,70059835.0,Asia,32.0,3244.0,4.0,35.0,0.3,492.0
25.0,Iraq,2092484,,24130.0,,2062983.0,,5371.0,80.0,50349.0,581.0,16766798.0,403442.0,41559362.0,Asia,20.0,1722.0,2.0,,,129.0
26.0,Belgium,2038111,,28149.0,,1595493.0,,414469.0,660.0,174728.0,2413.0,26828439.0,2300018.0,11664449.0,Europe,6.0,414.0,0.0,,,35533.0
27.0,Canada,1980908,,30146.0,,1819617.0,,131145.0,455.0,51812.0,788.0,51486352.0,1346650.0,38232925.0,North America,19.0,1268.0,1.0,,,3430.0
28.0,Romania,1802745,,58551.0,,1732591.0,,11603.0,443.0,94646.0,3074.0,16902077.0,887377.0,19047223.0,Europe,11.0,325.0,1.0,,,609.0
29.0,Chile,1800280,,39034.0,,1715409.0,,45837.0,552.0,92992.0,2016.0,27130137.0,1401382.0,19359563.0,South America,11.0,496.0,1.0,,,2368.0
30.0,Japan,1731789,274.0,18387.0,,1711218.0,+146,2184.0,44.0,13755.0,146.0,29153902.0,231560.0,125901883.0,Asia,73.0,6847.0,4.0,2.0,,17.0
31.0,Vietnam,1651673,,31214.0,,1248240.0,,372219.0,7582.0,16745.0,316.0,73996693.0,750189.0,98637444.0,Asia,60.0,3160.0,1.0,,,3774.0
32.0,Bangladesh,1583253,,28060.0,,1547427.0,,7766.0,1352.0,9474.0,168.0,11393025.0,68172.0,167122510.0,Asia,106.0,5956.0,15.0,,,46.0
33.0,Israel,1364966,,8242.0,,1343968.0,,12756.0,98.0,146361.0,884.0,37741674.0,4046931.0,9326000.0,Asia,7.0,1132.0,0.0,,,1368.0
34.0,Pakistan,1293715,275.0,28909.0,2.0,1254975.0,+116,9831.0,625.0,5693.0,127.0,23189338.0,102045.0,227247167.0,Asia,176.0,7861.0,10.0,1.0,0.01,43.0
35.0,Serbia,1290469,,12594.0,,1256219.0,,21656.0,99.0,148584.0,1450.0,7158932.0,824274.0,8685141.0,Europe,7.0,690.0,1.0,,,2493.0
36.0,Portugal,1279785,,18874.0,,1159192.0,,101719.0,151.0,126055.0,1859.0,25162551.0,2478437.0,10152588.0,Europe,8.0,538.0,0.0,,,10019.0
37.0,Sweden,1273313,,15229.0,,1185596.0,+2019,72488.0,92.0,124924.0,1494.0,14208757.0,1394016.0,10192675.0,Europe,8.0,669.0,1.0,,,7112.0
38.0,Austria,1264553,,13634.0,,1221433.0,,29486.0,383.0,139228.0,1501.0,120214287.0,13235630.0,9082627.0,Europe,7.0,666.0,0.0,,,3246.0
39.0,Hungary,1237330,,38307.0,,1071772.0,,127251.0,454.0,128568.0,3980.0,9058668.0,941263.0,9623950.0,Europe,8.0,251.0,1.0,,,13222.0
40.0,Switzerland,1221424,,12128.0,,975384.0,+7887,233912.0,302.0,139615.0,1386.0,13812799.0,1578877.0,8748498.0,Europe,7.0,721.0,1.0,,,26737.0
41.0,Greece,1074869,,20429.0,,992309.0,,62131.0,624.0,103877.0,1974.0,45229958.0,4371102.0,10347495.0,Europe,10.0,507.0,0.0,,,6004.0
42.0,Jordan,1052868,,12487.0,,997546.0,,42835.0,1050.0,101694.0,1206.0,13336915.0,1288175.0,10353341.0,Asia,10.0,829.0,1.0,,,4137.0
43.0,Kazakhstan,986199,342.0,12977.0,3.0,957689.0,+422,15533.0,528.0,51607.0,679.0,11575012.0,605714.0,19109710.0,Asia,19.0,1473.0,2.0,18.0,0.2,813.0
44.0,Cuba,964729,,8320.0,,955864.0,,545.0,10.0,85251.0,735.0,11536661.0,1019468.0,11316357.0,North America,12.0,1360.0,1.0,,,48.0
45.0,Morocco,956119,,14828.0,,937705.0,,3586.0,103.0,25456.0,395.0,10760434.0,286492.0,37559230.0,Africa,39.0,2533.0,3.0,,,95.0
46.0,Georgia,925354,986.0,13583.0,71.0,885056.0,+3193,26715.0,,232629.0,3415.0,12744701.0,3203954.0,3977804.0,Asia,4.0,293.0,0.0,248.0,18.0,6716.0
47.0,Nepal,827271,,11585.0,,810780.0,,4906.0,114.0,27656.0,387.0,4820530.0,161150.0,29913366.0,Asia,36.0,2582.0,6.0,,,164.0
48.0,Slovakia,825629,,16398.0,,758459.0,,50772.0,482.0,151115.0,3001.0,5037243.0,921970.0,5463566.0,Europe,7.0,333.0,1.0,,,9293.0
49.0,UAE,751333,,2158.0,,741325.0,,7850.0,,74629.0,214.0,109285607.0,10855204.0,10067577.0,Asia,13.0,4665.0,0.0,,,780.0
50.0,Bulgaria,734720,,30574.0,,605807.0,,98339.0,456.0,106934.0,4450.0,7304397.0,1063106.0,6870811.0,Europe,9.0,225.0,1.0,,,14313.0
51.0,Tunisia,722795,,25523.0,,695094.0,,2178.0,79.0,60223.0,2127.0,3317178.0,276385.0,12002000.0,Africa,17.0,470.0,4.0,,,181.0
52.0,Ireland,715726,,5890.0,,545638.0,,164198.0,91.0,142587.0,1173.0,9736837.0,1939775.0,5019571.0,Europe,7.0,852.0,1.0,,,32712.0
53.0,Lebanon,712570,,9042.0,,652174.0,,51354.0,186.0,105098.0,1334.0,4795578.0,707304.0,6780084.0,Asia,10.0,750.0,1.0,,,7574.0
54.0,Denmark,699608,,3210.0,,551179.0,,145219.0,73.0,120157.0,551.0,104988220.0,18031582.0,5822463.0,Europe,8.0,1814.0,0.0,,,24941.0
55.0,Belarus,693584,,5499.0,,686275.0,,1810.0,,73436.0,582.0,10959782.0,1160415.0,9444711.0,Europe,14.0,1718.0,1.0,,,192.0
